Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be you,2,1,"[0, 1, 8, 20, 26, 34, 90]",S3TZ.tsv
be,1,1,"[0, 1, 8, 18, 20, 26, 33, 34, 36, 40, 54, 60, 65, 73, 82, 84, 87, 90, 96, 103, 126, 127, 134, 144, 151, 182, 186, 188, 189]",S3TZ.tsv
you,1,1,"[0, 1, 6, 8, 14, 16, 20, 24, 26, 34, 37, 40, 41, 44, 45, 46, 48, 74, 78, 79, 80, 84, 88, 89, 90, 92, 94, 105, 113, 114, 126, 136, 143, 144, 151, 152, 164, 169, 171, 201]",S3TZ.tsv
okay,1,17,"[0, 17, 31, 59, 93]",S3TZ.tsv
good,1,2,"[1, 2, 43, 104, 105, 106]",S3TZ.tsv
i'm,1,3,"[2, 3, 4, 11, 12, 13, 25, 43, 57, 105, 136, 196]",S3TZ.tsv
oh,1,17,"[5, 17, 18, 24, 78, 86]",S3TZ.tsv
i,1,7,"[1, 7, 15, 18, 31, 33, 39, 41, 51, 54, 59, 60, 62, 64, 65, 69, 71, 74, 77, 78, 80, 82, 96, 103, 108, 110, 117, 123, 126, 127, 132, 137, 138, 144, 145, 150, 162, 165, 175, 178, 179, 180, 183, 185, 189, 190, 191, 193]",S3TZ.tsv
er,1,7,"[4, 7, 40, 42, 67, 68, 91, 100, 105, 108, 111, 123, 139, 140, 150, 151, 158, 169, 174, 180, 186, 193]",S3TZ.tsv
um,1,9,"[4, 9, 21, 68, 150, 173, 184]",S3TZ.tsv
yeah i'm,2,11,"[4, 11, 43, 57]",S3TZ.tsv
i'm from,2,11,"[4, 11, 12, 13]",S3TZ.tsv
from,1,10,"[4, 8, 10, 11, 12, 13, 20]",S3TZ.tsv
yeah,1,18,"[4, 11, 18, 22, 23, 24, 29, 38, 43, 49, 56, 57, 59, 64, 72, 73, 75, 85, 87, 91, 96, 99, 100, 107, 125, 129, 130, 132, 144, 145, 153, 157, 159, 163, 172, 173, 181, 186, 187]",S3TZ.tsv
you know,2,105,"[6, 40, 105]",S3TZ.tsv
at,1,105,"[6, 44, 45, 46, 70, 77, 105, 122]",S3TZ.tsv
it,1,105,"[6, 18, 60, 63, 69, 73, 82, 105, 124, 134, 135, 137, 143, 180, 182, 189, 190, 193]",S3TZ.tsv
know,1,15,"[6, 15, 18, 37, 40, 41, 105, 117, 175]",S3TZ.tsv
a,1,108,"[4, 31, 40, 60, 69, 98, 108, 124, 188, 193, 199]",S3TZ.tsv
and,1,108,"[21, 25, 70, 80, 108, 174, 180, 193]",S3TZ.tsv
what's,1,80,"[2, 80, 148]",S3TZ.tsv
no,1,40,"[7, 40, 61, 69, 77, 84, 95, 101, 102, 103, 142, 150, 154, 156, 158, 160, 161, 175, 179, 198]",S3TZ.tsv
come,1,106,"[78, 80, 106]",S3TZ.tsv
your,1,42,"[2, 42, 90, 143, 170]",S3TZ.tsv
i'm good,2,43,"[2, 43, 105]",S3TZ.tsv
no i,2,69,"[7, 69, 77, 179]",S3TZ.tsv
i don't,2,71,"[7, 71, 162, 165, 178, 183]",S3TZ.tsv
don't,1,94,"[7, 94, 146]",S3TZ.tsv
no i don't,3,103,"[7, 103, 175]",S3TZ.tsv
too,1,104,"[11, 104, 138]",S3TZ.tsv
know you,2,105,"[41, 105]",S3TZ.tsv
should,1,180,"[105, 180]",S3TZ.tsv
on,1,106,"[60, 66, 106, 135, 169, 170]",S3TZ.tsv
not,1,106,"[89, 90, 106, 122, 196]",S3TZ.tsv
have,1,108,"[48, 108, 118, 188, 191, 192]",S3TZ.tsv
one,1,141,"[108, 141, 194]",S3TZ.tsv
in,1,25,"[4, 6, 25, 26, 78, 80, 94, 98, 186]",S3TZ.tsv
go,1,82,"[22, 82, 83, 169, 171, 174, 178, 183]",S3TZ.tsv
well,1,22,"[13, 22, 48, 82, 85, 97]",S3TZ.tsv
so,1,45,"[22, 39, 45, 84, 134, 146, 169, 190]",S3TZ.tsv
what,1,44,"[16, 20, 24, 34, 44, 45, 46, 66, 78, 79, 80, 88, 113, 114, 116, 126, 127, 147, 150, 151, 152, 167, 169, 185]",S3TZ.tsv
that,1,82,"[31, 82, 110, 132, 141, 144, 145, 178, 179, 180]",S3TZ.tsv
i be,2,33,"[1, 33, 54, 60, 65, 96, 189]",S3TZ.tsv
how,1,107,"[1, 107]",S3TZ.tsv
about,1,16,"[4, 16, 20, 24, 34, 36, 88, 90, 113, 114, 116, 123, 150]",S3TZ.tsv
around,1,71,"[4, 71]",S3TZ.tsv
call,1,140,"[4, 140]",S3TZ.tsv
away,1,174,"[4, 174]",S3TZ.tsv
place,1,177,"[4, 177]",S3TZ.tsv
a place,2,193,"[4, 193]",S3TZ.tsv
do,1,25,"[6, 14, 25, 37, 40, 41, 69, 71, 99, 100, 133, 134, 169, 177, 185, 189, 190, 197]",S3TZ.tsv
do you,2,44,"[6, 14, 37, 44, 45, 46, 48, 88, 89, 92, 126, 151, 152, 164, 169]",S3TZ.tsv
where be you,3,20,"[8, 20]",S3TZ.tsv
where,1,20,"[8, 20, 88, 169, 177]",S3TZ.tsv
guy,1,98,"[8, 14, 37, 98, 168]",S3TZ.tsv
