S0180	yeah so erm
S0070	fascists
S0180	you know my
S0180	i know i go for an interview at erm near waterloo and they be it sound like a place which i wouldn't enjoy put it that way
S0070	right yeah mind you would you enjoy any language teach now
S0180	er no well i mean i think i would enjoy that erm you know the one we do last year the erm near lane you know the the
S0070	ah
S0180	but it wasn't er you know it just fell apart didn't it
S0070	it just fell apart
S0180	i mean the the facilities be there it be so such a nice teach room and
S0070	mm
S0180	never teach in like a place like that
S0070	sometimes there be students
S0180	yeah sometimes with the students i mean i have one really keen italian guy who turn up three weeks in a row but when it become apparent that there be no one else come
S0070	no
S0180	think he lose interest cos it be depress for him
S0070	well yeah yeah and it's weird isn't it
S0180	yeah
S0070	for
S0180	he didn't mind one to one but i mean erm
S0070	it's a different lesson it's a you know you
S0180	yeah
S0070	you can prepare a one to one lesson that's fine but you don't know if it's gonna be a one to one lesson or a group of ten
S0180	it's different no exactly exactly
S0180	it's just a shame but erm
S0070	it be a shame but then didn't help either he be
S0180	no hopeless
S0070	a meddler
S0180	not interest
S0070	not interest and and at the same time a meddler
S0180	yeah
S0070	pain in the arse but they've do something with the paths round here haven't they
S0180	it look yeah they've cordoned it cordoned it off with rope
S0070	yeah
S0180	it look it look a bite more
S0070	and these must be new over there
S0180	maybe they're try to protect the grass more stop them all
S0070	yeah maybe
S0180	use paths like a lot of paths which be
S0070	yeah
S0180	unofficial
S0070	maybe some
S0180	but there's a lot more growth i mean all that all that all those leave you could see the wall before
S0070	oh yeah
S0180	you can't see the wall cos it that's that's summer growth
S0070	be that a lime tree be that
S0180	be it a lime tree
S0070	i dunno yeah then they grow like
S0180	confuse with why do they call it a lime tree it's not a lime tree be it it's not the fruit
S0070	no no
S0180	so what what do they call a lime tree then
S0070	i dunno
S0180	lime tree go on
S0070	must be like an cos they're native tree so it must be an olde olde olde word i reckon
S0180	right yeah probably
S0070	don't know and we can look that up later
S0180	there's no squirrels in but i tell you the er my two visitors
S0180	fascinate by squirrels we go
S0070	yeah
S0180	through park but i take them through the park because there be a beautiful view of london from the top there
S0070	oh okay
S0180	they weren't interest in the view could see big ben london eye you know the things you'd think
S0070	weren't they
S0180	visitors
S0070	alright
S0180	to london would be interest in
S0180	they be just fascinate by these little squirrels
S0070	yeah
S0180	and they be take picture of them videos of them and and the cos in china you wouldn't have them run round they'd be eat
S0070	yeah
S0180	it's true
S0070	i mean they
S0180	they'd be in someone's pot
S0070	they have something on the news last night about some pandas that have be pandas or they've inseminate a panda up in scotland or somewhere
S0180	oh yeah
S0070	and erm and so what what be the panda thing in china then have they eat all them as well
S0180	well no they exist in sichuan province in the
S0070	right
S0180	bamboo forest but they don't mate very well in the wild so so
S0070	even
S0180	so that's why and they use them for
S0070	so even if it be in china they'd still
S0180	no
S0070	oh
S0180	i mean chris packham you know that funny er naturalist he say oh let the panda die out he say they should've
S0180	a naturalist he's a conservationist
S0070	a like a like a language death sort of thing
S0180	he say he say yeah you should let let let it have a natural death sort of thing
S0070	oh okay
S0180	but i mean erm i mean in
S0070	but
S0180	some ways like if they're really mat and they have the opportunity to do so
S0070	if they can't be bother to reproduce
