S0588	alright beer
S0589	yes
S0588	what do you think of the pink swirly pattern upholstery fabric
S0589	again it could be nineties can i see the actual picture to see what the pattern be
S0588	yes
S0589	do see what write
S0588	yes and i agree well she say don't waste money on that put resources towards other things so i think something cheap
S0589	different fabrics or all in one
S0588	erm well i like those two fabrics that we've get sample of but so you don't like either then
S0589	no i'm not say that
S0588	but you think the pink be too nineties do you
S0589	i don't know it depend what the actual pattern be
S0588	be this switch on
S0589	it be now
S0588	well you can see the pattern from that oh
S0589	whoop it isn't now it's normally you that do that isn't it darling
S0588	it's very annoy will you get the right one
S0589	you smell nice
S0588	well i've get my period now save for posterity
S0589	well i come out of that quite
S0588	lightly
S0589	lightly like have my mum here probably help settle you don't a bite strangely
S0588	mm my sister set me off though there there's plan to knock down library
S0589	no
S0588	well if it's a no then we've only get a few days to email all the councillors about it
S0589	and do what
S0588	tell them we don't think they should knock it down
S0589	no i mean what do they want to do there to it
S0588	they want to maintain the façade
S0589	oh
S0588	but build at the back of it knock everything else down and it's gonna be a sort of modern glass build
S0589	oh
S0588	er improve libraries and leisure facilities so they say
S0589	sound that's not too bad
S0588	but it's a nice build
S0589	look darling the independent's go under
S0588	that be sudden when do that happen now
S0589	do you remember when it launch
S0588	yeah it be nineties wasn't it or be it eighties be no one buy it then no really that must be the case
S0589	they're not gonna print it any more
S0588	oh erm even
S0589	meow
S0588	i think that must be the same for all paper isn't it
S0589	mm
S0588	good boy yes that's very important that you're on the corpus too isn't it yes meow do you see i buy steaks
S0589	you say you have yes be you go to make supper darling
S0588	no oh do you bring chip
S0589	yes
S0588	well i'll put the chip on what be that funny noise
S0589	what be that darling
S0589	you don't approve of chip
S0588	be that a little grunt that be a grunt wasn't it
S0589	chip be bore
S0588	right this be the plan that's the façade at the front
S0589	yeah i think that's alright then
S0588	well it's a shame to knock down
S0589	what's gonna be in it
S0588	one of the decent build though isn't it
S0589	it's not the decent build
S0588	it be a decent build
S0589	but that front bite they're keep you say
S0588	yeah only the façade
S0589	it's a weird build inside cos the library be only a little the front two room and you can't even go through to the upstairs can you
S0588	but apparently there's a gym but i dunno where that be exactly
S0589	yeah that's behind it that's where i erm play badminton
S0588	mm be it a separate build or the same build
S0589	it's a separate build
S0588	but it seem like a huge build so what be the other room
S0589	maybe they're join it all up
S0588	well or knock it down it won't be there any more except for the very front façade
