Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be you,2,150,"[0, 2, 80, 150, 624, 699, 701, 841, 854, 866, 944, 1111, 1176, 1287, 1335, 1353]",SXWR.tsv
alright,1,43,"[0, 2, 12, 42, 43, 68, 70, 403, 618, 667, 669, 724, 827, 1040, 1065, 1084, 1126, 1172, 1255, 1260, 1303, 1316, 1334, 1353, 1359]",SXWR.tsv
plan,1,7,"[4, 7]",SXWR.tsv
right,1,129,"[6, 27, 129, 140, 197, 208, 211, 274, 324, 353, 407, 431, 464, 503, 505, 546, 560, 577, 667, 695, 753, 772, 817, 854, 904, 917, 933, 1007, 1110, 1137, 1138, 1160, 1169, 1200, 1205, 1206, 1208, 1319, 1324, 1352]",SXWR.tsv
yeah,1,8,"[3, 5, 8, 10, 14, 36, 40, 58, 68, 79, 94, 95, 97, 99, 103, 119, 121, 122, 126, 127, 128, 132, 144, 152, 153, 164, 166, 168, 173, 174, 181, 183, 185, 200, 201, 203, 207, 209, 212, 213, 219, 223, 232, 241, 247, 248, 252, 254, 256, 267, 277, 280, 287, 298, 316, 326, 327, 333, 334, 337, 340, 342, 343, 347, 356, 357, 365, 367, 399, 403, 420, 422, 424, 440, 445, 447, 452, 454, 461, 462, 468, 474, 477, 480, 490, 502, 506, 514, 520, 522, 532, 541, 547, 548, 560, 566, 571, 586, 587, 589, 592, 594, 602, 603, 615, 619, 629, 632, 655, 663, 665, 680, 694, 705, 709, 722, 734, 739, 740, 741, 750, 762, 769, 776, 778, 779, 793, 802, 816, 819, 832, 843, 845, 852, 856, 858, 859, 861, 862, 868, 870, 879, 881, 882, 884, 891, 893, 895, 899, 904, 905, 907, 913, 922, 929, 939, 941, 943, 951, 952, 953, 955, 956, 962, 969, 973, 987, 996, 1001, 1002, 1004, 1006, 1008, 1013, 1014, 1021, 1022, 1027, 1029, 1033, 1036, 1038, 1045, 1047, 1051, 1067, 1082, 1086, 1087, 1089, 1091, 1094, 1095, 1101, 1105, 1109, 1112, 1116, 1117, 1121, 1123, 1125, 1128, 1133, 1137, 1149, 1151, 1153, 1156, 1162, 1171, 1173, 1183, 1184, 1188, 1191, 1196, 1198, 1202, 1204, 1206, 1210, 1220, 1221, 1224, 1225, 1228, 1230, 1232, 1237, 1243, 1244, 1246, 1251, 1254, 1261, 1263, 1277, 1279, 1285, 1287, 1293, 1296, 1297, 1304, 1311, 1312, 1316, 1321, 1330, 1349, 1350, 1352, 1356, 1358, 1362, 1363]",SXWR.tsv
chuff,1,14,"[13, 14]",SXWR.tsv
ginger,1,48,"[16, 48, 49, 51]",SXWR.tsv
shortbread,1,53,"[16, 27, 51, 53, 55, 59]",SXWR.tsv
you'll have to,3,67,"[18, 67, 1042, 1046, 1059]",SXWR.tsv
have to,2,68,"[18, 67, 68, 90, 208, 214, 222, 224, 272, 324, 339, 408, 442, 451, 463, 466, 467, 471, 590, 1042, 1046, 1059, 1066, 1067, 1112]",SXWR.tsv
there's,1,53,"[27, 53, 60, 186, 210, 356, 415, 435, 437, 511, 523, 745, 747, 748, 757, 781, 884, 898, 909, 975, 1094, 1174, 1195, 1362]",SXWR.tsv
look,1,40,"[9, 40, 115, 145, 208, 241, 242, 251, 300, 339, 341, 602, 699, 701, 750, 752, 811, 830, 851, 855, 895, 902, 917, 975, 1012, 1021, 1079, 1083, 1093, 1094, 1137, 1167, 1240, 1243, 1244, 1245, 1264, 1274, 1321, 1345]",SXWR.tsv
well,1,40,"[13, 32, 38, 40, 59, 61, 76, 81, 103, 106, 120, 139, 150, 151, 175, 182, 191, 224, 262, 279, 318, 363, 381, 392, 418, 427, 429, 523, 540, 550, 552, 553, 557, 577, 592, 598, 609, 618, 658, 662, 702, 710, 711, 717, 728, 753, 764, 794, 805, 811, 813, 822, 830, 855, 859, 865, 871, 872, 876, 894, 897, 909, 913, 917, 921, 922, 946, 959, 960, 971, 975, 983, 990, 995, 999, 1029, 1034, 1052, 1057, 1068, 1069, 1077, 1085, 1089, 1103, 1104, 1114, 1115, 1116, 1139, 1142, 1165, 1176, 1190, 1219, 1235, 1236, 1241, 1256, 1257, 1259, 1282, 1315, 1316, 1322, 1341, 1345, 1346, 1351, 1362]",SXWR.tsv
they're,1,49,"[40, 49, 56, 62, 65, 67, 154, 381, 383, 387, 433, 437, 445, 451, 463, 476, 530, 582, 792, 810, 997, 998, 999, 1159, 1165, 1205, 1223, 1315]",SXWR.tsv
okay,1,68,"[40, 68, 171, 580, 625, 664, 677, 681, 689, 697, 718, 724, 727, 742, 743, 776, 811, 1105, 1193, 1243, 1363]",SXWR.tsv
well they're,2,999,"[40, 381, 999]",SXWR.tsv
there look,2,1093,"[40, 1093]",SXWR.tsv
be he,2,46,"[13, 46, 91, 225, 227, 592, 682, 693]",SXWR.tsv
ginger or,2,51,"[48, 51]",SXWR.tsv
in the,2,56,"[25, 56, 115, 139, 255, 262, 266, 274, 295, 300, 309, 314, 318, 352, 360, 395, 397, 488, 560, 590, 610, 622, 656, 658, 736, 826, 854, 878, 887, 917, 940, 998, 1084, 1103, 1110, 1161, 1170, 1172, 1181, 1253, 1295, 1300]",SXWR.tsv
