Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
it's just,2,146,"[0, 146, 176, 1145]",SQ3P.tsv
think,1,120,"[0, 2, 16, 119, 120, 126, 131, 136, 164, 166, 172, 173, 188, 196, 275, 289, 298, 299, 301, 303, 321, 322, 341, 358, 362, 391, 420, 439, 454, 476, 494, 495, 509, 526, 536, 595, 596, 619, 654, 661, 679, 717, 722, 725, 731, 753, 754, 772, 775, 837, 882, 891, 937, 941, 943, 977, 983, 1019, 1020, 1034, 1039, 1040, 1044, 1045, 1046, 1062, 1064, 1099, 1104, 1106, 1116, 1117, 1162]",SQ3P.tsv
have the,2,221,"[0, 18, 71, 105, 117, 221, 286, 826, 882, 1145]",SQ3P.tsv
i don't,2,367,"[0, 22, 152, 323, 364, 367, 378, 484, 771, 775, 851, 941, 1033, 1059, 1096, 1112, 1125]",SQ3P.tsv
she have,2,639,"[0, 639, 654, 1001]",SQ3P.tsv
think she have,3,654,"[0, 654]",SQ3P.tsv
i don't think,3,775,"[0, 775, 941]",SQ3P.tsv
that i,2,634,"[0, 186, 634, 1034, 1035, 1115]",SQ3P.tsv
like,1,7,"[2, 7, 8, 9, 11, 63, 65, 117, 123, 124, 136, 143, 158, 160, 173, 175, 202, 219, 255, 283, 286, 315, 335, 337, 343, 344, 345, 350, 353, 385, 393, 413, 446, 465, 466, 472, 476, 482, 489, 490, 492, 494, 500, 506, 510, 518, 538, 564, 595, 602, 605, 624, 639, 642, 651, 657, 659, 661, 670, 684, 720, 754, 755, 764, 778, 792, 796, 814, 815, 817, 820, 854, 860, 891, 896, 899, 912, 913, 920, 928, 962, 989, 993, 1050, 1057, 1061, 1071, 1074, 1077, 1084, 1087, 1090, 1096, 1098, 1145, 1149]",SQ3P.tsv
just have,2,9,"[2, 9, 24, 120, 168, 203, 204, 226, 624]",SQ3P.tsv
i think,2,173,"[2, 16, 173, 188, 196, 289, 303, 358, 362, 420, 439, 526, 536, 595, 596, 619, 654, 717, 722, 725, 731, 753, 754, 882, 891, 943, 977, 983, 1019, 1034, 1040, 1045, 1046, 1062, 1064, 1099, 1104, 1106, 1117, 1162]",SQ3P.tsv
like a,2,344,"[2, 158, 343, 344, 476, 518, 684]",SQ3P.tsv
i think she,3,654,"[2, 654]",SQ3P.tsv
in the bin,3,5,"[4, 5, 401]",SQ3P.tsv
what you,2,9,"[4, 6, 8, 9, 22, 24, 42, 297, 465, 1011, 1093]",SQ3P.tsv
chuck,1,9,"[4, 9, 42]",SQ3P.tsv
in the,2,11,"[4, 5, 11, 20, 105, 168, 170, 195, 202, 204, 209, 231, 243, 258, 260, 276, 353, 357, 401, 413, 536, 593, 595, 596, 634, 636, 646, 717, 815, 839, 845, 849, 856, 873, 880, 991, 1072, 1084, 1162]",SQ3P.tsv
