Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
pizza,1,16,"[0, 2, 16, 120, 179]",S2JK.tsv
yeah,1,3,"[1, 3, 15, 31, 38, 68, 70, 74, 76, 77, 88, 117, 163, 168, 183, 207, 214, 218, 244, 250, 251, 256, 262, 284, 295, 320, 331, 345, 346, 362, 405, 408, 448, 459, 473, 484]",S2JK.tsv
i be,2,215,"[7, 13, 215, 283, 364, 458]",S2JK.tsv
eat,1,13,"[12, 13, 14, 17, 349, 350, 359, 414, 433]",S2JK.tsv
be a,2,215,"[18, 215, 250, 290, 390, 406, 409, 440, 452]",S2JK.tsv
be it,2,82,"[24, 82, 96, 250, 252, 388, 391, 451]",S2JK.tsv
like,1,71,"[27, 71, 73, 209, 253, 276, 279, 303, 305, 311, 314, 361, 389, 402, 404, 409, 456]",S2JK.tsv
i can,2,40,"[29, 40, 43, 110, 115, 346, 428, 486]",S2JK.tsv
three,1,181,"[29, 181, 184, 186, 188, 190, 191, 195, 197]",S2JK.tsv
in the,2,224,"[35, 36, 219, 224, 232, 233, 234, 289, 297, 321, 375, 390, 403, 450, 454]",S2JK.tsv
it in,2,450,"[35, 450, 454]",S2JK.tsv
maybe,1,406,"[44, 406, 407]",S2JK.tsv
weeks,1,148,"[51, 148, 149, 150, 151, 152, 153, 154, 155, 156, 165, 181]",S2JK.tsv
clothe,1,78,"[71, 72, 73, 78, 80, 95, 113, 138, 292]",S2JK.tsv
some very,2,78,"[73, 78]",S2JK.tsv
no i,2,128,"[102, 128]",S2JK.tsv
ones,1,343,"[102, 343, 469]",S2JK.tsv
want to,2,109,"[45, 92, 93, 103, 104, 105, 109, 128, 409, 421]",S2JK.tsv
want to tell,3,109,"[103, 104, 105, 109]",S2JK.tsv
you don't,2,135,"[109, 135, 293, 323]",S2JK.tsv
tell,1,103,"[96, 103, 104, 105, 107, 109, 110, 115, 480]",S2JK.tsv
look,1,208,"[121, 208, 209, 389, 444, 465]",S2JK.tsv
and a,2,125,"[116, 124, 125, 209, 309]",S2JK.tsv
well,1,125,"[17, 28, 32, 49, 63, 79, 96, 125, 133, 165, 181, 234, 247, 267, 314, 346, 379, 384, 390, 404, 422, 447, 466]",S2JK.tsv
smart,1,134,"[73, 86, 95, 100, 113, 133, 134, 135]",S2JK.tsv
