Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be so,2,51,"[0, 51, 81, 306, 436]",SNQD.tsv
gonna,1,36,"[0, 36, 38, 66, 81, 105, 565, 574, 575, 642, 738]",SNQD.tsv
this be,2,2,"[0, 2, 121, 222, 237, 376, 431, 620, 622, 668, 749]",SNQD.tsv
i have,2,148,"[0, 35, 148, 155, 657, 773]",SNQD.tsv
idea,1,160,"[0, 155, 160, 196, 657]",SNQD.tsv
long,1,311,"[0, 311, 402]",SNQD.tsv
have you,2,107,"[8, 107, 109, 397, 518, 676, 743, 745]",SNQD.tsv
english,1,271,"[8, 270, 271]",SNQD.tsv
first,1,17,"[8, 17, 287, 533, 554, 569, 571, 573, 575, 624, 635, 781]",SNQD.tsv
you have,2,268,"[8, 192, 268, 279, 512, 560, 618]",SNQD.tsv
wanna,1,104,"[10, 104, 141, 205, 497, 498, 499, 672]",SNQD.tsv
yeah,1,15,"[1, 3, 5, 7, 12, 15, 21, 28, 30, 33, 36, 42, 46, 47, 48, 49, 53, 55, 69, 77, 83, 88, 89, 91, 97, 100, 105, 106, 113, 129, 139, 141, 142, 144, 145, 157, 184, 186, 189, 191, 193, 204, 205, 210, 215, 222, 225, 231, 243, 248, 254, 260, 261, 264, 265, 266, 284, 286, 292, 297, 299, 302, 322, 327, 335, 346, 348, 350, 352, 356, 358, 359, 378, 384, 385, 396, 398, 400, 406, 436, 454, 459, 461, 465, 471, 476, 481, 489, 499, 501, 522, 525, 538, 547, 555, 557, 559, 561, 563, 567, 574, 577, 579, 580, 581, 582, 583, 585, 587, 589, 592, 596, 603, 615, 633, 636, 638, 648, 673, 683, 689, 707, 708, 711, 714, 720, 722, 739, 756, 760, 771, 777, 782, 795]",SNQD.tsv
yeah yeah,2,28,"[7, 15, 28, 69, 88, 359, 596, 714]",SNQD.tsv
go,1,35,"[16, 35, 58, 92, 101, 133, 134, 141, 143, 155, 211, 235, 236, 268, 278, 286, 332, 395, 444, 503, 522, 526, 530, 624, 634, 665, 672, 682, 687, 691, 716, 719, 783, 786]",SNQD.tsv
he be,2,51,"[35, 51, 200, 201, 205, 300, 415, 416, 418, 427, 494, 589, 667, 690, 753]",SNQD.tsv
go to,2,133,"[35, 133, 268, 332, 444, 503, 624, 672, 682]",SNQD.tsv
wait,1,167,"[35, 167, 497]",SNQD.tsv
move,1,195,"[35, 195, 199]",SNQD.tsv
so be,2,303,"[35, 303]",SNQD.tsv
so be he,3,315,"[35, 315]",SNQD.tsv
be he,2,419,"[35, 315, 419, 500]",SNQD.tsv
have the,2,35,"[13, 35, 185, 518, 634]",SNQD.tsv
right,1,39,"[12, 17, 39, 105, 156, 184, 192, 231, 253, 263, 268, 287, 321, 329, 341, 379, 381, 701, 711, 715, 792]",SNQD.tsv
work,1,41,"[36, 41, 42, 205, 249, 460, 688]",SNQD.tsv
