Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
tell,1,1,"[0, 1, 31, 44, 128, 162, 175, 178, 294, 385, 388, 424, 430, 432]",SBSJ.tsv
penis,1,1,"[0, 1, 2]",SBSJ.tsv
go,1,11,"[0, 2, 6, 11, 19, 35, 44, 46, 51, 66, 71, 72, 84, 87, 91, 93, 94, 98, 100, 106, 111, 118, 122, 128, 154, 162, 172, 173, 190, 191, 203, 207, 213, 228, 233, 234, 242, 252, 254, 257, 263, 284, 292, 294, 299, 312, 313, 348, 357, 379, 390, 396, 398, 399, 409, 412, 413, 416, 418, 432]",SBSJ.tsv
go to,2,46,"[0, 6, 44, 46, 51, 71, 84, 87, 91, 93, 98, 100, 111, 118, 122, 128, 154, 172, 190, 191, 203, 207, 213, 242, 252, 254, 257, 263, 292, 294, 299, 396, 413, 416, 418, 432]",SBSJ.tsv
to the,2,168,"[0, 44, 168, 172, 188, 201, 208, 294, 299, 320, 399]",SBSJ.tsv
i go,2,379,"[0, 44, 233, 379]",SBSJ.tsv
say,1,3,"[2, 3, 6, 19, 32, 46, 128, 168, 172, 174, 177, 191, 192, 203, 206, 238, 273, 285, 310, 375, 379, 381, 388, 394, 396, 425, 430, 432]",SBSJ.tsv
actually,1,64,"[2, 61, 64, 159, 161, 162]",SBSJ.tsv
little,1,70,"[2, 29, 70, 284, 405, 428, 429]",SBSJ.tsv
i've get,2,83,"[2, 83, 135, 139, 141, 166, 167, 240, 399]",SBSJ.tsv
get,1,73,"[2, 19, 42, 44, 47, 65, 73, 83, 91, 100, 104, 128, 135, 139, 141, 149, 151, 154, 156, 162, 163, 166, 167, 168, 171, 174, 177, 202, 203, 206, 207, 212, 213, 217, 228, 233, 234, 240, 246, 254, 285, 289, 290, 291, 294, 298, 305, 312, 352, 378, 379, 387, 389, 390, 393, 394, 396, 399, 416, 421, 426, 428, 430]",SBSJ.tsv
i've,1,71,"[2, 31, 71, 83, 135, 139, 141, 166, 167, 240, 248, 285, 399, 416]",SBSJ.tsv
go on,2,379,"[2, 379]",SBSJ.tsv
your penis,2,4,"[1, 4]",SBSJ.tsv
come,1,11,"[4, 11, 15, 48, 50, 51, 72, 81, 83, 98, 99, 100, 103, 128, 172, 174, 203, 257, 282, 311, 313, 412]",SBSJ.tsv
i be like,3,46,"[4, 46, 428]",SBSJ.tsv
he be like,3,46,"[4, 6, 46, 426]",SBSJ.tsv
he be,2,46,"[4, 46, 100, 128, 197, 199]",SBSJ.tsv
i'm,1,46,"[4, 19, 46, 51, 57, 71, 73, 83, 87, 91, 94, 98, 154, 166, 169, 172, 173, 191, 192, 207, 213, 222, 252, 254, 257, 258, 340, 341, 399, 432]",SBSJ.tsv
like,1,117,"[4, 6, 33, 40, 44, 46, 54, 100, 102, 117, 122, 128, 155, 170, 191, 252, 262, 310, 379, 385, 394, 396, 397, 398, 399, 414, 416, 426, 428]",SBSJ.tsv
let's,1,163,"[4, 163, 284, 320, 321]",SBSJ.tsv
laugh,1,219,"[4, 219, 261, 282, 399]",SBSJ.tsv
i be,2,263,"[4, 44, 100, 102, 128, 201, 203, 263, 282, 304, 388, 394, 399, 428, 430]",SBSJ.tsv
