Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
look,1,14,"[0, 14, 15, 40, 72, 74, 77, 134, 136, 190, 207, 210, 215, 220, 223, 257, 329]",SKEG.tsv
let's,1,82,"[0, 82, 206, 207, 210]",SKEG.tsv
let's have a look,4,207,"[0, 207]",SKEG.tsv
god,1,18,"[2, 6, 18]",SKEG.tsv
it's not,2,74,"[2, 11, 37, 63, 74, 113, 128, 165, 169, 215]",SKEG.tsv
nice,1,77,"[2, 11, 37, 77, 122, 141, 182, 194, 198, 215, 262, 280, 304]",SKEG.tsv
london,1,12,"[3, 4, 12, 21, 46, 122, 124, 126, 146, 150, 152, 153, 238, 254, 256]",SKEG.tsv
be this,2,106,"[4, 106]",SKEG.tsv
surrey,1,6,"[5, 6, 120, 145, 146, 151, 153, 158]",SKEG.tsv
posh,1,57,"[6, 57, 60]",SKEG.tsv
next,1,156,"[6, 151, 156, 206, 220]",SKEG.tsv
isn't it,2,219,"[6, 13, 17, 113, 159, 182, 219, 233, 234, 258]",SKEG.tsv
thing isn't it,3,233,"[6, 233]",SKEG.tsv
there's,1,233,"[6, 79, 153, 233, 257, 265, 275, 304]",SKEG.tsv
people,1,309,"[6, 81, 126, 192, 234, 238, 240, 246, 254, 256, 309]",SKEG.tsv
three,1,55,"[11, 37, 55, 58, 67, 119, 123, 125, 178, 180, 203, 253, 259]",SKEG.tsv
terrace,1,55,"[11, 37, 55, 58, 123, 176, 179, 197, 201, 203, 253, 259, 263]",SKEG.tsv
bedroomed terrace,2,176,"[11, 176, 197]",SKEG.tsv
terrace on,2,203,"[11, 203]",SKEG.tsv
three bedroomed terrace,3,253,"[11, 253, 259]",SKEG.tsv
bedroomed,1,259,"[11, 259]",SKEG.tsv
yeah,1,22,"[13, 19, 22, 33, 60, 61, 75, 79, 83, 92, 104, 108, 114, 116, 127, 131, 155, 157, 173, 175, 189, 196, 202, 206, 209, 216, 218, 219, 220, 221, 234, 235, 246, 247, 248, 256, 258, 275, 278, 281, 284, 285, 293, 300, 302, 304, 307, 310, 312, 321, 325, 327, 330]",SKEG.tsv
wow,1,132,"[13, 68, 70, 132]",SKEG.tsv
money,1,233,"[13, 17, 21, 228, 233]",SKEG.tsv
scruffy look,2,15,"[14, 15]",SKEG.tsv
scruffy,1,40,"[15, 40]",SKEG.tsv
that's,1,17,"[12, 17, 28, 33, 45, 57, 63, 64, 83, 102, 114, 115, 116, 117, 141, 144, 173, 217, 224, 234, 253, 254, 262, 263, 281, 288, 310]",SKEG.tsv
pay,1,46,"[17, 29, 46, 49, 50, 51, 52, 246]",SKEG.tsv
for that,2,84,"[17, 84, 257]",SKEG.tsv
depress,1,121,"[17, 43, 121]",SKEG.tsv
one,1,21,"[16, 21, 89, 156, 167, 198, 209, 211, 247, 267, 269, 272, 290, 322, 323, 324, 327]",SKEG.tsv
bedroom,1,55,"[21, 25, 55, 58, 62, 67, 99, 119, 123, 125, 129, 131, 132, 140, 142, 178, 180, 187, 201, 203, 277, 297]",SKEG.tsv
for a,2,46,"[21, 46, 119, 128, 197, 201]",SKEG.tsv
bedroom flat,2,119,"[21, 119, 180]",SKEG.tsv
things,1,154,"[21, 154, 234, 310]",SKEG.tsv
read,1,277,"[21, 277]",SKEG.tsv
go,1,30,"[23, 30, 117, 128, 174, 182, 204, 208, 228, 296, 302, 304, 309, 328]",SKEG.tsv
five,1,28,"[25, 28, 36, 46, 55, 62, 67, 69, 78, 82, 128, 140, 142, 176, 180, 201, 215, 226, 253, 254, 259, 273, 275, 277, 292]",SKEG.tsv
five bedroom,2,67,"[25, 67, 140, 142, 277]",SKEG.tsv
right,1,116,"[27, 116, 147, 229, 281, 287, 288, 300, 328]",SKEG.tsv
i suppose,2,239,"[31, 239]",SKEG.tsv
set,1,309,"[31, 309]",SKEG.tsv
get,1,33,"[1, 7, 33, 45, 48, 55, 78, 84, 113, 122, 126, 154, 171, 210, 250, 259, 296, 304, 328]",SKEG.tsv
with the,2,170,"[33, 170, 211, 277]",SKEG.tsv
the thing,2,233,"[33, 63, 64, 233, 254]",SKEG.tsv
start,1,237,"[33, 237, 310]",SKEG.tsv
six,1,197,"[35, 197]",SKEG.tsv
it's a bite,3,39,"[8, 39, 107, 278]",SKEG.tsv
a bite,2,213,"[39, 98, 107, 212, 213, 217, 223, 278, 310, 312, 313, 326]",SKEG.tsv
a bite of a,4,223,"[39, 212, 223, 278, 310]",SKEG.tsv
what you,2,164,"[45, 164]",SKEG.tsv
know,1,114,"[47, 56, 111, 114, 127, 128, 143, 192, 195, 246, 248, 249, 250, 256, 264, 274, 305, 307, 309, 316, 325]",SKEG.tsv
pay two pound a week,5,51,"[49, 51]",SKEG.tsv
two,1,62,"[51, 62, 137, 138, 176, 180, 201, 253, 292]",SKEG.tsv
do you,2,93,"[51, 93, 179, 195, 264, 266, 316]",SKEG.tsv
like,1,56,"[48, 56, 65, 79, 128, 136, 154, 192, 210, 212, 217, 218, 220, 228, 233, 240, 265, 284, 298]",SKEG.tsv
place,1,56,"[3, 56, 63, 79, 143, 194, 225, 261, 304]",SKEG.tsv
it's a,2,63,"[8, 63, 304]",SKEG.tsv
with a,2,191,"[73, 191]",SKEG.tsv
good,1,79,"[18, 79, 81, 93, 94, 97, 102, 149, 238, 246]",SKEG.tsv
yeah i,2,92,"[79, 92, 234, 248, 304, 307]",SKEG.tsv
a good,2,97,"[79, 97, 238]",SKEG.tsv
there's a,2,257,"[79, 257, 275]",SKEG.tsv
be the,2,233,"[83, 167, 169, 220, 233]",SKEG.tsv
to the,2,152,"[88, 101, 147, 152, 192, 289]",SKEG.tsv
quite,1,94,"[40, 94, 141, 159, 200, 254, 262, 326]",SKEG.tsv
be quite,2,326,"[94, 326]",SKEG.tsv
have a,2,207,"[98, 207, 238, 252]",SKEG.tsv
a bite of,3,223,"[98, 223]",SKEG.tsv
for his,2,106,"[101, 106]",SKEG.tsv
say,1,105,"[91, 105, 208, 238, 257, 269, 277]",SKEG.tsv
