Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
we've,1,210,"[0, 210, 263, 267]",SE2A.tsv
in the,2,197,"[3, 197, 211, 212, 214, 232, 305]",SE2A.tsv
yeah,1,5,"[1, 5, 7, 8, 10, 11, 15, 16, 18, 20, 22, 26, 29, 31, 33, 39, 44, 46, 48, 49, 53, 54, 58, 64, 65, 72, 75, 80, 82, 83, 85, 87, 89, 91, 92, 94, 96, 99, 102, 104, 118, 119, 121, 124, 126, 128, 129, 131, 133, 135, 138, 139, 140, 148, 149, 152, 155, 156, 158, 161, 162, 164, 167, 172, 174, 175, 177, 178, 182, 183, 184, 185, 186, 187, 189, 191, 192, 194, 195, 196, 198, 200, 202, 205, 207, 208, 209, 211, 213, 215, 217, 223, 228, 234, 240, 242, 245, 246, 248, 252, 254, 257, 259, 260, 263, 264, 266, 267, 270, 272, 274, 277, 278, 280, 282, 283, 284, 288, 290, 304, 307, 311, 312, 313, 316, 318, 319, 321, 324, 325, 332, 336, 341, 345, 346, 347, 348, 350, 362, 364, 366, 368, 369, 370, 374, 376, 379, 383, 386, 388, 391, 393, 394, 400, 404, 405, 406, 412, 414, 416]",SE2A.tsv
the job,2,7,"[4, 7, 30]",SE2A.tsv
to do,2,7,"[4, 7, 23, 93, 95, 153, 361, 419]",SE2A.tsv
or whatever,2,86,"[7, 86]",SE2A.tsv
two,1,86,"[7, 86, 88, 295]",SE2A.tsv
job,1,90,"[4, 7, 30, 90, 355, 398]",SE2A.tsv
day,1,296,"[7, 27, 296, 299, 300, 301, 303, 304, 314]",SE2A.tsv
suppose,1,50,"[7, 40, 50, 340, 350]",SE2A.tsv
get,1,9,"[4, 9, 21, 27, 30, 39, 40, 42, 50, 79, 97, 98, 108, 165, 210, 216, 218, 226, 263, 267, 269, 308, 309, 310, 314, 357, 361, 363, 378, 415, 416, 417]",SE2A.tsv
money,1,13,"[12, 13, 36, 66, 68, 108, 310, 357, 361, 363, 378]",SE2A.tsv
long,1,243,"[12, 48, 243, 303, 311]",SE2A.tsv
amount of,2,101,"[14, 101]",SE2A.tsv
that's,1,17,"[6, 15, 17, 26, 32, 62, 68, 82, 93, 107, 151, 153, 155, 166, 191, 215, 239, 247, 267, 279, 303, 338, 364, 371, 382, 388, 392, 393, 403, 406]",SE2A.tsv
to to,2,97,"[17, 95, 97]",SE2A.tsv
home,1,210,"[17, 21, 210, 383]",SE2A.tsv
have to,2,34,"[17, 34, 177, 207, 233, 234, 323, 326, 329, 333, 335, 338, 350, 361, 367]",SE2A.tsv
like,1,88,"[19, 55, 88, 95, 109, 112, 176, 193, 210, 281, 305, 376]",SE2A.tsv
like that,2,109,"[19, 95, 109, 176, 376]",SE2A.tsv
cos,1,197,"[19, 21, 32, 93, 155, 163, 186, 197, 207, 211, 212, 271, 309, 338, 363, 410]",SE2A.tsv
school,1,210,"[19, 210]",SE2A.tsv
one,1,86,"[21, 79, 86, 132, 295, 377]",SE2A.tsv
and they,2,127,"[21, 127, 141, 150, 165, 193, 296, 304, 315, 318, 333, 382]",SE2A.tsv
go,1,36,"[23, 25, 36, 88, 122, 127, 144, 146, 176, 181, 199, 201, 207, 209, 216, 235, 242, 310, 338]",SE2A.tsv
stuff,1,127,"[23, 73, 127, 171, 323, 369]",SE2A.tsv
we go,2,176,"[23, 176]",SE2A.tsv
see,1,67,"[23, 67, 69, 163, 181, 186, 201, 209, 216, 261, 273, 371]",SE2A.tsv
keep,1,97,"[25, 27, 97]",SE2A.tsv
and we,2,101,"[25, 27, 101, 176, 214]",SE2A.tsv
for the,2,84,"[27, 84, 346, 349]",SE2A.tsv
do it,2,154,"[27, 30, 32, 154, 382, 419]",SE2A.tsv
it and,2,232,"[27, 30, 232]",SE2A.tsv
