Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
water,1,1,"[0, 1, 30, 32, 340, 371, 460, 497, 506, 519]",SEYD.tsv
no you're,2,121,"[0, 121]",SEYD.tsv
fine,1,209,"[0, 209, 251, 316, 590, 603, 806]",SEYD.tsv
oh no,2,395,"[0, 315, 395, 769]",SEYD.tsv
thank you,2,5,"[4, 5, 90, 140, 251, 298, 318, 544, 555, 590, 603]",SEYD.tsv
thank,1,7,"[5, 7, 32, 91, 140, 251, 298, 318, 544, 555, 590, 603]",SEYD.tsv
it's a,2,78,"[10, 78, 227, 338, 600, 857, 895, 915]",SEYD.tsv
good,1,156,"[10, 156, 176, 216, 326, 328, 330, 360, 378, 379, 458, 480, 503, 531, 534, 556, 557, 580, 609, 610, 611, 685, 686, 689, 723, 726, 728, 809, 855, 869]",SEYD.tsv
i think,2,162,"[10, 43, 95, 105, 162, 170, 208, 249, 251, 253, 308, 309, 314, 357, 371, 402, 428, 604, 609, 611, 624, 628, 677, 737, 755, 757, 773, 775, 778, 794, 802, 811, 836, 838, 879, 889, 933, 934, 944]",SEYD.tsv
mm i,2,177,"[10, 177, 197, 308]",SEYD.tsv
mm mm,2,154,"[10, 154, 197, 220, 238, 243, 292, 465, 520, 521, 592, 594, 610, 617, 630, 659, 673, 700, 708, 755, 758, 820, 880]",SEYD.tsv
think it's a,3,227,"[10, 227]",SEYD.tsv
think,1,227,"[10, 43, 61, 95, 105, 162, 170, 208, 227, 228, 229, 231, 233, 249, 251, 253, 308, 309, 314, 357, 371, 395, 402, 413, 428, 441, 525, 559, 578, 586, 604, 609, 611, 612, 624, 628, 631, 677, 737, 755, 757, 773, 775, 778, 794, 802, 811, 836, 838, 840, 879, 889, 913, 916, 933, 934, 944]",SEYD.tsv
mm i think,3,308,"[10, 308]",SEYD.tsv
a very,2,188,"[12, 188, 253, 609, 857, 899]",SEYD.tsv
there's,1,207,"[12, 120, 187, 207, 237, 261, 265, 274, 396, 435, 442, 521, 619, 689, 734, 778, 853, 860, 876, 903, 948]",SEYD.tsv
there's a,2,274,"[12, 237, 261, 274, 396, 521, 853, 876]",SEYD.tsv
yeah,1,16,"[11, 16, 17, 43, 44, 62, 72, 74, 76, 77, 80, 82, 84, 100, 115, 120, 121, 123, 125, 127, 129, 130, 149, 171, 198, 209, 211, 218, 220, 223, 225, 227, 231, 233, 248, 267, 271, 275, 280, 282, 286, 335, 343, 352, 353, 354, 375, 380, 386, 435, 442, 444, 449, 474, 477, 500, 502, 512, 535, 536, 537, 538, 539, 550, 553, 568, 578, 579, 580, 585, 587, 592, 601, 617, 634, 636, 692, 695, 696, 702, 707, 710, 717, 761, 768, 776, 787, 798, 800, 806, 808, 824, 848, 852, 853, 857, 859, 860, 861, 867, 868, 872, 892, 894, 900, 912, 921, 926, 931, 933, 934, 953]",SEYD.tsv
um,1,18,"[1, 18, 26, 32, 34, 57, 62, 82, 86, 102, 104, 132, 136, 148, 160, 161, 162, 164, 172, 180, 183, 185, 210, 211, 225, 227, 233, 235, 247, 256, 263, 265, 267, 273, 285, 287, 332, 340, 353, 355, 370, 377, 413, 596, 597, 609, 610, 624, 633, 636, 642, 677, 682, 711, 836, 840, 853]",SEYD.tsv
get,1,18,"[6, 14, 15, 18, 56, 84, 172, 183, 185, 240, 255, 263, 292, 300, 306, 327, 332, 340, 351, 355, 400, 443, 446, 449, 456, 460, 495, 554, 564, 578, 580, 610, 613, 614, 638, 641, 651, 662, 667, 674, 797, 839, 848, 883, 932, 936]",SEYD.tsv
like,1,18,"[7, 18, 31, 62, 63, 64, 78, 82, 84, 86, 92, 120, 122, 143, 158, 162, 164, 166, 170, 172, 236, 275, 284, 297, 338, 359, 367, 379, 387, 396, 413, 428, 435, 456, 508, 540, 571, 573, 584, 597, 599, 602, 629, 689, 734, 764, 795, 802, 833, 838, 853, 868, 873, 892, 893, 913, 945]",SEYD.tsv
what do you,3,18,"[17, 18, 159, 228, 335, 484, 763]",SEYD.tsv
do you,2,27,"[17, 18, 20, 27, 36, 45, 179, 194, 228, 292, 295, 335, 443, 484, 493, 559, 589, 615, 641, 702, 763, 799]",SEYD.tsv
salmon,1,21,"[18, 21, 34, 177, 207, 290]",SEYD.tsv
cheese,1,64,"[18, 64, 72]",SEYD.tsv
chicken,1,162,"[18, 162, 179, 207, 208, 290]",SEYD.tsv
ham,1,177,"[18, 177, 181, 207, 292]",SEYD.tsv
roast chicken,2,179,"[18, 179]",SEYD.tsv
what do,2,229,"[18, 159, 228, 229, 231, 335, 484]",SEYD.tsv
sure,1,233,"[18, 206, 216, 233, 307, 313, 426, 427, 567, 627, 677, 761, 939]",SEYD.tsv
salmon and,2,290,"[18, 290]",SEYD.tsv
chicken wrap,2,290,"[18, 290]",SEYD.tsv
we've get,2,306,"[18, 172, 306, 332]",SEYD.tsv
start with,2,20,"[17, 20, 33, 39, 551]",SEYD.tsv
do you want,3,27,"[20, 27, 36, 179, 295, 484, 493, 589, 763, 799]",SEYD.tsv
