Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
well,1,10,"[0, 10, 12, 34, 35, 47, 50, 53, 72, 82, 90, 112, 125, 129, 141, 151, 156, 170, 192, 195, 202, 213, 214, 216, 223, 248, 259, 263, 268, 272, 273, 276, 288, 290, 293, 300, 319, 332, 335, 347, 360, 361, 366, 369, 376, 379, 386, 411, 412, 420, 429, 435, 436, 437, 441, 452, 458, 461, 464, 469, 472, 474, 475, 489, 502, 507, 511, 512, 516, 521, 535, 546, 555, 569, 573, 577, 579, 585, 588, 600, 611, 627, 629, 672, 674, 692, 696, 712, 714, 718, 719, 732, 739, 742, 746, 757, 764, 772, 788, 790, 798, 806, 807, 813, 831, 859, 892, 922, 927, 939, 941, 950, 952, 959, 965, 987, 997]",SM8P.tsv
make,1,32,"[0, 32, 69, 165, 386, 388, 390, 391, 392, 396, 397, 398, 404, 433, 445, 463, 464, 472, 474, 481, 627, 634, 636, 654, 671, 743, 878, 884, 896, 942]",SM8P.tsv
go to,2,72,"[0, 72, 76, 112, 116, 128, 132, 177, 239, 259, 274, 341, 392, 475, 621, 672, 721, 742, 813, 823, 827, 927]",SM8P.tsv
go,1,76,"[0, 48, 51, 72, 75, 76, 78, 92, 107, 112, 116, 125, 128, 130, 132, 135, 143, 156, 160, 171, 172, 177, 183, 184, 197, 239, 259, 274, 321, 341, 392, 407, 437, 457, 458, 475, 489, 515, 553, 592, 621, 671, 672, 688, 704, 712, 721, 742, 813, 823, 826, 827, 831, 865, 894, 896, 910, 913, 927, 931, 989, 994]",SM8P.tsv
to be,2,187,"[0, 11, 85, 187, 197, 225, 268, 433, 539, 552, 596, 621, 623, 627, 650, 688, 694, 737, 776, 939, 990]",SM8P.tsv
that's,1,172,"[0, 2, 50, 69, 172, 188, 234, 240, 243, 262, 275, 298, 302, 304, 309, 341, 344, 347, 351, 375, 379, 402, 418, 481, 550, 577, 598, 599, 600, 603, 610, 654, 663, 671, 686, 727, 732, 742, 768, 781, 790, 854, 939, 940, 941, 945, 946, 952, 970, 982, 987, 997]",SM8P.tsv
be make,2,404,"[0, 404, 671]",SM8P.tsv
us,1,435,"[0, 435, 831, 865, 875, 890, 906, 910]",SM8P.tsv
well that's,2,347,"[0, 50, 347, 379, 600, 732, 941, 987, 997]",SM8P.tsv
absolutely,1,829,"[0, 708, 829, 857]",SM8P.tsv
we're have,2,2,"[1, 2]",SM8P.tsv
um,1,2,"[1, 2, 11, 19, 21, 32, 47, 48, 61, 78, 80, 82, 84, 88, 99, 107, 112, 114, 116, 120, 125, 126, 129, 132, 144, 173, 200, 202, 208, 212, 216, 220, 223, 234, 247, 260, 274, 281, 317, 319, 321, 342, 343, 349, 352, 382, 384, 386, 392, 396, 404, 407, 419, 421, 427, 433, 435, 437, 439, 445, 456, 458, 460, 463, 475, 479, 481, 485, 496, 507, 511, 516, 532, 545, 547, 555, 564, 566, 573, 577, 579, 587, 590, 592, 614, 627, 633, 660, 662, 668, 674, 678, 692, 704, 710, 714, 719, 729, 740, 772, 774, 776, 788, 808, 813, 817, 821, 823, 825, 827, 831, 841, 843, 849, 857, 859, 861, 863, 865, 867, 873, 875, 890, 892, 899, 906, 910, 913, 939, 941, 969, 978, 980, 984, 997]",SM8P.tsv
beef,1,8,"[2, 5, 8, 9, 10, 11]",SM8P.tsv
have um,2,32,"[2, 32]",SM8P.tsv
we're,1,72,"[2, 72, 296, 320, 452, 672, 846]",SM8P.tsv
stuff,1,107,"[2, 107, 196, 214, 225, 507, 515, 614, 825, 969]",SM8P.tsv
and that's,2,262,"[2, 262, 550, 946]",SM8P.tsv
to the,2,105,"[4, 105, 121, 128, 153, 177, 259, 266, 320, 648, 650, 664, 668, 737, 774, 776, 794, 984]",SM8P.tsv
help,1,392,"[4, 392, 640, 654, 662, 690, 719, 735, 796, 802, 821]",SM8P.tsv
there's,1,88,"[6, 21, 23, 55, 88, 153, 170, 245, 282, 288, 310, 359, 376, 437, 550, 590, 664, 668, 694, 790, 818, 831, 862, 865, 902, 950, 965, 971]",SM8P.tsv
and there's,2,971,"[6, 310, 971]",SM8P.tsv
thing,1,34,"[9, 34, 47, 88, 126, 218, 243, 245, 253, 296, 375, 406, 412, 424, 435, 475, 577, 598, 619, 654, 671, 704, 719, 729, 770, 781, 821, 867, 875, 883, 906, 939, 945, 955, 964, 965, 971]",SM8P.tsv
i can,2,42,"[9, 39, 42, 309, 311, 321, 366, 611, 750, 852, 906]",SM8P.tsv
find,1,52,"[9, 52, 59, 321, 345, 352, 354, 396, 488, 630, 714]",SM8P.tsv
but that,2,221,"[9, 139, 221, 716, 994]",SM8P.tsv
that i,2,247,"[9, 35, 59, 247, 264, 267, 288, 321, 386, 437, 619, 633, 776, 852, 961]",SM8P.tsv
look,1,252,"[9, 130, 252, 310, 323, 327, 352, 374, 577, 579, 592, 601, 664, 740, 875, 890, 892, 896, 904, 910, 937]",SM8P.tsv
it didn't,2,405,"[9, 405, 577, 579]",SM8P.tsv
that they,2,539,"[9, 135, 539, 650, 662, 664, 670, 787, 813, 994]",SM8P.tsv
waitrose,1,809,"[9, 808, 809]",SM8P.tsv
look the,2,910,"[9, 892, 910]",SM8P.tsv
they've be,2,11,"[8, 11, 964]",SM8P.tsv
they're,1,11,"[10, 11, 32, 268, 492, 528, 532, 535, 664, 737, 742, 806, 852]",SM8P.tsv
yes,1,24,"[11, 23, 24, 25, 32, 33, 35, 38, 46, 63, 98, 124, 136, 145, 159, 164, 166, 215, 236, 248, 263, 274, 284, 288, 295, 296, 297, 299, 314, 318, 357, 375, 389, 391, 403, 410, 412, 418, 423, 438, 447, 449, 453, 459, 465, 467, 504, 517, 518, 519, 523, 529, 531, 544, 546, 548, 555, 557, 570, 583, 597, 631, 654, 657, 658, 660, 672, 674, 826, 864, 870, 874, 876, 879, 882, 888, 891, 895, 903, 911, 933, 948, 962, 964, 966, 968, 970, 975, 996]",SM8P.tsv
think,1,32,"[11, 23, 32, 34, 39, 56, 69, 84, 88, 99, 105, 116, 118, 125, 132, 135, 141, 153, 155, 156, 159, 184, 193, 194, 202, 204, 214, 223, 225, 239, 240, 245, 247, 248, 250, 252, 260, 275, 281, 282, 285, 288, 296, 300, 302, 327, 330, 366, 378, 386, 399, 417, 441, 452, 469, 481, 486, 494, 501, 522, 539, 554, 566, 586, 594, 599, 607, 611, 615, 688, 692, 696, 719, 764, 770, 772, 776, 787, 804, 818, 821, 852, 892, 899, 904, 940, 950, 952, 955, 956, 980, 982]",SM8P.tsv
i think,2,34,"[11, 23, 34, 39, 56, 84, 88, 99, 116, 118, 125, 135, 141, 153, 155, 184, 193, 194, 202, 204, 214, 223, 225, 239, 245, 247, 250, 252, 260, 281, 296, 300, 302, 330, 378, 386, 399, 417, 441, 452, 481, 501, 522, 539, 566, 599, 607, 615, 688, 696, 764, 770, 776, 787, 804, 818, 821, 852, 904, 950, 956, 980]",SM8P.tsv
they've,1,76,"[8, 11, 76, 116, 553, 751, 759, 964]",SM8P.tsv
i think so,3,84,"[11, 84, 194]",SM8P.tsv
suppose,1,90,"[11, 90, 144, 160, 433, 502, 552, 648, 680, 729, 737, 806, 995]",SM8P.tsv
unless,1,99,"[11, 99, 688, 820]",SM8P.tsv
think so,2,225,"[11, 84, 194, 225, 486, 594]",SM8P.tsv
suppose to,2,648,"[11, 552, 648, 729, 737, 797, 801, 806]",SM8P.tsv
good,1,14,"[13, 14, 44, 50, 73, 110, 268, 344, 379, 432, 481, 487, 505, 533, 552, 554, 555, 557, 641, 723, 732, 764, 815, 818, 857]",SM8P.tsv
they do,2,34,"[15, 34, 92, 359, 543, 544, 963]",SM8P.tsv
do it,2,204,"[15, 118, 204, 239, 259, 275, 320, 785, 796, 797, 801, 804, 806, 963]",SM8P.tsv
today,1,456,"[15, 456, 466]",SM8P.tsv
now they,2,757,"[15, 648, 757]",SM8P.tsv
it do,2,16,"[15, 16, 410, 422, 591, 902]",SM8P.tsv
they do it,3,963,"[15, 963]",SM8P.tsv
feta cheese,2,18,"[17, 18, 19, 42, 524]",SM8P.tsv
with it,2,19,"[17, 19, 259, 610, 700]",SM8P.tsv
get,1,72,"[17, 31, 35, 41, 43, 59, 72, 79, 118, 140, 153, 207, 225, 230, 260, 262, 308, 320, 333, 356, 396, 448, 451, 466, 481, 482, 488, 489, 495, 501, 545, 547, 550, 551, 557, 592, 627, 652, 654, 704, 710, 711, 743, 744, 751, 759, 770, 772, 776, 781, 796, 802, 804, 812, 880, 892, 894, 964, 989]",SM8P.tsv
and it's,2,245,"[17, 245, 320, 885, 886, 894, 906, 910, 932, 964]",SM8P.tsv
