Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
get,1,14,"[0, 14, 30, 74, 85, 86, 116, 175, 192, 207, 209, 213, 215, 254, 255, 258, 262]",SZFG.tsv
easter,1,16,"[0, 7, 9, 16, 23, 56, 119, 120, 124, 125, 127, 130, 132, 136, 138, 140, 167]",SZFG.tsv
like,1,7,"[0, 7, 13, 20, 45, 81, 83, 89, 92, 93, 107, 133, 141, 143, 152, 162, 171, 205, 212, 215, 219, 222, 223, 228, 235]",SZFG.tsv
really,1,34,"[0, 34, 87, 134, 199, 215, 238, 254]",SZFG.tsv
cos,1,13,"[0, 13, 65, 74, 77, 101, 107, 163, 167, 194, 195, 206, 213, 230]",SZFG.tsv
shape,1,133,"[0, 133]",SZFG.tsv
something,1,3,"[0, 3, 152, 171, 217, 247]",SZFG.tsv
you can make,3,55,"[47, 53, 55, 57]",SZFG.tsv
can make,2,57,"[47, 53, 57]",SZFG.tsv
one,1,47,"[17, 47, 178, 195, 213, 228, 235, 237, 238]",SZFG.tsv
could,1,49,"[11, 13, 16, 17, 21, 23, 39, 49, 75, 163, 214]",SZFG.tsv
you could,2,49,"[17, 49, 75, 163]",SZFG.tsv
you can,2,55,"[47, 51, 53, 55, 57, 140, 188, 254]",SZFG.tsv
say,1,61,"[5, 16, 26, 61, 104, 154, 181, 189, 215, 227]",SZFG.tsv
spectacular,1,61,"[55, 57, 61]",SZFG.tsv
basically,1,61,"[59, 61, 89]",SZFG.tsv
birthday,1,79,"[63, 70, 79, 83]",SZFG.tsv
party,1,70,"[63, 69, 70, 74, 81, 83]",SZFG.tsv
i've,1,72,"[14, 72, 164]",SZFG.tsv
my birthday,2,79,"[72, 79, 83]",SZFG.tsv
well,1,72,"[5, 17, 21, 25, 31, 33, 37, 54, 72, 78, 134, 144, 157, 169, 170, 181, 182, 189, 196, 200, 207, 232]",SZFG.tsv
people,1,74,"[9, 13, 20, 22, 74, 81, 138, 162, 192]",SZFG.tsv
to have,2,74,"[3, 74, 81, 83, 140, 167]",SZFG.tsv
like to have,3,83,"[81, 83]",SZFG.tsv
a big party,3,83,"[81, 83]",SZFG.tsv
people be,2,162,"[81, 162]",SZFG.tsv
it be,2,107,"[36, 41, 107, 206, 256]",SZFG.tsv
like it,2,107,"[45, 107, 205]",SZFG.tsv
want,1,162,"[25, 107, 152, 162, 179, 196, 252, 254]",SZFG.tsv
five,1,149,"[109, 149, 151, 152, 154]",SZFG.tsv
much,1,118,"[4, 118, 183]",SZFG.tsv
i have,2,118,"[42, 69, 87, 118, 163, 172]",SZFG.tsv
have a,2,122,"[5, 39, 42, 62, 83, 87, 119, 122, 171, 199, 214, 218]",SZFG.tsv
johnny five,2,150,"[149, 150, 151, 152, 154]",SZFG.tsv
johnny,1,152,"[149, 150, 151, 152, 153, 154, 155, 156, 158]",SZFG.tsv
yeah,1,152,"[1, 3, 11, 21, 23, 38, 68, 91, 140, 142, 152, 158, 182, 238, 239, 240, 242, 246, 248]",SZFG.tsv
go,1,155,"[5, 9, 13, 33, 75, 140, 154, 155, 171, 181, 260]",SZFG.tsv
go johnny go go go,5,155,"[154, 155]",SZFG.tsv
good,1,158,"[24, 25, 84, 134, 136, 158, 238, 241, 243]",SZFG.tsv
and then,2,168,"[83, 128, 136, 168, 186, 206, 243]",SZFG.tsv
day,1,178,"[83, 178, 252]",SZFG.tsv
i be,2,181,"[5, 50, 63, 79, 97, 112, 181, 189, 224, 227]",SZFG.tsv
in the,2,208,"[24, 33, 63, 106, 140, 164, 201, 208, 217]",SZFG.tsv
i like,2,222,"[212, 222, 228, 235]",SZFG.tsv
a bite,2,226,"[4, 37, 226]",SZFG.tsv
bite,1,123,"[4, 123, 126, 128, 136, 194, 226]",SZFG.tsv
make,1,47,"[33, 44, 47, 53, 55, 56, 57, 164, 190, 192, 234, 236]",SZFG.tsv
look,1,236,"[13, 22, 39, 42, 113, 227, 236, 252]",SZFG.tsv
can i,2,249,"[42, 172, 249, 250]",SZFG.tsv
that's a,2,253,"[4, 253]",SZFG.tsv
that's,1,25,"[4, 6, 25, 157, 167, 182, 192, 201, 205, 215, 219, 241, 253]",SZFG.tsv
egg,1,3,"[0, 3, 23, 33, 41]",SZFG.tsv
eat,1,5,"[0, 5, 140, 163, 164, 230]",SZFG.tsv
easter egg,2,7,"[0, 7, 9, 138, 140]",SZFG.tsv
have to,2,17,"[0, 17, 23, 140, 176]",SZFG.tsv
when you,2,97,"[0, 97, 99]",SZFG.tsv
you have,2,101,"[0, 101, 140, 215]",SZFG.tsv
to eat,2,111,"[0, 111]",SZFG.tsv
have to eat,3,140,"[0, 140]",SZFG.tsv
