Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
tea,1,108,"[0, 108, 167, 204, 931, 1028, 1082]",S73U.tsv
for the,2,198,"[0, 198, 272, 307, 376, 403, 438, 442, 713, 760, 889, 1144]",S73U.tsv
mum,1,362,"[0, 118, 226, 362, 601, 605, 607, 685, 902, 1075, 1127, 1280, 1299, 1363, 1376]",S73U.tsv
well,1,4,"[2, 4, 11, 13, 15, 22, 36, 43, 48, 61, 78, 89, 93, 151, 161, 167, 169, 171, 177, 183, 187, 192, 193, 196, 198, 204, 212, 216, 227, 228, 229, 230, 241, 243, 245, 247, 252, 260, 264, 283, 289, 291, 299, 307, 310, 312, 316, 317, 318, 340, 343, 349, 355, 356, 358, 363, 364, 366, 368, 370, 371, 384, 403, 404, 409, 415, 433, 448, 451, 480, 486, 492, 500, 502, 508, 529, 530, 531, 556, 632, 654, 668, 670, 679, 692, 700, 714, 716, 728, 759, 760, 827, 897, 939, 948, 950, 959, 981, 1002, 1020, 1054, 1055, 1056, 1059, 1063, 1073, 1092, 1100, 1102, 1105, 1109, 1115, 1117, 1119, 1122, 1124, 1125, 1136, 1140, 1142, 1146, 1149, 1165, 1189, 1190, 1195, 1203, 1214, 1233, 1239, 1243, 1245, 1248, 1255, 1261, 1263, 1269, 1318, 1319, 1327, 1358, 1360, 1371, 1376, 1380, 1448, 1457, 1459]",S73U.tsv
didn't you,2,204,"[2, 204]",S73U.tsv
well you,2,230,"[2, 230, 317, 370, 1142]",S73U.tsv
you didn't,2,480,"[2, 480, 778, 1244, 1247]",S73U.tsv
he be,2,26,"[10, 26, 151, 153, 158, 161, 171, 177, 180, 181, 182, 183, 323, 368, 670, 706, 1027, 1138, 1301, 1341, 1347, 1390, 1458]",S73U.tsv
there he,2,670,"[10, 670, 1027]",S73U.tsv
know,1,14,"[6, 11, 14, 23, 26, 40, 66, 77, 117, 134, 167, 169, 171, 183, 211, 262, 283, 306, 308, 315, 316, 397, 438, 442, 446, 451, 463, 474, 480, 564, 579, 608, 657, 658, 698, 716, 721, 744, 748, 752, 759, 760, 780, 789, 794, 804, 841, 850, 860, 889, 891, 944, 980, 988, 989, 1020, 1107, 1122, 1137, 1157, 1162, 1182, 1189, 1194, 1214, 1238, 1241, 1251, 1255, 1261, 1263, 1278, 1300, 1319, 1347, 1348, 1371, 1373, 1388, 1389, 1448, 1458]",S73U.tsv
how do,2,283,"[14, 20, 283]",S73U.tsv
do they,2,355,"[20, 355, 761, 770, 976, 1005, 1009, 1413]",S73U.tsv
do it,2,47,"[17, 47, 58, 80, 317, 434, 760, 804, 1005, 1007, 1165, 1186]",S73U.tsv
be that,2,47,"[29, 30, 47, 63, 108, 246, 333, 453, 469, 543, 645, 656, 712, 755, 869, 942, 1017, 1096, 1157, 1171, 1178, 1221, 1368, 1444, 1445]",S73U.tsv
cos,1,47,"[33, 35, 47, 48, 62, 78, 95, 110, 123, 134, 136, 151, 153, 161, 181, 248, 272, 280, 291, 292, 327, 349, 353, 355, 356, 360, 368, 403, 416, 430, 438, 446, 503, 577, 587, 631, 657, 663, 672, 698, 715, 732, 737, 768, 769, 789, 792, 802, 806, 829, 850, 873, 876, 881, 883, 887, 920, 1003, 1005, 1008, 1069, 1097, 1148, 1225, 1254, 1263, 1267, 1306, 1327, 1331, 1333, 1335, 1341, 1380, 1399, 1416, 1454]",S73U.tsv
cheap,1,58,"[47, 58, 1073]",S73U.tsv
that cos,2,78,"[47, 78, 631, 1335]",S73U.tsv
they do,2,80,"[47, 80, 83, 274, 440, 728, 770, 889, 1187, 1408]",S73U.tsv
cos they,2,403,"[47, 403]",S73U.tsv
want the,2,80,"[49, 80, 510, 782]",S73U.tsv
want,1,123,"[49, 80, 123, 167, 170, 182, 198, 204, 247, 264, 289, 291, 323, 355, 403, 404, 457, 480, 510, 511, 528, 700, 780, 782, 802, 806, 827, 1028, 1082, 1096, 1101, 1107, 1111, 1119, 1142, 1315, 1331, 1366, 1382, 1388, 1403, 1404, 1452, 1453]",S73U.tsv
you want,2,204,"[49, 204, 247, 289, 1028, 1096, 1315, 1453]",S73U.tsv
you want the,3,510,"[49, 510]",S73U.tsv
yeah,1,51,"[15, 23, 31, 34, 36, 38, 45, 48, 51, 55, 59, 60, 70, 71, 74, 75, 76, 77, 78, 81, 83, 96, 97, 99, 113, 128, 133, 135, 143, 147, 149, 151, 156, 158, 161, 172, 174, 176, 185, 187, 189, 190, 212, 220, 225, 227, 229, 234, 235, 238, 247, 249, 251, 263, 269, 275, 277, 280, 292, 304, 307, 311, 313, 325, 326, 329, 330, 334, 337, 339, 353, 361, 367, 369, 380, 392, 395, 424, 428, 431, 433, 438, 446, 457, 465, 466, 468, 486, 505, 525, 527, 528, 531, 536, 556, 561, 566, 571, 581, 588, 594, 595, 602, 604, 613, 621, 637, 640, 642, 644, 646, 655, 660, 662, 665, 674, 675, 682, 687, 693, 694, 701, 704, 705, 707, 724, 732, 733, 736, 744, 745, 748, 749, 751, 753, 758, 772, 773, 775, 805, 807, 813, 815, 823, 824, 829, 838, 839, 844, 851, 855, 862, 874, 877, 894, 900, 907, 915, 917, 921, 927, 928, 930, 935, 946, 951, 956, 967, 969, 971, 975, 985, 990, 992, 997, 999, 1004, 1005, 1006, 1010, 1013, 1015, 1016, 1019, 1020, 1039, 1041, 1043, 1044, 1047, 1059, 1089, 1097, 1099, 1104, 1106, 1108, 1117, 1118, 1120, 1121, 1123, 1126, 1127, 1140, 1141, 1151, 1154, 1158, 1162, 1164, 1172, 1175, 1176, 1181, 1192, 1194, 1196, 1204, 1208, 1220, 1225, 1226, 1254, 1258, 1263, 1264, 1267, 1276, 1277, 1280, 1282, 1287, 1288, 1289, 1291, 1294, 1305, 1314, 1322, 1327, 1332, 1336, 1342, 1354, 1359, 1373, 1381, 1389, 1397, 1401, 1404, 1407, 1410, 1411, 1414, 1418, 1421, 1428, 1432, 1436, 1438, 1440, 1444, 1447, 1449, 1460, 1462, 1463, 1464]",S73U.tsv
gotta,1,215,"[53, 215, 317, 876, 942, 956, 1263, 1274, 1382, 1418, 1420]",S73U.tsv
