Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,90,"[1, 3, 90, 96, 100, 122, 124, 143, 151, 160, 193, 237, 275, 330, 347, 350, 367, 370, 382]",SYWB.tsv
he's,1,32,"[3, 32, 61, 84, 133, 175, 247, 291, 342, 350]",SYWB.tsv
get,1,69,"[3, 27, 39, 69, 84, 107, 165, 167, 172, 191, 195, 278, 281, 291, 304, 332, 338, 342, 343, 344, 350, 355, 356, 359, 360]",SYWB.tsv
's,1,85,"[3, 85, 91, 94, 99, 334]",SYWB.tsv
like,1,8,"[5, 8, 21, 32, 56, 57, 59, 61, 63, 69, 80, 96, 107, 113, 143, 156, 255, 258, 264, 265, 276, 277, 286, 294, 300, 303, 315, 316, 318, 324, 332, 337, 338, 350, 360, 366, 372, 381]",SYWB.tsv
a bite more,3,61,"[8, 61, 289]",SYWB.tsv
bite,1,65,"[8, 15, 58, 65, 131, 191, 283, 289]",SYWB.tsv
a bite,2,81,"[8, 15, 58, 81, 130, 131, 191, 283, 289]",SYWB.tsv
could,1,85,"[8, 15, 85, 96, 289, 296, 300, 301, 304, 341, 364]",SYWB.tsv
maybe,1,102,"[8, 15, 80, 100, 102, 149, 152]",SYWB.tsv
have do,2,361,"[8, 361]",SYWB.tsv
really,1,28,"[10, 28, 38, 58, 69, 81, 95, 122, 124, 139, 163, 254, 283, 296, 299, 305, 319, 343]",SYWB.tsv
go,1,32,"[13, 32, 69, 78, 87, 91, 94, 107, 135, 141, 147, 151, 165, 192, 223, 226, 236, 265, 279, 286, 292, 333, 343, 344, 350, 351, 355, 360, 380, 382]",SYWB.tsv
do you,2,61,"[13, 27, 56, 61, 195, 249, 264, 273, 287, 291, 300, 307, 319, 321, 327]",SYWB.tsv
talk,1,69,"[13, 27, 69]",SYWB.tsv
try,1,73,"[13, 21, 73, 118, 119, 248, 343, 350, 370]",SYWB.tsv
you want to,3,258,"[13, 195, 258, 327]",SYWB.tsv
you want,2,258,"[13, 258]",SYWB.tsv
i could,2,85,"[15, 85, 289, 301]",SYWB.tsv
would,1,357,"[21, 53, 68, 291, 357, 377]",SYWB.tsv
like to,2,381,"[21, 381]",SYWB.tsv
i'll,1,265,"[23, 265, 366, 382]",SYWB.tsv
friends,1,32,"[27, 32, 40, 78, 107, 113]",SYWB.tsv
to any of,3,87,"[27, 87]",SYWB.tsv
today,1,272,"[27, 169, 272, 313, 321, 327, 328, 346]",SYWB.tsv
you get,2,304,"[27, 304, 332]",SYWB.tsv
you get to,3,355,"[27, 355]",SYWB.tsv
your friends,2,355,"[27, 107, 355]",SYWB.tsv
in the day,3,29,"[28, 29]",SYWB.tsv
they do,2,81,"[29, 68, 81]",SYWB.tsv
in the,2,81,"[29, 80, 81, 123, 151, 292, 307, 350, 372]",SYWB.tsv
day,1,269,"[29, 33, 68, 269, 270, 271, 307, 328, 330, 340, 354, 360]",SYWB.tsv
the day,2,330,"[29, 33, 330]",SYWB.tsv
he do,2,225,"[33, 225]",SYWB.tsv
xbox,1,39,"[36, 39]",SYWB.tsv
live,1,264,"[39, 264]",SYWB.tsv
where be you,3,50,"[49, 50, 221, 222, 223]",SYWB.tsv
be you,2,141,"[49, 50, 141, 209, 229, 279, 292, 380]",SYWB.tsv
no idea,2,53,"[30, 53, 81]",SYWB.tsv
hang around with,3,53,"[32, 53]",SYWB.tsv
say,1,73,"[53, 73, 135, 175, 215, 224, 235, 255, 258, 262, 265, 346, 349, 369, 370, 381]",SYWB.tsv
well,1,81,"[53, 66, 81, 121, 207, 248, 282, 283, 290, 321, 342, 351, 358, 381]",SYWB.tsv
nice,1,58,"[2, 58, 100, 169, 255, 305, 350]",SYWB.tsv
annoy,1,58,"[57, 58, 105]",SYWB.tsv
a bite annoy,3,81,"[58, 81]",SYWB.tsv
yeah,1,60,"[40, 55, 60, 62, 66, 73, 79, 86, 88, 102, 118, 121, 157, 159, 194, 253, 257, 265, 277, 284, 295, 304, 318, 321, 334, 335, 340, 346, 365, 366, 372, 377, 378, 380, 382]",SYWB.tsv
right,1,120,"[66, 120, 372]",SYWB.tsv
in town,2,68,"[32, 68, 94]",SYWB.tsv
hang around,2,68,"[32, 68]",SYWB.tsv
town,1,68,"[40, 68, 94, 350]",SYWB.tsv
do all,2,351,"[68, 351, 369]",SYWB.tsv
i just,2,292,"[70, 72, 292, 366, 369]",SYWB.tsv
house,1,80,"[32, 78, 80, 81, 87, 91, 94, 165]",SYWB.tsv
they just,2,80,"[69, 80]",SYWB.tsv
stay in the house,4,81,"[80, 81]",SYWB.tsv
just stay in,3,81,"[80, 81]",SYWB.tsv
stay,1,81,"[80, 81, 82, 191]",SYWB.tsv
like and,2,265,"[80, 265]",SYWB.tsv
just stay,2,82,"[81, 82, 191]",SYWB.tsv
get a,2,304,"[84, 281, 304, 342, 359]",SYWB.tsv
round,1,94,"[32, 94, 96, 295, 356, 358]",SYWB.tsv
know,1,94,"[34, 38, 54, 61, 65, 81, 93, 94, 96, 133, 151, 175, 235, 249, 250, 284, 292, 300, 301, 305, 307, 328, 350, 351, 353, 363, 366]",SYWB.tsv
people,1,94,"[59, 94, 96]",SYWB.tsv
time,1,94,"[63, 94, 121, 291, 350, 372]",SYWB.tsv
go to,2,94,"[69, 78, 87, 94, 107, 135, 147, 151, 192, 236, 279, 350, 351, 380]",SYWB.tsv
to 's house,3,94,"[91, 94]",SYWB.tsv
you go,2,223,"[94, 141, 147, 223, 279, 333, 380, 382]",SYWB.tsv
that's,1,318,"[94, 159, 226, 283, 318, 337, 350, 366]",SYWB.tsv
you just,2,369,"[94, 210, 366, 369]",SYWB.tsv
stuff,1,96,"[32, 69, 78, 96, 158, 332, 338, 344, 350, 351, 360, 369]",SYWB.tsv
kind of,2,96,"[57, 59, 69, 96, 105, 343, 344, 350, 360]",SYWB.tsv
i know,2,96,"[93, 96, 133, 250, 284, 301, 328, 350, 363, 366]",SYWB.tsv
want to,2,258,"[96, 161, 258, 305, 360]",SYWB.tsv
see,1,260,"[96, 260, 266, 295, 350]",SYWB.tsv
you could,2,296,"[96, 296, 304, 341, 364]",SYWB.tsv
to do,2,306,"[96, 277, 306, 307, 315, 321, 338, 346, 351, 372, 380]",SYWB.tsv
and all that,3,332,"[96, 332]",SYWB.tsv
with and,2,332,"[96, 332]",SYWB.tsv
up and,2,355,"[96, 343, 355]",SYWB.tsv
all that,2,369,"[96, 344, 366, 369]",SYWB.tsv
be nice,2,100,"[2, 100, 350]",SYWB.tsv
might,1,118,"[100, 118]",SYWB.tsv
come,1,292,"[100, 161, 266, 279, 292, 366]",SYWB.tsv
if you,2,258,"[107, 258, 283, 304, 321, 350, 351, 363]",SYWB.tsv
to get,2,359,"[107, 165, 167, 195, 344, 350, 359]",SYWB.tsv
try and,2,119,"[118, 119, 343]",SYWB.tsv
dinner,1,121,"[2, 121]",SYWB.tsv
eat,1,121,"[69, 121]",SYWB.tsv
it's a,2,121,"[81, 121, 143]",SYWB.tsv
the weekend,2,154,"[121, 154, 158]",SYWB.tsv
cos,1,154,"[121, 133, 135, 141, 143, 151, 154, 156, 279, 292]",SYWB.tsv
good,1,258,"[121, 207, 258, 291, 362]",SYWB.tsv
football,1,123,"[32, 123]",SYWB.tsv
do it,2,269,"[133, 268, 269, 270, 272, 277, 279, 306, 321, 372]",SYWB.tsv
to be,2,135,"[54, 135, 381]",SYWB.tsv
i'd,1,135,"[63, 135, 359, 381]",SYWB.tsv
hello,1,173,"[135, 172, 173, 174, 204, 221, 240, 241, 242, 255]",SYWB.tsv
fifteen,1,276,"[139, 276]",SYWB.tsv
minutes,1,276,"[139, 276, 277, 278, 279, 280, 291]",SYWB.tsv
twenty minutes,2,278,"[139, 278, 280, 291]",SYWB.tsv
cos it's,2,154,"[141, 154]",SYWB.tsv
want,1,231,"[13, 96, 141, 161, 195, 209, 231, 232, 234, 258, 305, 327, 360]",SYWB.tsv
like it,2,143,"[5, 143]",SYWB.tsv
watch,1,332,"[147, 151, 332]",SYWB.tsv
sorry,1,151,"[95, 151, 317, 323]",SYWB.tsv
i'm,1,151,"[118, 151, 192, 223, 236, 248, 286, 326, 346, 348, 350, 351, 364, 366]",SYWB.tsv
i'm go,2,223,"[151, 223, 236, 350]",SYWB.tsv
