Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
maybe,1,288,"[0, 72, 74, 288, 304, 381, 447, 712]",SUNR.tsv
get to,2,4,"[3, 4, 223, 229]",SUNR.tsv
get,1,4,"[3, 4, 5, 7, 15, 25, 33, 51, 64, 65, 66, 71, 78, 79, 81, 92, 123, 130, 133, 136, 176, 179, 183, 193, 198, 202, 204, 211, 212, 219, 221, 223, 225, 229, 265, 295, 326, 359, 367, 391, 393, 401, 476, 493, 507, 530, 559, 569, 607, 612, 614, 644, 653, 663, 667, 700, 707, 714, 728, 729, 740]",SUNR.tsv
to get,2,5,"[4, 5, 78, 193, 204, 223, 714]",SUNR.tsv
that's,1,7,"[4, 7, 17, 21, 48, 50, 79, 86, 114, 124, 127, 133, 139, 146, 150, 166, 173, 209, 238, 240, 262, 280, 283, 287, 288, 291, 293, 294, 303, 324, 326, 327, 328, 330, 337, 347, 352, 363, 385, 430, 460, 466, 468, 472, 485, 495, 502, 506, 527, 529, 536, 540, 565, 569, 571, 573, 584, 603, 610, 621, 627, 633, 642, 648, 654, 655, 691, 693, 695, 696, 697, 732, 739, 742]",SUNR.tsv
you've get,2,198,"[4, 198]",SUNR.tsv
that's for,2,654,"[4, 654]",SUNR.tsv
tax,1,6,"[5, 6, 7, 10, 11, 17, 19]",SUNR.tsv
pay,1,7,"[6, 7, 15, 17, 198, 225, 335, 337, 338, 345]",SUNR.tsv
the tax,2,17,"[6, 10, 17]",SUNR.tsv
all the,2,246,"[6, 189, 246, 349, 359, 584]",SUNR.tsv
nice,1,325,"[8, 42, 90, 219, 325, 369, 666, 685]",SUNR.tsv
tax then,2,10,"[5, 10]",SUNR.tsv
work,1,103,"[10, 103, 121, 122, 189, 212, 391, 676]",SUNR.tsv
what be,2,212,"[10, 212, 275, 279, 285, 293]",SUNR.tsv
what's,1,411,"[10, 406, 411, 412, 516, 598, 705, 719]",SUNR.tsv
be the,2,486,"[10, 201, 260, 295, 486, 571]",SUNR.tsv
ugh,1,269,"[12, 269]",SUNR.tsv
on the wrong,3,14,"[11, 14]",SUNR.tsv
one,1,15,"[14, 15, 56, 57, 64, 78, 107, 133, 139, 141, 166, 168, 174, 175, 176, 179, 184, 195, 212, 261, 331, 334, 352, 391, 534, 536, 553, 655]",SUNR.tsv
you know,2,19,"[14, 19, 98, 103, 150, 176, 221, 223, 229, 235, 243, 251, 261, 334, 413, 461, 468, 489, 491, 547, 551, 555, 559, 561, 566, 571, 581, 583, 589, 598, 730]",SUNR.tsv
know,1,19,"[14, 19, 50, 51, 98, 101, 103, 106, 110, 132, 140, 150, 176, 193, 204, 215, 221, 223, 229, 235, 243, 251, 253, 261, 268, 278, 312, 329, 330, 332, 334, 344, 361, 363, 366, 384, 389, 413, 419, 430, 431, 433, 461, 468, 472, 473, 489, 491, 515, 535, 538, 547, 548, 551, 555, 559, 561, 566, 571, 581, 583, 584, 589, 595, 598, 611, 613, 638, 709, 730, 735]",SUNR.tsv
do you know,3,103,"[14, 103, 251, 551, 555, 566, 598]",SUNR.tsv
on the,2,105,"[14, 105, 225, 453, 583, 626, 655]",SUNR.tsv
do you,2,132,"[14, 52, 103, 132, 141, 142, 146, 244, 251, 287, 343, 345, 347, 349, 551, 555, 566, 598, 736]",SUNR.tsv
how do,2,214,"[14, 214, 343, 507, 617]",SUNR.tsv
how do you,3,343,"[14, 343]",SUNR.tsv
you're on,2,490,"[14, 490]",SUNR.tsv
