Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
fester,1,1,"[0, 1, 2]",SXRR.tsv
just leave,2,41,"[0, 41]",SXRR.tsv
it to,2,63,"[0, 63, 69, 79, 866, 891]",SXRR.tsv
love,1,121,"[0, 121, 123, 210, 229, 297, 747]",SXRR.tsv
leave it,2,127,"[0, 127]",SXRR.tsv
leave,1,235,"[0, 235, 438, 600]",SXRR.tsv
it's so,2,346,"[0, 346]",SXRR.tsv
shovel the food,3,5,"[4, 5]",SXRR.tsv
to shovel,2,5,"[4, 5]",SXRR.tsv
the food,2,541,"[4, 541]",SXRR.tsv
food,1,545,"[4, 540, 545, 768, 769, 770, 772]",SXRR.tsv
the fish,2,7,"[6, 7, 349]",SXRR.tsv
dinner,1,7,"[6, 7, 354, 539]",SXRR.tsv
be in,2,51,"[6, 51, 198, 233, 332, 521, 593, 858, 885]",SXRR.tsv
in the,2,85,"[6, 85, 89, 99, 198, 200, 218, 226, 306, 312, 405, 471, 513, 514, 518, 521, 526, 589, 610, 619, 625, 631, 742, 776, 778, 811, 858, 968]",SXRR.tsv
be that,2,103,"[6, 52, 103, 107, 110, 190, 377, 522, 702, 792, 866, 908, 960, 962]",SXRR.tsv
fish,1,374,"[6, 349, 353, 374, 543]",SXRR.tsv
oh the,2,929,"[6, 662, 929]",SXRR.tsv
seem,1,8,"[7, 8, 60, 319, 395, 420, 471, 476, 593]",SXRR.tsv
mhm mm,2,372,"[8, 372]",SXRR.tsv
hate her,2,11,"[10, 11]",SXRR.tsv
