Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,71,"[2, 4, 10, 66, 71, 76, 79, 81, 84, 85, 90, 135, 139, 142, 150, 170, 171, 173, 175, 206, 214, 219, 223, 225, 234, 253, 257, 259, 273, 277, 286, 289, 291, 293, 296, 299, 304, 309, 311, 312, 313, 316, 321, 324, 326, 330, 332, 334, 336, 338, 344, 349, 351, 354, 357, 362, 368, 374, 375, 380, 381, 384, 387, 390, 393, 396, 399, 404, 405, 406, 410, 416, 421, 428, 430, 434, 435, 446, 448, 450, 455, 459, 473, 490, 492, 498, 500, 501, 502, 503, 506, 508, 509, 510, 518, 523, 528, 531, 537, 539, 541, 544, 549, 554, 556, 558, 562, 564, 565, 567, 568, 571, 575, 581, 610, 621, 625, 628, 630, 638, 639, 641, 643, 650, 656, 664, 666, 671, 673, 675, 678, 680, 685, 687, 691, 693, 694, 695, 697, 700, 704, 706, 708, 710, 712, 717, 721, 727, 728, 729, 730, 734, 735, 742, 744, 750, 751, 752, 756, 757, 758, 767, 770, 772, 776, 797, 799, 800, 805, 816, 820, 824, 827, 832, 834, 839, 841, 843, 845, 846, 848, 851, 856, 859, 861, 863, 869, 871, 872, 876, 881, 884, 886, 887, 891, 895, 896, 897, 900, 908, 909, 910, 912, 913, 915, 916, 917, 918, 924, 926, 930, 934, 936, 939, 940, 942, 944, 945, 949, 950, 952, 966, 974, 984, 991, 1000, 1004, 1007, 1010, 1012, 1014, 1016, 1022, 1032, 1034, 1035, 1037, 1040, 1045, 1050, 1053, 1055, 1057, 1062, 1064, 1077, 1083, 1086, 1089, 1091, 1092, 1105, 1114, 1118, 1123, 1127, 1131, 1132, 1142, 1158, 1163, 1165, 1168, 1176, 1177, 1178, 1184, 1189, 1190, 1192, 1194, 1196, 1200, 1201, 1203, 1205, 1206, 1210, 1212, 1214, 1216, 1218, 1220, 1222, 1233, 1234, 1236, 1237, 1243, 1244, 1248, 1250, 1253, 1259, 1261, 1264, 1265, 1267, 1269, 1272, 1274, 1280, 1282, 1283, 1284, 1286, 1288, 1294, 1297, 1303, 1308, 1309, 1316, 1318, 1320, 1321, 1325, 1328, 1334, 1338, 1340, 1344, 1350, 1354, 1355, 1361, 1362, 1370, 1373, 1376, 1378, 1384, 1387, 1391, 1392, 1397, 1398, 1405, 1406, 1411, 1414, 1415, 1419, 1422, 1440, 1443, 1445, 1447, 1449, 1451, 1453, 1455, 1458, 1460, 1462, 1464, 1468, 1475, 1477, 1479, 1481, 1483, 1485, 1486, 1487, 1488, 1489, 1491, 1493, 1495, 1496, 1497, 1498, 1499, 1501, 1503, 1504, 1505, 1507, 1510, 1512, 1513, 1516, 1518, 1520, 1522, 1525, 1527, 1530, 1535, 1548, 1550, 1552, 1556, 1558, 1560, 1562, 1564, 1568, 1570, 1572, 1573, 1574, 1577, 1578, 1580, 1588, 1589, 1590, 1592, 1599, 1602, 1604, 1605, 1607, 1608, 1609, 1614, 1615, 1617, 1619, 1621, 1623, 1627, 1628, 1631, 1638, 1640, 1647, 1652, 1654, 1656, 1657, 1658, 1660, 1663, 1669, 1670, 1671, 1675, 1676, 1682, 1685, 1687, 1689, 1690, 1692, 1693, 1697, 1705, 1709, 1715, 1731, 1759, 1761, 1773, 1775, 1783, 1792, 1794, 1797, 1802, 1803, 1809, 1816, 1819, 1821, 1822, 1824, 1826, 1827, 1833, 1837, 1839, 1846, 1847, 1850, 1860, 1861, 1863, 1865, 1866, 1867, 1872, 1877, 1883, 1884, 1887, 1892, 1893, 1895, 1897, 1898, 1913, 1916, 1918, 1922, 1927, 1929, 1943, 1948, 1951, 1954, 1956, 1958, 1959, 1960, 1963, 1965, 1969, 1972, 1973, 1975, 1977, 1978, 1980, 1981, 1982, 1991, 1996, 1998, 2000, 2006, 2010, 2012, 2014, 2016, 2017, 2026, 2028, 2029, 2031, 2033, 2036, 2038, 2044, 2046, 2047, 2048, 2051, 2052, 2055, 2057, 2058, 2060, 2061, 2062, 2064, 2066, 2069, 2073, 2081, 2082, 2084, 2086, 2089, 2093, 2094, 2095, 2096, 2097]",SNG4.tsv
watch,1,4,"[1, 4, 5, 163, 184, 188, 193, 195, 199, 218, 222, 228, 229, 285, 291, 294, 306, 307, 308, 309, 478, 495, 497, 499, 504, 507, 510, 515, 516, 520, 540, 564, 583, 586, 658, 663, 667, 669, 672, 693, 696, 1116, 1119, 1141, 1623, 1891]",SNG4.tsv
i've,1,19,"[4, 19, 143, 197, 207, 211, 250, 254, 265, 271, 394, 445, 452, 499, 510, 512, 516, 1085, 1175, 1180, 1181, 1205, 1223, 1227, 1228, 1275, 1279, 1287, 1296, 1300, 1391, 1456, 1461, 1504, 1517, 1534, 1559, 1565, 1577, 1698, 1710, 1722, 1733, 1791, 1867, 1979, 1980, 1982, 1993, 1999, 2018]",SNG4.tsv
watch that,2,5,"[4, 5, 163, 478, 499, 540, 583, 586]",SNG4.tsv
be watch,2,1116,"[4, 1116, 1141]",SNG4.tsv
yeah i've,2,1982,"[4, 1982]",SNG4.tsv
could,1,104,"[25, 73, 104, 123, 444, 663, 931, 1310, 1716, 1722, 1873, 1907, 1921, 1937, 2037]",SNG4.tsv
could be,2,104,"[73, 104, 931]",SNG4.tsv
be mm,2,979,"[104, 979]",SNG4.tsv
have you,2,106,"[3, 106, 272, 921, 955, 1180, 1535]",SNG4.tsv
see,1,106,"[25, 72, 74, 87, 106, 112, 117, 123, 132, 138, 140, 142, 149, 153, 158, 228, 320, 370, 531, 538, 544, 609, 647, 733, 812, 890, 896, 901, 921, 925, 1119, 1120, 1232, 1245, 1367, 1422, 1569, 1672, 1720, 1738, 1937]",SNG4.tsv
