Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
can't,1,87,"[0, 87, 129, 184, 189, 428]",SN2R.tsv
way,1,294,"[0, 34, 294, 308, 314, 380]",SN2R.tsv
it's not,2,3,"[2, 3, 26, 27, 43, 235, 264, 304, 401, 419]",SN2R.tsv
strong,1,3,"[2, 3, 14, 27]",SN2R.tsv
think,1,5,"[2, 5, 21, 29, 38, 39, 80, 86, 128, 231, 266, 322, 326, 328, 345, 366, 367, 370, 388, 390, 394, 406, 428, 429]",SN2R.tsv
really,1,21,"[2, 21, 178, 224, 234, 248, 264, 276, 298, 327, 345, 371, 425, 434, 446]",SN2R.tsv
be it,2,37,"[2, 37, 120, 147, 232, 248, 319, 401, 422]",SN2R.tsv
even,1,43,"[2, 43, 180, 418]",SN2R.tsv
i'm,1,224,"[2, 100, 134, 224, 225, 246, 252, 266, 275, 329, 345, 357, 373, 435]",SN2R.tsv
think be,2,428,"[2, 428]",SN2R.tsv
coffee,1,4,"[1, 4, 36, 39]",SN2R.tsv
that be,2,5,"[4, 5, 80, 157, 243, 276, 284, 310, 406, 425]",SN2R.tsv
that's,1,15,"[4, 15, 40, 50, 54, 68, 83, 98, 119, 120, 147, 153, 154, 159, 174, 182, 183, 191, 202, 211, 219, 232, 248, 319, 322, 327, 364, 366, 388, 406, 416, 420]",SN2R.tsv
what's,1,49,"[4, 49, 164, 166]",SN2R.tsv
that's the,2,83,"[4, 83, 98]",SN2R.tsv
you should,2,264,"[4, 264, 276, 322]",SN2R.tsv
keep,1,141,"[6, 141, 180, 298]",SN2R.tsv
min max,2,9,"[8, 9]",SN2R.tsv
grind,1,99,"[10, 84, 99]",SN2R.tsv
this be,2,125,"[10, 12, 22, 40, 125, 174, 191, 428, 442]",SN2R.tsv
how much,2,188,"[10, 188]",SN2R.tsv
much,1,232,"[10, 54, 232, 428]",SN2R.tsv
it in,2,105,"[10, 105, 116, 347]",SN2R.tsv
be the,2,12,"[1, 5, 12, 67, 125, 147, 150, 232, 310, 356, 399, 439, 442, 447, 450]",SN2R.tsv
and then,2,59,"[12, 14, 50, 59, 66, 114, 292, 294, 406, 419, 438]",SN2R.tsv
this be the,3,125,"[12, 125, 442]",SN2R.tsv
so and,2,164,"[12, 164]",SN2R.tsv
happen,1,14,"[1, 14, 96, 100, 284, 373, 418]",SN2R.tsv
put,1,14,"[3, 14, 39, 114, 141, 418]",SN2R.tsv
get,1,43,"[14, 43, 54, 55, 56, 66, 73, 100, 108, 129, 169, 173, 180, 184, 191, 200, 240, 267, 276, 280, 284, 287, 304, 308, 322, 406, 418, 419, 429, 451]",SN2R.tsv
you would,2,51,"[14, 51]",SN2R.tsv
so you,2,59,"[14, 59, 156, 163, 419]",SN2R.tsv
reasonably,1,121,"[14, 121, 122, 125, 136, 147]",SN2R.tsv
would,1,103,"[14, 22, 51, 52, 80, 103, 121, 133, 135, 175, 242, 354, 355, 356, 361, 442]",SN2R.tsv
be what,2,242,"[14, 242, 266, 376]",SN2R.tsv
you get,2,287,"[14, 240, 287, 406, 419]",SN2R.tsv
it to,2,314,"[14, 314]",SN2R.tsv
two,1,103,"[14, 103, 159, 167, 213, 233, 249, 284, 428, 442, 443]",SN2R.tsv
and then you,3,438,"[14, 406, 438]",SN2R.tsv
okay,1,75,"[18, 75, 277, 342, 379, 425, 428]",SN2R.tsv
yes,1,101,"[20, 101, 121, 158, 159, 204, 340, 346, 362, 410]",SN2R.tsv
i don't,2,22,"[19, 22, 29, 94, 136, 228, 268, 270, 328, 357, 366, 373, 391, 428, 442]",SN2R.tsv
know,1,22,"[19, 21, 22, 59, 64, 129, 136, 140, 143, 147, 152, 156, 173, 174, 177, 180, 186, 189, 191, 204, 205, 206, 228, 265, 270, 315, 326, 339, 341, 345, 367, 369, 387, 391, 399, 418, 419, 428, 442]",SN2R.tsv
be like,2,29,"[22, 29, 80, 428, 442]",SN2R.tsv
like,1,41,"[22, 29, 41, 49, 70, 72, 80, 99, 100, 187, 191, 205, 213, 236, 246, 256, 261, 276, 292, 300, 301, 314, 339, 361, 367, 387, 397, 409, 415, 419, 428, 429, 442, 446, 453]",SN2R.tsv
set,1,95,"[22, 95, 294]",SN2R.tsv
i don't know,3,173,"[22, 136, 173, 228, 270, 391, 442]",SN2R.tsv
have to,2,232,"[22, 163, 232, 268]",SN2R.tsv
like the,2,256,"[22, 80, 256, 339]",SN2R.tsv
on the,2,333,"[22, 187, 250, 333, 341, 345, 407]",SN2R.tsv
mm i,2,413,"[22, 413]",SN2R.tsv
this be like,3,428,"[22, 428]",SN2R.tsv
look,1,118,"[22, 64, 118, 134, 213, 446]",SN2R.tsv
erm and,2,114,"[24, 96, 114, 212]",SN2R.tsv
to be,2,167,"[24, 84, 167, 224, 277, 300, 345, 359]",SN2R.tsv
and it,2,254,"[24, 187, 208, 254, 276, 441]",SN2R.tsv
it seem to be,4,359,"[24, 359]",SN2R.tsv
quite,1,29,"[26, 29, 59, 86, 208, 341, 347, 351, 367, 413, 455]",SN2R.tsv
be quite,2,59,"[26, 59, 86, 341, 347]",SN2R.tsv
should be,2,30,"[29, 30, 40, 344]",SN2R.tsv
with that,2,49,"[30, 49, 80, 454]",SN2R.tsv
that that,2,142,"[30, 142, 310]",SN2R.tsv
wonder,1,232,"[30, 232, 361, 371]",SN2R.tsv
i i,2,265,"[30, 265, 270, 390, 397, 429]",SN2R.tsv
time,1,153,"[32, 143, 153, 184, 252, 274, 276, 331, 377]",SN2R.tsv
a bite,2,34,"[21, 29, 34, 276, 292, 345, 410, 425, 442]",SN2R.tsv
move,1,45,"[34, 45, 92, 449, 450]",SN2R.tsv
bite,1,69,"[21, 29, 34, 36, 44, 64, 66, 69, 94, 202, 213, 276, 292, 300, 345, 380, 410, 425, 442]",SN2R.tsv
i've,1,73,"[34, 36, 38, 73, 86, 208, 451]",SN2R.tsv
it a,2,77,"[34, 77]",SN2R.tsv
the coffee,2,36,"[1, 36]",SN2R.tsv
yeah,1,36,"[11, 13, 23, 33, 36, 43, 55, 60, 63, 64, 69, 75, 96, 104, 139, 144, 148, 149, 155, 162, 165, 170, 176, 179, 181, 186, 192, 209, 211, 213, 214, 217, 240, 276, 300, 301, 303, 316, 318, 329, 343, 350, 352, 357, 358, 360, 368, 402, 410, 412, 419, 434, 436, 440, 444, 446]",SN2R.tsv
little,1,208,"[36, 64, 66, 202, 208, 213, 276, 300, 380, 419, 437]",SN2R.tsv
less,1,262,"[36, 262, 361]",SN2R.tsv
feel,1,367,"[36, 367, 411]",SN2R.tsv
in the,2,59,"[38, 59, 73, 80, 121, 133, 203, 291, 325, 331, 347, 364, 419]",SN2R.tsv
last,1,274,"[38, 274, 276, 289]",SN2R.tsv
good,1,40,"[29, 40, 67, 78, 289, 300, 319, 446]",SN2R.tsv
taylor's,1,40,"[39, 40]",SN2R.tsv
that's not,2,182,"[40, 182, 248, 319, 327]",SN2R.tsv
either,1,294,"[40, 235, 294, 329, 431]",SN2R.tsv
be on,2,341,"[40, 341]",SN2R.tsv
ooh,1,411,"[40, 411]",SN2R.tsv
starbucks,1,43,"[42, 43]",SN2R.tsv
