Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
today,1,24,"[0, 24, 292, 308, 335, 490, 496, 703, 777, 946]",STNE.tsv
you do,2,227,"[0, 227, 425, 427, 451, 592, 610]",STNE.tsv
have you,2,537,"[0, 537, 639, 939]",STNE.tsv
stuff,1,86,"[2, 86, 106, 107, 113, 198, 333, 368, 404, 528, 560, 578, 714, 734, 770, 957, 959, 961]",STNE.tsv
and stuff,2,106,"[2, 106, 113, 404, 560, 734]",STNE.tsv
really,1,5,"[4, 5, 8, 22, 67, 91, 135, 160, 161, 198, 201, 202, 234, 235, 237, 277, 290, 296, 305, 337, 358, 368, 389, 397, 402, 411, 456, 468, 471, 501, 508, 510, 513, 516, 539, 545, 547, 548, 550, 558, 562, 564, 600, 603, 607, 620, 626, 636, 650, 664, 668, 674, 676, 680, 690, 692, 705, 718, 723, 728, 736, 753, 759, 770, 851, 893, 910, 911, 912, 922, 926, 932, 934, 946, 954, 994, 998, 1014, 1026, 1031]",STNE.tsv
keep,1,26,"[9, 26]",STNE.tsv
go,1,63,"[9, 15, 23, 37, 54, 62, 63, 64, 71, 121, 135, 146, 148, 153, 275, 311, 319, 324, 444, 453, 457, 500, 507, 509, 513, 519, 528, 537, 541, 545, 571, 574, 579, 598, 628, 630, 639, 642, 644, 676, 692, 693, 713, 716, 718, 725, 727, 728, 729, 734, 768, 770, 776, 857, 859, 861, 892, 893, 903, 912, 937, 939, 1012]",STNE.tsv
last night,2,66,"[9, 66]",STNE.tsv
pain,1,84,"[9, 29, 84]",STNE.tsv
night,1,100,"[9, 66, 100, 313, 321, 853]",STNE.tsv
seven,1,462,"[9, 462, 705]",STNE.tsv
go to,2,319,"[9, 15, 146, 148, 319, 457, 519, 541, 628, 693, 716, 718, 725, 728, 729, 734, 912]",STNE.tsv
i go to,3,628,"[9, 15, 628]",STNE.tsv
i go,2,628,"[9, 15, 37, 71, 507, 579, 628, 642, 903]",STNE.tsv
last,1,729,"[9, 457, 729, 1001]",STNE.tsv
yeah,1,11,"[5, 11, 13, 15, 22, 24, 26, 27, 32, 48, 51, 52, 58, 76, 82, 88, 96, 98, 100, 101, 106, 110, 116, 130, 142, 147, 151, 154, 156, 158, 163, 174, 176, 182, 183, 185, 191, 192, 193, 203, 215, 216, 218, 220, 223, 226, 228, 232, 240, 241, 244, 247, 249, 257, 263, 268, 272, 274, 279, 286, 300, 306, 308, 316, 325, 334, 335, 336, 357, 358, 367, 369, 370, 373, 387, 393, 396, 406, 407, 409, 415, 423, 428, 432, 438, 443, 444, 446, 448, 450, 452, 454, 455, 456, 459, 462, 463, 471, 472, 474, 479, 485, 489, 510, 513, 523, 528, 534, 536, 537, 541, 542, 545, 546, 548, 560, 561, 563, 567, 575, 580, 586, 598, 601, 604, 606, 613, 614, 619, 626, 645, 649, 650, 652, 659, 663, 674, 675, 679, 682, 684, 712, 715, 716, 718, 723, 733, 739, 748, 755, 756, 763, 766, 768, 769, 771, 772, 775, 777, 790, 794, 808, 810, 811, 820, 821, 825, 835, 837, 840, 843, 851, 855, 859, 867, 883, 885, 888, 890, 893, 894, 896, 900, 901, 903, 910, 912, 920, 923, 931, 934, 936, 941, 944, 946, 948, 952, 956, 958, 960, 969, 971, 975, 978, 980, 987, 989, 995, 998, 1000, 1002, 1004, 1006, 1013, 1022, 1032]",STNE.tsv
even,1,132,"[13, 33, 71, 111, 132, 208, 330, 457, 526, 535, 600, 623, 636, 660, 684, 701, 747, 939, 959, 998, 1005]",STNE.tsv
i get,2,15,"[8, 15, 163, 674, 777, 980, 1012]",STNE.tsv
horrible,1,15,"[14, 15, 398, 614, 632, 634, 638, 682, 848]",STNE.tsv
be it,2,16,"[15, 16, 398, 449, 462, 496, 680, 793, 859, 1026]",STNE.tsv
and then,2,44,"[15, 44, 111, 127, 198, 237, 275, 447, 453, 499, 642, 692, 710, 716, 768, 855, 859]",STNE.tsv
it be,2,50,"[15, 25, 43, 50, 66, 67, 69, 70, 71, 74, 154, 256, 314, 322, 326, 330, 341, 348, 358, 387, 398, 400, 499, 569, 583, 598, 607, 613, 628, 630, 634, 642, 650, 660, 662, 666, 672, 682, 702, 703, 753, 755, 788, 792, 838, 844, 851, 855, 859, 861, 863, 865, 913, 932, 992, 994, 995, 999, 1001, 1026, 1028, 1030]",STNE.tsv
pretty,1,90,"[15, 90, 154, 457, 836, 896, 991]",STNE.tsv
get,1,127,"[8, 15, 107, 111, 127, 136, 151, 163, 171, 178, 179, 262, 290, 292, 301, 337, 353, 404, 430, 437, 440, 447, 449, 456, 477, 484, 488, 505, 522, 524, 537, 545, 562, 578, 579, 587, 600, 603, 605, 618, 634, 636, 650, 670, 674, 682, 690, 701, 703, 705, 713, 715, 716, 740, 747, 756, 759, 777, 807, 853, 855, 903, 909, 910, 939, 946, 951, 954, 957, 980, 990, 995, 1003, 1012]",STNE.tsv
and and,2,444,"[15, 444]",STNE.tsv
yeah it,2,151,"[15, 151, 154, 423, 456, 723, 755, 998]",STNE.tsv
but then,2,484,"[15, 484, 571, 581]",STNE.tsv
then i,2,674,"[15, 581, 674, 692, 859]",STNE.tsv
yeah it be,3,755,"[15, 154, 755]",STNE.tsv
it be it be,4,859,"[15, 398, 859, 1026]",STNE.tsv
