Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
bite,1,44,"[0, 19, 24, 44, 48]",S9UA.tsv
i do,2,66,"[0, 60, 66, 84]",S9UA.tsv
one,1,48,"[0, 48, 49, 50, 84, 85, 86, 106, 125, 131, 133, 154, 161]",S9UA.tsv
one one,2,133,"[0, 133]",S9UA.tsv
just a,2,142,"[0, 142, 143]",S9UA.tsv
lyric,1,158,"[0, 3, 4, 6, 79, 81, 83, 158]",S9UA.tsv
to wake,2,13,"[11, 13, 19]",S9UA.tsv
wake,1,18,"[11, 18, 19]",S9UA.tsv
would,1,11,"[7, 11, 140, 142, 159]",S9UA.tsv
yeah,1,20,"[18, 20, 23, 25, 33, 39, 40, 41, 44, 55, 66, 74, 89, 106, 108, 109, 116, 122]",S9UA.tsv
yes,1,21,"[20, 21, 37, 53, 57, 84, 92, 102, 119]",S9UA.tsv
play,1,39,"[38, 39, 42, 45]",S9UA.tsv
and i,2,65,"[38, 65, 68]",S9UA.tsv
go,1,45,"[7, 13, 18, 19, 24, 45, 52, 65, 72, 84, 96, 97, 99, 100, 102, 106, 107, 116, 125, 162]",S9UA.tsv
read,1,51,"[45, 51]",S9UA.tsv
and and,2,68,"[45, 68, 133]",S9UA.tsv
she go,2,107,"[45, 107]",S9UA.tsv
mum,1,77,"[56, 73, 77]",S9UA.tsv
just imagine,2,58,"[51, 58]",S9UA.tsv
get,1,61,"[58, 61, 67, 68, 73, 75, 76, 84, 88, 98, 106, 120, 125]",S9UA.tsv
can i,2,77,"[69, 77]",S9UA.tsv
in there,2,72,"[64, 72, 73, 76]",S9UA.tsv
to get,2,120,"[73, 75, 120, 125]",S9UA.tsv
i have,2,75,"[67, 68, 75, 77, 125]",S9UA.tsv
get a,2,84,"[75, 84, 98, 120]",S9UA.tsv
to get a,3,120,"[75, 120]",S9UA.tsv
i'm,1,79,"[8, 19, 78, 79, 87, 99, 112, 154]",S9UA.tsv
tune,1,79,"[51, 79]",S9UA.tsv
do you,2,17,"[1, 10, 17, 24, 30, 46, 52, 54, 88, 93, 95, 96, 135]",S9UA.tsv
have a,2,44,"[19, 44, 93, 95, 122, 123]",S9UA.tsv
a passport,2,96,"[93, 95, 96, 98, 122, 123]",S9UA.tsv
need to,2,120,"[93, 94, 95, 120]",S9UA.tsv
passport,1,102,"[93, 95, 98, 101, 102, 114, 120, 122, 123, 125]",S9UA.tsv
when you,2,52,"[13, 52, 72, 96, 97]",S9UA.tsv
you go,2,72,"[13, 65, 72, 96, 97, 162]",S9UA.tsv
say,1,99,"[1, 99, 112, 113, 117, 119]",S9UA.tsv
it be,2,116,"[5, 54, 116, 125, 155]",S9UA.tsv
go to,2,24,"[13, 19, 24, 52, 65, 102, 106, 116]",S9UA.tsv
time,1,116,"[16, 41, 54, 106, 116]",S9UA.tsv
yeah it,2,116,"[18, 116]",S9UA.tsv
i think,2,118,"[29, 39, 88, 118, 120]",S9UA.tsv
