Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
they're,1,1,"[0, 1, 212, 213, 215, 314, 491, 496, 497, 499, 514, 515]",SAZY.tsv
i be,2,22,"[0, 22, 131, 259, 300, 462, 478, 510]",SAZY.tsv
look,1,76,"[0, 4, 12, 35, 40, 71, 76, 131, 176, 224, 293, 323, 324, 325, 487, 496, 497, 521]",SAZY.tsv
mind,1,249,"[0, 12, 249, 460, 463, 475, 478]",SAZY.tsv
when i,2,427,"[0, 4, 12, 427]",SAZY.tsv
mind i,2,460,"[0, 460]",SAZY.tsv
oh right,2,39,"[2, 39, 88]",SAZY.tsv
right,1,105,"[2, 39, 88, 105, 117, 161, 279, 297, 403, 437, 522, 540, 553]",SAZY.tsv
think,1,19,"[4, 12, 19, 22, 30, 46, 54, 66, 140, 142, 260, 270, 280, 292, 301, 321, 356, 416, 456, 478, 495, 504, 507, 514, 526]",SAZY.tsv
i think,2,30,"[4, 12, 30, 46, 66, 270, 280, 321, 416, 495, 507, 514]",SAZY.tsv
yeah,1,20,"[4, 8, 20, 23, 25, 27, 29, 30, 46, 49, 51, 58, 62, 76, 78, 123, 124, 133, 134, 140, 163, 164, 190, 195, 196, 202, 205, 218, 223, 242, 244, 247, 248, 263, 275, 276, 278, 282, 285, 289, 298, 304, 307, 314, 347, 351, 357, 386, 392, 396, 411, 419, 430, 432, 458, 461, 492, 493, 499, 504, 524, 532, 546, 549]",SAZY.tsv
wait,1,13,"[6, 12, 13, 17]",SAZY.tsv
see,1,67,"[6, 12, 52, 67, 73, 76, 100, 106, 141, 161, 183, 209, 210, 232, 293, 295, 299, 338, 460, 461, 467, 488, 510, 552]",SAZY.tsv
have to,2,146,"[6, 146, 183, 272, 283, 427]",SAZY.tsv
aha,1,541,"[10, 541]",SAZY.tsv
well,1,12,"[3, 5, 12, 13, 36, 45, 57, 61, 76, 77, 102, 110, 148, 164, 213, 217, 221, 228, 230, 270, 290, 377, 378, 412, 413, 462, 463, 476, 478, 500, 503, 504, 505, 537]",SAZY.tsv
say,1,13,"[12, 13, 71, 76, 95, 104, 110, 146, 148, 212, 267, 280, 283, 289, 290, 292, 299, 436, 438, 473, 478, 485, 495, 496, 499, 503, 514, 521, 526]",SAZY.tsv
take,1,22,"[12, 22, 112, 129, 321, 441, 506, 526]",SAZY.tsv
can't,1,193,"[12, 16, 38, 193]",SAZY.tsv
but i,2,203,"[12, 203, 259, 262, 507]",SAZY.tsv
a while,2,382,"[12, 382]",SAZY.tsv
work,1,417,"[12, 417, 443]",SAZY.tsv
you have,2,526,"[12, 526]",SAZY.tsv
though,1,292,"[14, 292, 496, 498, 521]",SAZY.tsv
get,1,16,"[5, 11, 13, 16, 29, 32, 40, 76, 85, 92, 142, 179, 180, 181, 189, 190, 204, 206, 214, 219, 220, 230, 231, 236, 250, 265, 277, 289, 292, 301, 312, 319, 340, 342, 354, 374, 404, 406, 409, 417, 419, 443, 456, 457, 460, 467, 475, 504, 514, 522, 545, 550]",SAZY.tsv
of the rent ones,4,16,"[13, 16]",SAZY.tsv
the rent,2,16,"[13, 16]",SAZY.tsv
rent,1,16,"[13, 16]",SAZY.tsv
of the,2,270,"[16, 166, 270, 411, 427]",SAZY.tsv
if they,2,429,"[16, 429]",SAZY.tsv
ones,1,521,"[16, 314, 371, 373, 375, 521]",SAZY.tsv
at the,2,35,"[26, 32, 35, 183, 199, 262]",SAZY.tsv
saturday,1,174,"[35, 174, 175, 256, 257]",SAZY.tsv
i'm,1,222,"[35, 71, 222, 283, 290, 291, 329, 338, 340, 354, 382, 405, 421, 456, 499, 503, 532, 551]",SAZY.tsv
tomorrow,1,186,"[35, 45, 186, 192, 307, 321]",SAZY.tsv
wednesday,1,329,"[35, 329]",SAZY.tsv
thursday,1,331,"[35, 331, 338]",SAZY.tsv
friday,1,260,"[35, 260, 342, 344, 487]",SAZY.tsv
i'm just,2,354,"[35, 354]",SAZY.tsv
know,1,40,"[1, 5, 26, 34, 40, 53, 73, 76, 108, 110, 123, 146, 152, 167, 183, 198, 204, 267, 275, 289, 299, 313, 354, 390, 396, 420, 427, 429, 436, 438, 445, 467, 473, 481, 485, 504, 510, 511, 514, 528, 532, 539]",SAZY.tsv
put,1,40,"[13, 17, 40, 89, 131, 137, 290, 299, 526]",SAZY.tsv
you know,2,40,"[26, 34, 40, 73, 76, 110, 146, 152, 204, 267, 299, 396, 420, 427, 429, 436, 438, 467, 473, 485, 510, 511, 514, 528, 532]",SAZY.tsv
like,1,69,"[40, 69, 73, 76, 80, 102, 139, 146, 166, 190, 196, 219, 290, 314, 356, 358, 436, 446, 463, 465, 467, 473, 475, 506, 510, 514]",SAZY.tsv
