Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
isn't it,2,3,"[0, 3, 397, 401, 443, 502, 666, 772, 857, 889, 1093, 1146]",SEPR.tsv
day,1,2,"[0, 2, 78, 80, 481, 487, 772, 798, 866, 936, 962, 1013]",SEPR.tsv
today,1,36,"[0, 36, 562, 580, 770, 957, 1123]",SEPR.tsv
nice,1,12,"[0, 12, 144, 408, 607, 805, 815, 866, 940, 1015, 1093, 1104, 1125]",SEPR.tsv
it's a,2,758,"[0, 758, 1043]",SEPR.tsv
a nice,2,940,"[0, 940, 1125]",SEPR.tsv
outside,1,1125,"[0, 1125]",SEPR.tsv
okay,1,9,"[8, 9, 37, 65, 264, 306, 391, 431, 510, 514, 636, 659, 738, 781, 788, 796, 801, 823, 825, 973, 997, 1055, 1065, 1071, 1129, 1153, 1167]",SEPR.tsv
go,1,11,"[7, 8, 11, 22, 34, 38, 104, 127, 128, 196, 307, 310, 370, 376, 379, 388, 421, 425, 442, 450, 458, 469, 470, 475, 481, 482, 483, 487, 490, 492, 519, 540, 580, 586, 588, 602, 607, 619, 636, 704, 708, 715, 717, 725, 741, 763, 787, 833, 852, 866, 962, 977, 983, 1041, 1059, 1063, 1073, 1082, 1093, 1129]",SEPR.tsv
go and,2,540,"[11, 492, 540, 741, 1129]",SEPR.tsv
milk,1,540,"[11, 540, 970, 1166]",SEPR.tsv
i dunno,2,42,"[15, 42, 64, 72, 145, 631, 918, 1133]",SEPR.tsv
a few,2,40,"[15, 40, 117, 119, 360, 622, 731, 866, 1011]",SEPR.tsv
just a,2,944,"[15, 944, 1053]",SEPR.tsv
he's,1,22,"[19, 22, 32, 55, 65, 67, 69, 83, 103, 108, 110, 127, 128, 265, 268, 274, 323, 327, 388, 474, 487, 551, 756, 763, 963, 985, 988, 1002, 1013, 1014, 1019, 1021, 1051, 1053, 1066, 1069, 1073, 1082]",SEPR.tsv
fine,1,272,"[19, 272, 276, 278, 541, 799, 821]",SEPR.tsv
dad,1,206,"[21, 206, 219, 314, 329, 386, 444, 446, 450, 457, 471, 472, 512, 515, 517, 518, 519, 715]",SEPR.tsv
cars,1,307,"[21, 89, 307, 745, 866]",SEPR.tsv
want,1,48,"[23, 48, 62, 171, 182, 190, 220, 221, 252, 270, 276, 310, 373, 475, 719, 880, 883, 889, 895, 903, 916, 954, 983, 1023, 1025, 1157, 1166]",SEPR.tsv
car,1,23,"[2, 23, 87, 94, 99, 311, 453, 456, 461, 470, 940, 958, 960]",SEPR.tsv
my car,2,958,"[23, 958, 960]",SEPR.tsv
i want,2,719,"[23, 719, 1023, 1025]",SEPR.tsv
i think,2,42,"[27, 42, 99, 136, 176, 200, 203, 206, 246, 264, 354, 359, 372, 401, 449, 570, 610, 685, 697, 719, 727, 758, 787, 820, 822, 880, 918, 965, 1029, 1035, 1037, 1039, 1093]",SEPR.tsv
think,1,64,"[27, 42, 64, 99, 112, 136, 176, 192, 200, 203, 206, 238, 246, 247, 248, 264, 330, 354, 359, 372, 401, 440, 449, 570, 610, 677, 683, 685, 693, 697, 719, 727, 731, 758, 787, 798, 820, 822, 837, 851, 880, 903, 904, 914, 916, 918, 919, 944, 955, 965, 1019, 1029, 1033, 1035, 1037, 1039, 1093, 1132, 1134]",SEPR.tsv
i think it's,3,176,"[27, 176, 401]",SEPR.tsv
can you,2,579,"[29, 39, 579, 1051]",SEPR.tsv
about it,2,112,"[29, 112, 737, 810, 1151, 1153]",SEPR.tsv
long,1,487,"[31, 487, 970, 1102]",SEPR.tsv
sleep,1,127,"[31, 104, 127, 128, 604, 1093]",SEPR.tsv
reckon,1,918,"[31, 918]",SEPR.tsv
do you,2,247,"[31, 43, 247, 314, 392, 435, 480, 541, 583, 669, 689, 715, 733, 919, 1004, 1008, 1059, 1063, 1166]",SEPR.tsv
