Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
know,1,11,"[0, 11, 23, 31, 93, 97, 118, 216, 260, 334, 358, 368, 380, 383, 396, 398, 399, 502, 521, 685, 731, 758, 788, 794, 903, 937, 940, 955, 962, 965, 980, 983, 985, 986, 990, 1017, 1025, 1070, 1083, 1092, 1191, 1199, 1201, 1202, 1223, 1263, 1265, 1268, 1278, 1303]",S2KP.tsv
i don't,2,19,"[0, 19, 31, 93, 97, 118, 334, 367, 370, 383, 396, 426, 434, 502, 683, 685, 687, 690, 731, 789, 790, 805, 887, 903, 972, 980, 986, 1025, 1132, 1153, 1201, 1202, 1204, 1223, 1260]",S2KP.tsv
i don't know,3,31,"[0, 31, 93, 97, 118, 334, 383, 396, 502, 685, 731, 903, 980, 986, 1025, 1201, 1202, 1223]",S2KP.tsv
don't know,2,368,"[0, 31, 93, 97, 118, 334, 368, 383, 396, 398, 502, 685, 731, 903, 962, 965, 980, 985, 986, 1025, 1201, 1202, 1223]",S2KP.tsv
do it,2,28,"[5, 8, 28, 31, 143, 171, 173, 294, 365, 431, 462, 463, 580, 608, 766, 793, 812, 880, 896, 980, 1048, 1111, 1139]",S2KP.tsv
do you,2,63,"[28, 63, 71, 95, 126, 179, 255, 291, 297, 304, 341, 423, 463, 474, 544, 556, 560, 593, 707, 744, 759, 775, 872, 918, 1138, 1194, 1200, 1204, 1208, 1211, 1218, 1222]",S2KP.tsv
you do,2,126,"[28, 126, 671, 793, 857, 885, 1182, 1208, 1211]",S2KP.tsv
how do you,3,297,"[28, 297, 775, 1200, 1222]",S2KP.tsv
you do it,3,793,"[28, 793]",S2KP.tsv
do you do,3,1211,"[28, 1208, 1211]",S2KP.tsv
get,1,48,"[3, 14, 22, 35, 48, 90, 97, 101, 116, 129, 134, 136, 155, 176, 194, 197, 200, 216, 239, 267, 283, 292, 297, 303, 304, 334, 336, 344, 354, 362, 367, 384, 398, 405, 406, 415, 437, 438, 446, 456, 457, 482, 492, 500, 505, 511, 512, 516, 525, 565, 568, 569, 584, 586, 613, 669, 677, 683, 685, 687, 693, 696, 701, 706, 718, 758, 772, 775, 776, 780, 800, 801, 818, 825, 827, 829, 884, 934, 962, 963, 967, 968, 970, 980, 1013, 1028, 1044, 1066, 1071, 1077, 1098, 1114, 1120, 1134, 1139, 1163, 1166, 1169, 1174, 1179, 1230, 1233, 1236, 1238, 1249, 1303]",S2KP.tsv
get the,2,134,"[48, 134, 155, 239, 297, 303, 398, 446, 1071]",S2KP.tsv
didn't get,2,194,"[48, 194]",S2KP.tsv
for it,2,364,"[48, 364, 590, 627, 983]",S2KP.tsv
so you,2,737,"[48, 202, 737, 892, 932, 1216, 1239]",S2KP.tsv
you didn't,2,48,"[24, 48, 202, 788, 883, 1055]",S2KP.tsv
blame,1,1176,"[48, 1176]",S2KP.tsv
yeah,1,59,"[13, 17, 19, 21, 27, 31, 32, 33, 58, 59, 78, 81, 82, 83, 84, 91, 102, 108, 110, 113, 115, 117, 120, 123, 134, 135, 139, 144, 147, 150, 153, 156, 158, 159, 162, 163, 177, 178, 179, 184, 187, 188, 190, 191, 198, 204, 208, 212, 213, 214, 218, 222, 224, 228, 229, 230, 232, 234, 236, 238, 240, 243, 246, 258, 269, 271, 272, 274, 277, 282, 283, 287, 289, 293, 305, 308, 314, 317, 321, 323, 324, 327, 328, 334, 336, 342, 353, 360, 362, 366, 372, 378, 379, 395, 402, 404, 406, 417, 432, 447, 461, 464, 473, 475, 495, 497, 509, 512, 519, 526, 527, 532, 537, 539, 541, 545, 547, 548, 553, 555, 557, 558, 561, 562, 567, 579, 581, 582, 583, 584, 587, 589, 593, 600, 601, 602, 603, 621, 627, 629, 631, 660, 663, 672, 673, 682, 695, 699, 708, 709, 715, 717, 719, 721, 725, 729, 735, 736, 739, 760, 768, 771, 774, 775, 795, 798, 800, 807, 815, 817, 825, 831, 833, 843, 848, 855, 857, 860, 867, 868, 886, 889, 895, 911, 927, 928, 933, 940, 945, 953, 958, 961, 969, 974, 981, 983, 992, 1001, 1004, 1009, 1014, 1016, 1023, 1027, 1034, 1035, 1039, 1053, 1068, 1081, 1083, 1087, 1093, 1102, 1124, 1125, 1128, 1132, 1156, 1159, 1163, 1165, 1166, 1179, 1183, 1185, 1193, 1195, 1196, 1215, 1217, 1219, 1226, 1240, 1243, 1244, 1247, 1248, 1255, 1256, 1257, 1263, 1273, 1280, 1282, 1292, 1293, 1300, 1302, 1305, 1315, 1316]",S2KP.tsv
