Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be apart,2,1,"[0, 1]",S7JH.tsv
you don't,2,78,"[0, 78, 546, 722, 727, 728, 729, 731, 733, 822, 870, 926, 1134, 1136, 1264, 1396, 1427, 1677, 1984, 2299]",S7JH.tsv
to be,2,85,"[0, 85, 124, 389, 668, 690, 746, 819, 885, 1079, 1126, 1155, 1177, 1192, 1212, 1272, 1288, 1305, 1340, 1778, 1792, 1820, 1857, 1891, 2071, 2181, 2193, 2210, 2330, 2387]",S7JH.tsv
have to,2,64,"[0, 31, 64, 116, 238, 250, 672, 690, 994, 1040, 1079, 1092, 1095, 1116, 1118, 1119, 1134, 1159, 1246, 1248, 1266, 1274, 1276, 1301, 1328, 1331, 1337, 1345, 1363, 1367, 1369, 1381, 1388, 1421, 1423, 1427, 1453, 1557, 1559, 1586, 1627, 1668, 1773, 1783, 1977, 2088, 2143, 2173, 2175, 2179, 2181, 2289, 2302, 2304, 2333, 2335, 2339, 2340, 2381, 2389]",S7JH.tsv
have to be,3,690,"[0, 690]",S7JH.tsv
you don't have,3,822,"[0, 822, 1134]",S7JH.tsv
don't have,2,497,"[0, 497, 822, 840, 1134, 2302]",S7JH.tsv
so you,2,935,"[0, 935, 937, 1153, 1177, 1259, 1264, 1427, 1556, 1839, 1984, 2346]",S7JH.tsv
together,1,963,"[0, 963, 1099, 1102, 1274, 1594, 2148]",S7JH.tsv
don't have to,3,1159,"[0, 1159]",S7JH.tsv
be you,2,13,"[2, 13, 43, 69, 134, 154, 300, 330, 332, 671, 986, 1156, 1239, 1264, 1312, 1485, 1548, 1550, 1583, 1705, 1817, 1899, 1949, 2027, 2028, 2052, 2073, 2082]",S7JH.tsv
you not,2,343,"[2, 4, 343, 1810, 2124]",S7JH.tsv
yeah,1,19,"[4, 19, 20, 21, 35, 40, 48, 52, 57, 65, 68, 70, 72, 79, 80, 83, 87, 91, 92, 108, 118, 122, 136, 139, 147, 153, 155, 159, 160, 170, 176, 187, 199, 207, 226, 235, 261, 265, 266, 270, 275, 286, 331, 356, 359, 364, 376, 384, 403, 426, 428, 436, 445, 451, 452, 458, 459, 460, 473, 475, 481, 484, 494, 498, 499, 507, 513, 518, 524, 525, 527, 533, 539, 542, 544, 552, 553, 555, 564, 567, 568, 570, 572, 582, 584, 586, 592, 597, 600, 608, 610, 617, 618, 624, 631, 633, 635, 636, 638, 639, 644, 650, 657, 660, 663, 682, 684, 687, 689, 691, 693, 695, 700, 702, 704, 707, 709, 711, 714, 715, 719, 723, 737, 740, 742, 743, 745, 749, 757, 759, 762, 765, 767, 771, 773, 775, 777, 779, 780, 781, 786, 791, 794, 800, 803, 828, 829, 830, 831, 832, 833, 834, 835, 838, 840, 843, 853, 855, 857, 858, 859, 862, 863, 864, 875, 876, 877, 881, 884, 888, 891, 892, 894, 897, 901, 906, 907, 909, 912, 913, 914, 916, 926, 931, 932, 937, 939, 940, 945, 947, 949, 952, 953, 959, 961, 965, 968, 970, 976, 980, 982, 991, 992, 995, 1001, 1004, 1005, 1007, 1020, 1027, 1038, 1039, 1043, 1044, 1048, 1070, 1077, 1079, 1081, 1093, 1106, 1108, 1110, 1113, 1114, 1120, 1125, 1130, 1152, 1154, 1157, 1163, 1166, 1168, 1170, 1174, 1181, 1183, 1194, 1200, 1206, 1210, 1214, 1218, 1236, 1237, 1240, 1250, 1251, 1253, 1255, 1260, 1263, 1275, 1277, 1279, 1281, 1282, 1288, 1293, 1296, 1298, 1301, 1310, 1313, 1318, 1324, 1326, 1346, 1356, 1358, 1360, 1362, 1363, 1364, 1366, 1368, 1373, 1375, 1382, 1384, 1392, 1394, 1406, 1409, 1412, 1420, 1426, 1428, 1430, 1432, 1434, 1435, 1454, 1464, 1470, 1481, 1483, 1486, 1487, 1496, 1499, 1503, 1512, 1513, 1522, 1526, 1533, 1539, 1542, 1549, 1551, 1553, 1555, 1557, 1560, 1562, 1564, 1565, 1569, 1584, 1595, 1598, 1601, 1602, 1603, 1608, 1611, 1625, 1626, 1627, 1631, 1634, 1636, 1638, 1639, 1640, 1649, 1653, 1655, 1663, 1665, 1680, 1696, 1710, 1713, 1717, 1718, 1722, 1728, 1736, 1748, 1749, 1750, 1754, 1756, 1758, 1761, 1763, 1767, 1770, 1774, 1776, 1777, 1781, 1794, 1796, 1798, 1802, 1804, 1806, 1808, 1811, 1819, 1821, 1823, 1825, 1830, 1834, 1838, 1841, 1848, 1850, 1860, 1862, 1866, 1867, 1875, 1876, 1880, 1888, 1891, 1895, 1896, 1897, 1901, 1902, 1907, 1908, 1910, 1912, 1916, 1918, 1919, 1922, 1928, 1929, 1930, 1933, 1934, 1939, 1944, 1955, 1958, 1976, 1979, 1983, 1989, 1995, 1998, 2012, 2015, 2019, 2026, 2036, 2039, 2040, 2043, 2046, 2051, 2070, 2083, 2092, 2109, 2129, 2130, 2131, 2134, 2137, 2139, 2141, 2142, 2143, 2147, 2156, 2157, 2163, 2167, 2180, 2186, 2188, 2196, 2201, 2203, 2211, 2215, 2220, 2226, 2230, 2241, 2249, 2250, 2251, 2253, 2268, 2272, 2277, 2279, 2281, 2298, 2306, 2312, 2325, 2327, 2329, 2332, 2341, 2349, 2351, 2353, 2356, 2359, 2363, 2366, 2367, 2371, 2373, 2377, 2379, 2387, 2389, 2392, 2395, 2402, 2405]",S7JH.tsv
would,1,59,"[4, 59, 196, 391, 456, 528, 560, 562, 563, 639, 674, 690, 710, 712, 734, 746, 795, 829, 854, 856, 870, 871, 875, 901, 902, 937, 938, 997, 1092, 1095, 1118, 1119, 1122, 1126, 1177, 1189, 1198, 1247, 1271, 1277, 1295, 1305, 1315, 1328, 1393, 1410, 1471, 1472, 1539, 1543, 1695, 1822, 1866, 1940, 2128, 2143, 2165, 2175, 2210, 2244, 2313, 2338, 2383]",S7JH.tsv
like,1,89,"[4, 6, 89, 114, 163, 173, 179, 186, 194, 202, 205, 208, 246, 257, 258, 306, 343, 345, 346, 348, 351, 359, 362, 363, 366, 368, 439, 450, 455, 456, 462, 471, 530, 607, 644, 648, 681, 690, 721, 741, 764, 780, 795, 834, 837, 854, 870, 874, 896, 901, 928, 935, 936, 937, 964, 965, 985, 1013, 1029, 1033, 1040, 1069, 1071, 1089, 1106, 1116, 1119, 1141, 1143, 1147, 1155, 1162, 1193, 1199, 1242, 1246, 1247, 1250, 1276, 1277, 1283, 1292, 1317, 1337, 1340, 1343, 1347, 1361, 1385, 1391, 1411, 1415, 1420, 1427, 1438, 1454, 1463, 1473, 1475, 1476, 1478, 1482, 1496, 1498, 1502, 1504, 1525, 1531, 1557, 1587, 1607, 1762, 1772, 1791, 1797, 1799, 1803, 1810, 1815, 1822, 1827, 1829, 1835, 1848, 1850, 1853, 1856, 1857, 1861, 1871, 1875, 1881, 1903, 1941, 1943, 2007, 2008, 2055, 2116, 2122, 2124, 2126, 2127, 2131, 2141, 2189, 2191, 2193, 2195, 2202, 2221, 2225, 2310, 2381, 2387, 2404]",S7JH.tsv
to have,2,696,"[4, 238, 448, 518, 696, 1079, 1116, 1177, 1274, 1317, 1325, 1327, 1363, 1401, 1453, 1476, 1688, 2002, 2381]",S7JH.tsv
yeah but,2,108,"[4, 108, 364, 597, 631, 633, 914, 959, 1001, 1206, 1634, 1901, 1919]",S7JH.tsv
like to,2,1246,"[4, 6, 1246, 1810, 1857]",S7JH.tsv
with you,2,1321,"[4, 258, 526, 1321, 1875, 2225]",S7JH.tsv
would you,2,1118,"[4, 1118, 1198, 1271, 1328, 1543, 2128]",S7JH.tsv
know,1,50,"[6, 31, 50, 55, 74, 92, 125, 175, 228, 271, 289, 311, 312, 316, 317, 337, 343, 346, 367, 369, 389, 406, 410, 435, 450, 460, 466, 468, 470, 480, 511, 525, 535, 546, 547, 580, 600, 605, 612, 619, 625, 626, 629, 632, 633, 647, 672, 677, 679, 722, 727, 746, 764, 821, 870, 884, 896, 901, 904, 905, 906, 910, 922, 949, 965, 968, 977, 1013, 1040, 1046, 1051, 1063, 1071, 1117, 1119, 1126, 1131, 1139, 1140, 1142, 1143, 1177, 1212, 1236, 1238, 1242, 1264, 1294, 1300, 1319, 1357, 1367, 1383, 1396, 1403, 1414, 1456, 1461, 1463, 1466, 1478, 1480, 1487, 1488, 1500, 1504, 1515, 1527, 1557, 1572, 1574, 1586, 1628, 1693, 1715, 1748, 1760, 1764, 1775, 1780, 1783, 1787, 1788, 1791, 1799, 1818, 1823, 1824, 1826, 1829, 1833, 1839, 1842, 1848, 1852, 1856, 1858, 1861, 1875, 1885, 1899, 1919, 1923, 1946, 1948, 1954, 2008, 2043, 2045, 2070, 2118, 2148, 2165, 2178, 2179, 2184, 2199, 2223, 2225, 2227, 2231, 2238, 2239, 2242, 2244, 2254, 2295, 2297, 2322, 2330, 2348, 2356, 2357, 2381, 2383, 2385, 2387]",S7JH.tsv
get to,2,82,"[6, 82, 880, 1227, 1433, 1525, 1596, 1679, 1714, 1810, 2387]",S7JH.tsv
get,1,44,"[6, 28, 44, 82, 83, 86, 120, 127, 130, 131, 189, 232, 247, 250, 258, 262, 271, 289, 321, 325, 327, 328, 329, 332, 333, 335, 349, 364, 389, 395, 447, 449, 478, 480, 487, 531, 545, 625, 727, 729, 764, 780, 826, 834, 850, 876, 880, 892, 896, 902, 911, 924, 934, 939, 963, 967, 984, 994, 1009, 1029, 1071, 1079, 1129, 1159, 1165, 1179, 1188, 1212, 1215, 1217, 1219, 1227, 1242, 1246, 1248, 1252, 1258, 1261, 1262, 1264, 1265, 1276, 1294, 1327, 1329, 1331, 1333, 1337, 1357, 1376, 1381, 1389, 1410, 1425, 1433, 1453, 1460, 1461, 1479, 1494, 1504, 1508, 1510, 1522, 1525, 1527, 1529, 1531, 1537, 1539, 1552, 1554, 1557, 1566, 1594, 1596, 1599, 1622, 1628, 1630, 1631, 1639, 1666, 1679, 1700, 1704, 1706, 1714, 1748, 1764, 1793, 1799, 1800, 1807, 1809, 1810, 1815, 1835, 1840, 1846, 1847, 1848, 1856, 1860, 1866, 1877, 1885, 1901, 1946, 1960, 1968, 1970, 1973, 1980, 1982, 1984, 1986, 2003, 2008, 2014, 2015, 2020, 2024, 2031, 2033, 2041, 2053, 2055, 2074, 2107, 2108, 2138, 2140, 2198, 2214, 2216, 2270, 2282, 2302, 2304, 2322, 2347, 2356, 2370, 2387, 2389, 2393, 2394, 2396, 2398, 2411]",S7JH.tsv
well,1,86,"[6, 24, 31, 86, 143, 150, 159, 172, 189, 199, 208, 259, 270, 288, 307, 311, 344, 411, 412, 439, 442, 472, 531, 571, 573, 585, 593, 619, 620, 629, 630, 632, 696, 698, 706, 708, 725, 727, 737, 750, 756, 758, 834, 870, 904, 958, 959, 963, 1043, 1079, 1085, 1096, 1106, 1146, 1162, 1178, 1179, 1193, 1198, 1230, 1233, 1236, 1242, 1246, 1247, 1258, 1262, 1300, 1327, 1339, 1341, 1351, 1363, 1387, 1421, 1425, 1438, 1504, 1510, 1514, 1515, 1550, 1556, 1559, 1567, 1586, 1592, 1600, 1627, 1628, 1634, 1652, 1675, 1726, 1727, 1733, 1740, 1744, 1760, 1766, 1772, 1775, 1778, 1780, 1793, 1794, 1799, 1803, 1818, 1827, 1828, 1836, 1840, 1858, 1882, 1926, 1951, 1996, 2017, 2041, 2093, 2113, 2200, 2222, 2263, 2289, 2311, 2370, 2371]",S7JH.tsv
