Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,19,"[0, 4, 6, 10, 19, 29, 32, 37, 41, 54, 56, 62, 65, 71, 82, 83, 84, 85, 86, 87, 91, 97, 100, 119, 125, 141, 143, 144, 148, 156, 160, 166, 168, 171, 174, 175, 180, 183, 186, 188, 190, 191, 193, 194, 197, 199, 201, 205, 212, 217, 219, 223, 226, 244, 251, 253, 255, 261, 272, 283, 286, 294, 298, 300, 302, 304, 309, 336, 345, 352, 357, 359, 362, 374, 375, 391, 394, 400, 405, 414, 418, 427, 428, 430, 436, 448, 450, 455, 456, 461, 465, 467, 487, 496, 500, 506, 510, 514, 520, 522]",SZRJ.tsv
two,1,79,"[0, 79, 127, 196, 242, 246, 263, 367, 407, 408, 410, 413, 415, 458, 466, 508, 512, 513]",SZRJ.tsv
three,1,101,"[0, 101, 263, 426]",SZRJ.tsv
with all,2,405,"[0, 405]",SZRJ.tsv
up with,2,413,"[0, 413]",SZRJ.tsv
the pears,2,7,"[6, 7, 9]",SZRJ.tsv
look a,2,8,"[5, 8]",SZRJ.tsv
bite,1,8,"[5, 8, 194, 370, 473]",SZRJ.tsv
look,1,44,"[5, 8, 44, 67, 74, 76, 80, 204, 277, 445, 451, 492, 500]",SZRJ.tsv
a little bite,3,273,"[8, 194, 273, 370]",SZRJ.tsv
a little,2,310,"[8, 194, 273, 310, 329, 370, 484]",SZRJ.tsv
a bite,2,10,"[5, 10, 473]",SZRJ.tsv
the fridge,2,10,"[9, 10]",SZRJ.tsv
eat them,2,11,"[10, 11]",SZRJ.tsv
eat,1,11,"[10, 11, 15, 61, 223, 225, 355]",SZRJ.tsv
in the fridge,3,15,"[10, 15]",SZRJ.tsv
in the,2,28,"[10, 15, 28, 38, 41, 50, 65, 79, 170, 179, 273, 287, 318, 373, 417, 426, 457, 479, 521]",SZRJ.tsv
one,1,26,"[10, 26, 41, 65, 66, 136, 248, 253, 265, 413, 449, 477, 490, 493, 496, 500, 508]",SZRJ.tsv
already,1,130,"[10, 130, 174]",SZRJ.tsv
