Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,27,"[0, 27, 29, 33, 35, 39, 48, 54, 58, 62, 78, 79, 85, 87, 90, 95, 111, 113, 116, 117, 121, 128, 129, 130, 131, 135, 142, 149, 151, 183, 184, 208, 209, 211, 212, 216, 221, 237, 245, 246, 248, 254, 261, 263, 265, 268, 274, 275, 276, 282, 291, 305, 325, 335, 339, 341, 350, 351, 357, 370, 379, 388, 395, 397, 404, 405, 413, 419, 425, 438, 440, 443, 448, 467, 484, 498, 501, 514, 533, 537, 548, 553, 562, 569, 582, 589, 593, 595, 602, 616, 617, 630, 641, 654, 665, 686, 688, 692, 695, 709, 712, 716, 717, 725, 726, 727]",SBFN.tsv
and what,2,44,"[0, 44]",SBFN.tsv
okay,1,46,"[0, 46, 119, 360]",SBFN.tsv
it be,2,51,"[0, 51, 56, 57, 59, 102, 103, 104, 118, 168, 200, 221, 230, 236, 293, 310, 394, 437, 446, 452, 453, 472, 477, 487, 496, 507, 599, 622, 629, 656, 677, 685, 688, 699, 730]",SBFN.tsv
put,1,184,"[0, 184, 227, 299, 394, 396, 431]",SBFN.tsv
in the,2,73,"[0, 59, 73, 192, 202, 258, 308, 428, 433, 453, 513, 549, 550, 551, 601, 633, 668, 680, 704, 708, 710, 711, 712, 716]",SBFN.tsv
what you,2,77,"[0, 77, 200]",SBFN.tsv
gonna,1,200,"[0, 200, 202, 394, 688]",SBFN.tsv
do you,2,74,"[0, 74, 99, 204, 220, 302, 307, 413, 425, 491, 502, 700, 702, 729]",SBFN.tsv
yeah it be,3,221,"[0, 221]",SBFN.tsv
the middle,2,376,"[0, 376]",SBFN.tsv
want to,2,122,"[0, 122, 415, 631, 687]",SBFN.tsv
be and,2,417,"[0, 385, 417]",SBFN.tsv
okay so,2,419,"[0, 419]",SBFN.tsv
whatever,1,472,"[0, 472, 487]",SBFN.tsv
i'm,1,479,"[0, 479, 508, 651, 652, 666, 670]",SBFN.tsv
it in the,3,551,"[0, 551]",SBFN.tsv
if you,2,77,"[2, 77, 200, 697]",SBFN.tsv
right,1,21,"[7, 9, 15, 17, 19, 21, 31, 52, 101, 109, 112, 119, 141, 163, 182, 207, 209, 215, 272, 273, 356, 362, 381, 503, 567, 570, 578, 589, 590, 592, 598, 600, 630, 719, 723]",SBFN.tsv
oh right,2,21,"[15, 17, 21, 163, 209, 273, 356, 570, 578, 589, 719]",SBFN.tsv
one,1,145,"[20, 122, 145, 168, 170, 204, 236, 259, 274, 415, 457, 460, 465, 487, 512, 656, 701]",SBFN.tsv
one of,2,168,"[145, 168, 274, 656]",SBFN.tsv
what be,2,272,"[188, 272, 346, 409]",SBFN.tsv
name,1,188,"[106, 188, 346, 409, 426]",SBFN.tsv
yeah yeah,2,209,"[135, 151, 184, 209, 245, 246, 268, 484, 593, 665]",SBFN.tsv
right yeah,2,630,"[209, 589, 630]",SBFN.tsv
to rent,2,223,"[202, 223]",SBFN.tsv
be to rent,3,224,"[223, 224]",SBFN.tsv
this be,2,223,"[61, 223, 281, 433]",SBFN.tsv
to buy,2,223,"[45, 122, 223, 281, 394]",SBFN.tsv
rent,1,202,"[32, 53, 202, 223, 224, 281]",SBFN.tsv
buy,1,223,"[10, 30, 34, 36, 41, 45, 49, 122, 136, 223, 281, 293, 394]",SBFN.tsv
to do,2,226,"[221, 226, 706]",SBFN.tsv
do that,2,233,"[226, 233, 433, 495]",SBFN.tsv
and you,2,377,"[226, 377, 403, 532, 576, 624]",SBFN.tsv
yeah yeah yeah,3,245,"[184, 245, 593]",SBFN.tsv
yes,1,251,"[14, 23, 70, 115, 178, 205, 207, 244, 250, 251, 252, 287, 332, 333, 336, 338, 351, 393, 406, 585, 591, 620, 681]",SBFN.tsv
