Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
dream,1,6,"[0, 6, 11, 13, 25, 41, 46, 55, 56, 57, 170, 188]",SN2C.tsv
last night,2,14,"[13, 14, 46]",SN2C.tsv
night,1,14,"[13, 14, 46]",SN2C.tsv
a dream,2,25,"[13, 25, 46]",SN2C.tsv
be this,2,37,"[13, 37, 49, 132]",SN2C.tsv
that you,2,47,"[37, 47, 56, 81, 87]",SN2C.tsv
to have,2,125,"[56, 125]",SN2C.tsv
and then,2,64,"[3, 16, 39, 41, 49, 54, 64, 68, 75, 77, 80, 90, 106, 122, 128, 132, 152, 156, 167, 192]",SN2C.tsv
dog,1,77,"[69, 77, 113, 119, 124, 134, 136, 139, 140, 143, 200]",SN2C.tsv
labrador,1,73,"[70, 73, 75, 125]",SN2C.tsv
love,1,81,"[21, 72, 81, 117, 125]",SN2C.tsv
i would,2,121,"[91, 121, 149]",SN2C.tsv
yeah,1,91,"[74, 91, 99, 118, 125, 138, 140, 143, 179, 204, 207, 208, 211, 220]",SN2C.tsv
i be,2,95,"[16, 39, 48, 49, 51, 58, 95]",SN2C.tsv
be just,2,95,"[19, 95]",SN2C.tsv
i didn't,2,95,"[30, 43, 95, 167]",SN2C.tsv
i be just,3,95,"[39, 95]",SN2C.tsv
it i,2,95,"[43, 95]",SN2C.tsv
in it,2,95,"[43, 95, 96]",SN2C.tsv
i i,2,95,"[58, 95, 121]",SN2C.tsv
be a,2,113,"[16, 25, 39, 75, 77, 113, 134, 190]",SN2C.tsv
for dog,2,136,"[113, 134, 136, 139, 140, 143]",SN2C.tsv
people,1,117,"[33, 117, 134, 192, 193, 197, 208]",SN2C.tsv
you could,2,117,"[37, 78, 117]",SN2C.tsv
would,1,121,"[91, 117, 121, 149, 178, 203, 210, 225]",SN2C.tsv
have a,2,124,"[16, 26, 46, 49, 93, 124, 125]",SN2C.tsv
to have a,3,125,"[124, 125]",SN2C.tsv
yes,1,145,"[124, 145, 174]",SN2C.tsv
like,1,135,"[16, 30, 37, 43, 80, 112, 119, 121, 135, 138, 156, 159, 162, 178, 190]",SN2C.tsv
animals,1,140,"[115, 140]",SN2C.tsv
it's for dog,3,143,"[140, 143]",SN2C.tsv
i'm,1,142,"[5, 142, 166, 180, 218, 221, 223]",SN2C.tsv
just try to,3,142,"[39, 142]",SN2C.tsv
well,1,158,"[1, 4, 101, 134, 147, 158, 186, 210]",SN2C.tsv
