Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
do you,2,26,"[0, 26, 40, 46, 48, 447, 461, 521]",S376.tsv
actually,1,34,"[2, 34, 81, 253, 300, 379, 385, 683]",S376.tsv
say,1,4,"[3, 4, 5, 6, 7, 10, 14, 34, 94, 115, 130, 132, 148, 159, 169, 328, 329, 330, 335, 345, 347, 356, 358, 359, 364, 381, 383, 399, 401, 404, 440, 454, 496, 500, 507, 509, 542, 671, 755]",S376.tsv
he be,2,6,"[4, 6, 13, 69, 71, 240, 345, 411, 440, 447, 449, 512, 539, 646, 648, 650, 656, 667, 670, 674, 732]",S376.tsv
be like,2,6,"[4, 5, 6, 11, 18, 23, 148, 154, 240, 300, 345, 361, 440, 539, 558, 565, 643, 646]",S376.tsv
hey,1,6,"[4, 6, 460, 577, 636]",S376.tsv
guy,1,6,"[4, 6, 288, 388, 418, 447]",S376.tsv
back,1,9,"[4, 9, 114, 116, 148, 154, 174, 176, 206, 404, 489, 496, 501, 502, 620, 626, 725]",S376.tsv
like,1,5,"[4, 5, 6, 9, 10, 11, 12, 13, 18, 21, 23, 24, 32, 34, 36, 42, 44, 61, 62, 63, 64, 68, 69, 71, 76, 77, 85, 119, 121, 123, 124, 125, 128, 132, 138, 142, 148, 151, 154, 155, 161, 170, 172, 179, 185, 186, 200, 206, 217, 222, 223, 224, 232, 240, 254, 266, 278, 284, 288, 300, 328, 330, 335, 340, 345, 347, 357, 361, 364, 371, 372, 374, 379, 381, 385, 395, 404, 422, 428, 438, 440, 442, 452, 454, 456, 465, 471, 472, 496, 500, 506, 510, 517, 519, 539, 542, 549, 558, 565, 575, 577, 595, 610, 612, 613, 614, 616, 641, 642, 643, 645, 646, 671, 672, 674, 713]",S376.tsv
go,1,13,"[4, 13, 28, 44, 53, 63, 69, 111, 145, 148, 154, 169, 222, 225, 245, 253, 258, 259, 262, 282, 288, 289, 310, 328, 329, 331, 346, 352, 357, 385, 392, 396, 424, 429, 444, 449, 450, 454, 456, 461, 463, 465, 477, 480, 486, 489, 498, 500, 506, 510, 521, 536, 539, 552, 582, 595, 601, 612, 615, 616, 626, 633, 675, 717, 757, 758]",S376.tsv
