Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it,1,59,"[2, 24, 50, 59, 65, 91, 94, 113, 117, 123, 141, 149, 161, 175, 210, 219, 224, 231, 252, 255, 272, 282, 301, 304, 307, 309, 313, 314, 318, 347, 354, 358, 360, 362, 364, 368, 381, 386, 396, 397, 402, 404, 408, 413, 434, 437, 443, 444, 492, 496, 512, 516, 528, 545, 546, 550, 573, 577, 580, 581, 597, 616, 642, 643, 649, 659, 661, 667, 687, 697, 699, 710]",SFQE.tsv
record,1,596,"[2, 26, 596, 716]",SFQE.tsv
sorry,1,37,"[5, 37, 208, 309, 420, 514, 516, 608]",SFQE.tsv
say,1,40,"[10, 24, 39, 40, 129, 218, 249, 253, 300, 301, 315, 346, 354, 356, 372, 374, 402, 424, 425, 575, 615, 682, 699]",SFQE.tsv
i,1,85,"[10, 14, 18, 20, 22, 38, 58, 75, 85, 86, 88, 93, 98, 112, 113, 115, 131, 164, 177, 181, 205, 216, 221, 234, 250, 260, 267, 272, 289, 294, 304, 322, 328, 332, 333, 346, 347, 354, 373, 374, 377, 382, 390, 392, 398, 400, 402, 404, 409, 410, 414, 425, 434, 436, 441, 451, 454, 474, 478, 480, 486, 492, 496, 500, 501, 502, 512, 514, 516, 518, 526, 528, 536, 546, 548, 550, 580, 598, 611, 613, 616, 635, 642, 643, 671, 673, 674, 686, 694, 696, 704, 708, 710, 711, 713, 714]",SFQE.tsv
so,1,122,"[10, 24, 26, 44, 101, 122, 149, 167, 169, 177, 181, 198, 220, 234, 241, 248, 258, 262, 266, 273, 283, 287, 289, 293, 310, 312, 315, 340, 369, 402, 404, 425, 444, 529, 534, 569, 603, 621, 629, 660, 663, 669, 696, 714]",SFQE.tsv
well,1,13,"[10, 13, 14, 48, 55, 70, 89, 92, 101, 102, 113, 149, 152, 155, 182, 186, 213, 268, 277, 288, 290, 302, 324, 333, 335, 349, 354, 378, 384, 414, 435, 466, 478, 480, 500, 509, 516, 522, 524, 546, 562, 575, 578, 579, 598, 652, 673, 674, 676, 699, 700]",SFQE.tsv
have,1,29,"[10, 29, 44, 149, 151, 158, 162, 221, 224, 228, 282, 285, 298, 322, 323, 324, 350, 362, 363, 366, 386, 388, 398, 399, 423, 441, 445, 449, 451, 463, 466, 473, 486, 499, 501, 633, 651, 654, 660, 667, 671, 676]",SFQE.tsv
erm,1,45,"[10, 24, 45, 71, 72, 76, 106, 123, 137, 158, 198, 219, 319, 389, 390, 402, 409, 418, 420, 427, 438, 444, 474, 492, 529, 561, 588, 598, 600, 603, 612, 628, 665, 691]",SFQE.tsv
don't,1,57,"[10, 57, 58, 112, 116, 272, 374, 382, 389, 402, 442, 444, 457, 478, 518, 550, 569, 611, 642, 643, 704]",SFQE.tsv
they,1,479,"[10, 50, 346, 354, 356, 382, 442, 479, 481, 502, 510, 546, 548, 562, 568, 570, 571, 575, 577, 581, 603, 608, 609, 615, 617, 633, 635, 643, 649, 651, 660, 671]",SFQE.tsv
know,1,193,"[10, 58, 101, 113, 125, 144, 177, 179, 187, 189, 193, 205, 260, 272, 276, 281, 282, 328, 347, 356, 360, 374, 378, 382, 402, 408, 441, 500, 522, 525, 550, 611, 621, 643, 674]",SFQE.tsv
didn't,1,85,"[10, 85, 309, 516, 674, 676]",SFQE.tsv
