Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it's,1,3,"[0, 3, 16, 127, 149, 159, 169, 278, 342, 351, 358, 402, 472, 480, 489, 490, 507, 547, 626, 628, 629, 633, 638, 642, 645, 655, 656, 657, 658, 659, 660, 662, 676, 680, 690, 691, 692, 713, 766, 775, 779, 786, 789, 804, 834, 847, 851, 853, 855, 857, 891, 895, 912, 939, 1063, 1064, 1090, 1094, 1123, 1124]",SYWR.tsv
nice,1,3,"[0, 3, 15, 17, 104, 110, 188, 447, 448]",SYWR.tsv
get,1,3,"[0, 3, 26, 42, 58, 64, 66, 70, 94, 95, 124, 125, 127, 128, 130, 134, 136, 167, 188, 191, 196, 199, 230, 243, 257, 260, 282, 288, 360, 398, 407, 408, 421, 424, 425, 436, 456, 581, 597, 600, 640, 653, 689, 693, 714, 716, 724, 727, 739, 743, 745, 748, 757, 761, 767, 771, 778, 779, 811, 819, 867, 869, 876, 885, 891, 942, 964, 966, 968, 969, 974, 1008, 1015, 1017, 1027, 1034, 1035, 1078, 1081, 1101, 1108, 1114]",SYWR.tsv
sit,1,16,"[0, 16, 895]",SYWR.tsv
it,1,26,"[0, 20, 26, 32, 33, 34, 47, 48, 49, 74, 78, 87, 91, 94, 100, 107, 111, 113, 115, 116, 128, 137, 142, 143, 148, 149, 152, 160, 167, 169, 170, 173, 179, 184, 185, 198, 202, 211, 222, 229, 240, 242, 243, 245, 249, 250, 252, 276, 279, 280, 288, 297, 299, 306, 308, 335, 339, 340, 342, 344, 345, 346, 349, 356, 373, 394, 402, 403, 411, 418, 419, 426, 429, 431, 436, 454, 458, 461, 463, 464, 465, 477, 486, 496, 497, 501, 503, 505, 507, 513, 514, 515, 516, 517, 519, 554, 556, 565, 571, 580, 587, 605, 608, 621, 622, 626, 628, 629, 632, 635, 643, 644, 648, 649, 650, 656, 660, 663, 668, 669, 670, 671, 672, 677, 678, 679, 684, 693, 694, 714, 721, 739, 743, 746, 748, 751, 755, 759, 764, 768, 775, 789, 793, 795, 798, 800, 811, 812, 813, 814, 819, 828, 831, 836, 841, 844, 845, 847, 856, 858, 871, 874, 875, 877, 884, 885, 886, 889, 891, 893, 894, 895, 897, 919, 926, 929, 931, 937, 947, 960, 978, 986, 994, 996, 998, 1003, 1005, 1009, 1010, 1013, 1040, 1044, 1058, 1068, 1076, 1078, 1081, 1088, 1101, 1103, 1105, 1111, 1112, 1114, 1123]",SYWR.tsv
well,1,41,"[0, 41, 50, 76, 209, 237, 294, 309, 342, 346, 373, 374, 386, 413, 419, 421, 526, 550, 574, 620, 651, 677, 706, 771, 823, 828, 883, 884, 939, 942, 960, 976, 1068, 1078, 1110]",SYWR.tsv
that,1,43,"[0, 6, 34, 43, 62, 64, 74, 75, 79, 94, 95, 100, 102, 103, 104, 107, 110, 114, 125, 127, 135, 144, 145, 147, 154, 170, 172, 177, 179, 186, 188, 189, 209, 210, 219, 234, 238, 243, 245, 246, 253, 293, 304, 310, 313, 318, 324, 343, 348, 364, 375, 384, 386, 396, 444, 445, 468, 484, 485, 496, 498, 512, 516, 525, 547, 553, 555, 557, 578, 582, 600, 602, 604, 606, 608, 612, 635, 664, 666, 677, 688, 696, 698, 699, 707, 731, 734, 743, 761, 767, 769, 771, 785, 790, 798, 804, 805, 809, 812, 814, 831, 841, 852, 854, 865, 868, 876, 886, 887, 894, 904, 926, 928, 935, 941, 971, 974, 975, 976, 1004, 1019, 1038, 1040, 1075, 1090, 1109]",SYWR.tsv
isn't,1,58,"[0, 20, 58, 149, 168, 170, 342, 349, 462, 479, 484, 643, 660, 670, 677, 768, 998]",SYWR.tsv
down,1,234,"[0, 234, 288, 310, 359, 714, 739, 745, 823, 832, 889]",SYWR.tsv
isn't it,2,342,"[0, 20, 149, 170, 342, 349, 643, 660, 670, 768, 998]",SYWR.tsv
again,1,482,"[0, 402, 407, 482, 584, 612, 637, 701, 898]",SYWR.tsv
lovely,1,2,"[1, 2, 16, 89, 425, 428, 608, 769, 801]",SYWR.tsv
the,1,9,"[2, 9, 16, 24, 26, 34, 36, 42, 58, 64, 66, 69, 94, 124, 131, 141, 152, 156, 161, 165, 166, 170, 174, 182, 184, 187, 189, 196, 203, 205, 206, 217, 222, 230, 240, 245, 246, 252, 253, 259, 260, 262, 274, 276, 283, 284, 285, 292, 304, 305, 308, 309, 310, 314, 322, 324, 325, 327, 329, 330, 332, 333, 338, 342, 347, 363, 364, 373, 374, 379, 382, 386, 390, 392, 394, 396, 398, 399, 401, 407, 412, 415, 420, 447, 469, 472, 474, 479, 483, 484, 485, 488, 495, 499, 502, 512, 515, 536, 540, 544, 552, 556, 567, 568, 569, 575, 582, 589, 601, 608, 631, 633, 634, 640, 641, 647, 651, 653, 661, 676, 681, 683, 684, 688, 693, 711, 714, 717, 722, 723, 724, 727, 732, 738, 739, 741, 742, 743, 745, 746, 748, 761, 769, 775, 779, 784, 788, 789, 793, 798, 799, 806, 807, 808, 810, 815, 830, 836, 837, 843, 844, 857, 858, 861, 862, 865, 867, 871, 881, 882, 884, 885, 886, 890, 891, 915, 920, 921, 950, 956, 959, 969, 970, 984, 994, 999, 1010, 1017, 1023, 1025, 1027, 1038, 1055, 1066, 1068, 1075, 1076, 1077, 1111, 1120]",SYWR.tsv
be,1,26,"[2, 6, 26, 32, 33, 34, 41, 54, 66, 72, 74, 87, 91, 94, 97, 101, 106, 109, 113, 115, 116, 132, 133, 143, 147, 151, 154, 160, 167, 172, 173, 179, 182, 185, 189, 210, 217, 218, 219, 236, 238, 240, 245, 246, 247, 251, 253, 261, 263, 265, 266, 268, 274, 275, 299, 310, 320, 322, 326, 327, 331, 333, 341, 342, 343, 344, 356, 360, 363, 364, 373, 377, 384, 386, 390, 394, 399, 407, 410, 411, 413, 415, 418, 434, 441, 442, 443, 444, 445, 447, 448, 451, 458, 463, 465, 469, 470, 472, 473, 476, 478, 486, 496, 497, 501, 503, 505, 507, 512, 513, 515, 516, 517, 521, 530, 536, 537, 544, 548, 550, 554, 555, 556, 564, 565, 567, 569, 571, 578, 580, 581, 582, 584, 587, 601, 616, 621, 622, 626, 628, 636, 637, 649, 652, 653, 656, 663, 665, 671, 677, 679, 681, 688, 693, 699, 701, 702, 715, 716, 722, 725, 728, 731, 739, 741, 743, 746, 748, 755, 761, 762, 764, 768, 769, 772, 775, 780, 794, 796, 797, 811, 812, 813, 814, 819, 820, 831, 832, 836, 837, 838, 841, 842, 855, 856, 858, 859, 863, 871, 886, 896, 906, 907, 914, 916, 919, 923, 928, 939, 947, 948, 954, 959, 963, 971, 975, 978, 986, 994, 999, 1001, 1004, 1009, 1011, 1033, 1038, 1040, 1044, 1068, 1069, 1071, 1075, 1076, 1077, 1082, 1084, 1091, 1109, 1114, 1123]",SYWR.tsv
be this,2,106,"[2, 106, 132]",SYWR.tsv
