Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
him,1,19,"[3, 6, 19, 140, 215, 239, 246]",SLU4.tsv
it's,1,153,"[3, 26, 37, 76, 143, 153, 162, 195, 231]",SLU4.tsv
on,1,24,"[6, 24, 37, 39, 66, 100, 189, 254]",SLU4.tsv
see,1,8,"[2, 5, 7, 8, 10, 11, 19, 100, 156]",SLU4.tsv
your,1,52,"[15, 49, 52, 64, 66, 68, 71, 75, 87, 89, 103, 105, 138, 168, 170, 171, 213]",SLU4.tsv
not,1,92,"[15, 30, 37, 92, 243]",SLU4.tsv
erm,1,114,"[17, 114, 121, 130, 143, 216, 244, 247]",SLU4.tsv
in the,2,26,"[1, 26, 38, 47, 57, 81]",SLU4.tsv
the,1,26,"[1, 16, 24, 26, 30, 36, 37, 38, 41, 47, 49, 54, 55, 57, 58, 60, 71, 75, 76, 78, 81, 88, 89, 97, 100, 149, 153, 177, 213, 220, 235, 241, 243, 254, 256]",SLU4.tsv
in,1,26,"[1, 26, 30, 38, 42, 47, 57, 81, 89, 151, 168, 213, 231, 240]",SLU4.tsv
get,1,27,"[26, 27, 43, 60, 74, 75, 78, 85, 89, 114, 220, 235, 244, 245, 250]",SLU4.tsv
it,1,26,"[12, 16, 26, 31, 37, 38, 50, 55, 60, 61, 74, 78, 87, 89, 168, 170, 176, 177, 184, 189, 191, 193, 243, 255]",SLU4.tsv
to,1,26,"[12, 26, 37, 39, 60, 62, 65, 71, 78, 81, 134, 140, 156, 173, 174, 177, 195, 215, 220, 226, 235, 239, 240]",SLU4.tsv
just,1,177,"[26, 39, 54, 60, 100, 149, 156, 177, 231, 240]",SLU4.tsv
like,1,38,"[26, 38, 40, 42, 52, 55, 60, 61, 75, 78, 85, 87, 99, 148, 177, 179, 180, 215]",SLU4.tsv
to the,2,220,"[26, 60, 78, 220]",SLU4.tsv
from,1,98,"[26, 98, 220]",SLU4.tsv
go,1,26,"[12, 26, 71, 78, 189, 235, 246, 247, 249]",SLU4.tsv
or,1,38,"[26, 38, 39, 41, 61, 71, 78, 251]",SLU4.tsv
be in,2,30,"[1, 30]",SLU4.tsv
be,1,30,"[1, 18, 24, 29, 30, 37, 38, 39, 41, 50, 52, 59, 60, 61, 62, 71, 87, 88, 89, 90, 105, 114, 116, 120, 135, 138, 143, 173, 174, 177, 181, 222, 239, 241, 251]",SLU4.tsv
i think,2,30,"[19, 30, 39, 74, 179, 195]",SLU4.tsv
i,1,30,"[18, 19, 30, 37, 39, 42, 74, 81, 91, 100, 114, 151, 170, 173, 174, 179, 181, 195, 200, 231, 244, 252, 255]",SLU4.tsv
mm,1,30,"[23, 25, 30, 35, 37, 39, 44, 46, 56, 67, 68, 77, 79, 80, 82, 106, 109, 118, 163, 165, 166, 196, 198, 199, 208, 232, 242]",SLU4.tsv
remember,1,74,"[30, 74]",SLU4.tsv
can't,1,103,"[30, 103]",SLU4.tsv
of,1,30,"[16, 30, 37, 39, 41, 49, 54, 71, 78, 87, 100, 105, 108, 110, 153, 162, 176, 213, 240]",SLU4.tsv
one,1,110,"[30, 41, 43, 45, 93, 110, 111, 127, 233, 234, 236]",SLU4.tsv
think,1,19,"[18, 19, 30, 39, 69, 74, 114, 179, 195, 206]",SLU4.tsv
all,1,42,"[30, 39, 42, 55, 75, 78, 149, 256]",SLU4.tsv
no,1,154,"[32, 47, 154, 191, 194, 214, 243]",SLU4.tsv
don't,1,32,"[31, 32, 200, 214, 243, 254, 255]",SLU4.tsv
you,1,37,"[1, 19, 27, 37, 38, 39, 41, 42, 43, 49, 51, 52, 54, 58, 60, 61, 65, 66, 68, 69, 71, 74, 75, 76, 78, 85, 87, 89, 90, 95, 100, 103, 105, 107, 114, 116, 126, 127, 149, 153, 158, 162, 177, 180, 189, 206, 215, 231, 240, 241, 243, 246, 250, 255]",SLU4.tsv
