Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and,1,2,"[0, 2, 7, 11, 18, 20, 24, 26, 36, 38, 49, 50, 57, 61, 63, 65, 76, 77, 79, 101, 107, 112, 116, 118, 119, 121, 130, 143, 146, 147, 149, 150, 157, 161, 165, 169, 172, 181, 192, 194, 196, 202, 204, 206, 207, 210, 211, 212, 213, 214, 215, 217, 218, 222, 223, 227, 242, 246, 247, 248, 249, 253, 261, 263, 265, 269, 273, 280, 282, 285, 288, 295, 310, 312, 314, 316, 318, 320, 323, 325, 329, 331, 335, 337, 341, 342, 344, 371, 377, 381, 396, 397, 401, 403, 413, 415, 417, 419, 421, 424, 431, 433, 437, 443, 445, 449, 453, 457, 458, 460, 463, 464, 466, 477, 479, 481, 486, 488, 491, 500, 504, 505, 508]",SZRJ.tsv
all,1,9,"[0, 8, 9, 49, 57, 94, 99, 101, 107, 142, 151, 165, 192, 212, 213, 222, 223, 231, 240, 282, 299, 302, 322, 344, 358, 386, 393, 400, 405, 413, 458, 479, 483, 515]",SZRJ.tsv
yeah,1,19,"[0, 4, 6, 10, 19, 29, 32, 37, 41, 54, 56, 62, 65, 71, 82, 83, 84, 85, 86, 87, 91, 97, 100, 119, 125, 141, 143, 144, 148, 156, 160, 166, 168, 171, 174, 175, 180, 183, 186, 188, 190, 191, 193, 194, 197, 199, 201, 205, 212, 217, 219, 223, 226, 244, 251, 253, 255, 261, 272, 283, 286, 294, 298, 300, 302, 304, 309, 336, 345, 352, 357, 359, 362, 374, 375, 391, 394, 400, 405, 414, 418, 427, 428, 430, 436, 448, 450, 455, 456, 461, 465, 467, 487, 496, 500, 506, 510, 514, 520, 522]",SZRJ.tsv
at,1,42,"[0, 42, 49, 57, 58, 61, 67, 73, 147, 161, 165, 174, 178, 182, 217, 232, 246, 248, 253, 269, 273, 282, 383, 481, 500, 508, 518, 519]",SZRJ.tsv
with,1,26,"[0, 26, 47, 48, 49, 61, 65, 150, 249, 254, 255, 273, 282, 327, 331, 335, 347, 378, 405, 407, 413, 419, 449, 453, 457, 468, 477]",SZRJ.tsv
up,1,18,"[0, 18, 65, 71, 74, 107, 153, 157, 163, 169, 220, 222, 236, 253, 356, 371, 377, 413, 417, 475, 479, 504]",SZRJ.tsv
two,1,79,"[0, 79, 127, 196, 242, 246, 263, 367, 407, 408, 410, 413, 415, 458, 466, 508, 512, 513]",SZRJ.tsv
these,1,124,"[0, 124, 396, 457, 522]",SZRJ.tsv
three,1,101,"[0, 101, 263, 426]",SZRJ.tsv
with all,2,405,"[0, 405]",SZRJ.tsv
up with,2,413,"[0, 413]",SZRJ.tsv
the,1,6,"[5, 6, 7, 9, 10, 13, 15, 24, 26, 28, 38, 41, 45, 49, 50, 61, 65, 68, 73, 74, 76, 77, 79, 108, 111, 113, 121, 124, 125, 130, 134, 140, 142, 147, 157, 163, 165, 170, 174, 179, 181, 185, 209, 213, 222, 223, 236, 239, 242, 246, 248, 249, 253, 266, 267, 273, 280, 281, 282, 287, 293, 318, 325, 333, 337, 361, 371, 373, 382, 383, 398, 405, 415, 417, 426, 443, 449, 453, 454, 457, 458, 462, 466, 473, 477, 479, 481, 483, 500, 503, 504, 518, 519, 521]",SZRJ.tsv
the pears,2,7,"[6, 7, 9]",SZRJ.tsv
look a,2,8,"[5, 8]",SZRJ.tsv
bite,1,8,"[5, 8, 194, 370, 473]",SZRJ.tsv
it's,1,30,"[8, 30, 38, 40, 41, 51, 53, 72, 74, 99, 114, 120, 123, 124, 127, 150, 230, 238, 285, 361, 386, 388, 390, 403, 407, 418, 443, 477, 481, 500, 504, 508, 510]",SZRJ.tsv
a,1,30,"[5, 8, 10, 30, 36, 42, 44, 48, 49, 51, 55, 57, 64, 74, 89, 96, 98, 114, 117, 124, 130, 134, 145, 151, 152, 165, 169, 194, 202, 211, 212, 228, 231, 240, 241, 245, 246, 257, 269, 270, 273, 278, 295, 310, 318, 329, 337, 342, 348, 354, 370, 399, 403, 404, 407, 413, 415, 417, 419, 431, 433, 434, 438, 441, 443, 445, 457, 462, 466, 471, 473, 474, 477, 480, 484, 485, 500, 502, 504, 508, 510]",SZRJ.tsv
look,1,44,"[5, 8, 44, 67, 74, 76, 80, 204, 277, 445, 451, 492, 500]",SZRJ.tsv
a little bite,3,273,"[8, 194, 273, 370]",SZRJ.tsv
a little,2,310,"[8, 194, 273, 310, 329, 370, 484]",SZRJ.tsv
a bite,2,10,"[5, 10, 473]",SZRJ.tsv
they,1,10,"[5, 10, 24, 33, 89, 105, 107, 110, 118, 126, 149, 150, 151, 152, 157, 161, 163, 165, 192, 194, 195, 204, 206, 210, 222, 240, 246, 250, 253, 261, 263, 269, 273, 283, 297, 339, 341, 404, 406, 424, 489, 504, 508]",SZRJ.tsv
be,1,10,"[2, 5, 9, 10, 11, 36, 38, 42, 49, 58, 64, 65, 67, 70, 72, 74, 79, 86, 90, 95, 96, 102, 103, 105, 108, 111, 117, 119, 121, 134, 135, 149, 151, 152, 153, 154, 155, 156, 160, 161, 165, 174, 194, 195, 210, 211, 212, 213, 214, 217, 222, 223, 225, 226, 231, 232, 239, 240, 241, 242, 243, 245, 246, 248, 249, 251, 261, 263, 264, 269, 271, 273, 274, 277, 280, 281, 282, 290, 293, 306, 308, 316, 318, 320, 322, 327, 333, 335, 349, 351, 358, 362, 374, 375, 378, 402, 403, 407, 413, 426, 438, 446, 458, 461, 464, 466, 473, 474, 475, 477, 481, 489, 490, 500, 501, 503, 504, 515, 518]",SZRJ.tsv
the fridge,2,10,"[9, 10]",SZRJ.tsv
them,1,10,"[9, 10, 11, 150, 163, 165, 256, 273, 339, 398, 413, 457, 458, 464, 489]",SZRJ.tsv
eat them,2,11,"[10, 11]",SZRJ.tsv
but,1,11,"[10, 11, 15, 22, 30, 31, 40, 42, 44, 61, 112, 143, 182, 204, 221, 223, 238, 249, 255, 261, 280, 281, 282, 288, 292, 295, 302, 304, 308, 359, 388, 390, 417, 418, 431, 461, 472, 475, 477, 481, 490, 500, 510, 516, 518]",SZRJ.tsv
eat,1,11,"[10, 11, 15, 61, 223, 225, 355]",SZRJ.tsv
in the fridge,3,15,"[10, 15]",SZRJ.tsv
in the,2,28,"[10, 15, 28, 38, 41, 50, 65, 79, 170, 179, 273, 287, 318, 373, 417, 426, 457, 479, 521]",SZRJ.tsv
in,1,18,"[10, 15, 18, 28, 30, 38, 41, 42, 44, 45, 46, 47, 50, 65, 79, 88, 93, 96, 98, 107, 127, 130, 134, 149, 161, 163, 170, 179, 192, 211, 212, 223, 246, 249, 251, 253, 255, 260, 261, 269, 273, 287, 312, 314, 318, 354, 365, 373, 386, 388, 390, 393, 400, 402, 403, 413, 417, 426, 433, 434, 457, 466, 475, 477, 479, 485, 486, 500, 504, 516, 518, 521]",SZRJ.tsv
one,1,26,"[10, 26, 41, 65, 66, 136, 248, 253, 265, 413, 449, 477, 490, 493, 496, 500, 508]",SZRJ.tsv
no,1,43,"[10, 43, 51, 118, 132, 150, 216, 238, 240, 242, 253, 303, 354, 356, 371, 385, 407, 412, 471, 473, 477, 481, 510]",SZRJ.tsv
already,1,130,"[10, 130, 174]",SZRJ.tsv
they be,2,105,"[10, 105, 161, 165, 194, 210, 263]",SZRJ.tsv
gonna,1,70,"[10, 51, 70, 72, 78, 253, 280, 333, 339, 354, 374, 403, 413, 477, 521]",SZRJ.tsv
yeah but,2,255,"[10, 255, 302, 359, 418, 461]",SZRJ.tsv
be gonna,2,374,"[10, 374]",SZRJ.tsv
that's,1,12,"[1, 9, 12, 26, 77, 124, 125, 130, 140, 194, 236, 280, 288, 331, 370, 382, 413, 426, 444, 466, 472, 473, 475, 480, 486, 506]",SZRJ.tsv
well,1,12,"[2, 5, 12, 16, 40, 51, 72, 74, 79, 80, 95, 99, 110, 120, 127, 130, 135, 137, 143, 148, 152, 155, 182, 207, 213, 215, 220, 233, 236, 253, 263, 273, 280, 288, 331, 333, 342, 349, 363, 366, 368, 396, 413, 424, 429, 451, 457, 458, 462, 477, 502, 516, 521]",SZRJ.tsv
well that's,2,280,"[12, 280]",SZRJ.tsv
take,1,16,"[9, 16, 49, 50, 55, 130, 182, 261, 273, 377, 403, 415, 457, 473]",SZRJ.tsv
it,1,16,"[3, 9, 15, 16, 30, 42, 49, 50, 65, 67, 72, 74, 95, 107, 112, 116, 119, 125, 127, 143, 182, 212, 217, 223, 231, 233, 236, 240, 241, 242, 246, 249, 257, 261, 271, 273, 280, 320, 335, 337, 342, 356, 358, 361, 362, 392, 397, 403, 407, 413, 417, 418, 424, 466, 473, 475, 477, 479, 481, 486, 488, 490, 491, 492, 500, 502]",SZRJ.tsv
out,1,16,"[9, 16, 49, 143, 151, 152, 182, 223, 240, 246, 248, 249, 263, 413, 453, 457, 458, 473, 497, 500]",SZRJ.tsv
i,1,16,"[11, 16, 17, 21, 31, 40, 42, 43, 44, 49, 51, 56, 57, 65, 66, 74, 93, 96, 104, 105, 107, 108, 111, 112, 130, 134, 137, 143, 150, 153, 178, 185, 192, 194, 196, 207, 213, 223, 232, 239, 240, 242, 246, 252, 255, 261, 265, 268, 276, 288, 299, 303, 306, 310, 312, 316, 318, 337, 341, 358, 366, 367, 371, 383, 386, 388, 390, 392, 396, 400, 403, 407, 410, 413, 416, 423, 424, 426, 458, 466, 477, 486, 488, 490, 492, 498, 500, 502, 504, 508, 516, 518, 521, 522]",SZRJ.tsv
well i,2,137,"[16, 137, 143, 413, 424, 477, 502, 521]",SZRJ.tsv
to,1,39,"[5, 11, 22, 39, 41, 42, 44, 45, 49, 57, 61, 64, 66, 70, 74, 76, 78, 79, 80, 90, 96, 101, 102, 104, 106, 108, 111, 117, 130, 135, 136, 138, 145, 149, 155, 161, 163, 165, 166, 169, 182, 189, 210, 212, 214, 220, 221, 223, 236, 246, 250, 255, 261, 263, 264, 269, 273, 274, 280, 282, 304, 331, 333, 337, 339, 355, 358, 371, 374, 377, 390, 393, 395, 396, 397, 403, 419, 433, 453, 457, 466, 469, 475, 477, 482, 490, 518]",SZRJ.tsv
get,1,39,"[11, 30, 31, 39, 41, 42, 51, 57, 61, 112, 134, 143, 164, 165, 182, 196, 200, 210, 212, 213, 222, 246, 253, 254, 255, 276, 280, 282, 303, 304, 331, 333, 337, 341, 356, 358, 365, 366, 367, 371, 373, 382, 383, 386, 387, 393, 395, 396, 401, 403, 404, 410, 415, 419, 426, 431, 433, 434, 443, 445, 457, 458, 461, 471, 475, 477, 490, 502, 504, 505, 508, 511, 521, 522]",SZRJ.tsv
awkward,1,40,"[39, 40]",SZRJ.tsv
to get,2,255,"[39, 182, 210, 255]",SZRJ.tsv
in germany,2,46,"[45, 46]",SZRJ.tsv
to the,2,163,"[45, 74, 163, 165, 223]",SZRJ.tsv
use,1,266,"[45, 57, 111, 266, 267, 273, 282, 358, 367]",SZRJ.tsv
use to,2,111,"[45, 57, 111, 282, 358]",SZRJ.tsv
suitcase,1,48,"[47, 48, 49, 50, 212, 249]",SZRJ.tsv
my,1,47,"[18, 47, 49, 57, 65, 77, 112, 212, 214, 246, 269, 316, 318, 343, 381, 386, 388, 390, 400, 411, 413, 459, 466, 469, 486, 492, 500, 508]",SZRJ.tsv
it be,2,49,"[9, 49, 67, 95, 217, 231, 240, 242, 246, 249, 271, 273, 280, 320, 362, 475, 490]",SZRJ.tsv
of,1,49,"[9, 30, 38, 49, 65, 73, 90, 98, 107, 121, 124, 130, 147, 151, 152, 165, 194, 209, 210, 223, 246, 261, 263, 273, 282, 301, 303, 327, 329, 337, 342, 358, 370, 382, 413, 415, 426, 431, 457, 458, 471, 473, 475, 477, 481, 504, 508]",SZRJ.tsv
like,1,49,"[18, 24, 31, 34, 43, 49, 55, 57, 80, 152, 166, 170, 210, 212, 213, 214, 217, 237, 255, 262, 264, 269, 285, 302, 306, 348, 355, 397, 404, 441, 454, 462, 484, 492, 493, 497, 502, 506, 508, 522]",SZRJ.tsv
just,1,49,"[2, 26, 40, 42, 49, 57, 61, 79, 130, 143, 150, 152, 165, 169, 182, 210, 212, 218, 223, 232, 236, 246, 249, 253, 288, 327, 329, 361, 370, 381, 403, 416, 433, 441, 466, 473, 475, 477, 486, 508]",SZRJ.tsv
a suitcase,2,49,"[48, 49]",SZRJ.tsv
that,1,49,"[26, 49, 56, 57, 58, 66, 85, 86, 111, 112, 114, 119, 121, 127, 130, 143, 161, 172, 174, 182, 192, 195, 207, 218, 239, 242, 253, 263, 264, 269, 271, 276, 280, 282, 288, 302, 327, 337, 339, 341, 344, 361, 386, 390, 393, 396, 403, 413, 417, 449, 457, 474, 475, 477, 479, 489, 501, 503, 510, 515]",SZRJ.tsv
about,1,67,"[49, 67, 99, 129, 143, 161, 173, 213, 223, 233, 243, 278, 318, 377, 417, 488]",SZRJ.tsv
then,1,70,"[49, 51, 61, 70, 73, 93, 143, 151, 165, 169, 212, 223, 227, 246, 253, 269, 280, 303, 318, 370, 434, 457, 488]",SZRJ.tsv
and then,2,143,"[49, 143, 165, 169, 212, 223, 227, 246, 253, 269, 318, 457, 488]",SZRJ.tsv
could,1,101,"[49, 101, 143, 253]",SZRJ.tsv
work,1,155,"[49, 155, 165, 182, 259, 261, 437, 453, 457, 500, 502]",SZRJ.tsv
cos,1,163,"[49, 51, 53, 57, 163, 165, 174, 176, 183, 192, 196, 200, 225, 242, 245, 255, 276, 306, 318, 342, 404, 419, 424, 426, 443, 457, 483, 500, 504]",SZRJ.tsv
at the,2,165,"[49, 61, 147, 165, 174, 273, 383, 481, 500, 518, 519]",SZRJ.tsv
i'd,1,165,"[49, 165, 222, 394, 469]",SZRJ.tsv
bag and,2,248,"[49, 192, 248, 458]",SZRJ.tsv
