Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
like,1,3,"[0, 2, 3, 8, 10, 12, 14, 18, 19, 22, 27, 31, 34, 41, 42, 44, 48, 50, 53, 55, 56, 57, 59, 61, 62, 68, 70, 83, 84, 87, 91, 102, 113, 115, 121, 125, 135, 142, 146, 149, 156, 158, 160, 161, 162, 164, 165, 166, 167, 172, 173, 174, 178, 180, 182, 192, 193, 194, 197, 199, 200, 202, 206, 211, 213, 217, 225, 226, 242, 246, 255, 257, 259, 262, 263, 267, 275, 278, 284, 286, 289, 293, 295, 312, 314, 321, 322, 324, 325, 326, 330, 332, 339, 341, 343, 344, 350, 353, 357, 374, 377, 379, 381, 382, 383, 386, 389, 396, 397, 405, 414, 415, 417, 421, 422, 423, 427, 432, 433, 435, 440, 443, 449, 451, 455, 457, 458]",S29Q.tsv
not,1,7,"[0, 2, 7, 9, 26, 27, 34, 45, 56, 121, 149, 232, 242, 282, 291, 303, 313, 325, 385, 387]",S29Q.tsv
do you,2,19,"[0, 19, 21, 28, 30, 53, 62, 67, 93, 102, 247, 278, 292, 376, 452, 458]",S29Q.tsv
have,1,19,"[0, 19, 20, 22, 27, 31, 34, 37, 39, 57, 59, 61, 68, 70, 73, 107, 115, 197, 199, 226, 234, 236, 239, 240, 284, 292, 293, 295, 298, 317, 322, 324, 339, 341, 353, 360, 361, 363, 369, 401, 440]",S29Q.tsv
you,1,19,"[0, 8, 13, 19, 21, 28, 30, 42, 53, 55, 57, 62, 67, 82, 91, 93, 95, 102, 114, 121, 122, 124, 130, 131, 135, 143, 158, 176, 177, 182, 187, 192, 193, 199, 202, 206, 213, 221, 223, 233, 238, 241, 247, 255, 263, 275, 278, 284, 290, 292, 294, 295, 298, 309, 326, 336, 338, 342, 344, 359, 369, 376, 389, 391, 410, 414, 415, 417, 419, 422, 423, 425, 430, 431, 433, 435, 438, 440, 443, 449, 452, 458, 463]",S29Q.tsv
cheese,1,16,"[0, 10, 12, 16, 19, 20, 21, 22, 39, 52, 53, 55, 59, 61, 149, 150, 151, 154, 155, 158, 160, 161, 162, 164, 166, 172, 230, 232, 281, 282]",S29Q.tsv
not like,2,56,"[0, 56]",S29Q.tsv
of,1,16,"[0, 12, 16, 22, 55, 56, 57, 59, 66, 68, 72, 76, 77, 89, 112, 119, 126, 146, 161, 173, 176, 178, 179, 180, 185, 205, 213, 215, 275, 280, 281, 284, 286, 288, 289, 293, 298, 325, 341, 367, 368, 369, 371, 372, 373, 378, 389, 433, 435, 443, 451, 457]",S29Q.tsv
get,1,12,"[0, 12, 16, 31, 34, 103, 146, 158, 213, 214, 234, 242, 256, 295, 296, 297, 309, 408, 412, 455]",S29Q.tsv
do,1,20,"[0, 19, 20, 21, 28, 30, 53, 62, 67, 84, 87, 93, 100, 102, 156, 174, 196, 202, 207, 209, 241, 247, 259, 278, 292, 334, 355, 360, 376, 394, 397, 426, 441, 443, 452, 458, 463]",S29Q.tsv
you get,2,158,"[0, 158, 309]",S29Q.tsv
know,1,104,"[0, 104, 175, 180, 195, 202, 203, 205, 226, 234, 279, 284, 291, 322, 336, 338, 339, 342, 345, 376, 396, 411, 425, 438, 446, 452, 455]",S29Q.tsv
