Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,7,"[0, 2, 6, 7, 9, 11, 27, 72, 96, 115, 143, 145, 146, 163, 166, 167, 168, 171, 172, 173, 178, 192, 197, 200, 218, 237, 245, 272, 280, 288, 296, 301, 315, 316, 318, 320, 325, 329, 335, 342, 358, 366, 375, 380, 381, 383, 385, 390, 405, 414, 417, 424, 436, 443, 454, 456, 458, 460, 467, 470, 480, 531, 538, 562, 579, 581, 591, 596, 600, 606, 611, 619, 624, 647, 666, 671, 676, 678, 686, 690, 722, 733, 741, 754, 812, 814, 820, 847, 850, 854, 872, 881, 882, 883, 884, 896, 923, 941, 944, 955, 956, 978, 1001, 1004, 1011, 1015, 1016, 1017, 1033, 1042, 1043, 1045, 1062, 1067, 1076, 1077, 1080, 1082, 1093, 1095, 1101, 1102, 1108, 1110, 1121, 1131, 1133, 1141, 1155]",S99N.tsv
yes,1,25,"[8, 25, 47, 459, 600, 618, 695, 697, 870, 877, 965, 1147]",S99N.tsv
mm,1,12,"[8, 12, 22, 28, 32, 34, 45, 55, 56, 58, 64, 70, 75, 77, 78, 80, 82, 89, 94, 103, 105, 106, 116, 117, 119, 125, 132, 135, 143, 149, 150, 152, 153, 177, 181, 186, 187, 193, 194, 196, 201, 202, 206, 231, 235, 238, 240, 241, 247, 255, 276, 298, 302, 309, 327, 328, 329, 352, 384, 415, 423, 450, 477, 479, 483, 484, 499, 500, 513, 515, 523, 526, 533, 545, 546, 550, 556, 564, 567, 571, 573, 580, 586, 589, 594, 598, 607, 626, 631, 656, 670, 673, 675, 680, 681, 695, 707, 708, 711, 714, 716, 717, 718, 726, 732, 734, 740, 744, 751, 752, 755, 756, 764, 765, 778, 784, 800, 811, 837, 862, 864, 867, 868, 876, 914, 920, 922, 979, 981, 983, 984, 995, 996, 998, 1014, 1018, 1021, 1034, 1041, 1044, 1084, 1088, 1097, 1109, 1112, 1113, 1115, 1118, 1142, 1153, 1162, 1165]",S99N.tsv
oh,1,21,"[2, 9, 21, 23, 29, 42, 66, 87, 111, 155, 210, 230, 232, 245, 248, 250, 256, 262, 264, 268, 319, 347, 366, 369, 377, 379, 399, 401, 432, 442, 492, 524, 542, 579, 590, 592, 599, 600, 603, 614, 616, 632, 637, 639, 644, 648, 649, 655, 667, 690, 697, 704, 708, 720, 725, 730, 796, 799, 809, 814, 818, 835, 838, 840, 841, 843, 851, 853, 856, 861, 870, 878, 938, 969, 1042, 1072, 1074, 1075, 1089, 1110, 1124, 1126, 1143, 1154, 1166]",S99N.tsv
at,1,107,"[9, 107, 117, 183, 213, 299, 380, 394, 554, 739, 850, 863, 871, 881, 895, 896, 902, 961, 978, 989, 999, 1083, 1139]",S99N.tsv
look at,2,299,"[9, 299, 380, 394, 881]",S99N.tsv
look,1,190,"[9, 163, 190, 299, 319, 349, 377, 380, 381, 394, 721, 881, 1156, 1157, 1159]",S99N.tsv
er,1,33,"[11, 33, 59, 117, 145, 163, 203, 285, 317, 418, 457, 524, 538, 579, 581, 590, 657, 809, 977, 1043, 1062, 1081, 1093, 1108]",S99N.tsv
the,1,51,"[11, 24, 26, 48, 50, 51, 61, 65, 68, 72, 76, 83, 93, 101, 115, 137, 168, 169, 178, 183, 184, 199, 213, 221, 237, 239, 242, 274, 287, 289, 299, 304, 314, 315, 317, 321, 335, 337, 339, 358, 373, 379, 380, 381, 385, 389, 391, 405, 409, 413, 414, 416, 418, 424, 429, 431, 432, 433, 443, 447, 449, 452, 453, 457, 464, 467, 471, 473, 478, 480, 496, 498, 508, 514, 516, 518, 519, 529, 531, 538, 541, 544, 548, 551, 552, 555, 557, 570, 579, 583, 587, 590, 599, 645, 650, 652, 657, 658, 663, 665, 669, 672, 676, 678, 705, 706, 717, 727, 731, 733, 739, 741, 745, 746, 747, 748, 750, 766, 770, 773, 775, 777, 779, 783, 785, 786, 808, 815, 820, 863, 865, 869, 881, 888, 889, 890, 895, 915, 921, 923, 929, 932, 936, 937, 939, 941, 955, 985, 987, 994, 999, 1031, 1037, 1040, 1091, 1096, 1098, 1108, 1121, 1123]",S99N.tsv
can,1,143,"[11, 140, 143, 168, 315, 394, 405, 418, 581, 597, 600, 609, 627, 647, 678, 733, 741, 760, 875, 877, 879, 968, 999, 1001, 1096, 1098, 1101, 1102]",S99N.tsv
