Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it,1,3,"[0, 3, 9, 12, 16, 24, 27, 48, 74, 92, 107, 112, 116, 120, 123, 127, 132, 136, 139, 140, 145, 149, 153, 156, 160, 163, 164, 165, 166, 167, 169, 170, 171, 174, 178, 181, 182, 184, 196, 203, 210, 212, 217, 218, 227, 238, 243, 245, 252, 258, 265, 271, 273, 289, 290, 295, 298, 300, 301, 308, 309, 313, 315, 318, 320, 322, 333, 336, 348, 351, 353, 354, 365, 379, 385, 388, 412, 415, 424, 425, 434, 444, 449, 454, 459, 464, 465, 471, 472, 478, 482, 484, 486, 488, 497, 499, 506, 508, 512, 514, 529, 531, 556, 560, 566, 569, 576, 578, 586, 587, 588, 590, 591, 593, 612, 613, 615, 619, 626, 639, 643, 646, 648, 650, 652, 654, 656, 658, 660, 664, 668, 669, 674, 675, 676, 684, 685, 686, 689, 697, 698, 699, 700, 702, 704, 706, 707, 709, 716, 717, 718, 722, 723, 725, 727, 734, 736, 737, 753, 757, 763, 766, 767, 770, 771, 773, 779, 786, 793, 804, 806, 817]",SRYY.tsv
i,1,10,"[0, 6, 8, 10, 23, 24, 27, 29, 31, 34, 36, 39, 40, 41, 43, 45, 47, 48, 49, 50, 51, 66, 67, 68, 75, 85, 92, 93, 94, 96, 108, 110, 112, 114, 115, 116, 120, 129, 131, 136, 138, 140, 144, 145, 156, 160, 162, 168, 169, 176, 177, 181, 184, 199, 204, 207, 213, 224, 226, 228, 234, 251, 255, 257, 258, 259, 260, 267, 273, 275, 279, 288, 290, 295, 300, 301, 302, 303, 305, 308, 309, 317, 319, 320, 322, 343, 350, 351, 353, 355, 358, 360, 362, 364, 393, 396, 414, 418, 422, 433, 438, 444, 445, 456, 464, 467, 469, 476, 478, 482, 489, 491, 492, 494, 496, 506, 507, 508, 511, 533, 537, 541, 545, 560, 574, 576, 582, 586, 588, 591, 598, 600, 602, 611, 637, 644, 645, 650, 658, 661, 663, 664, 669, 674, 675, 678, 684, 687, 688, 691, 706, 711, 713, 719, 720, 721, 726, 727, 728, 734, 737, 738, 750, 753, 755, 758, 759, 761, 767, 776, 779, 780, 781, 782, 783, 786, 788, 793, 797, 799, 805, 809, 814, 821, 823, 825, 826, 828, 830, 831, 838, 840]",SRYY.tsv
just,1,3,"[0, 3, 12, 27, 79, 81, 114, 120, 130, 132, 140, 148, 180, 194, 196, 198, 234, 236, 265, 322, 355, 359, 392, 464, 468, 478, 484, 489, 496, 497, 508, 511, 539, 541, 563, 566, 586, 588, 591, 600, 614, 623, 661, 670, 679, 682, 687, 704, 726, 786, 797, 809, 811, 817, 820, 839]",SRYY.tsv
want,1,18,"[0, 6, 8, 18, 36, 41, 52, 54, 56, 60, 67, 184, 264, 276, 289, 309, 343, 395, 433, 434, 435, 444, 508, 558, 564, 576, 586, 761, 799, 817, 827, 828, 838]",SRYY.tsv
like,1,16,"[6, 15, 16, 111, 123, 160, 167, 171, 180, 207, 234, 236, 238, 245, 259, 273, 275, 301, 320, 331, 350, 376, 378, 379, 405, 419, 424, 461, 472, 541, 566, 582, 586, 592, 595, 628, 630, 632, 650, 663, 684, 685, 687, 697, 706, 726, 728, 729, 730, 741, 760, 789, 804, 805, 809, 814, 817, 819, 821, 822]",SRYY.tsv
be,1,11,"[2, 11, 13, 14, 24, 26, 28, 29, 39, 42, 44, 46, 48, 70, 73, 74, 77, 91, 99, 102, 107, 115, 121, 127, 135, 136, 144, 149, 158, 160, 162, 164, 168, 170, 174, 175, 177, 183, 184, 187, 192, 203, 206, 211, 213, 214, 215, 218, 224, 227, 232, 237, 238, 239, 245, 253, 254, 255, 257, 259, 263, 267, 277, 279, 286, 290, 295, 296, 298, 300, 301, 302, 309, 310, 314, 316, 320, 322, 329, 335, 337, 349, 354, 357, 360, 361, 365, 372, 373, 374, 379, 385, 387, 388, 391, 392, 396, 397, 401, 422, 424, 430, 437, 438, 440, 444, 451, 455, 460, 461, 464, 472, 477, 480, 482, 483, 484, 490, 492, 493, 494, 495, 499, 503, 505, 510, 511, 512, 519, 522, 524, 526, 528, 531, 537, 566, 573, 574, 576, 578, 581, 583, 586, 587, 588, 592, 595, 600, 602, 610, 611, 615, 619, 621, 626, 629, 630, 637, 639, 650, 654, 658, 660, 661, 663, 668, 671, 687, 691, 695, 697, 698, 699, 700, 704, 706, 709, 716, 717, 718, 720, 722, 723, 728, 734, 735, 749, 752, 753, 761, 766, 767, 779, 786, 789, 797, 801, 805, 806, 814, 816, 817, 830, 837, 838]",SRYY.tsv
the,1,15,"[11, 13, 15, 27, 64, 70, 96, 102, 117, 132, 138, 139, 147, 157, 158, 160, 166, 174, 177, 180, 183, 194, 195, 199, 217, 218, 223, 237, 238, 245, 253, 254, 255, 259, 270, 285, 286, 289, 290, 295, 297, 300, 307, 315, 318, 320, 331, 334, 335, 337, 346, 368, 381, 392, 396, 398, 399, 400, 401, 403, 405, 407, 408, 415, 418, 422, 442, 444, 456, 461, 466, 472, 482, 483, 492, 494, 495, 507, 512, 536, 555, 556, 562, 566, 567, 573, 578, 586, 588, 591, 593, 594, 600, 602, 606, 611, 619, 621, 630, 637, 650, 651, 654, 656, 669, 674, 684, 685, 691, 694, 695, 697, 706, 709, 717, 730, 752, 761, 769, 770, 773, 780, 782, 783, 785, 789, 793, 799, 805, 809, 812, 815, 821, 830, 831, 833]",SRYY.tsv
where,1,290,"[11, 13, 14, 290, 334, 379, 396, 400, 401, 405, 407, 418, 422, 586, 621, 654, 817]",SRYY.tsv
long,1,163,"[13, 14, 15, 163, 357, 511]",SRYY.tsv
yeah,1,17,"[3, 5, 16, 17, 29, 32, 34, 46, 47, 55, 59, 61, 63, 70, 75, 76, 78, 84, 97, 100, 106, 117, 118, 119, 126, 128, 138, 139, 142, 144, 150, 152, 154, 158, 160, 161, 165, 167, 172, 173, 179, 181, 182, 184, 186, 196, 199, 201, 203, 205, 208, 217, 226, 235, 240, 243, 244, 246, 248, 258, 260, 261, 266, 271, 273, 287, 290, 291, 299, 304, 324, 327, 330, 335, 364, 369, 375, 381, 386, 388, 389, 392, 394, 399, 402, 406, 408, 413, 414, 417, 420, 421, 426, 429, 452, 468, 475, 502, 506, 548, 550, 575, 578, 587, 588, 590, 598, 618, 619, 620, 636, 642, 645, 647, 652, 653, 657, 659, 672, 683, 686, 710, 714, 721, 727, 729, 730, 738, 740, 751, 757, 765, 767, 768, 770, 771, 775, 778, 784, 787, 791, 792, 796, 800, 802, 805, 812, 813, 818, 820, 824, 825, 828, 829, 831, 833, 836, 839]",SRYY.tsv
