Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
like go out,3,1,"[0, 1, 187]",S5SJ.tsv
you,1,3,"[0, 3, 5, 23, 52, 54, 60, 69, 108, 138, 139, 151, 161, 168, 172, 176, 191, 203, 235, 248, 251, 288, 297, 299, 310, 316, 317, 326, 362, 387, 388, 389, 394, 412, 421, 428, 431, 434, 449, 464, 476, 495, 517, 524, 536, 550, 552, 560, 562, 571, 573, 608, 611, 614, 615, 616, 622, 624, 647, 669]",S5SJ.tsv
out,1,3,"[0, 1, 3, 5, 32, 54, 108, 133, 138, 142, 161, 187, 188, 248, 249, 251, 357, 358, 359, 387, 389, 432, 522, 524, 536]",S5SJ.tsv
do you,2,5,"[0, 5, 23, 108, 191, 326, 387, 389, 394, 495, 524, 552, 573, 624]",S5SJ.tsv
go out,2,5,"[0, 1, 5, 32, 54, 108, 133, 138, 161, 187, 188, 248, 251, 357, 359, 387, 389, 432, 536]",S5SJ.tsv
go,1,5,"[0, 1, 5, 11, 16, 22, 30, 32, 39, 54, 103, 108, 127, 133, 138, 161, 166, 177, 187, 188, 204, 225, 226, 247, 248, 251, 297, 299, 310, 336, 357, 359, 387, 389, 396, 400, 401, 402, 405, 406, 408, 410, 412, 432, 520, 529, 530, 536, 540, 553, 573, 581, 585, 586, 593, 603, 607, 608, 611, 618, 661, 672]",S5SJ.tsv
do,1,12,"[0, 5, 12, 23, 26, 45, 88, 108, 111, 163, 165, 191, 226, 254, 317, 326, 345, 346, 358, 380, 387, 389, 394, 396, 397, 398, 399, 407, 412, 421, 464, 465, 476, 493, 495, 496, 524, 526, 546, 552, 553, 567, 573, 624]",S5SJ.tsv
er,1,27,"[0, 6, 27, 32, 74, 158, 161, 190, 261, 348, 510, 520, 578, 587, 673]",S5SJ.tsv
like,1,50,"[0, 1, 33, 50, 52, 67, 76, 80, 87, 106, 111, 119, 124, 127, 142, 152, 156, 160, 161, 165, 179, 181, 182, 183, 187, 190, 198, 216, 218, 229, 231, 234, 235, 236, 248, 259, 262, 274, 276, 278, 295, 297, 299, 305, 307, 308, 310, 314, 316, 319, 320, 324, 326, 337, 349, 354, 357, 363, 374, 376, 380, 394, 396, 398, 416, 418, 424, 428, 518, 521, 525, 526, 535, 539, 540, 551, 567, 568, 584, 612, 631, 635, 643]",S5SJ.tsv
so,1,96,"[0, 96, 120, 133, 134, 222, 248, 251, 267, 271, 279, 316, 357, 409, 413, 414, 504, 539, 642, 645]",S5SJ.tsv
