Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
it's,1,1,"[0, 1, 24, 25, 86, 88, 109, 122, 125, 126, 160, 215, 221, 231, 247, 255, 380, 389]",SPZ4.tsv
nice,1,1,"[0, 1, 3, 25, 326]",SPZ4.tsv
stop,1,1,"[0, 1, 149]",SPZ4.tsv
be,1,3,"[0, 3, 4, 9, 11, 17, 18, 24, 32, 34, 40, 42, 44, 46, 49, 51, 53, 54, 57, 69, 71, 90, 96, 112, 119, 120, 124, 133, 160, 163, 180, 192, 199, 201, 204, 211, 212, 215, 221, 223, 226, 247, 251, 258, 260, 276, 279, 284, 287, 288, 308, 310, 313, 319, 322, 323, 324, 326, 328, 360, 364, 368, 378, 391]",SPZ4.tsv
to,1,11,"[0, 11, 25, 101, 105, 131, 134, 139, 141, 148, 150, 152, 161, 174, 177, 194, 199, 212, 215, 219, 221, 225, 247, 249, 256, 276, 299, 303, 310, 312, 313, 319, 334, 338, 342, 343, 345, 358, 364, 372, 380, 385]",SPZ4.tsv
have,1,35,"[0, 35, 46, 61, 69, 105, 131, 175, 177, 195, 206, 219, 233, 240, 303, 310, 317, 319, 345, 358, 364, 393]",SPZ4.tsv
well,1,93,"[0, 93, 191, 261, 287, 291, 358, 392]",SPZ4.tsv
yeah,1,9,"[2, 9, 11, 58, 64, 66, 71, 85, 118, 121, 137, 162, 212, 234, 235, 238, 244, 252, 257, 259, 263, 286, 294, 295, 296, 298, 304, 305, 306, 309, 339, 346]",SPZ4.tsv
it's a,2,24,"[1, 24, 25, 255]",SPZ4.tsv
a,1,5,"[1, 5, 18, 23, 24, 25, 27, 29, 30, 35, 37, 46, 53, 54, 57, 68, 71, 87, 95, 109, 114, 119, 131, 138, 148, 150, 152, 156, 160, 161, 163, 180, 186, 199, 203, 205, 206, 209, 211, 213, 214, 215, 219, 223, 233, 236, 242, 243, 247, 249, 255, 260, 288, 289, 294, 297, 301, 303, 312, 315, 319, 323, 329, 354, 358, 364, 380]",SPZ4.tsv
then,1,44,"[24, 44, 51, 105, 135, 156, 160, 195, 199, 204, 219, 244, 279, 282, 319]",SPZ4.tsv
right,1,57,"[24, 57, 156, 164, 167, 204, 219, 246, 250, 282, 285, 286, 288, 320, 395]",SPZ4.tsv
we,1,54,"[24, 27, 30, 42, 54, 130, 160, 174, 233, 279, 287, 294, 297, 334, 338, 342, 345, 392, 393]",SPZ4.tsv
card,1,24,"[5, 24, 27, 138, 140, 158, 160, 172, 174]",SPZ4.tsv
i'll,1,27,"[11, 27, 28, 51, 156, 354]",SPZ4.tsv
you,1,27,"[5, 11, 26, 27, 36, 37, 38, 41, 44, 46, 54, 56, 61, 62, 63, 69, 71, 72, 73, 89, 100, 105, 107, 122, 124, 134, 135, 140, 148, 149, 152, 156, 158, 160, 164, 172, 174, 177, 204, 210, 215, 219, 220, 223, 233, 251, 253, 258, 279, 282, 292, 294, 295, 302, 312, 317, 323, 324, 325, 326, 327, 337, 340, 342]",SPZ4.tsv
write,1,89,"[27, 30, 89, 127, 130, 152, 174, 186, 354]",SPZ4.tsv
we write,2,130,"[27, 30, 130]",SPZ4.tsv
a card,2,138,"[27, 138]",SPZ4.tsv
don't,1,150,"[30, 150, 153, 159, 160, 205, 237, 299, 318, 345, 379, 389, 392]",SPZ4.tsv
why,1,179,"[30, 179, 213, 224, 253, 300]",SPZ4.tsv
a poem,2,301,"[30, 301]",SPZ4.tsv
the,1,32,"[3, 5, 8, 11, 13, 23, 32, 41, 51, 69, 71, 83, 90, 92, 105, 115, 117, 135, 136, 138, 141, 146, 150, 158, 160, 168, 171, 174, 177, 194, 195, 197, 199, 215, 217, 225, 231, 237, 246, 247, 251, 255, 256, 275, 279, 283, 285, 286, 287, 292, 295, 314, 319, 324, 341, 364, 368, 372, 375, 378, 380, 393]",SPZ4.tsv
your,1,32,"[7, 32, 35, 42, 44, 67, 69, 71, 86, 88, 90, 100, 105, 158, 175, 197, 215, 219, 240, 255, 279, 282, 287, 294, 303, 310, 319, 341]",SPZ4.tsv
hope,1,37,"[32, 37, 44, 69, 71, 90, 175, 231, 233, 255, 262, 265, 267, 268, 275, 287, 310, 343]",SPZ4.tsv
best,1,41,"[32, 41, 51, 69, 71, 90, 226, 246, 255, 287]",SPZ4.tsv
hope your,2,44,"[32, 44, 69, 71, 90, 255, 287]",SPZ4.tsv
these,1,57,"[32, 57, 186, 239, 382]",SPZ4.tsv
the best,2,51,"[32, 51, 69, 71, 90, 92, 246, 255, 285, 287]",SPZ4.tsv
wish,1,51,"[32, 36, 40, 51, 69, 71, 90, 92, 96, 100, 107, 246, 250, 255, 273, 274, 275, 287]",SPZ4.tsv
of,1,32,"[18, 23, 32, 34, 62, 69, 71, 90, 102, 146, 148, 163, 174, 189, 198, 199, 203, 208, 210, 219, 226, 240, 246, 247, 255, 268, 275, 279, 282, 285, 287, 303, 310, 312, 347, 349, 364, 372, 385]",SPZ4.tsv
of the,2,199,"[32, 69, 199, 246, 247, 255, 279, 287, 372]",SPZ4.tsv
cross,1,91,"[32, 69, 71, 90, 91, 97, 175, 240, 242, 243, 255, 303, 310, 341]",SPZ4.tsv
your hot cross buns,4,175,"[32, 69, 71, 90, 175, 255, 341]",SPZ4.tsv
zest,1,341,"[32, 69, 71, 77, 90, 287, 341]",SPZ4.tsv
that,1,11,"[10, 11, 28, 34, 44, 47, 50, 61, 89, 122, 135, 140, 165, 166, 172, 173, 183, 194, 197, 199, 228, 229, 230, 241, 244, 245, 247, 251, 288, 297, 307, 322, 327, 328, 334, 338, 342, 379, 380, 383, 392]",SPZ4.tsv
it,1,34,"[12, 29, 34, 40, 59, 71, 83, 105, 133, 134, 150, 163, 166, 174, 180, 188, 192, 199, 211, 214, 219, 226, 232, 236, 240, 276, 284, 294, 303, 310, 319, 329, 343, 350, 360, 368, 378, 391]",SPZ4.tsv
an,1,46,"[34, 46, 125, 131, 155, 156, 159, 177, 214, 276, 328, 334, 337, 385]",SPZ4.tsv
old,1,161,"[34, 161]",SPZ4.tsv
easter,1,36,"[35, 36, 40, 43, 46, 51, 62, 69, 71, 88, 90, 92, 107, 143, 145, 146, 148, 214, 233, 244, 246, 250, 255, 273, 274, 275, 287, 312, 324, 326, 327, 328, 329, 334, 337, 342]",SPZ4.tsv
this,1,46,"[36, 46, 49, 57, 59, 62, 103, 104, 130, 160, 169, 174, 204, 226, 247, 270, 272, 308, 312, 328, 355]",SPZ4.tsv
tide,1,76,"[36, 40, 76]",SPZ4.tsv
give,1,38,"[28, 38]",SPZ4.tsv
something,1,253,"[38, 71, 119, 253, 261]",SPZ4.tsv
can't,1,373,"[38, 140, 373, 377]",SPZ4.tsv
what be,2,40,"[17, 40, 49, 53, 124, 192]",SPZ4.tsv
special,1,329,"[40, 152, 329]",SPZ4.tsv
what,1,40,"[11, 17, 20, 26, 40, 49, 53, 54, 60, 67, 77, 94, 124, 164, 166, 192, 215, 217, 229, 239, 330, 345, 354, 363]",SPZ4.tsv
on,1,25,"[7, 25, 29, 42, 89, 115, 117, 131, 140, 158, 160, 177, 194, 195, 205, 208, 215, 217, 231, 240, 282, 315, 336, 382]",SPZ4.tsv
remember,1,122,"[42, 69, 119, 122, 160, 377]",SPZ4.tsv
oh,1,66,"[42, 66, 117, 159, 160, 162, 172, 181, 183, 185, 196, 198, 200, 202, 214, 216, 227, 229, 230, 233, 234, 253, 284, 288, 312, 326, 328, 335, 344, 381, 392]",SPZ4.tsv
all the best,3,92,"[69, 92]",SPZ4.tsv
easter wish,2,69,"[51, 69, 71, 90, 92, 107, 246, 250, 255, 273, 274, 275, 287]",SPZ4.tsv
all,1,69,"[11, 69, 92, 133, 199, 239, 272, 395]",SPZ4.tsv
will,1,258,"[69, 258, 261, 272, 294, 302, 326, 338]",SPZ4.tsv
erm,1,69,"[46, 69, 71, 135, 171, 266, 269, 311, 358]",SPZ4.tsv
like,1,71,"[10, 63, 71, 89, 105, 180, 226, 228, 239, 242, 244, 245, 288, 291, 292, 293, 297, 345, 366]",SPZ4.tsv
and,1,71,"[23, 28, 44, 59, 71, 73, 74, 90, 91, 92, 100, 102, 105, 107, 119, 131, 135, 158, 160, 186, 192, 193, 195, 199, 203, 226, 236, 244, 247, 249, 262, 265, 268, 269, 270, 274, 275, 276, 279, 282, 297, 312, 319, 324, 347, 349, 360, 364, 369, 372, 393]",SPZ4.tsv
no,1,71,"[33, 39, 65, 71, 87, 99, 113, 123, 144, 150, 173, 196, 207, 221, 268, 280, 289, 293, 302, 311, 316, 328]",SPZ4.tsv
so,1,71,"[57, 61, 62, 71, 131, 133, 177, 197, 226, 236, 253, 292, 318, 362, 364]",SPZ4.tsv
joy,1,76,"[71, 75, 76, 192]",SPZ4.tsv
wish be,2,96,"[51, 71, 90, 96]",SPZ4.tsv
would,1,148,"[71, 148, 239, 242, 297, 380]",SPZ4.tsv
send you,2,73,"[72, 73, 107, 164, 337, 340]",SPZ4.tsv
send,1,101,"[72, 73, 101, 105, 107, 134, 138, 161, 163, 164, 236, 271, 273, 299, 329, 337, 340]",SPZ4.tsv
with,1,88,"[77, 88, 90, 94, 101, 102, 152, 166, 175, 192, 240, 262, 267, 268, 279, 303, 310, 324, 330, 347, 392]",SPZ4.tsv
else,1,352,"[77, 94, 352]",SPZ4.tsv
word,1,84,"[23, 83, 84, 197]",SPZ4.tsv
that's,1,83,"[47, 83, 164, 222, 282, 286, 350]",SPZ4.tsv
hug and kiss,3,90,"[74, 90, 102, 107, 192, 268, 269, 347, 349]",SPZ4.tsv
kiss,1,100,"[90, 94, 100, 102, 106, 107, 192, 268, 269, 347, 349]",SPZ4.tsv
lot of,2,102,"[90, 102, 208, 210, 240, 268, 279, 282, 303, 310, 347, 349]",SPZ4.tsv
love,1,90,"[15, 90, 102, 192, 193, 194, 208, 210, 229, 230, 232, 236, 241, 244, 254, 265, 268, 279, 282, 347, 349]",SPZ4.tsv
love and,2,193,"[90, 193, 265, 268, 282, 347, 349]",SPZ4.tsv
lot,1,214,"[90, 208, 210, 213, 214, 240, 260, 268, 279, 282, 303, 310, 347, 349]",SPZ4.tsv
with lot of love and hug and kiss,8,268,"[90, 268, 347]",SPZ4.tsv
kiss and,2,107,"[100, 107, 269]",SPZ4.tsv
yes,1,107,"[93, 107, 108, 182, 227, 264, 278, 335, 347, 348]",SPZ4.tsv
pam ayers,2,117,"[115, 116, 117]",SPZ4.tsv
pam,1,122,"[115, 117, 122]",SPZ4.tsv
on the,2,177,"[117, 158, 177, 194, 195, 215, 217, 231]",SPZ4.tsv
she,1,119,"[9, 10, 12, 14, 119, 123, 131, 136, 160, 171, 177, 181, 199, 201, 239, 242, 288, 323, 343, 357]",SPZ4.tsv
do,1,119,"[10, 22, 26, 54, 56, 64, 93, 119, 124, 132, 134, 150, 160, 174, 199, 206, 213, 215, 217, 238, 239, 253, 283, 287, 295, 323, 325, 326, 327, 342, 345, 352, 357, 363, 369, 371, 380, 392]",SPZ4.tsv
my,1,119,"[23, 41, 119]",SPZ4.tsv
as,1,119,"[41, 119, 173, 247, 261]",SPZ4.tsv
or,1,119,"[44, 119, 152, 204, 208, 210, 214, 294, 327, 364, 368, 388]",SPZ4.tsv
