S0083	some of the things that we're gonna have record
S0084	well
S0083	it's really
S0084	don't worry about it
S0083	well i do a little
S0084	well don't
S0083	mm it's all very well you say that
S0084	i i need the money
S0083	tut huh
S0084	work my master plan
S0083	tut well
S0084	to leave the country
S0083	you've be a bite extravagant huh
S0084	what oh recently
S0083	um um with er your money
S0084	well yes but only because you know it's that time of the year where it's birthdays
S0083	yes
S0084	mother's day easter
S0083	i know
S0084	er weddings
S0083	oh i know
S0084	i don't really have a choice and i don't wanna you know don't wanna do things on the cheap all the time
S0083	no no i know i know
S0084	so
S0083	i know it get er it's a pain
S0084	yes
S0083	not have any money
S0084	it's
S0083	i don't like it at all
S0084	very very annoy
S0083	it be
S0084	which one do you want the daffies in
S0083	um i don't know they're a bite big for that i might have to find something else hold your horse
S0084	er nope that's fine just try to help
S0084	i think i get that tax rebate because from it be from work in waterstones they'd take too much tax
S0083	oh that's right
S0084	so i get
S0083	they always take at least two years to
S0084	yeah
S0083	catch up with you
S0084	and they'd um well it be september last year so it would've be for the previous financial year which be when i be work at waterstones
S0083	okay
S0084	so it just take them five months to work it out
S0083	right tut
S0084	um
S0083	it take them about two years to give me my tax back
S0084	some of er some of it be some of it do take that long i think cos obviously you can write to them and say look you er you owe me this money from this job and
S0083	yeah
S0084	um on this date
S0083	yeah
S0084	and they can sort it out more quickly but if it's just a case of you wait your turn
S0083	yeah
S0084	till they get to you then
S0083	yeah
S0084	no it do take a long time
S0083	i suppose that's it
S0084	so that be quite nice
S0083	i'd forget all about it so it be a nice um
S0084	and i wasn't expect it
S0083	bonus
S0084	i just assume that the tax be correct
S0083	yeah
S0084	which obviously be foolish that be a hundred and thirty pound rebate
S0083	mm
S0084	so it could be that i earn this money now and maybe i see some of it later on or i don't i don't know i mean i i speak to our finance team and they say no that's just how much it be
S0083	mm
S0084	you just have to pay tax and national insurance and all the rest of it
S0083	i know
S0084	so it just seem like er you know you you do this work and then you only get half the money for it it's er simply unfair
S0083	well you you don't get half the money you get more than that i mean what what what band be you on tax band
S0084	six four eight nine
S0083	oh no no i don't i don't know what the number mean but you know it's just
S0084	well you can earn up to seven thousand pound basically per
S0083	no no no sorry um you're on the lower rate of tax aren't you
S0084	yeah because i only earn
S0083	yeah
S0084	twenty three grand so
S0083	yeah that's right so
S0084	so you pay twenty per cent tax
S0083	yeah
S0084	but you also pay national insurance on top of that
S0083	yeah
S0084	and student loan
S0083	yeah i mean the thing be you've get several things come out of yours so er
S0084	well out of my salary i've get my
S0083	it just feel like it
S0084	i've get yeah i've get tax national insurance pension and my student loan
S0083	yeah well
S0084	so i've get the my contributions to my pension and and the contributions
S0083	yeah
S0084	so yeah it's a bite um you don't see an awful lot of it even so we think they'd er
S0083	no
S0084	er they'd calculate it incorrectly but no unfortunately it be correct
S0083	mm
S0084	tut um what be you gonna do at least it's better than a poke in the eye and all you're do be record your own conversation so
S0083	fair enough huh
S0084	until it get to the point when people just refuse which er it's not er that far away from now
S0083	mm
S0084	originally it be suppose to be the end of march but they've extend it until the end of april
S0083	mm
S0084	cos they find they have more money to pay people or pay for the record so they've um extend the deadline
S0083	well it give the transcribers a laugh doesn't it
S0084	yeah well i go round to see and last night and 's be one of the transcribers and i do
S0083	oh really oh my god
S0084	i do sort of i just warn him and say if you get any of mine it's basically just me talk about boys the whole time so
S0083	or
S0084	and booze
S0083	or racist joke
S0084	or racist joke
S0084	please don't judge
S0084	please don't judge
S0084	they know me well enough though fortunately and then the people that don't know you well they don't know you
S0083	true
S0084	i'd only be embarrass if it be and i've say to can you er if at all possible make sure it's not
S0083	mm fair enough
S0084	so yeah so er you know it be it's really help
S0083	good huh
S0084	just huh you know luckily be here to help me with my maths when i be work on my master plan huh
S0083	okay
S0084	cos i'd work out that i could only save two hundred pound a month and she work out that it be actually four hundred and ninety eight pound
S0083	oh my god
S0084	or four hundred and seventy eight um
S0083	oh that's really good
S0084	so to round it up to five hundred i'll just have to use the car less so i be budget for my loan go out and food and spend money and
S0083	yeah
