S0013	would you like a cup of tea
S0012	yeah i will have another cup of tea yeah
S0152	be you zumbaing this morning
S0013	no i'm not
S0012	no she's not
S0013	but it's a no i decide i want to first thing and then
S0012	do you start it
S0013	perhaps it perhaps it's best not
S0012	be that all
S0013	dance most of my yeah i think so i dance most the night anyway in my head
S0152	sound good dance most of the night in your head
S0013	i tend to do that a lot
S0012	yeah
S0013	yeah oh
S0012	i didn't have a very good night either
S0152	what cough and
S0012	cough and turn be cough as well
S0013	i haven't have a bad cold like this for a
S0012	no
S0152	for a long time isn't it it's all of a
S0013	yeah
S0152	sudden i think it's just that there's just something in the air really isn't there
S0012	there must be something about it yeah
S0013	yeah there's lot of people have you say you have it
S0152	yeah erm look like some people at work have get something and i i don't know it's not flu it's just like a
S0012	it's not flu but i'm very chesty i've get very sore
S0152	yeah i think it's i think it's because the the we've not have that cold snap
S0012	no we need that's what i say to we need we need some really cold weather and snow and stuff to sort of
S0152	kill some bug and whatever
S0012	trim the bug off but we didn't have it last year do we
S0152	no the year before we do and look at the difference
S0012	yeah yeah yeah
S0152	so do you didn't have flu jab do you
S0012	no
S0152	no we didn't have flu jab
S0013	no kind of don't agree with them
S0152	no i see we be all our they be give it to students
S0012	be they
S0152	yeah you you as a student you could have the the thing up your nose
S0012	oh right
S0152	the spray up your nose
S0013	yeah right
S0152	the flu erm
S0012	oh yeah
S0152	but all the staff be tell that they well the head say the old head say all staff it's recommend that all staff have the flu jab because he doesn't want any staff off ill
S0013	right
S0152	because of flu
S0012	oh yeah say
S0152	you know be that it's not write into your contract that you've get to have the flu jab
S0012	no
S0152	so
S0013	no
S0012	have all
S0013	we don't agree with them
S0152	no i don't agree with
S0012	have everything
S0013	yes he do
S0012	he's have the lot pneumonia flu erm what else be it he say
S0013	i can't i don't
S0012	three or four different ones he's have
S0013	shingle be one
S0012	shingle yeah
S0013	don't know but erm
S0152	well if you've build it's about your immune system isn't it build your immune system
S0012	yeah
S0152	you know yes it get low that's why you get things and be i read something about it's you get colds because of there's a decrease or increase in temperature in your nostrils
S0012	oh right
S0013	mm
S0012	yeah yeah
S0152	and that let things come in more than other things
S0012	yeah
S0152	so at certain temperature
S0013	he's have a cold nose lately
S0013	i say to you hadn't i there's quite a few
S0012	nice hey dog have cold nose
S0012	and they're healthy
S0152	so your beer's any good
S0012	yes i've get to bottle that lot course it's go flat so i've get to bottle
S0152	there isn't much there be there it isn't a full bottle be it
S0012	sugar in the yeah but that's go flat so i've get to put some sugar in the bottle and and redo it that be a lovely dark beer it be
S0013	yeah
S0152	that's good it be really good
S0012	well there be erm thirty nine forty pints something
S0152	mm it be that be the thirty five
S0012	thirty five yeah thirty five pints
S0152	it be thirty five pints
S0012	yeah that be a really good dark beer do there
S0152	they seem they seem to have get it right for the home brewery market
S0012	they have yeah be good yeah
S0152	well the weather doesn't know what to do do it
S0012	no it's be rain it's be sleet and it's be snow and it's be freeze and there's no sort of temperature creep up a bite didn't it
S0152	yeah it's slightly up
S0012	about three or four
S0152	three degrees
S0012	three degrees
S0152	well that's what it say on the car three degrees
S0012	yeah
S0152	i find i press i somehow press the button yesterday on the car and this green light come on and i think oh please i don't want the light's come on
S0152	and i work out what it be it be the cruise control
S0012	oh right
S0152	but the cruise control on this be not the same as the well it be the same as what's on my car but you do do it on the steer wheel
S0012	do you
S0152	there's a little button here you press
S0012	yeah
S0152	and then there's a little dial that you just move up and down to either increase or decrease
S0012	the speed
S0152	the speed
S0012	yeah that's handy isn't it
S0152	amaze erm the the satnav i've work out how to actually use the satnav so that's relatively easy it's all in a little button in the centre and you just move it about and things like that
S0012	oh great
S0152	erm it didn't seem to be use any diesel but it do now cos it didn't move for a long period of time and then
S0012	really
S0152	it's drop which be interest but erm we'll see
S0012	yeah
S0152	we'll see don't know don't know what's gonna happen i don't know what's gonna happen still no news on the engine or anything so
S0012	crikey
S0152	still no news on the engine
S0012	well you've get this one for a little while
S0152	yeah it's gotta be build
S0012	the engine have gotta be build
S0152	so it's gonna be a brand new engine come from germany
S0012	crikey
S0152	but it's not build so they've get to build it from scratch
S0012	well one off they can't get one off the shelf
S0152	no there's not one of the shelf there's not one on back order at all
S0012	wow
S0152	supposedly supposedly
S0012	well that's a bite remiss of them isn't it
S0152	so
S0012	crikey you'd have think they'd of have a couple of well ford would and everyone else have a spare engines don't they
S0152	well it's it's not a new model be it that's the thing
S0012	well it's ten years old isn't it
S0152	no they're only suppose to keep twelve years of
S0012	yeah
S0152	part for any for any car they have to have twelve years of part but if it's an engine
S0012	yeah
S0152	well they'll have all the bits won't they
S0012	they'll have all the bits
S0152	just get to just get to assemble it
S0012	put it all together yeah yeah crikey well well that keep them employ doesn't it
S0152	well it's just just the think of it
S0012	yeah that's what i be think here
S0152	just the think of build you know i know they have to build it but just the think of build that engine and you know you know will it be you know i be think will it will it be will it be the same engine or will it be like a new engine like the new version of the engine
S0012	yeah
S0152	i'd rather it be i think it's call a an n four three will it be an n something that they're put in them now
S0012	oh i see yeah well i see line up with the gearbox
S0152	yeah yeah so
S0012	yeah they've get to rebuild they've get to build an engine for him
S0013	yeah yeah
S0152	so
S0012	well
S0013	oh
S0012	you would have think they would have say to you well you better have another car
S0152	well i be i be
S0013	yeah
S0152	actually look at the website last night to see what be around
S0013	oh
S0152	and the you know my my car they would sell my car at twelve at twelve and half thousand
S0012	yeah
S0152	that's what they'd sell my car at
S0012	yeah
S0152	they would probably give me ten for mine
S0012	yeah
S0152	so they get that little bite of leeway
S0012	yeah
S0013	right
S0152	well it's cost them more than
S0012	yeah that's right yeah
S0152	you know why don't they just give me another car
S0012	yeah
S0152	and then they can put the engine in when they need to
S0013	yeah
S0152	and then there's no expense on the at a hire car they've get to pay or
S0012	that's right
S0013	yeah
S0152	anything like that
S0013	have you suggest it
S0152	no no
S0013	you daren't
S0152	no because the problem with my car my car be be special my car be special
S0152	but my car be a model that they haven't get if you know what i mean
S0012	yeah
S0152	because the spec that's on my car
S0013	right
S0152	isn't the same spec as the cars that they've get in because they have so many different specs
S0013	right
S0012	they do don't they yeah
S0152	it's unbelievable
S0013	it's quite special then
S0152	well i think whoever have it put those extra bits on
S0013	right
