Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
alright,1,11,"[0, 11, 246]",S7QE.tsv
good,1,5,"[2, 5, 13, 28, 81, 85, 149, 156, 158, 189, 246, 286, 297, 367, 429, 433, 440, 459, 461, 503, 504, 527, 647, 657, 747, 837]",S7QE.tsv
yes,1,4,"[1, 4, 6, 12, 21, 26, 33, 43, 75, 89, 93, 97, 100, 103, 111, 118, 123, 130, 137, 147, 157, 166, 194, 213, 217, 223, 225, 242, 249, 288, 291, 297, 298, 314, 334, 345, 353, 355, 369, 370, 373, 376, 408, 425, 428, 471, 476, 490, 491, 503, 512, 525, 526, 543, 577, 578, 584, 589, 609, 613, 620, 628, 660, 682, 690, 694, 700, 706, 711, 733, 785, 792, 798, 800, 802, 808, 812, 815, 825, 831, 834, 863, 870, 880]",S7QE.tsv
not too,2,110,"[6, 12, 14, 110]",S7QE.tsv
bad,1,31,"[6, 12, 14, 31, 429, 433, 440]",S7QE.tsv
look,1,20,"[17, 19, 20, 45, 50, 88, 184, 297, 338, 346, 401, 445, 479, 494, 500, 503, 534, 569, 582, 583, 733]",S7QE.tsv
they look,2,503,"[17, 19, 503]",S7QE.tsv
they're,1,42,"[19, 42, 45, 115, 120, 144, 149, 164, 168, 199, 247, 381, 462, 464, 465, 466, 467, 508, 587, 596, 848, 863]",S7QE.tsv
get a,2,44,"[19, 44, 446, 721]",S7QE.tsv
bite,1,19,"[14, 19, 44, 98, 109, 112, 248, 311, 356, 415, 486, 675, 719, 739]",S7QE.tsv
get,1,25,"[19, 25, 31, 44, 48, 55, 130, 138, 140, 142, 172, 179, 244, 255, 259, 271, 292, 297, 306, 313, 320, 338, 349, 358, 364, 396, 401, 446, 489, 494, 537, 587, 644, 664, 684, 695, 698, 717, 721, 745, 770, 782, 795, 813, 844, 867, 871]",S7QE.tsv
a bite,2,109,"[19, 109, 112, 248, 311, 356, 719, 739]",S7QE.tsv
he's,1,101,"[19, 101, 277, 279, 604, 607]",S7QE.tsv
they're get,2,587,"[19, 587]",S7QE.tsv
oh yes,2,471,"[21, 33, 147, 345, 428, 471, 490, 491, 577, 584, 682, 792]",S7QE.tsv
that's,1,35,"[27, 28, 34, 35, 43, 45, 47, 59, 63, 148, 189, 193, 255, 287, 289, 291, 297, 352, 358, 384, 385, 455, 459, 469, 492, 495, 497, 517, 527, 537, 595, 598, 637, 642, 647, 648, 650, 657, 737, 745, 813, 817, 821, 822, 835, 863, 877]",S7QE.tsv
isn't it,2,35,"[27, 31, 35, 59, 110, 193, 212, 287, 291, 332, 343, 459, 586, 598, 624, 626, 822]",S7QE.tsv
