Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
try to,2,1,"[0, 1, 2, 530, 803, 1245, 1252, 1313, 1474, 1505, 1539, 1611, 1625, 1722, 2350, 2381, 2409, 2411, 2629, 2636, 2647, 2655, 2757, 2826]",S3LE.tsv
try,1,1,"[0, 1, 2, 195, 530, 534, 545, 799, 803, 1044, 1156, 1209, 1245, 1252, 1300, 1313, 1474, 1481, 1505, 1539, 1600, 1611, 1625, 1703, 1722, 1786, 1830, 2350, 2381, 2397, 2409, 2411, 2527, 2629, 2636, 2647, 2655, 2661, 2663, 2694, 2757, 2826]",S3LE.tsv
like,1,8,"[0, 4, 8, 10, 40, 42, 55, 57, 71, 93, 110, 146, 186, 211, 220, 221, 228, 239, 260, 268, 274, 282, 290, 294, 308, 342, 364, 368, 398, 399, 406, 423, 435, 437, 443, 446, 448, 458, 460, 462, 463, 466, 474, 480, 481, 491, 493, 496, 497, 503, 504, 505, 511, 512, 525, 526, 528, 530, 534, 535, 537, 544, 545, 557, 560, 564, 566, 568, 578, 598, 600, 607, 618, 620, 621, 623, 625, 628, 629, 630, 632, 663, 670, 673, 677, 678, 682, 684, 706, 716, 729, 736, 737, 739, 743, 745, 747, 749, 751, 753, 755, 757, 759, 761, 763, 765, 767, 768, 771, 772, 776, 778, 786, 787, 789, 790, 792, 796, 797, 799, 801, 803, 805, 809, 813, 814, 816, 819, 821, 823, 825, 829, 835, 841, 843, 845, 848, 854, 856, 858, 860, 864, 870, 873, 886, 903, 905, 907, 911, 915, 917, 921, 924, 926, 928, 931, 934, 935, 938, 940, 943, 963, 967, 971, 975, 977, 987, 989, 991, 1019, 1049, 1050, 1052, 1057, 1071, 1083, 1087, 1100, 1110, 1119, 1121, 1123, 1145, 1149, 1154, 1156, 1159, 1187, 1188, 1189, 1191, 1195, 1197, 1199, 1200, 1214, 1235, 1237, 1241, 1243, 1246, 1272, 1273, 1277, 1286, 1288, 1290, 1292, 1298, 1300, 1312, 1315, 1329, 1371, 1372, 1380, 1381, 1382, 1385, 1387, 1388, 1391, 1392, 1397, 1407, 1411, 1413, 1415, 1417, 1418, 1420, 1421, 1425, 1429, 1431, 1434, 1435, 1437, 1439, 1441, 1443, 1445, 1447, 1452, 1460, 1472, 1479, 1500, 1502, 1505, 1508, 1509, 1511, 1515, 1523, 1525, 1530, 1531, 1532, 1540, 1548, 1553, 1554, 1555, 1560, 1562, 1564, 1572, 1582, 1583, 1584, 1585, 1589, 1595, 1600, 1605, 1611, 1623, 1624, 1626, 1631, 1633, 1646, 1649, 1650, 1651, 1656, 1666, 1668, 1670, 1678, 1682, 1683, 1686, 1702, 1711, 1716, 1717, 1731, 1735, 1743, 1744, 1745, 1746, 1747, 1750, 1752, 1754, 1755, 1756, 1757, 1759, 1760, 1790, 1805, 1807, 1809, 1810, 1812, 1817, 1819, 1822, 1823, 1834, 1849, 1851, 1853, 1862, 1868, 1872, 1876, 1880, 1883, 1888, 1889, 1895, 1898, 1901, 1911, 1913, 1928, 1931, 1932, 1933, 1935, 1963, 1968, 1977, 1980, 1983, 1986, 2002, 2019, 2028, 2030, 2033, 2052, 2060, 2063, 2065, 2066, 2068, 2070, 2073, 2075, 2077, 2081, 2082, 2084, 2108, 2109, 2111, 2112, 2114, 2115, 2119, 2121, 2126, 2156, 2158, 2170, 2193, 2206, 2207, 2210, 2212, 2216, 2217, 2218, 2220, 2223, 2227, 2247, 2250, 2251, 2255, 2259, 2261, 2287, 2315, 2324, 2326, 2331, 2338, 2341, 2345, 2347, 2350, 2356, 2361, 2365, 2381, 2385, 2395, 2404, 2405, 2409, 2411, 2418, 2425, 2436, 2449, 2453, 2463, 2468, 2471, 2473, 2478, 2484, 2485, 2487, 2488, 2495, 2499, 2501, 2507, 2517, 2528, 2530, 2536, 2540, 2544, 2564, 2566, 2569, 2575, 2577, 2581, 2585, 2587, 2593, 2609, 2611, 2614, 2618, 2620, 2622, 2624, 2627, 2630, 2632, 2634, 2636, 2647, 2651, 2655, 2659, 2663, 2665, 2669, 2671, 2674, 2684, 2688, 2690, 2692, 2694, 2702, 2706, 2708, 2715, 2718, 2721, 2723, 2730, 2731, 2733, 2734, 2740, 2744, 2757, 2760, 2768, 2770, 2772, 2774, 2775, 2778, 2780, 2782, 2801, 2803, 2806, 2826, 2828, 2832, 2836, 2837, 2849, 2853, 2855, 2859, 2864, 2872, 2878]",S3LE.tsv
know,1,132,"[0, 10, 74, 132, 201, 238, 326, 368, 434, 448, 465, 483, 493, 512, 525, 532, 557, 590, 630, 631, 633, 635, 640, 677, 719, 723, 743, 747, 765, 772, 776, 789, 790, 794, 799, 801, 805, 813, 821, 841, 843, 872, 873, 887, 889, 903, 926, 930, 938, 956, 968, 1080, 1097, 1145, 1154, 1165, 1168, 1177, 1178, 1187, 1189, 1199, 1270, 1273, 1280, 1292, 1300, 1302, 1313, 1314, 1363, 1401, 1435, 1437, 1445, 1447, 1474, 1525, 1534, 1555, 1572, 1582, 1678, 1839, 1851, 1898, 1973, 1975, 2083, 2131, 2140, 2210, 2218, 2220, 2223, 2237, 2331, 2345, 2365, 2378, 2401, 2403, 2413, 2418, 2425, 2435, 2436, 2473, 2530, 2558, 2569, 2587, 2609, 2636, 2638, 2659, 2679, 2682, 2683, 2684, 2706, 2747, 2763, 2775, 2780, 2801, 2803, 2826, 2832, 2836, 2843]",S3LE.tsv
you know,2,10,"[0, 10, 201, 326, 368, 434, 448, 465, 493, 525, 557, 590, 630, 631, 633, 635, 640, 677, 723, 743, 747, 765, 772, 776, 790, 794, 801, 805, 841, 843, 889, 903, 938, 1080, 1097, 1145, 1154, 1177, 1189, 1199, 1273, 1280, 1292, 1300, 1302, 1313, 1401, 1435, 1437, 1447, 1525, 1534, 1555, 1572, 1582, 1851, 1898, 1973, 1975, 2218, 2223, 2331, 2378, 2425, 2473, 2530, 2558, 2569, 2587, 2636, 2659, 2679, 2683, 2747, 2763, 2775, 2826, 2832, 2836, 2843]",S3LE.tsv
to like,2,294,"[0, 294, 630, 765, 776, 805, 816, 845, 1380, 1443, 1445, 1584, 1668, 1683, 1711, 1743, 1745, 1883, 2223, 2593, 2609, 2618, 2632, 2636, 2674, 2690, 2730, 2853]",S3LE.tsv
i'm,1,117,"[0, 72, 91, 117, 191, 275, 309, 316, 327, 368, 372, 381, 384, 388, 406, 629, 689, 712, 719, 816, 823, 825, 865, 867, 871, 931, 935, 1057, 1100, 1109, 1114, 1163, 1174, 1177, 1199, 1200, 1202, 1230, 1248, 1312, 1357, 1358, 1359, 1363, 1370, 1372, 1380, 1387, 1415, 1418, 1420, 1423, 1429, 1433, 1437, 1443, 1452, 1478, 1502, 1525, 1688, 1780, 1784, 1855, 1895, 1896, 1911, 1952, 2052, 2068, 2084, 2142, 2145, 2268, 2272, 2350, 2379, 2381, 2418, 2425, 2517, 2518, 2528, 2540, 2566, 2593, 2600, 2609, 2611, 2624, 2627, 2632, 2636, 2669, 2671, 2674, 2680, 2694, 2704, 2801, 2803, 2836, 2853]",S3LE.tsv
kind of,2,276,"[0, 276, 356, 359, 362, 454, 547, 564, 753, 768, 783, 799, 801, 803, 835, 854, 903, 975, 976, 1199, 1315, 1437, 1564, 1672, 1702, 1722, 1754, 1812, 1872, 2115, 2167, 2210, 2250, 2331, 2338, 2350, 2404, 2530, 2690, 2730, 2775, 2836]",S3LE.tsv
cos,1,111,"[0, 107, 111, 117, 255, 260, 319, 343, 364, 369, 445, 460, 463, 475, 481, 535, 598, 661, 663, 677, 694, 778, 780, 803, 811, 812, 823, 829, 835, 848, 928, 981, 1101, 1154, 1177, 1195, 1211, 1241, 1284, 1298, 1315, 1327, 1372, 1380, 1385, 1441, 1456, 1564, 1586, 1624, 1714, 1752, 1754, 1811, 1815, 1823, 1889, 1904, 1952, 1968, 1970, 2001, 2047, 2048, 2055, 2167, 2250, 2321, 2331, 2336, 2350, 2381, 2397, 2423, 2425, 2436, 2478, 2530, 2564, 2567, 2624, 2636, 2647, 2655, 2661, 2669, 2721, 2728, 2745, 2782, 2832, 2878]",S3LE.tsv
about this,2,799,"[0, 799, 1584]",S3LE.tsv
cos you,2,107,"[0, 107, 319, 811, 812, 1154, 1586, 2055, 2250, 2436, 2530, 2636]",S3LE.tsv
thing,1,811,"[0, 523, 811, 860, 905, 906, 938, 976, 1199, 1327, 1415, 1447, 1479, 1565, 1584, 1674, 1702, 1716, 1722, 1754, 1872, 2250, 2517, 2587, 2593, 2609, 2782, 2826, 2859, 2878]",S3LE.tsv
know it's,2,813,"[0, 813, 841, 889]",S3LE.tsv
kind of thing,3,976,"[0, 976, 1702, 1722, 1754, 1872]",S3LE.tsv
like cos,2,1372,"[0, 1372, 1385]",S3LE.tsv
cos you know,3,2530,"[0, 1154, 2530]",S3LE.tsv
i try to,3,2655,"[0, 2, 2655, 2757]",S3LE.tsv
know more,2,2832,"[0, 2832]",S3LE.tsv
try to download,3,2,"[1, 2]",S3LE.tsv
to download,2,16,"[2, 16]",S3LE.tsv
something,1,191,"[2, 191, 195, 239, 368, 629, 784, 928, 991, 1460, 1499, 1731, 1805, 1823, 1983, 2617, 2632, 2750, 2821]",S3LE.tsv
download,1,4,"[1, 4, 16]",S3LE.tsv
memory,1,9,"[4, 9]",S3LE.tsv
it be,2,36,"[4, 36, 37, 40, 55, 74, 81, 111, 208, 239, 247, 308, 438, 499, 557, 564, 566, 569, 576, 587, 673, 706, 708, 762, 778, 781, 783, 789, 797, 799, 801, 803, 805, 811, 828, 850, 856, 903, 918, 963, 967, 981, 983, 1066, 1069, 1100, 1187, 1268, 1272, 1298, 1304, 1315, 1333, 1343, 1380, 1384, 1385, 1390, 1429, 1435, 1443, 1454, 1461, 1464, 1499, 1508, 1562, 1582, 1584, 1611, 1639, 1646, 1673, 1675, 1678, 1743, 1746, 1750, 1754, 1830, 1839, 1887, 1891, 1892, 1932, 1964, 1981, 2096, 2168, 2250, 2276, 2277, 2385, 2444, 2471, 2497, 2517, 2526, 2527, 2530, 2538, 2587, 2610, 2618, 2637, 2684, 2687, 2695, 2700, 2717, 2730, 2731, 2768, 2770, 2773, 2775, 2780, 2821, 2829, 2853, 2864]",S3LE.tsv
come,1,51,"[4, 51, 71, 173, 180, 226, 255, 257, 262, 356, 368, 418, 462, 557, 563, 570, 706, 745, 767, 852, 899, 1083, 1199, 1265, 1272, 1284, 1292, 1314, 1429, 1550, 1564, 1594, 1911, 1913, 1931, 1932, 2055, 2061, 2086, 2212, 2259, 2296, 2409, 2411, 2422, 2425, 2566, 2636, 2690, 2694, 2715, 2728, 2780]",S3LE.tsv
