Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
get,1,6,"[0, 5, 6, 24, 26, 30, 38, 40, 53, 72, 102, 103, 119, 125, 141, 171, 175, 201, 202, 207, 227, 240, 243, 286, 288, 313, 314, 328, 332, 334, 348, 358, 362, 381, 382, 383, 384, 386, 429, 447, 452, 479, 484, 492, 517, 532, 533, 534, 538, 542, 546, 548, 566, 567]",SR82.tsv
one,1,6,"[0, 5, 6, 191, 200, 201, 202, 248, 250, 253, 305, 312, 330, 348, 358, 359, 365, 382, 393, 417, 444, 461, 524]",SR82.tsv
gonna,1,17,"[0, 17, 282, 299, 302, 303, 313, 314, 328, 426, 512, 549, 558, 559, 561]",SR82.tsv
do you,2,30,"[0, 30, 42, 241, 242, 267, 280, 281, 282, 292, 318, 365, 393, 495]",SR82.tsv
you're gonna,2,303,"[0, 303]",SR82.tsv
gonna get,2,314,"[0, 314]",SR82.tsv
get a,2,6,"[5, 6, 24, 30, 119, 171, 175, 202, 227, 240, 328, 358, 447]",SR82.tsv
ginger one,2,6,"[5, 6]",SR82.tsv
ginger,1,8,"[5, 6, 8, 9, 10, 13, 14, 16, 17, 19]",SR82.tsv
like,1,8,"[5, 8, 9, 12, 13, 14, 16, 17, 22, 24, 26, 30, 31, 33, 34, 36, 40, 43, 44, 45, 49, 51, 53, 54, 58, 72, 74, 84, 87, 95, 97, 99, 101, 104, 108, 110, 112, 113, 115, 118, 119, 121, 123, 129, 136, 139, 141, 143, 150, 151, 153, 155, 156, 158, 161, 163, 170, 171, 173, 175, 177, 182, 186, 190, 191, 204, 207, 209, 210, 214, 215, 218, 222, 224, 227, 231, 232, 234, 236, 238, 242, 251, 253, 258, 260, 261, 263, 267, 273, 276, 277, 278, 280, 282, 289, 291, 294, 297, 298, 299, 302, 303, 306, 316, 322, 325, 328, 332, 337, 338, 340, 342, 345, 346, 348, 350, 354, 355, 357, 358, 361, 365, 367, 371, 373, 382, 384, 391, 397, 399, 400, 401, 402, 403, 408, 410, 412, 416, 417, 419, 421, 424, 426, 428, 429, 431, 433, 437, 439, 441, 442, 444, 447, 448, 452, 461, 467, 470, 475, 476, 482, 483, 484, 486, 487, 489, 492, 494, 506, 508, 510, 515, 518, 519, 522, 524, 526, 530, 532, 533, 536, 541, 545, 546, 549]",SR82.tsv
