Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
blind drink,2,1,"[0, 1]",SLPW.tsv
remember,1,20,"[0, 20, 25, 182, 266, 351]",SLPW.tsv
actually,1,25,"[0, 25, 57, 77, 122, 177, 359]",SLPW.tsv
be like,2,21,"[0, 21, 28, 70, 81, 187, 191, 293, 317, 318, 330, 332, 344, 402, 440]",SLPW.tsv
he be,2,28,"[0, 28, 32, 81, 148, 440]",SLPW.tsv
like,1,11,"[0, 11, 21, 24, 28, 38, 43, 45, 47, 70, 81, 88, 90, 96, 100, 106, 115, 149, 151, 152, 169, 171, 173, 175, 177, 187, 188, 191, 195, 224, 260, 271, 287, 288, 293, 295, 308, 309, 317, 318, 323, 330, 332, 344, 362, 402, 421, 440, 451, 467, 475]",SLPW.tsv
but i,2,11,"[0, 11, 15, 70, 89, 116, 424]",SLPW.tsv
i be,2,70,"[0, 70, 81, 92, 162, 187, 188, 194, 238, 318, 360, 461]",SLPW.tsv
he be like,3,81,"[0, 81, 440]",SLPW.tsv
it be,2,71,"[0, 21, 71, 75, 79, 91, 92, 93, 95, 96, 116, 147, 191, 233, 270, 271, 293, 300, 312, 317, 326, 327, 329, 366, 381, 412]",SLPW.tsv
happen,1,152,"[0, 80, 152, 317, 318, 347]",SLPW.tsv
be like no,3,187,"[0, 187]",SLPW.tsv
drink,1,237,"[0, 1, 237, 238, 240, 242, 391, 392, 401]",SLPW.tsv
no i,2,313,"[0, 133, 185, 238, 313]",SLPW.tsv
get,1,19,"[9, 19, 21, 28, 32, 40, 42, 47, 55, 57, 67, 70, 90, 96, 111, 114, 116, 119, 126, 187, 196, 202, 223, 225, 254, 300, 308, 313, 314, 320, 330, 338, 348, 374, 375, 376, 388, 389, 390, 391, 392, 396, 402, 410, 411, 414, 415, 423, 428, 430, 435, 453, 456, 461, 471, 476, 478, 482, 483, 485]",SLPW.tsv
fuck,1,28,"[9, 28, 33, 36, 38, 46, 64, 69, 76, 83, 102, 104, 108, 109, 110, 140, 143, 148, 158, 160, 168, 178, 188, 191, 194, 198, 200, 233, 237, 292, 308, 310, 314, 315, 317, 319, 320, 326, 329, 330, 335, 342, 344, 367, 368, 372, 375, 393, 400, 401, 410, 412, 417, 427, 439, 440, 450, 452, 456, 462, 469, 483]",SLPW.tsv
he's,1,11,"[9, 11, 64, 108, 110, 111, 127, 147, 149, 430, 433, 435]",SLPW.tsv
much,1,70,"[9, 70, 116, 119, 122]",SLPW.tsv
find,1,457,"[15, 85, 457, 475]",SLPW.tsv
wonder,1,42,"[23, 42, 49]",SLPW.tsv
go,1,35,"[24, 27, 35, 42, 43, 57, 68, 70, 88, 96, 106, 114, 116, 130, 313, 315, 332, 341, 344, 355, 356, 359, 360, 387, 401, 402, 419, 426, 428, 429, 449, 461, 467, 469, 472, 475, 477]",SLPW.tsv
be go,2,96,"[35, 96, 106, 116, 401, 402, 449, 461, 477]",SLPW.tsv
they be,2,45,"[35, 45, 49, 223, 283, 330, 332, 377, 419, 420, 473, 474]",SLPW.tsv
show i,2,37,"[10, 37]",SLPW.tsv
show,1,37,"[10, 11, 28, 29, 37, 306]",SLPW.tsv
that's,1,45,"[37, 45, 50, 60, 62, 71, 76, 77, 87, 89, 99, 108, 141, 152, 159, 187, 188, 189, 196, 198, 220, 222, 226, 272, 275, 304, 352, 365, 383, 407, 429, 440]",SLPW.tsv
watch,1,140,"[37, 140, 292, 308, 313, 315, 322, 426]",SLPW.tsv
that's a,2,198,"[37, 188, 198, 365]",SLPW.tsv
yeah,1,39,"[21, 22, 24, 25, 30, 39, 40, 43, 44, 58, 82, 89, 90, 95, 98, 107, 112, 113, 114, 116, 118, 128, 129, 131, 142, 148, 152, 153, 156, 181, 189, 192, 193, 196, 205, 206, 248, 256, 257, 259, 262, 277, 280, 302, 305, 307, 313, 317, 321, 323, 329, 332, 337, 367, 368, 380, 383, 386, 390, 392, 412, 425, 429, 436, 440, 447, 453, 464, 466, 468, 474, 485]",SLPW.tsv
though,1,39,"[28, 39, 89, 99, 252, 300, 314, 350, 373, 421, 465]",SLPW.tsv
it's a,2,106,"[39, 106, 373, 425]",SLPW.tsv
yeah it's,2,152,"[39, 152, 317, 425]",SLPW.tsv
bring,1,237,"[39, 237, 238, 428]",SLPW.tsv
money,1,330,"[39, 330, 332, 377]",SLPW.tsv
big,1,386,"[39, 293, 386]",SLPW.tsv
noodles,1,54,"[50, 53, 54, 389, 469, 471, 473, 490, 491]",SLPW.tsv
you know,2,50,"[3, 50, 78, 84, 322, 327, 342, 372]",SLPW.tsv
know,1,58,"[50, 58, 78, 84, 116, 150, 170, 171, 275, 322, 327, 342, 372, 378, 410, 412, 417, 419, 435, 448]",SLPW.tsv
steak,1,55,"[54, 55, 57, 59, 360]",SLPW.tsv
get any,2,482,"[55, 482]",SLPW.tsv
nice,1,205,"[60, 205, 358, 361, 364, 365, 366, 379, 486]",SLPW.tsv
mate,1,65,"[27, 54, 65, 70, 141, 144, 167, 170, 205, 233, 346, 372, 406, 418, 423, 452, 470]",SLPW.tsv
shit,1,147,"[65, 147, 324]",SLPW.tsv
talk,1,237,"[65, 237]",SLPW.tsv
