Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
alright,1,16,"[0, 16, 31, 46, 210, 412, 431]",SQ2D.tsv
biscuits,1,3,"[1, 2, 3, 4, 11, 12]",SQ2D.tsv
get,1,5,"[1, 2, 5, 21, 28, 36, 38, 39, 43, 53, 55, 71, 91, 93, 95, 107, 126, 147, 148, 152, 177, 229, 236, 279, 286, 324, 362, 369, 371, 398, 399, 410, 431, 453, 459, 465, 466, 480, 483, 491]",SQ2D.tsv
we've,1,21,"[5, 21, 28, 324, 433]",SQ2D.tsv
be the,2,28,"[5, 28, 95, 252, 288, 385, 446, 454, 487]",SQ2D.tsv
haven't get,2,95,"[5, 95]",SQ2D.tsv
try,1,110,"[5, 110]",SQ2D.tsv
one,1,70,"[5, 70, 215, 281, 293, 299, 301, 307, 355, 358, 362, 390, 410, 453]",SQ2D.tsv
yeah,1,17,"[7, 9, 17, 23, 34, 40, 41, 43, 54, 56, 59, 63, 80, 92, 104, 106, 117, 119, 120, 122, 127, 128, 130, 137, 139, 140, 144, 153, 157, 164, 165, 174, 175, 182, 188, 194, 195, 197, 205, 207, 209, 214, 216, 218, 221, 225, 227, 228, 230, 231, 232, 233, 235, 238, 262, 266, 273, 274, 277, 278, 313, 318, 321, 323, 325, 330, 337, 362, 364, 367, 370, 382, 384, 388, 403, 406, 409, 410, 411, 413, 415, 416, 421, 423, 425, 429, 432, 440, 443, 447, 453, 455, 458, 461, 463, 467, 472, 474, 477, 481, 491, 493]",SQ2D.tsv
thank you,2,19,"[13, 18, 19, 33, 150, 316]",SQ2D.tsv
thank you i,3,150,"[13, 150]",SQ2D.tsv
i think,2,156,"[13, 86, 137, 156, 213, 307, 362, 467, 483]",SQ2D.tsv
think,1,177,"[13, 64, 86, 137, 156, 177, 189, 213, 307, 308, 350, 362, 379, 467, 483]",SQ2D.tsv
look,1,53,"[25, 53, 83, 87, 132, 135, 136, 141, 464]",SQ2D.tsv
can't,1,61,"[27, 61, 110, 115, 138, 167, 263, 264, 327, 332, 412, 441]",SQ2D.tsv
they're,1,35,"[27, 35, 123, 159, 267, 363, 365, 368, 369, 374, 396, 415, 456, 460, 479]",SQ2D.tsv
lovely,1,90,"[34, 90, 315, 345]",SQ2D.tsv
be she,2,39,"[38, 39]",SQ2D.tsv
day,1,112,"[39, 112, 271]",SQ2D.tsv
she be,2,72,"[42, 72, 87, 201, 203, 204]",SQ2D.tsv
right,1,44,"[19, 44, 105, 169, 194, 299, 361, 494]",SQ2D.tsv
know,1,69,"[62, 69, 73, 91, 106, 109, 121, 129, 131, 138, 143, 158, 175, 177, 181, 189, 227, 240, 283, 285, 287, 293, 301, 303, 307, 369, 423, 470, 490, 491]",SQ2D.tsv
i know,2,175,"[62, 73, 175, 227, 301, 307]",SQ2D.tsv
well,1,64,"[17, 64, 98, 125, 171, 200, 225, 254, 264, 267, 270, 281, 326, 327, 328, 332, 362, 374, 379, 392, 397, 398, 425, 431, 433, 453, 478, 480, 483]",SQ2D.tsv
they do,2,83,"[68, 83, 110, 112, 232, 378, 394]",SQ2D.tsv
do that,2,110,"[68, 110]",SQ2D.tsv
nhs,1,93,"[71, 93]",SQ2D.tsv
the nhs,2,110,"[71, 110, 112]",SQ2D.tsv
would,1,178,"[71, 178, 246, 251, 252, 350, 470, 489]",SQ2D.tsv
on the,2,71,"[53, 71, 422, 453, 454, 484]",SQ2D.tsv
it be,2,108,"[86, 108, 145, 148, 158, 164, 170, 175, 183, 187, 189, 194, 196, 197, 209, 210, 215, 216, 236, 264, 328, 369, 390, 427, 446, 447, 453]",SQ2D.tsv
be i,2,243,"[86, 243]",SQ2D.tsv
can get,2,91,"[36, 91]",SQ2D.tsv
yes,1,91,"[74, 91, 316, 363, 479]",SQ2D.tsv
yes so,2,479,"[91, 479]",SQ2D.tsv
wait,1,94,"[93, 94, 437]",SQ2D.tsv
three years,2,152,"[94, 152]",SQ2D.tsv
i don't know,3,109,"[69, 109, 158, 177, 283, 303, 369, 423, 470, 490]",SQ2D.tsv
i don't,2,150,"[109, 150, 152, 170, 177, 369, 423]",SQ2D.tsv
don't know,2,177,"[109, 121, 131, 177, 240, 287, 303, 369, 423, 470, 490]",SQ2D.tsv
really,1,114,"[38, 51, 61, 114, 129, 175, 287, 347, 362, 371, 390, 428, 442, 451, 482]",SQ2D.tsv
mum,1,116,"[31, 116, 194]",SQ2D.tsv
like,1,116,"[63, 93, 106, 107, 108, 110, 116, 150, 180, 236, 264, 287, 314, 350, 369, 412, 457, 473, 475]",SQ2D.tsv
that's,1,116,"[61, 99, 106, 112, 116, 123, 127, 128, 152, 176, 273, 281, 292, 301, 361, 376, 394, 397, 410, 434, 490]",SQ2D.tsv
try to,2,118,"[110, 118]",SQ2D.tsv
find out,2,118,"[110, 112, 118]",SQ2D.tsv
years,1,152,"[118, 152]",SQ2D.tsv
wrong,1,126,"[118, 126, 252, 441]",SQ2D.tsv
what be,2,118,"[83, 118, 295, 385]",SQ2D.tsv
about eight,2,436,"[118, 436]",SQ2D.tsv
and they,2,121,"[76, 102, 103, 112, 121, 143, 147, 150, 152, 154, 371, 410, 452, 484, 487, 489]",SQ2D.tsv
still,1,199,"[121, 199, 216, 252, 374]",SQ2D.tsv
play,1,392,"[123, 383, 392, 394, 397, 400, 417]",SQ2D.tsv
the problem,2,128,"[61, 127, 128, 454]",SQ2D.tsv
see,1,129,"[21, 28, 126, 129, 138, 150, 152, 264, 390, 439]",SQ2D.tsv
go,1,129,"[36, 49, 51, 58, 69, 79, 87, 88, 93, 110, 112, 129, 143, 147, 150, 152, 154, 164, 167, 168, 170, 177, 178, 194, 212, 251, 267, 314, 423, 424, 425, 453, 478, 484, 494, 496]",SQ2D.tsv
