Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be you,2,1,"[0, 1, 8, 20, 26, 34, 90]",S3TZ.tsv
okay,1,17,"[0, 17, 31, 59, 93]",S3TZ.tsv
good,1,2,"[1, 2, 43, 104, 105, 106]",S3TZ.tsv
i'm,1,3,"[2, 3, 4, 11, 12, 13, 25, 43, 57, 105, 136, 196]",S3TZ.tsv
um,1,9,"[4, 9, 21, 68, 150, 173, 184]",S3TZ.tsv
yeah i'm,2,11,"[4, 11, 43, 57]",S3TZ.tsv
i'm from,2,11,"[4, 11, 12, 13]",S3TZ.tsv
yeah,1,18,"[4, 11, 18, 22, 23, 24, 29, 38, 43, 49, 56, 57, 59, 64, 72, 73, 75, 85, 87, 91, 96, 99, 100, 107, 125, 129, 130, 132, 144, 145, 153, 157, 159, 163, 172, 173, 181, 186, 187]",S3TZ.tsv
you know,2,105,"[6, 40, 105]",S3TZ.tsv
know,1,15,"[6, 15, 18, 37, 40, 41, 105, 117, 175]",S3TZ.tsv
what's,1,80,"[2, 80, 148]",S3TZ.tsv
come,1,106,"[78, 80, 106]",S3TZ.tsv
i'm good,2,43,"[2, 43, 105]",S3TZ.tsv
no i,2,69,"[7, 69, 77, 179]",S3TZ.tsv
i don't,2,71,"[7, 71, 162, 165, 178, 183]",S3TZ.tsv
no i don't,3,103,"[7, 103, 175]",S3TZ.tsv
know you,2,105,"[41, 105]",S3TZ.tsv
one,1,141,"[108, 141, 194]",S3TZ.tsv
go,1,82,"[22, 82, 83, 169, 171, 174, 178, 183]",S3TZ.tsv
well,1,22,"[13, 22, 48, 82, 85, 97]",S3TZ.tsv
i be,2,33,"[1, 33, 54, 60, 65, 96, 189]",S3TZ.tsv
around,1,71,"[4, 71]",S3TZ.tsv
call,1,140,"[4, 140]",S3TZ.tsv
away,1,174,"[4, 174]",S3TZ.tsv
place,1,177,"[4, 177]",S3TZ.tsv
a place,2,193,"[4, 193]",S3TZ.tsv
do you,2,44,"[6, 14, 37, 44, 45, 46, 48, 88, 89, 92, 126, 151, 152, 164, 169]",S3TZ.tsv
where be you,3,20,"[8, 20]",S3TZ.tsv
guy,1,98,"[8, 14, 37, 98, 168]",S3TZ.tsv
year,1,25,"[23, 25, 26, 27]",S3TZ.tsv
what about you,3,24,"[16, 20, 24, 34, 88, 113, 114]",S3TZ.tsv
what about,2,116,"[24, 116]",S3TZ.tsv
second year,2,26,"[25, 26, 27]",S3TZ.tsv
get,1,74,"[30, 31, 74, 98, 100, 143]",S3TZ.tsv
i've,1,136,"[30, 136, 141, 150]",S3TZ.tsv
okay i,2,59,"[31, 59]",S3TZ.tsv
a lot,2,69,"[31, 69]",S3TZ.tsv
i think,2,180,"[39, 180]",S3TZ.tsv
we're,1,154,"[10, 154]",S3TZ.tsv
that's,1,78,"[33, 78, 90, 128, 141, 193]",S3TZ.tsv
would you,2,171,"[78, 80, 171]",S3TZ.tsv
to me,2,80,"[74, 80]",S3TZ.tsv
as well,2,82,"[13, 48, 82, 85]",S3TZ.tsv
could,1,82,"[40, 82]",S3TZ.tsv
go to,2,83,"[82, 83]",S3TZ.tsv
warburtons,1,84,"[81, 83, 84]",S3TZ.tsv
