Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
anyway,1,31,"[0, 31, 80, 517, 567, 1154, 1304, 1398, 1823, 1923, 2030]",SD3R.tsv
be you,2,293,"[0, 280, 293, 335, 336, 427, 454, 463, 535, 752, 754, 758, 846, 850, 942, 1098, 1228, 1229, 1302, 1368, 1508, 1536, 1538, 1584, 1823, 1828, 1830, 1897, 1923]",SD3R.tsv
much,1,70,"[2, 70, 72, 143, 150, 169, 721, 727, 737, 740, 844, 889, 985, 986, 1051, 1490, 1496, 1568, 1713, 1846, 1934, 1971, 2014, 2033]",SD3R.tsv
have you,2,150,"[2, 80, 150, 337, 494, 1121, 1365]",SD3R.tsv
like,1,6,"[3, 6, 7, 11, 17, 19, 23, 26, 31, 34, 36, 38, 40, 42, 44, 48, 49, 52, 55, 57, 68, 74, 95, 102, 104, 106, 107, 108, 113, 115, 120, 122, 124, 127, 134, 136, 139, 141, 151, 153, 156, 158, 160, 164, 166, 169, 173, 181, 182, 184, 185, 186, 187, 190, 193, 209, 210, 212, 213, 214, 215, 219, 234, 238, 239, 241, 245, 250, 255, 257, 263, 264, 265, 267, 270, 272, 275, 280, 284, 285, 289, 293, 300, 304, 311, 314, 318, 320, 321, 323, 325, 335, 336, 337, 339, 360, 363, 381, 390, 392, 396, 397, 406, 408, 412, 421, 428, 435, 437, 439, 442, 446, 448, 452, 454, 458, 463, 465, 467, 469, 471, 477, 481, 482, 484, 486, 488, 492, 494, 495, 497, 499, 501, 502, 507, 509, 511, 513, 517, 519, 521, 523, 525, 530, 531, 532, 534, 537, 544, 555, 556, 557, 559, 560, 565, 567, 569, 573, 577, 581, 583, 584, 587, 591, 592, 595, 598, 601, 614, 615, 617, 625, 626, 629, 630, 639, 640, 642, 645, 654, 656, 664, 665, 669, 671, 674, 680, 681, 683, 686, 691, 695, 703, 711, 713, 722, 723, 728, 731, 733, 734, 736, 744, 753, 754, 755, 768, 771, 773, 775, 784, 790, 800, 808, 819, 820, 824, 826, 827, 829, 832, 836, 837, 839, 841, 842, 844, 849, 850, 855, 859, 861, 865, 871, 879, 886, 892, 893, 894, 896, 906, 919, 930, 931, 940, 958, 972, 981, 984, 986, 990, 994, 1013, 1015, 1017, 1021, 1023, 1024, 1029, 1032, 1034, 1036, 1041, 1043, 1045, 1050, 1051, 1055, 1061, 1062, 1071, 1072, 1074, 1076, 1089, 1099, 1107, 1110, 1115, 1122, 1126, 1133, 1136, 1146, 1151, 1161, 1166, 1167, 1181, 1188, 1194, 1196, 1200, 1202, 1206, 1207, 1220, 1228, 1233, 1238, 1241, 1242, 1263, 1279, 1284, 1286, 1289, 1291, 1292, 1293, 1300, 1302, 1303, 1306, 1317, 1334, 1335, 1337, 1338, 1355, 1372, 1373, 1375, 1381, 1390, 1398, 1400, 1405, 1406, 1408, 1425, 1427, 1447, 1459, 1461, 1462, 1476, 1478, 1481, 1485, 1487, 1488, 1489, 1490, 1492, 1494, 1495, 1496, 1498, 1503, 1504, 1506, 1509, 1510, 1511, 1512, 1517, 1520, 1522, 1525, 1526, 1530, 1532, 1534, 1536, 1541, 1542, 1549, 1554, 1559, 1561, 1563, 1565, 1567, 1568, 1569, 1578, 1582, 1584, 1586, 1588, 1590, 1594, 1597, 1599, 1606, 1607, 1608, 1611, 1617, 1619, 1621, 1624, 1626, 1628, 1630, 1632, 1638, 1639, 1640, 1644, 1647, 1650, 1652, 1661, 1663, 1664, 1665, 1671, 1674, 1677, 1679, 1682, 1684, 1699, 1707, 1713, 1714, 1717, 1720, 1727, 1729, 1732, 1734, 1766, 1775, 1778, 1785, 1787, 1792, 1799, 1800, 1802, 1816, 1818, 1828, 1836, 1843, 1844, 1845, 1846, 1847, 1849, 1860, 1864, 1865, 1866, 1871, 1877, 1885, 1888, 1890, 1895, 1899, 1901, 1902, 1904, 1905, 1906, 1911, 1913, 1918, 1921, 1923, 1925, 1927, 1934, 1936, 1940, 1942, 1943, 1945, 1946, 1948, 1949, 1952, 1962, 1964, 1965, 1969, 1971, 1973, 1977, 1979, 1990, 1991, 1993, 2000, 2001, 2008, 2009, 2011]",SD3R.tsv
really,1,6,"[3, 6, 14, 20, 24, 29, 31, 34, 35, 38, 52, 100, 102, 108, 113, 115, 120, 121, 122, 134, 156, 234, 243, 252, 267, 291, 320, 337, 343, 380, 404, 423, 437, 439, 461, 471, 497, 509, 521, 530, 537, 539, 565, 569, 609, 620, 630, 638, 664, 665, 669, 674, 678, 680, 690, 786, 790, 820, 836, 873, 889, 938, 981, 986, 997, 1014, 1015, 1041, 1136, 1137, 1154, 1188, 1247, 1256, 1258, 1262, 1303, 1334, 1346, 1369, 1371, 1373, 1388, 1454, 1472, 1481, 1494, 1496, 1520, 1526, 1553, 1554, 1567, 1617, 1643, 1652, 1711, 1717, 1727, 1740, 1778, 1796, 1816, 1864, 1913, 1923, 1936]",SD3R.tsv
be like,2,7,"[6, 7, 31, 40, 44, 48, 55, 57, 68, 102, 106, 122, 136, 173, 181, 184, 185, 186, 187, 210, 219, 234, 241, 320, 321, 323, 335, 337, 339, 397, 421, 458, 463, 465, 467, 471, 482, 484, 492, 494, 502, 507, 511, 519, 525, 557, 560, 640, 683, 731, 734, 744, 755, 768, 771, 820, 829, 940, 1013, 1023, 1029, 1034, 1036, 1043, 1072, 1076, 1161, 1167, 1284, 1286, 1289, 1293, 1334, 1335, 1398, 1447, 1459, 1476, 1504, 1526, 1536, 1561, 1563, 1565, 1567, 1606, 1628, 1630, 1661, 1717, 1729, 1734, 1778, 1787, 1818, 1913, 1918, 1923, 1943, 1945, 1948, 1952, 1964, 1965, 1969, 1977, 2009]",SD3R.tsv
go,1,66,"[6, 66, 70, 88, 95, 115, 122, 136, 154, 174, 176, 185, 187, 190, 229, 231, 239, 259, 270, 301, 304, 305, 307, 337, 342, 343, 350, 395, 400, 401, 414, 437, 439, 461, 463, 469, 471, 477, 481, 486, 494, 502, 517, 519, 525, 535, 584, 640, 656, 739, 741, 771, 782, 813, 822, 855, 940, 948, 967, 996, 1068, 1167, 1168, 1241, 1242, 1303, 1318, 1334, 1335, 1364, 1395, 1396, 1398, 1400, 1404, 1405, 1427, 1453, 1488, 1489, 1511, 1522, 1532, 1542, 1552, 1557, 1559, 1561, 1567, 1576, 1578, 1586, 1597, 1624, 1626, 1628, 1646, 1662, 1677, 1682, 1684, 1717, 1727, 1728, 1740, 1787, 1809, 1810, 1824, 1892, 1906, 1907, 1918, 1923, 1945, 1952, 1993, 2023]",SD3R.tsv
though,1,70,"[6, 70, 75, 134, 193, 219, 270, 285, 320, 530, 569, 587, 639, 679, 684, 834, 907, 914, 966, 973, 979, 1050, 1061, 1169, 1172, 1208, 1220, 1340, 1626, 1633, 1714, 1796, 1865, 1882, 1979, 2020, 2023, 2027]",SD3R.tsv
enough,1,245,"[6, 245, 417, 771, 867, 986, 1007, 1270, 1512, 1646, 1828]",SD3R.tsv
