Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
the term and condition,4,1,"[0, 1]",SASC.tsv
it's erm,2,9,"[2, 9, 32]",SASC.tsv
no no,2,85,"[2, 4, 85, 93, 94, 690]",SASC.tsv
no they,2,115,"[2, 115]",SASC.tsv
no it,2,55,"[4, 55, 57, 59, 213, 217, 267, 353]",SASC.tsv
ask,1,606,"[4, 606, 608, 684, 751, 786]",SASC.tsv
what be,2,23,"[8, 23, 27, 203, 412, 518, 560, 679, 691, 881]",SASC.tsv
so what,2,226,"[8, 226, 248, 582, 669, 866, 899]",SASC.tsv
mushroom,1,13,"[9, 10, 13, 64, 79, 80, 81, 894]",SASC.tsv
be it,2,61,"[13, 61, 91, 106, 355, 526]",SASC.tsv
yeah,1,19,"[15, 19, 40, 63, 68, 70, 71, 72, 74, 94, 103, 113, 114, 116, 122, 123, 128, 135, 140, 141, 157, 165, 170, 223, 242, 245, 246, 252, 254, 267, 279, 291, 298, 300, 301, 308, 310, 328, 331, 360, 361, 380, 381, 382, 383, 390, 405, 419, 420, 433, 435, 444, 445, 455, 457, 458, 468, 470, 476, 478, 508, 510, 511, 512, 518, 522, 538, 541, 549, 550, 551, 553, 558, 563, 566, 587, 588, 599, 600, 606, 607, 625, 629, 631, 634, 652, 653, 670, 682, 714, 718, 740, 757, 773, 774, 778, 784, 785, 786, 789, 792, 811, 816, 821, 830, 840, 851, 862, 873, 875, 876, 887, 896, 901, 906, 907, 911, 922, 923]",SASC.tsv
what for,2,418,"[25, 418]",SASC.tsv
well,1,39,"[5, 39, 49, 54, 95, 97, 157, 163, 177, 212, 222, 239, 270, 309, 311, 368, 374, 386, 387, 403, 432, 438, 499, 503, 508, 527, 531, 560, 590, 597, 606, 610, 627, 630, 646, 692, 707, 718, 763, 780, 784, 785, 862, 864, 868, 873, 878, 906, 913, 930]",SASC.tsv
get,1,39,"[16, 20, 23, 32, 39, 79, 80, 81, 93, 95, 138, 149, 255, 257, 259, 285, 293, 302, 367, 400, 401, 407, 475, 509, 560, 606, 607, 608, 610, 618, 624, 630, 631, 675, 714, 716, 720, 726, 817, 838, 839, 878, 879, 895, 903]",SASC.tsv
to be,2,39,"[20, 30, 32, 34, 39, 213, 216, 288, 317, 446, 463, 552, 555, 575, 583, 619, 620, 809, 839, 874, 903]",SASC.tsv
want,1,39,"[20, 32, 34, 39, 44, 76, 89, 100, 145, 151, 152, 183, 227, 264, 268, 272, 274, 310, 337, 383, 385, 402, 606, 654, 850, 891, 918, 920, 922, 928, 930]",SASC.tsv
job,1,39,"[24, 28, 36, 39, 42, 297, 299, 449]",SASC.tsv
the job,2,39,"[36, 39]",SASC.tsv
they be,2,121,"[39, 121]",SASC.tsv
more than,2,194,"[39, 194, 198]",SASC.tsv
to take,2,357,"[39, 357, 402]",SASC.tsv
take,1,404,"[39, 357, 402, 404, 497, 504, 597, 608, 678, 918]",SASC.tsv
you're do,2,686,"[39, 686]",SASC.tsv
less,1,786,"[39, 786]",SASC.tsv
to be fair,3,288,"[39, 288, 555, 874]",SASC.tsv
mum,1,926,"[62, 894, 926]",SASC.tsv
like,1,64,"[3, 20, 32, 34, 42, 44, 64, 70, 75, 93, 100, 118, 120, 121, 123, 128, 131, 155, 156, 158, 163, 180, 181, 197, 213, 214, 216, 266, 271, 311, 336, 344, 366, 374, 376, 379, 403, 407, 409, 415, 417, 434, 446, 449, 467, 485, 510, 518, 527, 584, 587, 597, 606, 607, 608, 610, 615, 628, 630, 645, 648, 669, 671, 674, 675, 693, 695, 706, 716, 721, 722, 748, 771, 772, 782, 783, 788, 790, 799, 811, 820, 826, 833, 837, 841, 868, 870, 913, 918, 920, 924, 928]",SASC.tsv
i'm,1,64,"[20, 37, 48, 64, 74, 109, 148, 292, 312, 316, 356, 384, 437, 487, 521, 538, 552, 555, 561, 593, 687, 804, 815, 843, 868, 892, 893]",SASC.tsv
really,1,64,"[47, 59, 61, 64, 97, 138, 178, 189, 190, 195, 203, 242, 264, 268, 271, 293, 344, 345, 402, 408, 426, 487, 557, 560, 561, 565, 584, 585, 587, 590, 593, 595, 602, 606, 610, 631, 701, 759, 825, 826, 830, 836, 841, 850, 859, 887, 894]",SASC.tsv
if i,2,95,"[64, 95, 100, 403, 858]",SASC.tsv
would,1,170,"[64, 170, 171, 174, 186, 315, 325, 359, 407, 421, 467, 509, 582, 590, 606, 634, 727, 732, 734, 735, 737, 862, 908, 918, 924]",SASC.tsv
be really,2,178,"[64, 178, 203, 584, 590, 850, 894]",SASC.tsv
would be,2,174,"[64, 174, 315, 467, 590, 727, 862]",SASC.tsv
sure,1,109,"[64, 109, 276, 329, 356, 367, 804, 843]",SASC.tsv
would be really,3,590,"[64, 590]",SASC.tsv
i like,2,75,"[64, 75, 615]",SASC.tsv
nice if,2,786,"[64, 786]",SASC.tsv
do you,2,129,"[76, 129, 145, 192, 283, 290, 327, 383, 385, 431, 535, 537, 560, 615, 637, 654, 671, 720, 829, 831, 878, 899, 928, 930]",SASC.tsv
do you want,3,145,"[76, 145, 383, 385, 654, 928, 930]",SASC.tsv
you want,2,152,"[76, 152, 654, 891]",SASC.tsv
thing,1,84,"[16, 32, 40, 44, 84, 112, 121, 325, 408, 509, 522, 543, 608, 626, 627, 639, 640, 811]",SASC.tsv
have a,2,84,"[24, 51, 52, 54, 55, 57, 84, 219, 374, 395, 432, 440, 443, 702, 703, 705, 843]",SASC.tsv
on the,2,84,"[36, 49, 84, 244, 268, 371, 527, 613, 618, 639, 640, 756, 760, 830, 898]",SASC.tsv
rocket,1,84,"[83, 84]",SASC.tsv
thing on the,3,639,"[84, 639, 640]",SASC.tsv
a erm,2,760,"[84, 760]",SASC.tsv
an international,2,92,"[32, 92]",SASC.tsv
organisation,1,92,"[34, 92]",SASC.tsv
international,1,92,"[32, 44, 92, 95, 100, 885]",SASC.tsv
head of,2,93,"[92, 93]",SASC.tsv
head,1,93,"[92, 93]",SASC.tsv
a head of,3,94,"[93, 94]",SASC.tsv
a head,2,94,"[93, 94]",SASC.tsv
yeah a,2,381,"[94, 381]",SASC.tsv
be just,2,487,"[132, 487, 527, 608, 820, 826]",SASC.tsv
so be,2,132,"[65, 132, 868]",SASC.tsv
they're,1,136,"[95, 116, 118, 124, 136, 137, 224, 358, 374, 435, 449, 465, 466, 509, 524, 540, 585, 592, 669, 782, 784, 811]",SASC.tsv
though,1,286,"[136, 240, 286, 349, 483, 516, 591, 626, 637, 921]",SASC.tsv
cool,1,136,"[35, 136, 169, 326, 407, 639, 640, 644, 646, 738, 739, 740, 902, 905]",SASC.tsv
be fine,2,149,"[95, 149]",SASC.tsv
he'll be fine,3,150,"[149, 150]",SASC.tsv
