Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
or something,2,54,"[0, 37, 54, 86, 135, 211, 263, 302, 638, 734, 879, 932, 1148, 1352, 1369]",SUTB.tsv
the time,2,41,"[0, 41, 165, 284, 309, 338, 859, 1043, 1148]",SUTB.tsv
something,1,86,"[0, 37, 54, 86, 135, 137, 211, 263, 596, 638, 688, 734, 775, 786, 879, 932, 1148, 1331, 1352, 1365, 1369]",SUTB.tsv
maybe,1,86,"[0, 86, 532, 702, 761, 1493, 1553, 1561, 1562]",SUTB.tsv
time,1,39,"[0, 39, 41, 165, 284, 302, 309, 313, 314, 338, 539, 549, 653, 811, 859, 943, 946, 947, 995, 1043, 1148, 1190, 1215, 1339, 1464, 1550]",SUTB.tsv
at the,2,169,"[0, 17, 165, 169, 233, 579, 653, 702, 1045, 1148]",SUTB.tsv
like,1,3,"[2, 3, 11, 16, 17, 18, 23, 26, 29, 33, 36, 37, 41, 43, 44, 45, 46, 50, 52, 55, 57, 64, 70, 81, 83, 84, 86, 88, 93, 95, 100, 104, 106, 112, 114, 115, 116, 119, 120, 121, 125, 126, 128, 135, 137, 139, 140, 141, 143, 144, 145, 146, 147, 149, 150, 165, 167, 169, 171, 173, 175, 176, 178, 183, 191, 193, 197, 198, 201, 203, 204, 207, 209, 210, 211, 214, 233, 234, 240, 242, 250, 257, 263, 265, 269, 278, 280, 284, 287, 290, 294, 296, 298, 301, 302, 304, 311, 313, 314, 318, 323, 324, 330, 336, 338, 345, 352, 356, 357, 376, 390, 393, 396, 406, 407, 408, 409, 410, 412, 421, 445, 447, 453, 462, 469, 483, 489, 494, 496, 499, 500, 507, 513, 515, 532, 539, 556, 562, 564, 578, 580, 590, 591, 596, 605, 607, 624, 626, 646, 653, 654, 656, 659, 661, 670, 671, 673, 683, 688, 690, 692, 697, 702, 704, 706, 708, 712, 714, 716, 718, 720, 722, 726, 728, 733, 734, 736, 737, 739, 741, 742, 743, 745, 750, 751, 775, 777, 782, 870, 877, 878, 879, 884, 908, 932, 935, 973, 976, 982, 986, 999, 1004, 1016, 1043, 1046, 1060, 1062, 1127, 1128, 1131, 1132, 1134, 1136, 1137, 1140, 1148, 1157, 1163, 1165, 1176, 1177, 1178, 1179, 1181, 1183, 1185, 1192, 1199, 1200, 1201, 1204, 1206, 1209, 1211, 1222, 1226, 1227, 1231, 1245, 1248, 1255, 1265, 1269, 1271, 1278, 1280, 1289, 1294, 1296, 1301, 1309, 1311, 1314, 1331, 1333, 1334, 1335, 1338, 1351, 1352, 1353, 1356, 1359, 1365, 1367, 1378, 1386, 1387, 1390, 1392, 1399, 1401, 1402, 1403, 1416, 1422, 1426, 1428, 1435, 1437, 1448, 1462, 1463, 1464, 1466, 1480, 1482, 1492, 1511, 1523, 1527]",SUTB.tsv
quite,1,165,"[2, 165, 250, 278, 471, 494, 502, 507, 597, 825, 1136, 1140, 1204, 1211, 1331, 1403, 1404]",SUTB.tsv
like so,2,143,"[2, 16, 143, 1136]",SUTB.tsv
i think,2,16,"[4, 16, 86, 169, 380, 398, 459, 497, 619, 646, 657, 684, 729, 760, 816, 839, 868, 923, 994, 995, 1067, 1265, 1273, 1352, 1380, 1381, 1547]",SUTB.tsv
