Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
make,1,31,"[0, 31, 36, 45, 116, 118, 319, 320, 325, 525, 651, 652, 665, 741, 779]",S8CV.tsv
work,1,16,"[0, 16, 88, 110, 133, 134, 135, 186, 243, 245, 265, 269, 270, 293, 294, 325, 360, 361, 397, 409, 410, 411, 432, 603]",S8CV.tsv
sure,1,61,"[0, 61, 81, 146, 503, 505]",S8CV.tsv
it's the,2,154,"[0, 154, 170, 391, 765]",S8CV.tsv
one,1,96,"[0, 6, 96, 100, 101, 198, 304, 332, 333, 476, 553, 612, 613, 716, 728, 752, 757, 764]",S8CV.tsv
car,1,142,"[0, 8, 142, 334, 349, 353, 354, 362, 363, 394, 400, 401, 404, 462, 463, 599, 665, 708, 729, 731, 755, 767, 779]",S8CV.tsv
she do,2,340,"[0, 340, 342, 386]",S8CV.tsv
in the car,3,8,"[0, 8, 353, 362, 462]",S8CV.tsv
yesterday,1,580,"[0, 580, 582, 765]",S8CV.tsv
the car,2,665,"[0, 8, 353, 362, 462, 665, 731, 755]",S8CV.tsv
but we,2,633,"[3, 633]",S8CV.tsv
get,1,19,"[10, 19, 20, 25, 44, 47, 55, 57, 95, 107, 110, 118, 120, 131, 144, 145, 175, 178, 180, 192, 205, 225, 251, 259, 277, 284, 287, 294, 295, 300, 301, 349, 375, 377, 380, 393, 414, 440, 520, 521, 529, 530, 558, 568, 575, 580, 581, 585, 592, 597, 598, 612, 684, 695, 699, 703, 708, 718, 738, 755, 756, 780]",S8CV.tsv
porec,1,72,"[20, 72, 455, 493, 506, 508, 509, 523, 549, 550, 554, 566, 594]",S8CV.tsv
yeah,1,54,"[2, 8, 26, 30, 35, 49, 52, 54, 58, 79, 83, 85, 87, 88, 90, 91, 104, 115, 118, 119, 120, 130, 135, 136, 140, 141, 147, 150, 160, 180, 198, 201, 219, 221, 272, 276, 290, 298, 299, 300, 309, 310, 313, 315, 324, 326, 335, 370, 375, 377, 380, 387, 407, 418, 433, 440, 451, 455, 457, 463, 465, 467, 485, 491, 497, 533, 538, 539, 547, 561, 571, 573, 574, 582, 592, 602, 616, 623, 652, 666, 675, 687, 691, 701, 703, 705, 715, 718, 720, 732, 735, 747, 778, 783]",S8CV.tsv
there's,1,56,"[24, 53, 56, 282, 283, 348, 349, 364, 440, 463, 473, 474, 541, 556, 704]",S8CV.tsv
cos,1,94,"[24, 56, 94, 95, 165, 175, 220, 277, 282, 292, 378, 388, 423, 513, 676, 695, 699]",S8CV.tsv
on the,2,56,"[6, 56, 143, 303, 341, 350, 380, 502, 517, 520, 553]",S8CV.tsv
in the,2,29,"[0, 8, 29, 41, 43, 56, 76, 195, 237, 251, 258, 265, 304, 312, 319, 350, 353, 362, 372, 404, 462, 603, 685]",S8CV.tsv
actually,1,110,"[56, 110, 185, 625, 757]",S8CV.tsv
might be a,3,356,"[77, 356, 520]",S8CV.tsv
be a,2,77,"[6, 57, 77, 241, 277, 303, 356, 415, 437, 497, 520, 613, 625]",S8CV.tsv
think,1,82,"[2, 45, 52, 53, 74, 79, 82, 87, 94, 95, 96, 118, 124, 139, 162, 175, 176, 232, 234, 241, 243, 258, 261, 271, 273, 286, 290, 296, 360, 364, 378, 403, 415, 416, 422, 430, 433, 570, 615, 641, 648, 709, 710, 721, 743, 762, 768, 776, 777]",S8CV.tsv
can't,1,82,"[43, 82, 142, 145, 166, 172, 174, 186, 189, 221, 224, 238, 240, 325, 394, 395, 402, 414, 424, 449, 569, 699, 710]",S8CV.tsv
take,1,232,"[82, 220, 231, 232, 234, 259, 273, 307, 311, 312, 316, 431, 432, 541, 571, 616]",S8CV.tsv
you'd have,2,314,"[82, 314, 512, 599]",S8CV.tsv
you'd have to,3,512,"[82, 512]",S8CV.tsv
that's,1,84,"[47, 49, 69, 84, 106, 129, 139, 153, 176, 193, 194, 228, 234, 240, 241, 243, 245, 251, 273, 286, 297, 304, 305, 312, 313, 314, 388, 412, 416, 569, 575, 584, 586, 633, 675, 676, 720, 763]",S8CV.tsv
that's not a,3,240,"[84, 240]",S8CV.tsv
that's not,2,243,"[84, 240, 243, 245, 305]",S8CV.tsv
do that,2,394,"[84, 394, 517, 591, 592, 640]",S8CV.tsv
a bad,2,281,"[84, 281, 282, 675]",S8CV.tsv
get a,2,107,"[57, 107, 110, 225, 259, 294, 301, 558, 580, 585, 695]",S8CV.tsv
year,1,107,"[96, 100, 101, 103, 107, 110, 112, 572]",S8CV.tsv
isn't he,2,107,"[94, 107, 111, 609, 622]",S8CV.tsv
he's,1,107,"[70, 94, 95, 107, 110, 111, 112, 181, 286, 366, 463, 521, 615, 618, 620, 626, 689, 690, 691]",S8CV.tsv
right,1,109,"[50, 53, 68, 87, 106, 109, 158, 204, 213, 322, 325, 412, 496, 499, 513, 535, 542, 543, 548, 612, 648, 649, 650, 699, 720]",S8CV.tsv
i don't,2,45,"[17, 45, 117, 121, 182, 185, 192, 232, 234, 243, 261, 271, 273, 286, 290, 304, 342, 347, 360, 368, 372, 382, 403, 436, 471, 532, 534, 619, 645, 695, 713, 742]",S8CV.tsv
do you,2,133,"[12, 21, 46, 52, 81, 92, 133, 167, 168, 188, 302, 306, 339, 351, 366, 394, 426, 478, 520, 523, 540, 652, 653, 684, 694, 708, 713, 729, 731, 738]",S8CV.tsv
you work in,3,134,"[133, 134]",S8CV.tsv
work in grams,3,134,"[133, 134, 135]",S8CV.tsv
go,1,143,"[19, 52, 143, 150, 172, 175, 192, 204, 220, 238, 253, 271, 277, 278, 283, 286, 294, 363, 386, 410, 415, 438, 459, 506, 510, 511, 512, 515, 516, 557, 559, 561, 563, 564, 565, 567, 578, 633, 639, 645, 648, 649, 650, 697]",S8CV.tsv
till,1,156,"[10, 156, 186]",S8CV.tsv
be it,2,156,"[57, 156, 169, 201, 240, 251, 355, 372, 381, 401, 438, 447, 494, 566, 752, 772]",S8CV.tsv
vote,1,159,"[156, 159, 165, 173, 176, 179, 204, 301, 302, 303]",S8CV.tsv
many,1,156,"[40, 42, 156, 273, 312, 364, 378]",S8CV.tsv
remember,1,128,"[43, 128, 166, 168, 172, 174, 189, 339, 449]",S8CV.tsv
much,1,189,"[181, 189, 201, 299, 449, 535]",S8CV.tsv
for the,2,195,"[95, 114, 195, 201, 357, 645]",S8CV.tsv
the fact that,3,232,"[195, 232, 234]",S8CV.tsv
good,1,195,"[179, 195, 201, 234, 240, 569, 599, 613, 780]",S8CV.tsv
fact,1,286,"[195, 214, 232, 234, 286, 422]",S8CV.tsv
be in,2,449,"[41, 43, 195, 312, 319, 353, 449, 574]",S8CV.tsv
issue,1,296,"[199, 256, 296]",S8CV.tsv
well,1,202,"[22, 23, 24, 32, 41, 53, 70, 80, 131, 165, 176, 192, 202, 206, 212, 215, 218, 221, 222, 225, 235, 239, 242, 244, 252, 254, 257, 258, 263, 278, 280, 282, 283, 291, 297, 299, 307, 365, 475, 478, 506, 507, 513, 517, 523, 540, 541, 582, 633, 642, 643, 748, 767]",S8CV.tsv
leave,1,204,"[10, 204, 286, 300, 337, 489, 493, 506, 594, 649, 650, 718]",S8CV.tsv
ten,1,204,"[128, 204, 224, 239, 319, 325]",S8CV.tsv
years,1,204,"[95, 186, 204, 220, 221, 224, 231, 234, 238, 239, 273, 319, 325, 446, 487]",S8CV.tsv
ten years,2,221,"[204, 221, 224, 234, 239, 319, 325]",S8CV.tsv
if we,2,225,"[204, 225, 258, 300, 301, 303, 311, 693]",S8CV.tsv
trade deal,2,215,"[204, 214, 215, 218, 220, 225]",S8CV.tsv
trade,1,215,"[204, 215, 225, 241]",S8CV.tsv
next,1,283,"[95, 204, 283, 650]",S8CV.tsv
centre,1,283,"[204, 283, 489, 498, 509, 523, 545]",S8CV.tsv
spend,1,284,"[204, 284, 634, 636, 637, 640, 697]",S8CV.tsv
well i,2,206,"[24, 206, 212, 258, 507, 642]",S8CV.tsv
