Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
one be,2,15,"[0, 15, 92, 658, 781]",SNE5.tsv
one,1,16,"[0, 15, 16, 17, 18, 32, 92, 118, 119, 124, 125, 137, 142, 195, 197, 203, 213, 217, 219, 220, 236, 238, 254, 259, 265, 291, 292, 294, 303, 313, 314, 337, 381, 393, 410, 521, 610, 624, 632, 634, 658, 659, 727, 781, 802, 811]",SNE5.tsv
favourite,1,160,"[0, 160, 793]",SNE5.tsv
mocha,1,11,"[10, 11, 33]",SNE5.tsv
do you,2,13,"[2, 13, 32, 43, 56, 104, 131, 164, 194, 227, 259, 333, 337, 349, 395, 484, 489, 492, 495, 510, 577, 587, 596, 627, 631, 642, 647, 650, 652, 676, 719, 721, 725, 727, 765, 797, 807, 808]",SNE5.tsv
get a,2,19,"[8, 10, 19, 36, 107, 142, 262, 356, 477, 510, 517, 540, 546, 652, 680]",SNE5.tsv
get,1,27,"[8, 10, 19, 27, 32, 36, 38, 43, 107, 137, 140, 142, 145, 159, 173, 179, 192, 193, 199, 202, 203, 210, 211, 213, 217, 219, 234, 247, 253, 262, 287, 294, 296, 303, 318, 319, 325, 337, 339, 346, 356, 362, 367, 391, 405, 410, 423, 425, 433, 440, 443, 452, 456, 461, 477, 483, 510, 517, 522, 525, 540, 541, 543, 546, 626, 636, 647, 652, 668, 680, 725, 751, 775, 777, 787, 801, 803, 808]",SNE5.tsv
he's,1,73,"[19, 32, 73, 77, 175, 177, 183, 278, 287, 399, 603, 604, 627, 648, 649, 652, 661, 662, 668, 672, 690, 707]",SNE5.tsv
use,1,57,"[19, 57, 205, 478, 547, 634]",SNE5.tsv
cos,1,41,"[19, 41, 88, 102, 123, 169, 173, 175, 179, 192, 211, 294, 298, 303, 324, 410, 413, 431, 449, 452, 469, 470, 508, 541, 595, 626, 641, 645, 690, 728, 735, 752, 792, 806, 808]",SNE5.tsv
dead badger,2,329,"[19, 329, 332]",SNE5.tsv
on there,2,503,"[19, 503, 516]",SNE5.tsv
how to,2,199,"[19, 199, 306, 715]",SNE5.tsv
in the,2,70,"[30, 70, 115, 123, 135, 179, 199, 234, 258, 303, 474, 523, 524, 526, 527, 546, 660, 674, 699, 708, 749, 791]",SNE5.tsv
look,1,32,"[29, 32, 38, 172, 175, 317, 354, 392, 437, 458, 478, 508, 632, 692, 706, 718, 746, 748]",SNE5.tsv
you get,2,202,"[32, 38, 43, 202, 210, 356, 423, 425, 440, 452, 517, 725, 787]",SNE5.tsv
the one,2,32,"[16, 17, 32, 236, 238, 259, 337]",SNE5.tsv
oh look,2,437,"[32, 437]",SNE5.tsv
follow,1,39,"[36, 39, 200]",SNE5.tsv
you look,2,38,"[29, 38]",SNE5.tsv
at the,2,175,"[38, 72, 77, 121, 125, 175, 180, 314, 455, 478, 807]",SNE5.tsv
have you,2,101,"[38, 101, 153, 356, 415, 418, 423, 425, 457, 517, 759, 787]",SNE5.tsv
look at,2,508,"[38, 317, 392, 478, 508, 706, 718]",SNE5.tsv
what's,1,69,"[40, 69, 91, 143, 145, 351, 598, 658, 691, 693, 713, 715]",SNE5.tsv
think,1,40,"[2, 20, 40, 59, 67, 84, 136, 158, 166, 168, 170, 203, 205, 247, 272, 297, 352, 378, 395, 403, 404, 410, 467, 492, 502, 513, 559, 574, 587, 606, 608, 627, 638, 648, 652, 661, 665, 674, 694, 703, 726, 762, 773, 784, 806, 808, 812]",SNE5.tsv
i think,2,67,"[40, 59, 67, 84, 203, 297, 378, 403, 404, 410, 467, 513, 574, 638, 648, 661, 665, 674, 694, 703, 726, 762, 773, 806, 808, 812]",SNE5.tsv
stuff,1,303,"[40, 303, 310, 354, 714, 720, 721, 727, 730, 731, 734, 806]",SNE5.tsv
good,1,45,"[18, 45, 73, 76, 88, 94, 95, 134, 191, 263, 302, 303, 310, 311, 378, 528, 581, 582]",SNE5.tsv
that's,1,45,"[6, 45, 65, 67, 70, 89, 121, 132, 140, 161, 175, 209, 228, 229, 230, 235, 236, 238, 256, 257, 310, 311, 321, 368, 369, 374, 378, 386, 420, 462, 469, 472, 496, 515, 623, 712, 738, 764, 777]",SNE5.tsv
for the team,3,50,"[48, 50]",SNE5.tsv
team,1,53,"[50, 52, 53, 135]",SNE5.tsv
know,1,52,"[1, 52, 53, 84, 88, 223, 227, 251, 289, 337, 362, 373, 405, 434, 446, 451, 493, 507, 554, 632, 640, 642, 643, 645, 647, 651, 655, 658, 665, 672, 707, 724]",SNE5.tsv
you know,2,53,"[52, 53, 84, 88, 227, 251, 289, 337, 554, 642, 645, 647, 655, 672, 724]",SNE5.tsv
they're,1,298,"[52, 298, 303, 310]",SNE5.tsv
be it,2,54,"[15, 31, 54, 106, 109, 136, 148, 239, 256, 267, 270, 322, 330, 361, 365, 622, 806]",SNE5.tsv
watch,1,60,"[56, 60, 194, 344, 408, 491, 500, 759]",SNE5.tsv
think it be,3,205,"[59, 205, 674, 703]",SNE5.tsv
it be,2,59,"[55, 59, 64, 72, 76, 95, 106, 114, 175, 205, 207, 210, 269, 338, 452, 483, 621, 674, 703, 717, 728, 755, 806]",SNE5.tsv
think it,2,492,"[59, 205, 492, 574, 674, 784]",SNE5.tsv
i think it,3,574,"[59, 574, 674, 703]",SNE5.tsv
thames,1,72,"[53, 72]",SNE5.tsv
and the,2,72,"[55, 57, 58, 72, 100, 276, 324, 483, 634, 636, 706]",SNE5.tsv
they go,2,72,"[64, 71, 72]",SNE5.tsv
the old,2,117,"[72, 117, 119]",SNE5.tsv
go,1,68,"[64, 68, 71, 72, 88, 97, 102, 111, 164, 168, 169, 173, 177, 183, 193, 194, 195, 200, 202, 203, 237, 241, 278, 282, 286, 287, 303, 317, 412, 426, 500, 554, 556, 599, 647, 677, 690, 756, 783, 794, 804, 806, 811, 812]",SNE5.tsv
remember,1,194,"[72, 104, 131, 179, 194, 207, 259, 333, 640]",SNE5.tsv
can't,1,241,"[72, 179, 241, 260, 303, 346, 380, 429]",SNE5.tsv
moment,1,533,"[72, 77, 314, 455, 533, 535]",SNE5.tsv
as well,2,18,"[16, 18, 73, 75, 140, 141, 379, 400, 442, 452, 636, 769]",SNE5.tsv
well,1,88,"[16, 18, 73, 75, 88, 92, 125, 140, 141, 155, 170, 180, 211, 303, 337, 379, 400, 442, 446, 452, 474, 636, 674, 741, 757, 769]",SNE5.tsv
him as well,3,400,"[75, 400]",SNE5.tsv
yeah,1,93,"[1, 5, 6, 27, 49, 55, 62, 93, 94, 95, 105, 107, 126, 127, 133, 139, 162, 165, 171, 178, 195, 196, 210, 212, 216, 222, 246, 252, 255, 264, 266, 287, 290, 293, 295, 297, 299, 307, 320, 327, 331, 382, 384, 386, 397, 400, 461, 465, 471, 511, 515, 573, 589, 603, 613, 615, 623, 633, 635, 638, 651, 662, 664, 688, 690, 697, 705, 709, 738, 777, 782, 796, 810]",SNE5.tsv
oh yeah,2,126,"[93, 126, 178, 212, 320, 589]",SNE5.tsv
do you remember,3,194,"[104, 131, 194, 259, 333]",SNE5.tsv
you be,2,126,"[104, 125, 126, 164, 211, 369, 500]",SNE5.tsv
in your,2,533,"[104, 533, 535, 546]",SNE5.tsv
be the,2,106,"[53, 92, 96, 106, 199, 207, 324, 365, 403, 447, 703]",SNE5.tsv
it be the,3,207,"[106, 207, 703]",SNE5.tsv
bring,1,110,"[33, 110, 179, 714, 724, 790]",SNE5.tsv
like,1,110,"[55, 69, 110, 161, 193, 233, 250, 271, 303, 332, 334, 349, 352, 354, 394, 397, 398, 400, 410, 510, 517, 585, 617, 623, 692, 695, 698, 708, 809]",SNE5.tsv
do they,2,110,"[71, 110, 138, 538, 593, 598]",SNE5.tsv
they be,2,116,"[110, 116, 131, 193, 238, 341, 724]",SNE5.tsv
say,1,110,"[88, 110, 131, 175, 179, 193, 201, 203, 258, 260, 287, 291, 303, 326, 483, 518, 560, 563, 577, 579, 585, 587, 593, 594, 608, 621, 628, 631, 674, 690, 703, 706, 709, 717, 739, 740, 755, 783]",SNE5.tsv
what be,2,628,"[110, 356, 361, 447, 628, 736]",SNE5.tsv
i i,2,205,"[121, 205]",SNE5.tsv
i be,2,121,"[88, 121, 123, 173, 175, 207, 234, 289, 337, 344, 370, 658, 722]",SNE5.tsv
that's what,2,386,"[121, 368, 374, 386, 777]",SNE5.tsv
what i,2,515,"[121, 515, 647, 655, 739]",SNE5.tsv
but i,2,121,"[102, 121, 403, 453, 526, 790]",SNE5.tsv
everyone,1,218,"[123, 218, 621]",SNE5.tsv
build,1,163,"[123, 163, 289, 670]",SNE5.tsv
of the,2,303,"[123, 153, 292, 303, 310, 362, 367, 478, 624, 632, 655, 699, 716, 807]",SNE5.tsv
leave,1,389,"[123, 389]",SNE5.tsv
right,1,131,"[2, 31, 98, 103, 131, 187, 376, 391, 405, 433, 443, 483, 493, 545, 567, 670, 723, 742, 811]",SNE5.tsv
people be,2,194,"[131, 194, 195]",SNE5.tsv
people,1,131,"[88, 131, 174, 193, 194, 195, 199, 243, 258, 260, 303, 359, 534, 623]",SNE5.tsv
be say,2,518,"[131, 483, 518]",SNE5.tsv
it but,2,142,"[12, 142, 634]",SNE5.tsv
get rid of,3,337,"[142, 337, 362, 367, 443]",SNE5.tsv
on the,2,146,"[102, 146, 173, 184, 194, 258, 319, 382, 383, 417, 418, 466, 522, 540, 554, 590, 614, 624, 773]",SNE5.tsv
see,1,153,"[29, 31, 153, 169, 179, 277, 280, 310, 391, 415, 417, 418, 420, 421, 454, 457, 656, 670, 674, 676, 706, 762, 812]",SNE5.tsv
see the,2,153,"[31, 153, 656, 812]",SNE5.tsv
you see,2,310,"[153, 310]",SNE5.tsv
have you see,3,415,"[153, 415, 418, 457]",SNE5.tsv
buy,1,158,"[157, 158, 272, 286, 313, 343, 563, 565, 721]",SNE5.tsv
must,1,574,"[158, 402, 574, 679]",SNE5.tsv
isn't it,2,161,"[132, 161, 228, 473, 572, 699, 803]",SNE5.tsv
pop,1,646,"[170, 646]",SNE5.tsv
the river,2,172,"[53, 55, 172]",SNE5.tsv
have a,2,172,"[140, 172, 243, 402, 458, 486, 599, 646, 649, 719, 720, 737, 769, 777, 805]",SNE5.tsv
have a look,3,458,"[172, 458]",SNE5.tsv
come,1,175,"[172, 175, 470, 707]",SNE5.tsv
back,1,260,"[172, 260, 286, 492, 503, 507, 509, 516, 518, 694, 707, 757, 791, 810]",SNE5.tsv
be talk to,3,174,"[173, 174, 194, 195]",SNE5.tsv
be talk,2,174,"[173, 174, 194, 195]",SNE5.tsv
talk to,2,174,"[173, 174, 194, 195, 203, 287]",SNE5.tsv
talk about,2,174,"[37, 174, 195, 289]",SNE5.tsv
talk,1,173,"[37, 173, 174, 175, 193, 194, 195, 203, 287, 289]",SNE5.tsv
someone,1,208,"[174, 208, 287, 326]",SNE5.tsv
just be,2,488,"[174, 488]",SNE5.tsv
be he,2,182,"[180, 182, 656]",SNE5.tsv
you're not,2,533,"[185, 533, 535]",SNE5.tsv
way,1,200,"[163, 199, 200, 201, 202, 488]",SNE5.tsv
the way,2,488,"[201, 488]",SNE5.tsv
two,1,213,"[92, 115, 213, 217, 227, 230, 303, 321, 324, 403, 696, 707, 724, 762]",SNE5.tsv
we get,2,213,"[193, 213, 234, 294, 433, 461, 647]",SNE5.tsv
that one,2,219,"[18, 219, 727, 781]",SNE5.tsv
to get,2,219,"[140, 199, 219, 247, 262, 337, 443]",SNE5.tsv
want,1,219,"[60, 219, 253, 258, 310, 317, 325, 374, 426, 443, 467, 468, 484, 503, 520, 797, 807]",SNE5.tsv
but it,2,226,"[12, 226, 410, 451, 621]",SNE5.tsv
stop,1,226,"[175, 226, 247, 258, 368, 554, 715]",SNE5.tsv
let,1,227,"[18, 31, 160, 227, 493, 538, 812]",SNE5.tsv
know how,2,337,"[227, 337, 362]",SNE5.tsv
how long,2,492,"[227, 492]",SNE5.tsv
they let you,3,538,"[227, 538]",SNE5.tsv
you have,2,227,"[20, 227, 495, 569, 719, 737]",SNE5.tsv
a bite,2,229,"[35, 88, 229, 464, 487]",SNE5.tsv
that's a,2,229,"[65, 228, 229, 378]",SNE5.tsv
be you,2,248,"[88, 245, 248, 409, 440, 558, 628]",SNE5.tsv
what be you,3,628,"[248, 628]",SNE5.tsv
else,1,261,"[137, 261, 262, 326, 502, 537, 682]",SNE5.tsv
for the,2,107,"[48, 50, 107, 265, 416, 801]",SNE5.tsv
day,1,410,"[265, 410, 412, 491, 497, 525, 807]",SNE5.tsv
do it,2,285,"[12, 193, 285, 443, 444, 449, 451, 460, 523, 524, 526, 532, 534, 537, 542, 547, 589, 621, 634, 660]",SNE5.tsv
what do,2,285,"[2, 285, 349, 395, 587, 593, 631]",SNE5.tsv
adults,1,292,"[289, 292, 303]",SNE5.tsv
one of,2,292,"[291, 292, 303, 313, 314, 337, 381, 624, 632, 634]",SNE5.tsv
one of the,3,303,"[292, 303, 624, 632]",SNE5.tsv
down syndrome,2,303,"[292, 303, 310]",SNE5.tsv
brand,1,306,"[305, 306, 310, 315, 316]",SNE5.tsv
very good,2,311,"[18, 311]",SNE5.tsv
of their,2,313,"[310, 313, 314, 381]",SNE5.tsv
go to,2,317,"[68, 177, 183, 194, 195, 203, 237, 278, 282, 286, 303, 317, 412, 556, 599, 677, 690, 783, 794, 811]",SNE5.tsv
to make,2,317,"[200, 298, 317]",SNE5.tsv
make,1,317,"[200, 297, 298, 317, 344, 348, 387, 587, 591, 597, 709, 761]",SNE5.tsv
they want to,3,317,"[310, 317]",SNE5.tsv
maybe,1,317,"[281, 282, 287, 317, 337, 386]",SNE5.tsv
website,1,417,"[317, 382, 417, 418, 554, 706]",SNE5.tsv
want to,2,310,"[60, 258, 310, 317, 443, 468]",SNE5.tsv
video,1,443,"[317, 416, 443]",SNE5.tsv
if you,2,325,"[210, 233, 310, 325, 454, 554, 599, 606, 608, 621]",SNE5.tsv
you want,2,325,"[253, 325, 374, 484, 797, 807]",SNE5.tsv
phone,1,356,"[16, 319, 356, 368, 391, 434, 523]",SNE5.tsv
it with,2,523,"[363, 523]",SNE5.tsv
us,1,368,"[197, 199, 200, 278, 286, 368, 443, 750]",SNE5.tsv
do too much soul search,5,372,"[35, 372]",SNE5.tsv
what you,2,374,"[1, 374, 556, 651]",SNE5.tsv
photo,1,374,"[10, 374]",SNE5.tsv
flash,1,374,"[31, 358, 360, 362, 367, 371, 374, 376, 377, 383, 388, 438, 439]",SNE5.tsv
