Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,1,"[0, 1, 5, 6, 17, 18, 19, 23, 25, 30, 32, 34, 36, 38, 42, 53, 54, 55, 58, 61, 64, 72, 76, 92, 100, 106, 115, 121, 122, 130, 136, 142, 152, 158, 162, 164, 181, 187, 192, 197, 204, 215, 217, 224, 225, 226, 236, 237, 247, 252, 255, 256, 260, 262, 263, 264, 265, 269, 271, 272, 274, 287, 290, 293, 297, 300, 304, 305, 306, 308, 309, 311, 312, 313, 315, 316, 327, 335, 336, 339, 340, 343, 345, 349, 372, 374, 379, 380, 384, 386, 387, 390, 414, 428, 433, 436, 438, 440, 448, 458, 479, 480, 492, 494, 501, 503, 506, 511, 512, 519, 525, 526, 528, 531, 542, 544, 547, 554, 558, 565, 567, 576, 587, 595, 603, 605, 610, 613, 620, 634, 639, 660, 661, 669, 675, 680, 684, 686, 688, 690, 699, 705, 710, 713, 715, 741, 744, 751, 757, 758, 787, 795, 806, 813, 819, 824, 825, 830, 832, 833, 848, 854, 862, 867, 876, 879, 882, 894, 900, 902, 903, 919, 921, 946, 947, 970, 983, 987, 1004, 1013, 1020, 1021, 1024, 1026, 1034, 1035, 1036, 1041, 1049, 1050, 1056, 1071, 1098, 1106, 1123, 1140, 1159, 1162, 1188, 1189, 1190, 1205, 1212, 1214, 1232, 1240, 1252, 1256, 1269, 1270, 1279, 1292, 1305, 1307, 1309, 1311, 1312, 1325, 1328, 1331, 1335, 1348, 1354, 1356, 1366, 1382, 1384, 1385, 1389, 1398, 1401, 1413, 1419, 1420, 1425, 1433, 1435, 1446, 1453, 1457, 1471, 1490, 1491, 1492, 1493, 1501, 1509, 1521, 1532, 1536, 1541, 1549, 1553, 1558, 1568, 1573, 1586, 1597, 1610, 1611, 1620, 1634, 1648, 1651, 1655, 1656, 1662, 1667, 1673, 1674, 1677, 1680, 1745, 1757, 1772, 1798]",SZAK.tsv
i think,2,12,"[0, 12, 69, 156, 291, 302, 310, 378, 379, 404, 461, 486, 496, 509, 549, 633, 650, 683, 714, 739, 741, 761, 894, 1021, 1066, 1070, 1212, 1248, 1255, 1291, 1292, 1293, 1325, 1404, 1419, 1514, 1573, 1602, 1643]",SZAK.tsv
yeah we,2,30,"[0, 30, 54, 1024, 1348]",SZAK.tsv
uzbekistan,1,44,"[0, 44]",SZAK.tsv
we be,2,400,"[0, 400, 417, 418, 505, 635, 681, 683]",SZAK.tsv
think,1,180,"[0, 12, 69, 72, 156, 159, 180, 185, 291, 302, 304, 310, 355, 378, 379, 404, 444, 461, 486, 496, 509, 549, 633, 644, 650, 678, 680, 683, 714, 716, 729, 739, 741, 829, 833, 860, 861, 894, 1021, 1042, 1045, 1066, 1070, 1212, 1248, 1254, 1255, 1291, 1292, 1293, 1325, 1345, 1404, 1419, 1514, 1532, 1573, 1583, 1602, 1643, 1731, 1774]",SZAK.tsv
do it,2,16,"[2, 16, 66, 201, 243, 481, 515, 693, 698, 739, 789, 893, 894, 1163, 1261, 1285, 1342, 1360, 1552, 1555, 1570, 1797, 1798]",SZAK.tsv
need,1,94,"[2, 14, 47, 94, 203, 232, 448, 496, 537, 552, 690, 692, 767, 883, 972, 975, 976, 978, 1025, 1107, 1226, 1230, 1308, 1347, 1479, 1606, 1753, 1779]",SZAK.tsv
turn,1,107,"[2, 107, 132, 591, 1064, 1593]",SZAK.tsv
to do,2,132,"[2, 132, 689, 789, 890, 1032, 1570, 1646, 1798]",SZAK.tsv
to do it,3,789,"[2, 789, 1570, 1798]",SZAK.tsv
send,1,20,"[7, 20, 22, 998, 1214]",SZAK.tsv
for that,2,261,"[7, 261, 619, 651]",SZAK.tsv
form for,2,373,"[7, 373]",SZAK.tsv
cos,1,16,"[14, 16, 66, 107, 109, 204, 230, 294, 411, 500, 547, 552, 708, 761, 833, 936, 1023, 1024, 1119, 1120, 1148, 1214, 1256, 1297, 1298, 1327, 1330, 1351, 1409, 1418, 1557, 1598, 1646, 1658, 1679, 1686, 1737, 1760]",SZAK.tsv
that's,1,26,"[14, 26, 27, 72, 101, 200, 207, 304, 339, 340, 349, 350, 370, 371, 385, 422, 477, 606, 661, 716, 750, 767, 798, 818, 833, 837, 842, 908, 909, 921, 945, 980, 996, 998, 1003, 1071, 1097, 1117, 1122, 1123, 1133, 1177, 1212, 1233, 1294, 1319, 1322, 1327, 1366, 1370, 1379, 1385, 1386, 1409, 1419, 1450, 1454, 1471, 1489, 1546, 1556, 1569, 1576, 1593, 1658, 1661, 1679, 1705, 1736, 1766, 1775, 1794]",SZAK.tsv
can go,2,73,"[14, 73, 740]",SZAK.tsv
go,1,14,"[11, 14, 60, 62, 73, 79, 80, 99, 113, 131, 134, 138, 173, 178, 182, 188, 201, 233, 237, 254, 273, 287, 304, 308, 331, 350, 381, 402, 433, 461, 464, 476, 477, 491, 509, 511, 530, 534, 577, 582, 614, 634, 650, 680, 699, 705, 740, 741, 742, 746, 752, 759, 853, 866, 874, 908, 916, 917, 920, 986, 1027, 1032, 1048, 1064, 1068, 1142, 1171, 1175, 1180, 1181, 1212, 1214, 1237, 1255, 1297, 1310, 1319, 1326, 1330, 1381, 1383, 1391, 1396, 1448, 1465, 1522, 1552, 1553, 1555, 1568, 1580, 1583, 1618, 1628, 1630, 1633, 1686, 1760, 1781, 1787, 1789, 1796, 1797]",SZAK.tsv
go in,2,237,"[14, 237, 1064, 1142, 1171, 1180, 1181, 1255, 1396]",SZAK.tsv
to go,2,740,"[14, 381, 740, 1180, 1214, 1237]",SZAK.tsv
oh yeah,2,92,"[19, 92, 224, 236, 304, 308, 414, 605, 610, 639, 813, 1189, 1205, 1214, 1398, 1541]",SZAK.tsv
like,1,27,"[16, 22, 27, 29, 32, 33, 37, 40, 41, 51, 66, 75, 83, 85, 94, 97, 98, 107, 113, 118, 120, 121, 129, 131, 132, 133, 135, 151, 157, 159, 160, 167, 168, 170, 171, 176, 182, 183, 190, 217, 225, 229, 233, 237, 238, 240, 244, 251, 257, 259, 271, 273, 275, 289, 291, 299, 300, 304, 308, 318, 331, 333, 339, 346, 366, 377, 387, 390, 392, 409, 417, 418, 433, 434, 436, 447, 448, 455, 458, 469, 476, 478, 487, 492, 496, 508, 511, 513, 521, 523, 524, 526, 528, 530, 535, 537, 547, 552, 555, 557, 559, 561, 563, 567, 572, 591, 597, 601, 604, 617, 623, 635, 649, 659, 662, 666, 673, 678, 685, 706, 714, 716, 721, 733, 740, 741, 761, 767, 772, 783, 784, 798, 808, 810, 813, 843, 845, 856, 881, 883, 895, 897, 901, 902, 904, 906, 907, 908, 912, 915, 916, 917, 921, 922, 956, 982, 1002, 1039, 1042, 1065, 1126, 1168, 1212, 1214, 1283, 1285, 1288, 1298, 1308, 1324, 1327, 1335, 1342, 1361, 1369, 1381, 1385, 1388, 1391, 1409, 1411, 1415, 1423, 1426, 1430, 1431, 1441, 1445, 1446, 1449, 1450, 1455, 1460, 1464, 1528, 1552, 1553, 1558, 1570, 1571, 1583, 1601, 1607, 1609, 1618, 1622, 1658, 1731, 1740, 1748, 1752, 1778, 1789]",SZAK.tsv
the post office,3,32,"[27, 32]",SZAK.tsv
post office,2,32,"[27, 32, 37]",SZAK.tsv
try,1,54,"[27, 54, 155, 450, 556, 563, 703, 1125, 1731]",SZAK.tsv
just like,2,132,"[27, 132, 159, 259, 291, 339, 346, 390, 547, 772, 784, 1298, 1441, 1450]",SZAK.tsv
in the,2,139,"[27, 74, 91, 139, 159, 217, 238, 289, 299, 304, 347, 405, 638, 676, 813, 992, 1097, 1101, 1264, 1289, 1319, 1381, 1396, 1568, 1760]",SZAK.tsv
an hour,2,257,"[27, 157, 190, 257, 1030]",SZAK.tsv
i mean,2,309,"[27, 308, 309, 336, 481, 604, 716, 733, 913, 980, 1312]",SZAK.tsv
sort,1,409,"[27, 159, 182, 271, 409, 511, 524, 561, 714, 1212, 1329, 1618]",SZAK.tsv
half,1,417,"[27, 190, 417, 418, 621, 625, 722, 1030]",SZAK.tsv
try to,2,703,"[27, 450, 703, 1125]",SZAK.tsv
half an hour,3,1030,"[27, 190, 1030]",SZAK.tsv
spend,1,759,"[27, 741, 756, 759, 881, 1377]",SZAK.tsv
that's just like,3,1450,"[27, 1450]",SZAK.tsv
mean,1,185,"[27, 185, 265, 308, 309, 329, 336, 481, 500, 604, 646, 716, 730, 733, 905, 913, 980, 998, 1103, 1312, 1516, 1799]",SZAK.tsv
we have,2,30,"[29, 30, 1028]",SZAK.tsv
to the,2,44,"[29, 44, 113, 271, 677, 752, 779, 833, 1052, 1214, 1514, 1540, 1797]",SZAK.tsv
till,1,576,"[29, 576]",SZAK.tsv
four,1,466,"[29, 466, 606, 1183, 1184]",SZAK.tsv
money,1,33,"[32, 33, 594, 605, 609, 881]",SZAK.tsv
look,1,35,"[33, 35, 159, 304, 348, 352, 387, 666, 707, 714, 791, 901, 902, 981, 1223, 1226, 1388, 1442, 1444, 1702]",SZAK.tsv
it look,2,348,"[33, 159, 348, 902]",SZAK.tsv
it look like,3,901,"[33, 159, 901, 902]",SZAK.tsv
write,1,41,"[32, 41]",SZAK.tsv
name on,2,41,"[37, 41]",SZAK.tsv
well,1,49,"[41, 49, 77, 82, 146, 188, 204, 209, 291, 303, 329, 344, 364, 379, 417, 422, 448, 469, 478, 533, 553, 576, 605, 634, 663, 721, 739, 802, 828, 830, 833, 835, 860, 881, 882, 924, 939, 949, 1011, 1022, 1026, 1111, 1142, 1150, 1178, 1214, 1260, 1345, 1356, 1361, 1418, 1449, 1452, 1608, 1710, 1756, 1763, 1764, 1767, 1774]",SZAK.tsv
on the,2,69,"[41, 69, 70, 91, 105, 106, 107, 120, 123, 243, 289, 354, 376, 400, 540, 550, 553, 644, 676, 944, 1094, 1162, 1212, 1268, 1301, 1389, 1409, 1418, 1438, 1448, 1571, 1600, 1733]",SZAK.tsv
back,1,41,"[8, 41, 69, 70, 201, 224, 400, 617, 810, 833, 839, 1214, 1260, 1307, 1448, 1540, 1760, 1787, 1797]",SZAK.tsv
so i,2,132,"[41, 132, 247, 333, 449, 652, 759, 1212, 1214, 1411, 1739]",SZAK.tsv
like just,2,133,"[41, 133, 159, 478, 649]",SZAK.tsv
be like,2,237,"[41, 97, 98, 160, 182, 237, 251, 291, 308, 331, 333, 366, 387, 418, 434, 469, 492, 523, 528, 617, 635, 721, 761, 783, 1126, 1212, 1342, 1385, 1391, 1426, 1431, 1455, 1571, 1583, 1618, 1731]",SZAK.tsv
it as,2,334,"[41, 334, 1212]",SZAK.tsv
as well,2,329,"[41, 82, 209, 291, 329, 344, 364, 422, 469, 605, 1356, 1449, 1452, 1710]",SZAK.tsv
i be,2,173,"[41, 97, 146, 173, 188, 192, 333, 335, 353, 366, 387, 457, 492, 509, 614, 617, 673, 687, 689, 699, 717, 721, 759, 761, 783, 931, 938, 1042, 1339, 1345, 1391, 1426, 1431, 1455, 1571, 1583, 1702, 1731, 1770, 1787]",SZAK.tsv
on the back of,4,400,"[41, 400]",SZAK.tsv
of it,2,986,"[41, 986, 1285]",SZAK.tsv
i be like,3,387,"[41, 97, 333, 366, 387, 492, 617, 721, 761, 783, 1391, 1426, 1431, 1455, 1571, 1583, 1731]",SZAK.tsv
good,1,71,"[45, 70, 71, 234, 261, 461, 469, 476, 500, 539, 552, 661, 666, 688, 749, 818, 834, 883, 1092, 1224, 1276, 1278, 1319, 1322, 1334, 1379, 1407, 1409, 1512, 1515, 1538, 1691, 1728]",SZAK.tsv
have be,2,686,"[45, 328, 686, 831, 1012, 1756]",SZAK.tsv
be on,2,1010,"[45, 146, 1010, 1389, 1622, 1734]",SZAK.tsv
it's so good,3,1278,"[45, 1276, 1278]",SZAK.tsv
so good,2,1512,"[45, 500, 1276, 1512]",SZAK.tsv
see,1,54,"[47, 54, 74, 156, 182, 190, 342, 344, 355, 357, 358, 389, 400, 402, 403, 478, 492, 626, 667, 705, 781, 848, 853, 923, 1212, 1222, 1260, 1275, 1281, 1438, 1572]",SZAK.tsv
be they,2,138,"[47, 138, 1065, 1212, 1244, 1631, 1776]",SZAK.tsv
to see,2,357,"[47, 182, 190, 357, 478]",SZAK.tsv
em,1,676,"[47, 579, 652, 676, 772, 943, 944, 1214]",SZAK.tsv
you need,2,1107,"[47, 232, 1107, 1308]",SZAK.tsv
they they,2,51,"[35, 51]",SZAK.tsv
just do,2,620,"[51, 620, 625, 799]",SZAK.tsv
name,1,60,"[37, 41, 60, 754]",SZAK.tsv
big,1,60,"[52, 60, 74, 492, 706, 714, 972, 974, 975, 977, 978, 981, 995, 996, 997, 1103, 1148, 1149, 1151, 1448, 1669, 1671, 1672, 1802]",SZAK.tsv
kazakhstan,1,60,"[59, 60]",SZAK.tsv
go to,2,79,"[60, 79, 80, 113, 134, 138, 173, 188, 433, 534, 614, 650, 742, 759, 1032, 1212, 1330, 1448, 1797]",SZAK.tsv
all the,2,118,"[60, 118, 484, 498, 761, 1383, 1385, 1552, 1553, 1555, 1570]",SZAK.tsv
the big,2,1148,"[60, 74, 492, 1148]",SZAK.tsv
