Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
minge flap,2,1,"[0, 1]",SW5B.tsv
isn't it,2,348,"[0, 348, 349, 395, 398, 401, 659, 670, 815, 1263, 1347]",SW5B.tsv
flap,1,902,"[0, 2, 902]",SW5B.tsv
it or,2,1145,"[0, 1145, 1172, 1194]",SW5B.tsv
a minge flap,3,2,"[1, 2]",SW5B.tsv
go,1,16,"[7, 14, 15, 16, 42, 105, 111, 158, 182, 279, 302, 366, 387, 427, 454, 467, 486, 503, 505, 513, 517, 519, 537, 538, 555, 563, 590, 594, 598, 601, 604, 607, 626, 629, 648, 691, 713, 767, 771, 786, 832, 833, 835, 844, 853, 855, 868, 880, 902, 941, 968, 978, 992, 1023, 1024, 1027, 1028, 1100, 1130, 1181, 1198, 1240, 1241, 1255, 1279, 1303, 1323, 1345, 1349, 1421, 1425, 1427, 1429, 1438, 1443]",SW5B.tsv
have she go,3,16,"[15, 16]",SW5B.tsv
she go,2,302,"[16, 302, 427]",SW5B.tsv
have she,2,621,"[15, 16, 621, 693, 1233, 1235]",SW5B.tsv
a lot,2,25,"[10, 25, 26, 232, 234, 302, 817, 1076, 1141, 1247, 1273, 1277]",SW5B.tsv
well,1,25,"[13, 25, 79, 144, 164, 169, 172, 197, 215, 255, 260, 310, 370, 398, 422, 459, 496, 503, 511, 538, 547, 549, 637, 650, 651, 656, 716, 825, 870, 873, 915, 950, 1021, 1024, 1063, 1064, 1072, 1081, 1106, 1124, 1131, 1150, 1173, 1182, 1188, 1197, 1198, 1201, 1209, 1210, 1211, 1233, 1235, 1236, 1255, 1276, 1290, 1306, 1320, 1337, 1341, 1342, 1343, 1345, 1349, 1351, 1356, 1362, 1369, 1395, 1412, 1430, 1437, 1438, 1445]",SW5B.tsv
eat,1,25,"[24, 25, 771, 786, 792, 799, 807]",SW5B.tsv
well we,2,1081,"[25, 1081, 1320, 1445]",SW5B.tsv
that's,1,33,"[1, 3, 4, 33, 34, 38, 57, 69, 94, 192, 200, 276, 285, 304, 309, 329, 388, 391, 398, 408, 414, 418, 419, 445, 446, 525, 538, 543, 545, 551, 552, 555, 567, 608, 637, 671, 672, 680, 695, 696, 732, 747, 750, 767, 780, 793, 797, 801, 803, 807, 815, 817, 821, 827, 828, 832, 848, 886, 892, 899, 910, 936, 964, 990, 1009, 1029, 1099, 1114, 1118, 1124, 1129, 1164, 1169, 1200, 1209, 1217, 1228, 1273, 1323, 1331, 1341, 1346, 1347, 1375, 1412, 1413]",SW5B.tsv
that's a good job,4,34,"[33, 34]",SW5B.tsv
that's a,2,192,"[33, 34, 192, 309, 747, 767, 936, 1347]",SW5B.tsv
good,1,33,"[32, 33, 34, 310, 323, 484, 578, 767, 797, 818, 832, 848, 935, 989, 991, 1099, 1164, 1213, 1337, 1387, 1395]",SW5B.tsv
a good job,3,578,"[33, 578]",SW5B.tsv
job,1,335,"[33, 34, 335, 376, 397, 576, 578, 580, 1013, 1116, 1135, 1145, 1148, 1150, 1151, 1159, 1171, 1209]",SW5B.tsv
yes,1,52,"[35, 52, 54, 56, 93, 117, 558, 651, 653, 977, 1075, 1097, 1098, 1138, 1217, 1228, 1312]",SW5B.tsv
look,1,39,"[14, 39, 45, 77, 125, 148, 227, 233, 238, 248, 386, 414, 417, 459, 527, 587, 667, 672, 678, 689, 713, 715, 720, 743, 797, 1111, 1112, 1113, 1247, 1277, 1279, 1379]",SW5B.tsv
love,1,228,"[39, 41, 125, 127, 227, 228, 229, 231, 238, 240, 263, 497, 584, 964, 972]",SW5B.tsv
have to,2,39,"[17, 37, 39, 162, 168, 204, 287, 291, 295, 325, 328, 335, 342, 486, 595, 821, 1101, 1135, 1281, 1310, 1438]",SW5B.tsv
you don't,2,446,"[37, 39, 446, 602, 604, 612, 964, 1148, 1209]",SW5B.tsv
you you don't,3,612,"[39, 612]",SW5B.tsv
look i,2,1112,"[39, 125, 1112]",SW5B.tsv
right,1,44,"[26, 37, 44, 150, 188, 329, 409, 411, 412, 414, 417, 419, 428, 571, 619, 679, 827, 856, 913, 954, 956, 992, 1067, 1069, 1070, 1325, 1335, 1360, 1379]",SW5B.tsv
he's,1,240,"[49, 151, 240, 509, 732, 735, 741, 780, 803, 805, 807, 946, 1108, 1367, 1371, 1373, 1378, 1384]",SW5B.tsv
a very,2,950,"[49, 950]",SW5B.tsv
