Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
you get,2,4,"[0, 4, 13, 326, 330, 346, 450, 513, 704, 1065, 1411]",S5LP.tsv
get,1,18,"[0, 4, 13, 18, 104, 106, 114, 118, 130, 136, 164, 197, 217, 220, 222, 242, 271, 289, 297, 316, 322, 324, 326, 327, 330, 332, 333, 335, 337, 344, 346, 378, 439, 443, 445, 446, 449, 450, 452, 453, 454, 480, 487, 489, 513, 537, 539, 541, 555, 556, 565, 596, 609, 693, 703, 704, 712, 726, 737, 760, 764, 771, 777, 784, 793, 806, 812, 846, 870, 883, 961, 983, 1032, 1046, 1052, 1054, 1062, 1065, 1090, 1092, 1108, 1113, 1116, 1182, 1184, 1199, 1202, 1204, 1255, 1257, 1258, 1266, 1313, 1325, 1338, 1346, 1411, 1423, 1459, 1460]",S5LP.tsv
yeah,1,2,"[1, 2, 11, 15, 18, 23, 27, 28, 34, 39, 43, 57, 59, 68, 72, 82, 87, 91, 93, 98, 102, 116, 121, 123, 126, 127, 129, 131, 132, 134, 140, 144, 147, 151, 152, 167, 174, 175, 179, 180, 191, 194, 200, 205, 206, 208, 221, 224, 228, 234, 238, 250, 255, 259, 262, 263, 265, 272, 274, 279, 282, 288, 300, 301, 317, 323, 325, 328, 337, 342, 344, 359, 373, 378, 381, 385, 403, 407, 412, 419, 496, 497, 502, 507, 508, 514, 517, 519, 547, 550, 556, 561, 563, 568, 576, 580, 582, 583, 584, 588, 591, 595, 603, 612, 613, 618, 620, 634, 648, 651, 668, 672, 676, 682, 684, 685, 722, 724, 725, 727, 729, 734, 737, 740, 749, 778, 780, 784, 791, 794, 799, 807, 810, 817, 821, 825, 826, 849, 862, 882, 883, 884, 889, 899, 909, 913, 918, 925, 941, 955, 964, 970, 973, 974, 976, 981, 985, 990, 993, 994, 997, 1002, 1022, 1032, 1047, 1075, 1081, 1085, 1086, 1093, 1099, 1109, 1117, 1137, 1147, 1150, 1152, 1157, 1166, 1170, 1172, 1174, 1188, 1193, 1209, 1212, 1214, 1262, 1264, 1267, 1268, 1272, 1286, 1302, 1310, 1311, 1316, 1318, 1319, 1320, 1324, 1347, 1350, 1364, 1366, 1369, 1371, 1386, 1393, 1412, 1415, 1422, 1424, 1430, 1446, 1454, 1459]",S5LP.tsv
like,1,2,"[1, 2, 6, 15, 29, 42, 54, 61, 64, 67, 70, 74, 80, 92, 94, 99, 103, 105, 106, 111, 115, 121, 125, 128, 161, 165, 169, 171, 176, 178, 179, 180, 182, 200, 204, 214, 223, 225, 228, 231, 233, 235, 237, 240, 248, 257, 258, 260, 262, 264, 266, 281, 283, 286, 291, 292, 306, 308, 335, 340, 348, 349, 350, 351, 353, 357, 367, 372, 374, 383, 394, 398, 403, 428, 431, 435, 441, 468, 470, 476, 486, 487, 505, 506, 527, 549, 552, 554, 576, 580, 586, 629, 675, 685, 687, 732, 737, 746, 748, 751, 762, 771, 775, 777, 779, 784, 786, 790, 793, 803, 812, 818, 820, 823, 839, 843, 853, 856, 857, 861, 863, 865, 866, 874, 880, 883, 899, 907, 911, 912, 914, 923, 925, 927, 928, 929, 931, 934, 935, 936, 937, 945, 946, 948, 961, 963, 966, 968, 971, 988, 1000, 1006, 1030, 1038, 1046, 1056, 1062, 1063, 1065, 1066, 1085, 1086, 1097, 1099, 1102, 1105, 1107, 1108, 1109, 1111, 1112, 1113, 1114, 1116, 1122, 1131, 1135, 1136, 1138, 1153, 1161, 1163, 1168, 1175, 1176, 1193, 1204, 1206, 1208, 1210, 1230, 1241, 1247, 1251, 1252, 1254, 1265, 1268, 1271, 1302, 1306, 1317, 1318, 1341, 1345, 1349, 1360, 1364, 1373, 1377, 1383, 1385, 1404, 1413, 1416, 1427, 1428, 1429, 1430, 1433, 1434, 1435, 1438, 1439, 1440, 1443, 1446, 1447, 1448, 1459, 1460, 1461, 1462, 1464]",S5LP.tsv
i know,2,4,"[2, 4, 36, 171, 191, 195, 230, 417, 418, 533, 548, 692, 807, 1030, 1058, 1166, 1326, 1345]",S5LP.tsv
i be,2,29,"[2, 29, 78, 106, 159, 160, 165, 190, 262, 264, 335, 342, 353, 383, 468, 503, 629, 693, 748, 750, 753, 771, 774, 786, 789, 791, 793, 803, 814, 818, 820, 857, 865, 866, 867, 868, 894, 905, 923, 1047, 1062, 1099, 1113, 1114, 1116, 1129, 1153, 1168, 1200, 1255, 1256, 1259, 1268, 1454]",S5LP.tsv
be like,2,42,"[2, 15, 29, 42, 67, 70, 94, 103, 106, 111, 171, 200, 228, 260, 262, 264, 283, 335, 349, 374, 435, 468, 629, 687, 737, 771, 777, 779, 784, 786, 820, 856, 866, 911, 923, 925, 929, 945, 946, 966, 1006, 1030, 1046, 1062, 1097, 1099, 1113, 1114, 1116, 1131, 1153, 1161, 1168, 1204, 1268, 1360, 1383, 1433]",S5LP.tsv
yeah i,2,18,"[2, 18, 167, 191, 200, 514, 591, 727, 749, 807, 849, 913, 1166, 1302, 1318, 1364, 1386]",S5LP.tsv
of them,2,56,"[2, 56, 166, 176, 180, 183, 382, 489, 664, 678, 716, 1091, 1092, 1223, 1342]",S5LP.tsv
i be like,3,106,"[2, 106, 262, 264, 335, 468, 629, 771, 786, 866, 923, 1062, 1113, 1114, 1116, 1168, 1268]",S5LP.tsv
know,1,5,"[2, 4, 5, 7, 8, 15, 35, 36, 43, 103, 106, 128, 146, 171, 174, 176, 180, 191, 195, 201, 204, 230, 245, 246, 249, 264, 268, 281, 286, 287, 318, 367, 370, 376, 378, 413, 415, 416, 417, 418, 422, 478, 530, 532, 533, 534, 536, 544, 548, 585, 590, 600, 615, 626, 629, 691, 692, 699, 755, 777, 791, 807, 820, 863, 865, 941, 948, 951, 966, 968, 1025, 1030, 1041, 1056, 1058, 1157, 1166, 1177, 1213, 1265, 1312, 1314, 1322, 1323, 1326, 1330, 1345, 1354, 1392, 1434, 1459, 1466]",S5LP.tsv
do you,2,7,"[4, 7, 8, 12, 13, 15, 162, 198, 287, 308, 357, 376, 416, 446, 469, 478, 513, 777, 791, 798, 865, 1008, 1044, 1046, 1153, 1157, 1225, 1234, 1251, 1314, 1339, 1341, 1354, 1430]",S5LP.tsv
tan,1,7,"[4, 7, 322, 324, 325, 326, 327, 328]",S5LP.tsv
tether,1,7,"[4, 7]",S5LP.tsv
two time three,3,7,"[6, 7]",S5LP.tsv
time,1,10,"[6, 7, 10, 40, 73, 182, 231, 644, 777, 789, 793, 812, 833, 853, 907, 908, 1021, 1026, 1027, 1073, 1346, 1456, 1460]",S5LP.tsv
two,1,18,"[6, 7, 18, 96, 374, 418, 650, 670, 712, 797, 803, 806, 907, 1007, 1038, 1063, 1073, 1084, 1250, 1259, 1265, 1338, 1344, 1434]",S5LP.tsv
cos,1,8,"[6, 8, 48, 61, 110, 125, 136, 165, 184, 199, 205, 223, 228, 235, 240, 247, 262, 267, 300, 318, 325, 330, 337, 360, 458, 470, 496, 549, 562, 601, 669, 705, 733, 734, 752, 784, 786, 797, 814, 839, 860, 883, 888, 896, 945, 995, 1025, 1036, 1039, 1054, 1062, 1082, 1098, 1109, 1113, 1155, 1166, 1171, 1175, 1208, 1247, 1263, 1272, 1274, 1275, 1279, 1283, 1284, 1303, 1308, 1387, 1390, 1394, 1457, 1460]",S5LP.tsv
live in,2,10,"[8, 10, 30, 117]",S5LP.tsv
whole,1,509,"[8, 509]",S5LP.tsv
live,1,106,"[8, 10, 30, 106, 117, 460, 468, 632, 682, 1166]",S5LP.tsv
life,1,515,"[8, 143, 515, 870, 880, 939, 1003, 1016]",S5LP.tsv
why do,2,494,"[8, 198, 366, 494, 1280, 1455]",S5LP.tsv
