Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,13,"[0, 2, 13, 29, 46, 59, 68, 80, 81, 91, 93, 101, 103, 115, 120, 126, 131, 139, 141, 150, 159, 175, 176, 196, 202, 206, 220, 225, 227, 251, 258, 262, 270, 272, 274, 276, 304, 332, 346, 354, 379, 383, 391, 394, 400, 403, 418, 421, 427, 429, 431, 439, 442, 448, 450, 451, 455, 473, 476, 497, 503, 505, 517, 523, 546, 550, 560, 561, 569, 573, 575, 585, 591, 592, 599, 605, 612, 618, 624, 648, 651, 664, 668, 678, 682, 692, 693, 698, 699, 701, 706, 715, 720, 724, 732, 733, 760, 763, 782, 784, 805, 815, 827, 829, 830, 837, 841, 843, 844, 850, 853, 854, 859, 866, 872, 874, 875, 876, 882, 901, 912, 942, 944, 948, 960, 979, 993, 994, 1002, 1003, 1007, 1013, 1021, 1031, 1033, 1037, 1039, 1040, 1047, 1050, 1068, 1076, 1083, 1085, 1096, 1098, 1099, 1108, 1111, 1112, 1114, 1116, 1129, 1154, 1161, 1163, 1165, 1167, 1170, 1172, 1174, 1176, 1178, 1181, 1185, 1194, 1197, 1199, 1205, 1213, 1216, 1221, 1225, 1229, 1235, 1241, 1243, 1247, 1250, 1259, 1261, 1267, 1268, 1280, 1282, 1287, 1288, 1289, 1290, 1294, 1296, 1305, 1335, 1340, 1351, 1353, 1358, 1361]",SXWR.tsv
you,1,28,"[0, 2, 28, 34, 38, 41, 44, 48, 50, 53, 64, 68, 74, 80, 81, 93, 98, 101, 102, 103, 112, 120, 141, 143, 145, 150, 160, 200, 205, 208, 224, 231, 233, 261, 264, 265, 272, 279, 283, 301, 306, 307, 317, 319, 321, 346, 355, 378, 386, 388, 391, 410, 412, 417, 418, 425, 427, 429, 433, 437, 443, 445, 451, 457, 463, 473, 476, 479, 494, 496, 519, 523, 533, 549, 551, 560, 561, 569, 577, 588, 613, 619, 620, 623, 624, 644, 646, 659, 676, 689, 691, 699, 701, 704, 705, 728, 735, 745, 770, 776, 779, 790, 792, 793, 811, 822, 825, 826, 830, 834, 836, 841, 842, 853, 854, 866, 867, 875, 880, 893, 898, 901, 907, 908, 921, 922, 940, 944, 955, 962, 969, 970, 986, 989, 991, 993, 1002, 1004, 1005, 1014, 1016, 1018, 1019, 1021, 1028, 1033, 1034, 1035, 1036, 1039, 1040, 1044, 1047, 1057, 1066, 1067, 1072, 1078, 1086, 1103, 1111, 1114, 1115, 1129, 1134, 1137, 1142, 1148, 1154, 1155, 1157, 1167, 1168, 1170, 1174, 1176, 1186, 1190, 1201, 1207, 1209, 1212, 1216, 1219, 1229, 1241, 1243, 1247, 1256, 1262, 1275, 1282, 1287, 1289, 1306, 1308, 1315, 1327, 1329, 1331, 1335, 1338, 1344, 1348, 1353, 1355, 1358]",SXWR.tsv
be you,2,150,"[0, 2, 80, 150, 624, 699, 701, 841, 854, 866, 944, 1111, 1176, 1287, 1335, 1353]",SXWR.tsv
alright,1,43,"[0, 2, 12, 42, 43, 68, 70, 403, 618, 667, 669, 724, 827, 1040, 1065, 1084, 1126, 1172, 1255, 1260, 1303, 1316, 1334, 1353, 1359]",SXWR.tsv
of,1,4,"[3, 4, 17, 52, 93, 101, 103, 120, 139, 156, 161, 174, 176, 178, 182, 184, 193, 222, 242, 262, 285, 329, 356, 360, 366, 368, 394, 401, 412, 423, 427, 429, 431, 433, 435, 473, 474, 476, 483, 485, 491, 515, 519, 520, 524, 526, 569, 671, 673, 694, 735, 745, 747, 748, 749, 757, 763, 857, 872, 898, 917, 966, 967, 1004, 1052, 1084, 1110, 1142, 1144, 1152, 1174, 1176, 1181, 1185, 1207, 1219, 1225, 1243, 1308, 1310, 1313, 1315, 1362]",SXWR.tsv
plan,1,7,"[4, 7]",SXWR.tsv
right,1,129,"[6, 27, 129, 140, 197, 208, 211, 274, 324, 353, 407, 431, 464, 503, 505, 546, 560, 577, 667, 695, 753, 772, 817, 854, 904, 917, 933, 1007, 1110, 1137, 1138, 1160, 1169, 1200, 1205, 1206, 1208, 1319, 1324, 1352]",SXWR.tsv
yeah,1,8,"[3, 5, 8, 10, 14, 36, 40, 58, 68, 79, 94, 95, 97, 99, 103, 119, 121, 122, 126, 127, 128, 132, 144, 152, 153, 164, 166, 168, 173, 174, 181, 183, 185, 200, 201, 203, 207, 209, 212, 213, 219, 223, 232, 241, 247, 248, 252, 254, 256, 267, 277, 280, 287, 298, 316, 326, 327, 333, 334, 337, 340, 342, 343, 347, 356, 357, 365, 367, 399, 403, 420, 422, 424, 440, 445, 447, 452, 454, 461, 462, 468, 474, 477, 480, 490, 502, 506, 514, 520, 522, 532, 541, 547, 548, 560, 566, 571, 586, 587, 589, 592, 594, 602, 603, 615, 619, 629, 632, 655, 663, 665, 680, 694, 705, 709, 722, 734, 739, 740, 741, 750, 762, 769, 776, 778, 779, 793, 802, 816, 819, 832, 843, 845, 852, 856, 858, 859, 861, 862, 868, 870, 879, 881, 882, 884, 891, 893, 895, 899, 904, 905, 907, 913, 922, 929, 939, 941, 943, 951, 952, 953, 955, 956, 962, 969, 973, 987, 996, 1001, 1002, 1004, 1006, 1008, 1013, 1014, 1021, 1022, 1027, 1029, 1033, 1036, 1038, 1045, 1047, 1051, 1067, 1082, 1086, 1087, 1089, 1091, 1094, 1095, 1101, 1105, 1109, 1112, 1116, 1117, 1121, 1123, 1125, 1128, 1133, 1137, 1149, 1151, 1153, 1156, 1162, 1171, 1173, 1183, 1184, 1188, 1191, 1196, 1198, 1202, 1204, 1206, 1210, 1220, 1221, 1224, 1225, 1228, 1230, 1232, 1237, 1243, 1244, 1246, 1251, 1254, 1261, 1263, 1277, 1279, 1285, 1287, 1293, 1296, 1297, 1304, 1311, 1312, 1316, 1321, 1330, 1349, 1350, 1352, 1356, 1358, 1362, 1363]",SXWR.tsv
mm,1,63,"[10, 22, 63, 66, 69, 71, 85, 86, 89, 104, 114, 116, 124, 130, 138, 142, 155, 157, 158, 162, 195, 204, 215, 217, 221, 235, 237, 238, 240, 241, 243, 257, 259, 271, 273, 275, 278, 284, 289, 291, 292, 294, 296, 299, 306, 310, 323, 330, 338, 344, 362, 374, 376, 378, 380, 382, 387, 393, 409, 411, 426, 430, 432, 470, 482, 487, 489, 492, 498, 500, 504, 508, 510, 518, 528, 534, 536, 538, 543, 545, 554, 558, 568, 597, 604, 630, 659, 683, 687, 748, 766, 783, 786, 798, 800, 841, 883, 887, 898, 910, 925, 927, 935, 937, 949, 951, 958, 980, 1000, 1015, 1017, 1051, 1053, 1055, 1092, 1111, 1131, 1140, 1141, 1253, 1298, 1307, 1309, 1314]",SXWR.tsv
very,1,14,"[9, 14, 39, 41, 141, 387, 960, 1047, 1048, 1219, 1303, 1305]",SXWR.tsv
