Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,3,"[0, 3, 13, 17, 19, 25, 31, 53, 59, 62, 64, 72, 78, 80, 85, 86, 90, 92, 102, 106, 108, 109, 116, 117, 119, 132, 135, 143, 213, 216, 218, 220, 228, 230, 237, 248, 267, 270, 272, 276, 277, 283, 285, 291, 296, 297, 313, 318, 320, 329, 331, 347, 351, 356, 368, 370, 371, 374, 383, 384, 389, 390, 394, 398, 400, 425, 444, 446, 468, 484, 490, 493, 496, 501, 521, 523, 530, 542, 544, 546, 574]",SKZX.tsv
what,1,5,"[0, 5, 8, 10, 23, 25, 75, 100, 107, 116, 118, 123, 143, 190, 194, 222, 223, 226, 284, 300, 322, 329, 330, 332, 352, 354, 405, 407, 409, 413, 419, 427, 440, 451, 452, 493, 497, 504, 535]",SKZX.tsv
do,1,7,"[0, 7, 8, 10, 13, 21, 23, 38, 53, 59, 62, 111, 115, 116, 128, 143, 147, 148, 161, 165, 166, 167, 182, 206, 226, 230, 260, 261, 274, 277, 288, 290, 291, 322, 342, 370, 374, 375, 376, 377, 384, 394, 398, 413, 425, 427, 433, 452, 453, 468, 486, 487, 490, 496, 506, 521, 522, 530, 532, 533, 574, 579]",SKZX.tsv
do you,2,394,"[0, 13, 53, 59, 62, 116, 143, 230, 277, 291, 384, 394, 398, 468, 490, 496, 521, 574]",SKZX.tsv
say,1,2,"[1, 2, 4, 5, 8, 9, 10, 11, 255, 259, 313, 314, 318, 320, 322, 371, 400, 409, 413, 414, 427, 481, 484, 486, 492, 499, 501, 502, 504, 505, 506, 521, 549, 558, 565]",SKZX.tsv
he,1,6,"[2, 4, 5, 6, 7, 8, 9, 10, 11, 14, 17, 23, 48, 229, 313, 317, 318, 320, 321, 322, 324, 452, 453, 469, 481, 482, 530, 532, 533, 536, 541, 549, 558, 560, 565]",SKZX.tsv
he say,2,4,"[2, 4, 5, 8, 9, 10, 11, 313, 318, 320, 322, 481, 558, 565]",SKZX.tsv
and,1,25,"[2, 25, 27, 32, 54, 58, 77, 91, 96, 136, 152, 167, 188, 201, 205, 207, 212, 218, 246, 251, 258, 275, 313, 321, 322, 331, 333, 338, 347, 349, 351, 369, 371, 383, 389, 400, 425, 434, 469, 473, 479, 481, 484, 521, 529, 563, 571]",SKZX.tsv
on,1,64,"[2, 53, 62, 64, 66, 72, 141, 190, 227, 237, 239, 244, 245, 249, 339, 349, 369, 389, 405, 425, 433, 435, 489, 519, 549]",SKZX.tsv
and he,2,313,"[2, 313]",SKZX.tsv
and he say,3,322,"[2, 322]",SKZX.tsv
come,1,339,"[2, 289, 339, 412, 430, 432, 434, 435, 446, 449, 499, 541]",SKZX.tsv
him,1,24,"[13, 24, 228, 375]",SKZX.tsv
