Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
cos,1,1,"[0, 1, 47, 48, 114, 118, 120, 132, 233, 322, 376, 471, 522, 537, 558, 597, 601, 608]",SZQ9.tsv
yeah,1,3,"[0, 3, 9, 12, 14, 16, 18, 22, 28, 32, 38, 40, 44, 48, 51, 57, 60, 62, 63, 64, 69, 71, 73, 75, 79, 81, 86, 88, 91, 93, 97, 102, 104, 106, 109, 111, 113, 119, 121, 123, 126, 127, 129, 130, 131, 135, 137, 141, 143, 147, 150, 153, 156, 158, 163, 173, 181, 190, 203, 208, 211, 220, 226, 227, 250, 255, 257, 262, 267, 268, 269, 276, 277, 280, 285, 287, 291, 292, 294, 296, 298, 299, 302, 303, 307, 316, 319, 323, 325, 326, 330, 332, 340, 346, 350, 352, 353, 355, 356, 358, 366, 369, 371, 374, 375, 379, 381, 383, 385, 386, 388, 390, 393, 397, 400, 402, 403, 404, 410, 414, 416, 424, 425, 426, 432, 434, 437, 440, 443, 445, 451, 453, 455, 457, 458, 460, 462, 472, 473, 478, 482, 483, 484, 491, 492, 493, 498, 504, 505, 506, 508, 509, 513, 514, 518, 520, 525, 527, 530, 532, 534, 536, 540, 559, 565, 567, 572, 573, 574, 576, 579, 581, 584, 588, 590, 592, 596, 601, 602, 604, 606, 609, 615, 617, 628, 629, 636, 643, 648, 650, 651]",SZQ9.tsv
you,1,11,"[0, 2, 11, 15, 17, 19, 21, 23, 35, 39, 47, 48, 50, 51, 63, 65, 71, 72, 78, 82, 89, 92, 96, 101, 103, 114, 116, 118, 124, 126, 128, 134, 147, 152, 155, 157, 159, 162, 165, 166, 177, 178, 179, 182, 189, 197, 200, 202, 207, 212, 214, 215, 217, 219, 222, 223, 229, 231, 232, 234, 237, 240, 245, 249, 251, 254, 255, 261, 264, 268, 270, 272, 279, 281, 282, 284, 288, 301, 318, 324, 345, 351, 354, 368, 370, 374, 376, 377, 378, 380, 383, 387, 394, 395, 398, 403, 408, 409, 411, 418, 420, 421, 423, 426, 439, 442, 448, 450, 456, 459, 463, 479, 517, 519, 521, 524, 526, 530, 535, 537, 549, 554, 564, 570, 571, 572, 575, 585, 600, 601, 603, 605, 606, 608, 623, 626, 642, 644]",SZQ9.tsv
get,1,11,"[0, 2, 4, 11, 13, 15, 27, 31, 37, 59, 61, 68, 74, 75, 120, 157, 196, 212, 232, 233, 239, 241, 246, 247, 253, 281, 314, 318, 321, 359, 392, 426, 437, 447, 459, 463, 471, 472, 481, 483, 484, 497, 500, 521, 523, 524, 528, 529, 551, 558, 566, 571, 578, 583, 587, 591, 593, 597, 600, 601, 614, 635]",SZQ9.tsv
get to,2,15,"[0, 2, 15, 27, 31, 281, 558, 614]",SZQ9.tsv
all,1,15,"[0, 15, 95, 105, 107, 124, 175, 311, 318, 349, 373, 382, 459, 465, 507, 537, 572, 573, 575, 577, 583, 618, 635]",SZQ9.tsv
to,1,17,"[0, 2, 4, 6, 15, 17, 21, 23, 27, 31, 35, 37, 41, 42, 50, 67, 99, 101, 124, 191, 192, 197, 205, 208, 229, 246, 247, 281, 284, 290, 331, 351, 354, 355, 364, 384, 399, 405, 426, 429, 493, 496, 519, 524, 535, 537, 547, 551, 558, 568, 575, 595, 600, 603, 614, 619, 623, 630, 635, 650]",SZQ9.tsv
can't,1,50,"[0, 2, 41, 50, 304, 333, 420, 439, 527, 543, 553, 554, 601, 608]",SZQ9.tsv
them,1,58,"[0, 58, 75, 84, 96, 134, 147, 197, 334, 409, 531, 535, 578, 618]",SZQ9.tsv
at,1,74,"[0, 74, 95, 175, 270, 345, 355, 365, 373, 374, 378, 642]",SZQ9.tsv
you can't,2,439,"[0, 2, 439, 554, 601, 608]",SZQ9.tsv
lamp,1,11,"[2, 11]",SZQ9.tsv
this,1,13,"[2, 13, 15, 83, 113, 132, 185, 459, 477, 537, 547, 564, 577, 587, 597, 599, 614, 653]",SZQ9.tsv
can't you,2,50,"[2, 50, 420]",SZQ9.tsv
this this,2,653,"[2, 653]",SZQ9.tsv
the,1,11,"[4, 11, 13, 15, 17, 19, 21, 27, 31, 37, 67, 68, 72, 78, 81, 83, 105, 114, 142, 159, 166, 170, 183, 192, 196, 210, 221, 234, 268, 318, 339, 347, 354, 355, 357, 359, 365, 383, 399, 412, 427, 440, 444, 446, 447, 454, 461, 463, 471, 472, 479, 483, 495, 512, 513, 517, 531, 533, 535, 537, 539, 543, 550, 553, 560, 562, 568, 575, 578, 580, 582, 583, 591, 597, 603, 618, 623, 630]",SZQ9.tsv
and,1,11,"[4, 11, 13, 15, 29, 31, 58, 65, 67, 71, 82, 83, 84, 96, 99, 126, 138, 142, 147, 149, 152, 185, 189, 197, 198, 212, 217, 221, 229, 231, 246, 247, 251, 254, 255, 260, 264, 270, 272, 279, 281, 286, 293, 300, 318, 324, 325, 327, 336, 345, 355, 359, 361, 370, 373, 384, 387, 389, 398, 405, 407, 415, 423, 426, 440, 444, 452, 454, 463, 465, 467, 481, 483, 507, 508, 517, 519, 526, 531, 535, 537, 541, 550, 558, 566, 568, 575, 577, 578, 582, 583, 587, 589, 593, 599, 614, 616, 635, 642]",SZQ9.tsv
i,1,11,"[4, 8, 11, 42, 45, 50, 53, 55, 66, 67, 72, 74, 80, 130, 131, 152, 174, 177, 183, 185, 186, 187, 188, 192, 212, 213, 221, 253, 268, 282, 283, 327, 331, 333, 334, 354, 355, 365, 367, 374, 378, 398, 410, 426, 438, 440, 442, 450, 471, 493, 524, 528, 533, 535, 543, 549, 551, 553, 555, 566, 570, 571, 587, 591, 602, 605, 606, 637]",SZQ9.tsv
and then,2,13,"[4, 13, 138, 270, 272, 279, 300, 405, 426, 526, 558, 566, 568, 578, 582, 583, 587, 614, 616]",SZQ9.tsv
know how,2,17,"[4, 17, 221]",SZQ9.tsv
know,1,17,"[4, 17, 39, 42, 47, 65, 66, 72, 89, 96, 126, 128, 152, 162, 183, 187, 191, 202, 207, 215, 217, 221, 229, 231, 234, 236, 238, 239, 251, 282, 301, 324, 378, 380, 387, 421, 426, 442, 450, 463, 469, 479, 487, 519, 524, 535, 549, 564, 570, 585, 605, 606, 626, 642]",SZQ9.tsv
then,1,23,"[4, 23, 116, 138, 205, 270, 272, 279, 300, 405, 426, 526, 558, 566, 568, 578, 582, 583, 587, 614, 616]",SZQ9.tsv
to get,2,27,"[4, 27, 31, 37, 426]",SZQ9.tsv
car,1,54,"[4, 54, 99, 114, 116, 122, 142, 152, 212, 454]",SZQ9.tsv
don't,1,74,"[4, 66, 74, 75, 82, 110, 124, 159, 186, 221, 222, 223, 238, 239, 324, 325, 354, 368, 398, 519, 530, 537, 637, 638]",SZQ9.tsv
the car,2,142,"[4, 142, 454]",SZQ9.tsv
how,1,232,"[4, 17, 221, 232, 234, 236, 240, 244, 245, 246, 247]",SZQ9.tsv
don't know,2,66,"[4, 66, 221, 238, 239]",SZQ9.tsv
still,1,314,"[4, 314, 321, 322, 325, 327, 389, 450]",SZQ9.tsv
up,1,318,"[4, 6, 205, 318, 370, 387, 405, 454, 463, 467, 533, 543, 551, 558, 560, 566, 577, 597, 599, 614]",SZQ9.tsv
get up,2,551,"[4, 551, 566]",SZQ9.tsv
up and,2,577,"[4, 467, 577]",SZQ9.tsv
to get up,3,614,"[4, 614]",SZQ9.tsv
it,1,10,"[6, 10, 15, 31, 34, 48, 67, 71, 72, 76, 85, 87, 120, 124, 136, 139, 140, 147, 151, 160, 171, 172, 174, 179, 180, 189, 191, 213, 214, 215, 217, 219, 221, 222, 223, 229, 232, 233, 235, 238, 239, 245, 253, 254, 273, 281, 290, 301, 304, 306, 313, 314, 321, 333, 348, 354, 364, 396, 401, 407, 411, 424, 429, 433, 445, 455, 463, 474, 475, 476, 477, 490, 498, 501, 502, 503, 504, 505, 508, 512, 515, 526, 537, 555, 560, 568, 569, 570, 575, 576, 578, 584, 595, 600, 601, 608, 619, 624, 629, 635, 649]",SZQ9.tsv
to it,2,635,"[6, 635]",SZQ9.tsv
well it's,2,11,"[8, 11, 233, 337]",SZQ9.tsv
well,1,13,"[8, 11, 13, 43, 73, 99, 179, 186, 208, 213, 218, 219, 233, 263, 266, 273, 322, 333, 337, 339, 383, 399, 415, 418, 423, 426, 437, 447, 448, 511, 512, 523, 553, 583, 600, 601, 650]",SZQ9.tsv
it's,1,15,"[8, 11, 15, 19, 31, 33, 49, 56, 59, 61, 62, 93, 94, 122, 168, 186, 187, 191, 215, 233, 286, 325, 327, 337, 361, 364, 367, 384, 396, 429, 497, 507, 512, 541, 558, 568, 597, 601, 608, 610, 626]",SZQ9.tsv
i mean,2,50,"[8, 45, 50, 72, 74, 80, 130, 152, 177, 183, 192, 253, 282, 283, 327, 365, 367, 378, 438, 440, 442, 450, 549, 555, 605, 637]",SZQ9.tsv
mean,1,189,"[8, 45, 80, 189, 192, 253, 282, 283, 327, 365, 367, 378, 438, 440, 442, 450, 549, 555, 605, 606, 637]",SZQ9.tsv
oh,1,176,"[24, 36, 38, 63, 176, 203, 225, 242, 288, 309, 317, 343, 356, 414, 426, 433, 459, 469, 487, 497, 521, 526, 534, 535, 542, 544, 546, 548, 557, 561, 586, 594, 602, 613, 620, 621, 622, 631, 632, 639, 644]",SZQ9.tsv
that's,1,68,"[28, 45, 63, 67, 68, 73, 75, 88, 97, 105, 107, 119, 127, 137, 143, 152, 154, 160, 183, 198, 208, 229, 245, 268, 273, 276, 281, 282, 288, 289, 311, 328, 331, 356, 362, 423, 430, 445, 448, 455, 477, 480, 482, 490, 528, 578, 579, 584, 623, 634]",SZQ9.tsv
that's right,2,198,"[28, 73, 88, 97, 119, 127, 137, 143, 198, 276, 282, 289, 430, 477, 480, 482, 528, 579]",SZQ9.tsv
right,1,176,"[28, 73, 88, 97, 119, 127, 137, 143, 176, 198, 248, 261, 276, 282, 286, 289, 382, 430, 447, 459, 477, 480, 482, 528, 531, 579, 595]",SZQ9.tsv
that's right yeah,3,579,"[28, 73, 88, 97, 119, 127, 137, 143, 482, 579]",SZQ9.tsv
be,1,34,"[10, 13, 15, 17, 25, 27, 34, 41, 52, 54, 68, 69, 72, 76, 120, 126, 139, 140, 162, 165, 166, 167, 171, 172, 174, 177, 180, 185, 197, 198, 200, 203, 208, 209, 231, 256, 273, 281, 293, 294, 306, 308, 313, 327, 349, 355, 376, 377, 380, 385, 387, 423, 424, 426, 428, 429, 432, 433, 444, 446, 452, 459, 463, 465, 468, 474, 475, 476, 477, 486, 487, 490, 498, 501, 504, 505, 508, 512, 515, 517, 524, 527, 531, 537, 547, 560, 564, 568, 569, 575, 576, 597, 599, 603, 624, 626, 627, 630, 633, 635, 649, 654]",SZQ9.tsv
be it,2,140,"[34, 140, 273, 313, 429, 433, 474, 476, 569, 624]",SZQ9.tsv
god,1,36,"[17, 36, 39, 42, 309, 317, 561]",SZQ9.tsv
my,1,355,"[36, 38, 355, 531, 541]",SZQ9.tsv
they,1,41,"[11, 13, 15, 41, 43, 58, 72, 74, 75, 96, 99, 110, 116, 120, 131, 132, 149, 151, 197, 198, 208, 209, 221, 226, 227, 229, 236, 314, 315, 321, 324, 325, 333, 341, 399, 422, 423, 433, 440, 442, 444, 447, 463, 481, 535, 537, 583, 638]",SZQ9.tsv
like,1,41,"[11, 19, 29, 41, 48, 94, 114, 130, 212, 284, 293, 324, 333, 337, 374, 378, 399, 440, 477, 541, 560, 599, 637]",SZQ9.tsv
easy,1,42,"[41, 42, 364, 384]",SZQ9.tsv
why,1,48,"[41, 48, 52, 54, 290, 301, 321]",SZQ9.tsv
weird,1,160,"[41, 160, 161, 259, 487, 489]",SZQ9.tsv
they be,2,120,"[41, 120, 198]",SZQ9.tsv
innit,1,339,"[41, 45, 311, 339, 356, 448]",SZQ9.tsv
use,1,595,"[41, 99, 192, 231, 396, 407, 595, 635]",SZQ9.tsv
use to,2,635,"[41, 99, 192, 635]",SZQ9.tsv
make,1,58,"[43, 58, 115, 304, 494, 566, 616]",SZQ9.tsv
well they,2,399,"[43, 399, 447]",SZQ9.tsv
there,1,45,"[11, 13, 15, 45, 65, 290, 310, 327, 356, 367, 426, 428, 432, 459, 465, 479, 558, 566, 591, 599, 614]",SZQ9.tsv
in,1,45,"[13, 31, 33, 45, 71, 212, 357, 365, 376, 394, 398, 411, 413, 415, 423, 442, 444, 472, 483, 533, 543, 547, 564, 568, 578, 591, 630, 635]",SZQ9.tsv
a,1,45,"[13, 45, 48, 49, 54, 56, 62, 71, 74, 75, 90, 95, 96, 99, 101, 108, 114, 116, 122, 130, 134, 144, 152, 154, 192, 197, 212, 226, 229, 237, 260, 261, 275, 281, 286, 293, 314, 321, 356, 361, 387, 394, 399, 411, 426, 428, 432, 447, 459, 463, 470, 475, 476, 477, 487, 501, 504, 524, 529, 566, 571, 587, 591, 597, 600, 601, 603, 610, 616]",SZQ9.tsv
