Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
daddy,1,14,"[0, 14]",SJKD.tsv
be,1,20,"[0, 8, 12, 17, 20, 24, 37, 39, 41, 53, 56, 58, 62, 63, 64, 65, 68, 69, 79, 88, 97, 98, 99, 100, 101, 125, 136, 159, 160, 171, 215, 223, 227, 243, 244, 258, 262, 265, 274, 275, 283, 289, 295, 307, 318, 319, 325]",SJKD.tsv
do,1,52,"[0, 17, 31, 43, 50, 51, 52, 55, 60, 63, 64, 75, 89, 96, 97, 110, 115, 133, 134, 137, 144, 169, 170, 173, 176, 185, 208, 209, 233, 236, 240, 245, 252, 260, 271, 283, 297, 300, 302, 303, 305, 306, 308, 313, 314, 315, 318, 329, 330, 335]",SJKD.tsv
and,1,63,"[0, 63, 70, 72, 80, 86, 97, 108, 115, 116, 120, 129, 149, 168, 184, 195, 224, 232, 240, 241, 252, 290, 298, 303, 304, 318]",SJKD.tsv
what,1,140,"[0, 8, 28, 31, 39, 43, 51, 62, 75, 140, 153, 179, 236, 298, 301, 313, 314, 327, 336]",SJKD.tsv
say,1,240,"[0, 53, 240, 336]",SJKD.tsv
oh,1,5,"[2, 5, 23, 43, 51, 52, 59, 88, 98, 107, 121, 122, 134, 173, 175, 198, 201, 204, 224, 235, 236, 240, 250, 274, 277, 287, 288, 289, 305, 322, 324, 327, 336]",SJKD.tsv
eye,1,7,"[2, 6, 7, 25, 28, 90, 95, 174, 179, 200, 201, 220, 240, 241]",SJKD.tsv
you,1,14,"[2, 8, 9, 12, 14, 17, 22, 31, 32, 34, 39, 46, 50, 51, 53, 55, 56, 60, 64, 67, 83, 88, 97, 99, 100, 107, 109, 110, 119, 120, 125, 127, 128, 134, 139, 140, 152, 158, 161, 165, 170, 171, 175, 176, 184, 186, 188, 191, 200, 206, 209, 223, 236, 240, 244, 247, 260, 273, 283, 287, 296, 297, 306, 313, 318, 330]",SJKD.tsv
have,1,22,"[2, 8, 9, 17, 22, 24, 95, 97, 115, 118, 119, 125, 166, 190, 191, 199, 208, 211, 225, 227, 232, 236, 268, 297, 339]",SJKD.tsv
an orange eye,3,25,"[2, 25]",SJKD.tsv
move,1,37,"[2, 34, 37, 318]",SJKD.tsv
now,1,24,"[2, 24, 34, 116, 117, 134, 273, 323]",SJKD.tsv
eye oh,2,201,"[2, 201]",SJKD.tsv
ah,1,253,"[2, 34, 222, 253]",SJKD.tsv
orange,1,290,"[2, 28, 289, 290]",SJKD.tsv
it's,1,24,"[4, 9, 24, 27, 36, 45, 48, 62, 64, 71, 90, 132, 160, 167, 226, 237, 238, 264, 287, 318, 322, 323, 329, 331, 333]",SJKD.tsv
fine,1,175,"[4, 9, 175]",SJKD.tsv
his eye,2,7,"[6, 7]",SJKD.tsv
on,1,100,"[6, 100, 109, 158, 161, 171, 176, 200, 226, 229, 230, 271, 321]",SJKD.tsv
you have,2,22,"[8, 22]",SJKD.tsv
one of,2,25,"[8, 25]",SJKD.tsv
one,1,149,"[8, 25, 41, 149, 150, 187, 192, 193, 199, 215, 226, 289, 304, 305, 311, 335]",SJKD.tsv
