Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
remember,1,1,"[0, 1, 6, 123]",S3CP.tsv
it,1,17,"[0, 6, 10, 17, 35, 38, 40, 43, 46, 47, 67, 68, 69, 72, 93, 101, 105, 106, 112, 114, 115, 139, 146, 152, 156, 158, 162, 171, 179, 189, 195, 204, 209, 210, 214, 220]",S3CP.tsv
i'll,1,69,"[0, 69, 85, 124, 158, 163, 169, 170, 204]",S3CP.tsv
mm,1,161,"[2, 24, 71, 140, 161, 213]",S3CP.tsv
joke,1,4,"[1, 4]",S3CP.tsv
be,1,7,"[4, 7, 8, 11, 17, 18, 20, 22, 33, 35, 41, 42, 44, 46, 51, 54, 61, 66, 67, 77, 84, 87, 91, 94, 98, 103, 105, 106, 109, 117, 118, 126, 135, 136, 137, 139, 156, 157, 166, 170, 181, 189, 190, 193, 195, 202, 204, 209, 210, 214, 220]",S3CP.tsv
simple,1,7,"[4, 7]",S3CP.tsv
very,1,29,"[4, 29, 43, 126, 129, 165, 204, 214, 220]",S3CP.tsv
a,1,33,"[4, 26, 30, 33, 44, 46, 52, 54, 57, 61, 65, 70, 72, 74, 78, 79, 91, 92, 103, 111, 120, 126, 128, 132, 140, 169, 170, 179, 183, 187, 195, 196, 202, 204, 209, 210, 214, 220, 221]",S3CP.tsv
this,1,70,"[4, 70, 72, 90, 118, 170]",S3CP.tsv
i,1,6,"[1, 6, 18, 20, 22, 25, 26, 34, 41, 46, 49, 51, 55, 56, 61, 62, 65, 66, 67, 73, 78, 80, 84, 87, 89, 91, 93, 99, 101, 103, 104, 107, 109, 115, 118, 123, 126, 128, 129, 133, 138, 139, 145, 152, 154, 160, 172, 175, 190, 194, 197, 201, 204, 209, 210, 214, 219, 220]",S3CP.tsv
can't,1,61,"[6, 61, 89, 99, 118]",S3CP.tsv
i can't,2,118,"[6, 99, 118]",S3CP.tsv
the simple ones be,4,8,"[7, 8]",S3CP.tsv
best,1,8,"[7, 8, 21]",S3CP.tsv
the,1,8,"[7, 8, 18, 30, 38, 40, 46, 57, 59, 61, 63, 66, 77, 80, 81, 83, 85, 101, 106, 108, 129, 138, 139, 156, 157, 162, 177, 192, 194, 196, 204, 210, 214, 218]",S3CP.tsv
you,1,10,"[1, 10, 11, 15, 17, 18, 20, 21, 25, 33, 35, 36, 39, 44, 45, 46, 48, 49, 51, 57, 61, 62, 70, 74, 75, 77, 84, 90, 91, 92, 94, 98, 103, 104, 106, 107, 109, 113, 118, 120, 122, 124, 132, 139, 141, 144, 145, 158, 160, 162, 163, 165, 166, 169, 170, 175, 181, 183, 189, 204, 206, 207, 218, 219]",S3CP.tsv
