Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
one,1,31,"[0, 31, 40, 63, 99, 166, 172, 175, 177, 343, 347, 417, 451, 484, 486, 488, 516, 518, 674, 689, 752, 767, 785, 791, 844, 848, 879, 928, 930, 1001, 1010, 1075, 1140, 1242, 1309, 1333, 1367, 1383, 1390, 1418, 1424, 1442]",S575.tsv
two,1,175,"[0, 159, 175, 177, 229, 318, 343, 367, 376, 416, 455, 488, 626, 633, 988, 1070, 1307, 1334, 1444, 1451]",S575.tsv
uh,1,206,"[2, 206, 449, 508, 572, 576, 606, 623, 649, 1071, 1229, 1253, 1278]",S575.tsv
huh,1,319,"[2, 21, 82, 106, 185, 319, 508, 973, 1095, 1229, 1429]",S575.tsv
the,1,5,"[1, 4, 5, 18, 24, 25, 44, 45, 48, 54, 56, 61, 65, 79, 89, 97, 105, 112, 117, 118, 130, 132, 134, 143, 146, 153, 157, 174, 175, 177, 179, 186, 189, 191, 199, 205, 207, 217, 218, 221, 223, 224, 229, 236, 240, 242, 270, 280, 283, 285, 294, 300, 305, 307, 309, 311, 313, 318, 341, 343, 345, 353, 357, 358, 359, 361, 364, 365, 367, 373, 378, 383, 385, 387, 388, 392, 403, 408, 417, 421, 426, 430, 431, 432, 438, 441, 443, 450, 451, 452, 465, 471, 480, 482, 484, 486, 488, 489, 491, 497, 500, 509, 513, 529, 531, 553, 554, 556, 557, 562, 564, 565, 566, 570, 579, 616, 622, 626, 631, 633, 656, 658, 661, 665, 666, 672, 677, 678, 689, 690, 711, 712, 717, 722, 739, 742, 746, 754, 756, 766, 767, 769, 776, 812, 818, 833, 835, 844, 862, 864, 879, 883, 886, 890, 896, 903, 908, 915, 919, 928, 936, 939, 940, 943, 945, 953, 965, 993, 1001, 1005, 1010, 1016, 1021, 1032, 1037, 1040, 1043, 1046, 1051, 1053, 1054, 1064, 1066, 1068, 1070, 1074, 1075, 1082, 1091, 1093, 1104, 1108, 1111, 1113, 1130, 1131, 1135, 1137, 1138, 1146, 1163, 1168, 1186, 1192, 1194, 1202, 1207, 1219, 1230, 1232, 1238, 1239, 1240, 1246, 1252, 1271, 1273, 1276, 1285, 1308, 1316, 1318, 1324, 1326, 1334, 1336, 1346, 1348, 1350, 1353, 1361, 1365, 1366, 1367, 1373, 1374, 1380, 1390, 1403, 1409, 1417, 1418, 1424, 1437, 1439, 1442, 1450]",S575.tsv
be,1,5,"[3, 5, 19, 24, 25, 40, 44, 52, 63, 65, 77, 79, 80, 81, 84, 86, 93, 103, 109, 112, 114, 117, 129, 130, 132, 139, 141, 162, 164, 172, 174, 180, 197, 205, 217, 218, 229, 240, 242, 246, 249, 251, 252, 253, 254, 256, 257, 264, 265, 283, 285, 294, 311, 313, 318, 331, 335, 343, 347, 352, 363, 365, 367, 371, 373, 376, 382, 383, 387, 412, 417, 421, 426, 428, 447, 450, 471, 482, 486, 488, 494, 507, 510, 513, 516, 517, 524, 531, 536, 544, 553, 557, 559, 560, 562, 567, 570, 594, 596, 598, 607, 614, 619, 633, 635, 641, 650, 655, 656, 661, 665, 670, 678, 689, 707, 711, 712, 717, 719, 722, 730, 734, 736, 739, 752, 767, 776, 781, 793, 796, 798, 805, 806, 808, 809, 825, 828, 833, 846, 856, 857, 864, 866, 879, 882, 890, 898, 900, 915, 928, 939, 943, 950, 961, 965, 976, 988, 993, 1003, 1004, 1005, 1019, 1020, 1021, 1025, 1028, 1029, 1031, 1035, 1053, 1064, 1067, 1068, 1072, 1074, 1075, 1076, 1078, 1079, 1085, 1089, 1098, 1113, 1137, 1138, 1143, 1146, 1158, 1163, 1168, 1170, 1180, 1185, 1191, 1197, 1199, 1209, 1218, 1220, 1225, 1228, 1230, 1231, 1232, 1233, 1238, 1239, 1240, 1244, 1246, 1250, 1256, 1257, 1258, 1259, 1266, 1271, 1272, 1273, 1274, 1279, 1282, 1283, 1284, 1295, 1300, 1307, 1309, 1311, 1316, 1324, 1329, 1337, 1341, 1345, 1347, 1358, 1365, 1368, 1374, 1375, 1379, 1383, 1392, 1396, 1404, 1410, 1424, 1426, 1442]",S575.tsv
that,1,5,"[3, 5, 18, 29, 56, 81, 86, 109, 130, 132, 135, 153, 161, 175, 203, 205, 218, 221, 229, 238, 252, 253, 254, 256, 257, 293, 294, 307, 309, 313, 328, 338, 343, 347, 356, 358, 363, 365, 367, 371, 376, 380, 383, 385, 387, 396, 417, 419, 421, 430, 431, 440, 445, 447, 458, 471, 480, 484, 486, 488, 513, 516, 518, 531, 536, 562, 650, 665, 671, 677, 689, 711, 717, 730, 736, 739, 764, 776, 793, 801, 812, 833, 860, 879, 881, 883, 898, 905, 907, 908, 915, 926, 934, 936, 940, 953, 955, 1025, 1027, 1041, 1052, 1053, 1074, 1075, 1078, 1087, 1124, 1132, 1136, 1139, 1149, 1204, 1210, 1212, 1216, 1225, 1228, 1230, 1232, 1237, 1238, 1239, 1242, 1265, 1267, 1270, 1272, 1274, 1279, 1281, 1282, 1284, 1285, 1299, 1300, 1303, 1307, 1341, 1345, 1361, 1375, 1383, 1387, 1391, 1392, 1422, 1442, 1444]",S575.tsv
on,1,63,"[5, 63, 71, 79, 84, 99, 117, 125, 130, 175, 177, 212, 270, 278, 392, 408, 410, 419, 434, 437, 458, 482, 486, 500, 503, 509, 538, 562, 579, 614, 616, 626, 631, 633, 680, 689, 767, 771, 835, 862, 894, 903, 908, 928, 1012, 1028, 1070, 1083, 1110, 1113, 1157, 1168, 1185, 1265, 1267, 1293, 1356, 1358, 1361, 1366, 1375, 1397, 1424, 1437, 1438, 1439]",S575.tsv
oh,1,49,"[5, 49, 65, 74, 88, 107, 120, 189, 200, 207, 237, 247, 252, 293, 304, 341, 343, 360, 373, 510, 539, 595, 598, 607, 617, 651, 675, 691, 696, 718, 755, 775, 791, 811, 819, 824, 830, 871, 874, 883, 887, 904, 916, 918, 924, 937, 1019, 1071, 1079, 1140, 1141, 1146, 1153, 1187, 1189, 1192, 1207, 1233, 1248, 1270, 1276, 1286, 1290, 1293, 1311, 1347, 1370, 1387, 1392, 1396, 1407, 1439, 1441, 1442]",S575.tsv
thing,1,217,"[5, 217, 365, 833, 1045, 1046, 1396]",S575.tsv
be that,2,447,"[5, 86, 205, 218, 313, 447, 650, 776, 1025, 1053, 1074, 1075, 1225, 1341]",S575.tsv
that the,2,1075,"[5, 205, 313, 812, 1053, 1075, 1232, 1238, 1239]",S575.tsv
it,1,8,"[3, 8, 18, 19, 23, 59, 65, 79, 80, 112, 129, 141, 148, 150, 162, 163, 164, 177, 180, 196, 197, 198, 204, 207, 209, 210, 216, 217, 221, 224, 229, 236, 242, 246, 257, 259, 261, 264, 278, 290, 294, 297, 317, 325, 328, 338, 365, 371, 383, 411, 412, 421, 424, 426, 428, 431, 433, 435, 440, 450, 477, 486, 488, 500, 503, 507, 509, 510, 517, 542, 544, 562, 564, 566, 567, 570, 591, 605, 607, 618, 619, 635, 650, 655, 672, 689, 698, 701, 711, 712, 717, 736, 808, 809, 816, 821, 828, 833, 866, 869, 879, 882, 883, 894, 902, 903, 915, 936, 940, 948, 953, 959, 960, 976, 988, 1001, 1005, 1019, 1020, 1025, 1027, 1040, 1053, 1055, 1059, 1062, 1067, 1068, 1074, 1075, 1079, 1080, 1089, 1101, 1103, 1105, 1113, 1119, 1131, 1139, 1143, 1158, 1191, 1197, 1199, 1202, 1207, 1209, 1217, 1219, 1220, 1223, 1225, 1226, 1230, 1232, 1233, 1237, 1238, 1239, 1244, 1247, 1248, 1249, 1250, 1252, 1254, 1256, 1257, 1258, 1259, 1273, 1274, 1279, 1281, 1283, 1285, 1309, 1311, 1354, 1358, 1366, 1368, 1375, 1377, 1389, 1424, 1428, 1437, 1438]",S575.tsv
