Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
what,1,45,"[3, 28, 32, 45, 85, 130, 136, 215, 217, 234, 238, 267, 279, 298, 300, 304, 349, 363, 368, 420, 452, 567, 626, 631]",S84P.tsv
yeah,1,5,"[4, 5, 6, 7, 8, 9, 10, 16, 17, 25, 37, 43, 46, 56, 60, 67, 73, 75, 76, 77, 99, 101, 103, 105, 117, 118, 124, 126, 127, 138, 144, 145, 151, 152, 155, 158, 161, 166, 167, 178, 182, 187, 190, 192, 195, 197, 199, 204, 222, 224, 229, 231, 246, 253, 263, 264, 293, 297, 309, 318, 320, 389, 406, 408, 422, 427, 444, 448, 453, 456, 458, 464, 470, 474, 488, 492, 505, 507, 509, 512, 513, 518, 520, 521, 525, 581, 587, 630, 654, 655, 666, 673, 703, 718]",S84P.tsv
he,1,7,"[1, 7, 8, 11, 14, 19, 28, 32, 211, 281, 282, 298, 513]",S84P.tsv
oh,1,12,"[7, 12, 15, 17, 21, 26, 39, 44, 46, 47, 48, 52, 56, 96, 104, 105, 113, 130, 156, 173, 200, 203, 238, 272, 275, 276, 293, 299, 314, 317, 322, 327, 338, 339, 340, 343, 349, 352, 358, 361, 363, 371, 394, 401, 404, 408, 413, 415, 417, 423, 425, 428, 430, 441, 446, 447, 459, 468, 479, 482, 494, 506, 508, 510, 522, 524, 525, 529, 530, 536, 541, 542, 545, 546, 572, 576, 578, 581, 585, 598, 612, 619, 623, 628, 630, 642, 645, 646, 656, 657, 669, 682, 684, 690, 703, 705, 706, 720]",S84P.tsv
say,1,44,"[7, 8, 11, 14, 18, 28, 32, 44, 45, 46, 59, 65, 72, 130, 234, 712]",S84P.tsv
oh yeah,2,56,"[7, 56, 408, 581, 630]",S84P.tsv
you,1,34,"[7, 34, 45, 56, 59, 61, 63, 64, 65, 66, 70, 81, 83, 102, 105, 109, 110, 116, 123, 132, 134, 136, 140, 143, 155, 156, 158, 159, 160, 176, 183, 188, 189, 203, 206, 207, 217, 219, 266, 267, 272, 283, 300, 312, 318, 325, 333, 336, 337, 344, 350, 366, 368, 374, 380, 400, 405, 407, 414, 419, 420, 436, 438, 440, 443, 452, 454, 475, 476, 477, 483, 486, 487, 497, 503, 511, 517, 523, 531, 534, 541, 567, 574, 580, 585, 595, 602, 605, 614, 625, 631, 637, 666, 689, 693, 698, 699, 701, 712, 716]",S84P.tsv
be,1,8,"[7, 8, 9, 34, 40, 42, 44, 45, 49, 53, 57, 61, 68, 71, 72, 79, 83, 84, 92, 98, 104, 105, 108, 109, 111, 112, 114, 117, 119, 124, 130, 137, 138, 139, 143, 145, 146, 153, 154, 156, 181, 183, 185, 199, 220, 227, 231, 234, 249, 258, 263, 267, 277, 279, 285, 287, 298, 325, 333, 336, 337, 349, 350, 374, 388, 415, 428, 438, 440, 444, 456, 458, 469, 471, 486, 487, 503, 507, 508, 525, 532, 557, 626, 662, 664, 665, 702, 708, 712]",S84P.tsv
holiday,1,110,"[7, 44, 110, 117]",S84P.tsv
on,1,34,"[7, 18, 34, 44, 45, 93, 110, 131, 140, 156, 179, 186, 191, 215, 262, 313, 343, 354, 366, 447, 450, 452, 493, 503, 504, 572, 662, 677, 710]",S84P.tsv
you be,2,109,"[7, 109, 336, 350, 486, 712]",S84P.tsv
be say,2,712,"[7, 8, 712]",S84P.tsv
we,1,12,"[9, 12, 13, 23, 33, 34, 36, 40, 49, 53, 74, 79, 105, 109, 117, 137, 139, 145, 149, 179, 195, 210, 215, 258, 341, 347, 349, 368, 382, 455, 503, 523, 576, 647, 655, 688, 703, 704, 712]",S84P.tsv
and,1,34,"[9, 14, 18, 20, 34, 36, 38, 40, 44, 45, 46, 49, 51, 53, 59, 72, 94, 107, 117, 132, 136, 137, 145, 165, 169, 173, 183, 186, 189, 219, 230, 240, 248, 258, 260, 262, 265, 268, 286, 293, 313, 314, 321, 344, 383, 407, 502, 576, 582, 585, 601, 617, 621, 637, 660, 661, 666, 693, 701, 713]",S84P.tsv
that,1,34,"[9, 34, 38, 53, 56, 58, 62, 65, 66, 68, 70, 71, 72, 79, 83, 92, 94, 98, 101, 107, 108, 109, 117, 132, 134, 139, 140, 143, 165, 195, 210, 234, 236, 249, 258, 260, 289, 292, 293, 298, 313, 333, 341, 345, 351, 363, 371, 377, 389, 410, 415, 421, 437, 438, 471, 525, 534, 537, 552, 557, 560, 586, 595, 600, 626, 639, 662, 688, 702, 708]",S84P.tsv
about,1,9,"[8, 9, 22, 68, 279, 286, 300, 410, 415, 421, 630]",S84P.tsv
but,1,23,"[11, 23, 25, 56, 57, 63, 79, 101, 105, 107, 119, 120, 121, 143, 144, 166, 199, 260, 364, 444, 456, 492, 513, 624, 655, 688, 708]",S84P.tsv
a,1,34,"[11, 34, 38, 45, 103, 105, 112, 119, 121, 123, 139, 140, 143, 150, 156, 191, 200, 202, 223, 227, 252, 262, 263, 265, 275, 285, 288, 296, 307, 317, 318, 321, 322, 366, 396, 405, 407, 475, 479, 487, 516, 523, 525, 532, 539, 547, 557, 561, 568, 569, 570, 574, 576, 582, 584, 585, 588, 594, 600, 602, 603, 617, 621, 631, 637, 641, 643, 644, 645, 653, 654, 659, 660, 661, 662, 664, 666, 671, 677, 680, 684, 686, 688, 689, 690, 694, 696, 697, 698, 701, 713, 717]",S84P.tsv
get,1,36,"[11, 36, 65, 72, 145, 149, 160, 211, 236, 240, 253, 265, 299, 307, 314, 316, 317, 344, 351, 355, 377, 398, 399, 405, 407, 414, 430, 452, 454, 471, 473, 492, 497, 503, 504, 505, 511, 523, 525, 566, 567, 568, 570, 574, 575, 576, 585, 592, 603, 604, 620, 621, 631, 641, 643, 645, 646, 647, 655, 671, 681, 682, 684, 688, 703, 707, 710, 713, 717, 718]",S84P.tsv
you've,1,271,"[11, 271, 314, 316, 405, 407, 452, 511, 585, 631, 671, 681]",S84P.tsv
erm,1,11,"[2, 11, 193, 246, 306, 314, 365, 405, 461, 525, 576, 606, 623, 668]",S84P.tsv
get a,2,307,"[11, 265, 307, 317, 405, 407, 523, 525, 568, 570, 585, 631, 641, 643, 645, 671, 684, 688, 713, 717]",S84P.tsv
you've get,2,314,"[11, 314, 316, 405, 407, 452, 585, 603, 631, 671, 681, 717]",S84P.tsv
you've get a,3,405,"[11, 405, 407, 585, 631, 671, 717]",S84P.tsv
to,1,14,"[1, 14, 23, 49, 51, 53, 62, 65, 69, 70, 72, 78, 104, 107, 130, 136, 137, 143, 155, 158, 166, 169, 183, 199, 207, 219, 227, 234, 268, 281, 282, 284, 298, 299, 300, 302, 344, 361, 364, 428, 450, 463, 503, 511, 522, 525, 532, 550, 576, 595, 597, 601, 602, 647, 654, 655, 662, 664, 665, 688, 690, 692]",S84P.tsv
do,1,19,"[14, 19, 34, 56, 58, 62, 65, 66, 70, 78, 79, 85, 97, 107, 109, 122, 136, 158, 162, 163, 164, 166, 195, 209, 260, 267, 276, 281, 282, 296, 298, 300, 312, 337, 349, 358, 363, 368, 371, 377, 380, 389, 396, 399, 420, 438, 450, 452, 483, 489, 497, 517, 525, 537, 541, 586, 588, 590, 595, 620, 625, 707]",S84P.tsv
do it,2,78,"[14, 78, 79]",S84P.tsv
