Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
oh,1,4,"[0, 4, 7, 39, 56, 62, 64, 70, 75, 85, 88, 89, 104, 111, 116, 118, 130, 137, 141, 148, 156, 159, 172, 185, 188, 222, 230, 264, 292, 306, 315, 323, 328, 341, 384, 451, 454, 473, 475, 483, 496, 498, 503, 504, 522, 537, 546]",SZ6C.tsv
yeah,1,7,"[1, 7, 14, 18, 23, 24, 26, 43, 51, 53, 61, 63, 79, 80, 89, 91, 92, 95, 108, 109, 115, 119, 120, 125, 127, 134, 154, 157, 163, 164, 174, 178, 191, 193, 195, 198, 218, 226, 228, 230, 234, 239, 254, 255, 258, 264, 268, 269, 275, 279, 280, 285, 289, 302, 324, 326, 333, 367, 372, 389, 397, 400, 403, 404, 413, 418, 462, 465, 488, 493, 494, 525, 527, 530, 541, 543]",SZ6C.tsv
so,1,7,"[1, 7, 8, 69, 74, 89, 93, 139, 226, 231, 236, 249, 294, 303, 316, 376, 378, 379, 403, 416, 427, 454, 458, 481, 482, 505, 513, 522, 527, 529]",SZ6C.tsv
that,1,7,"[2, 7, 8, 18, 21, 22, 23, 71, 88, 89, 132, 138, 144, 146, 154, 166, 172, 178, 188, 195, 196, 203, 204, 231, 238, 245, 268, 286, 291, 298, 355, 359, 370, 371, 381, 422, 454, 470, 481, 510, 515, 532]",SZ6C.tsv
that's,1,30,"[7, 8, 15, 17, 30, 53, 62, 87, 89, 111, 133, 134, 147, 153, 193, 204, 281, 302, 303, 322, 448, 458, 462, 463, 485, 503, 536, 546]",SZ6C.tsv
and,1,8,"[2, 8, 23, 26, 53, 55, 68, 78, 89, 111, 139, 141, 154, 178, 204, 298, 317, 318, 321, 327, 331, 343, 354, 365, 376, 379, 391, 393, 394, 399, 401, 406, 411, 413, 431, 446, 458, 478, 479, 484, 515, 516, 519, 520, 531, 533]",SZ6C.tsv
it,1,8,"[6, 8, 21, 23, 34, 36, 61, 62, 63, 64, 73, 103, 104, 114, 141, 157, 176, 181, 204, 240, 241, 242, 245, 246, 247, 249, 256, 260, 270, 287, 288, 291, 298, 303, 308, 314, 315, 322, 326, 332, 333, 335, 337, 342, 343, 344, 345, 346, 349, 366, 367, 374, 376, 377, 378, 379, 380, 381, 383, 392, 394, 395, 398, 412, 415, 423, 435, 437, 451, 454, 457, 459, 460, 461, 471, 472, 474, 481, 485, 486, 487, 496, 501, 515]",SZ6C.tsv
the,1,8,"[6, 8, 11, 14, 18, 29, 41, 50, 59, 63, 64, 67, 68, 69, 71, 94, 99, 100, 104, 112, 131, 141, 143, 144, 154, 161, 173, 182, 192, 193, 204, 206, 207, 210, 217, 236, 238, 251, 252, 261, 262, 263, 264, 277, 294, 302, 325, 327, 339, 340, 345, 366, 372, 376, 392, 401, 407, 411, 413, 416, 430, 434, 435, 436, 446, 448, 452, 453, 458, 485, 489, 490, 491, 527, 528, 529, 531, 546]",SZ6C.tsv
in the,2,8,"[5, 8, 29, 64, 94, 112, 143, 144, 161, 210, 217, 236, 251, 252, 261, 262, 263, 302, 366, 401, 407, 411, 413, 430, 434, 435, 436, 453]",SZ6C.tsv
go,1,71,"[8, 57, 60, 67, 71, 77, 139, 141, 144, 156, 166, 172, 188, 209, 213, 214, 231, 236, 251, 252, 256, 257, 294, 325, 326, 330, 331, 339, 352, 354, 366, 367, 397, 409, 466, 538, 547]",SZ6C.tsv
