Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
and,1,1,"[0, 1, 5, 17, 29, 33, 36, 38, 40, 48, 76, 85, 87, 96, 99, 104, 105, 111, 114, 115, 117, 129, 131, 132, 136, 145, 149, 154, 156, 158, 166, 168, 175, 177, 190, 193, 194, 199, 202, 209, 219, 232, 235, 238, 266, 270, 274, 313, 340, 352, 369, 370, 375, 377, 379, 380, 381, 382, 383, 444, 446, 457, 460, 462, 467, 471, 498, 500, 501, 502, 505, 508, 533, 542, 556, 558, 560, 561, 565, 568, 569, 592, 610, 612, 621, 624, 626, 648, 662, 663, 666, 675, 685, 688]",SXC6.tsv
cartoon,1,1,"[0, 1, 96, 111, 117, 121, 129, 144, 166, 172]",SXC6.tsv
okay,1,15,"[0, 4, 6, 12, 15, 17, 20, 22, 47, 128, 204, 315, 323, 404, 606, 689]",SXC6.tsv
you,1,17,"[0, 8, 17, 25, 28, 33, 35, 38, 40, 43, 59, 66, 68, 71, 76, 80, 83, 91, 93, 96, 101, 105, 109, 111, 115, 117, 119, 123, 126, 129, 135, 136, 146, 154, 160, 168, 202, 210, 219, 228, 230, 232, 233, 234, 238, 240, 245, 256, 271, 275, 277, 278, 280, 299, 301, 307, 311, 313, 320, 322, 323, 328, 340, 344, 346, 347, 349, 350, 351, 353, 355, 356, 363, 369, 380, 382, 383, 389, 391, 397, 399, 401, 422, 432, 436, 440, 460, 462, 467, 471, 476, 478, 480, 483, 487, 489, 491, 492, 493, 495, 502, 506, 508, 509, 512, 514, 516, 519, 520, 524, 525, 528, 535, 544, 551, 553, 557, 563, 571, 574, 587, 589, 595, 598, 600, 601, 605, 608, 610, 614, 617, 622, 624, 626, 628, 630, 632, 634, 636, 651, 663, 667, 672, 677, 679, 681, 683, 685, 688]",SXC6.tsv
about,1,17,"[0, 17, 18, 33, 41, 63, 111, 115, 117, 245, 293, 299, 323, 354, 355, 356, 358, 368, 369, 371, 381, 382, 401, 457, 468, 469, 570, 571, 583]",SXC6.tsv
do,1,25,"[0, 25, 33, 38, 43, 61, 72, 79, 88, 90, 91, 93, 96, 99, 105, 111, 115, 117, 119, 120, 123, 125, 126, 127, 129, 135, 146, 149, 154, 166, 170, 196, 202, 207, 210, 215, 228, 231, 238, 240, 280, 301, 307, 340, 344, 349, 361, 370, 381, 382, 383, 389, 393, 438, 455, 457, 462, 478, 484, 488, 490, 491, 493, 519, 524, 525, 528, 530, 535, 540, 542, 543, 556, 560, 562, 563, 589, 595, 598, 608, 610, 620, 622, 626, 632, 667, 676, 677, 688]",SXC6.tsv
so,1,68,"[0, 6, 33, 49, 51, 68, 79, 88, 93, 96, 115, 117, 127, 139, 156, 164, 170, 232, 253, 255, 287, 323, 373, 379, 381, 382, 383, 397, 457, 459, 471, 532, 547, 551, 553, 558, 560, 563, 600, 634, 644, 672, 679]",SXC6.tsv
can,1,112,"[0, 28, 33, 35, 66, 67, 80, 93, 111, 112, 115, 129, 135, 177, 202, 210, 219, 258, 262, 266, 272, 274, 277, 278, 280, 299, 322, 369, 463, 544, 630, 663, 666, 678, 682, 683]",SXC6.tsv
do lego,2,129,"[0, 129]",SXC6.tsv
tell us,2,363,"[0, 363]",SXC6.tsv
tell,1,363,"[0, 14, 245, 363, 401, 502]",SXC6.tsv
your,1,323,"[0, 33, 43, 51, 96, 154, 172, 323, 328, 347, 349, 381, 382, 387, 397, 404, 440, 455, 471, 487, 508, 520, 547, 566, 571, 617, 636, 640]",SXC6.tsv
can you,2,28,"[0, 28, 35, 66, 80, 210, 280, 299, 544]",SXC6.tsv
oh,1,4,"[1, 4, 12, 31, 65, 89, 129, 134, 149, 154, 165, 169, 173, 201, 226, 245, 255, 267, 278, 328, 338, 343, 357, 374, 404, 410, 420, 428, 440, 499, 542, 622, 626, 635]",SXC6.tsv
