Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
seven two five,3,2,"[0, 2, 21]",SXGX.tsv
it,1,2,"[0, 2, 9, 10, 14, 18, 21, 24, 30, 33, 48, 49, 54, 55, 60, 79, 81, 84, 85, 87, 89, 90, 91, 104, 109, 110, 111, 113, 119, 126, 136, 141, 149, 151, 157, 160, 161, 162, 163, 166, 167, 168, 180, 183, 184, 189, 190, 192, 193, 195, 203, 228, 245, 246, 247, 253, 258, 261, 262, 267, 268, 270, 289, 296, 300, 313, 314, 316, 319, 320, 321, 325, 334, 336, 344, 346, 358, 362, 376, 378, 380, 386, 404, 411, 413, 417, 418, 424, 426, 430, 433, 435, 436, 441, 447, 457, 460, 466, 470, 474, 477, 479, 480, 483, 484, 485, 490, 491, 492, 493, 494, 496, 507, 509, 515, 528, 534]",SXGX.tsv
be,1,2,"[0, 2, 11, 18, 23, 26, 28, 30, 38, 45, 46, 48, 50, 51, 54, 68, 69, 72, 75, 79, 81, 83, 85, 87, 89, 91, 95, 97, 102, 104, 106, 107, 109, 111, 113, 115, 118, 119, 120, 124, 136, 139, 143, 149, 151, 153, 161, 171, 178, 183, 184, 186, 189, 192, 200, 210, 214, 217, 220, 235, 239, 242, 247, 248, 253, 254, 263, 270, 277, 282, 283, 284, 285, 290, 292, 296, 300, 306, 308, 314, 316, 317, 319, 320, 323, 327, 330, 331, 332, 336, 344, 346, 361, 368, 373, 384, 386, 388, 396, 397, 410, 411, 412, 415, 417, 422, 429, 433, 435, 436, 437, 441, 445, 448, 455, 457, 461, 462, 463, 467, 470, 477, 479, 480, 485, 490, 492, 505, 507, 515, 517, 520, 521, 526, 529, 534, 543, 546]",SXGX.tsv
five,1,6,"[0, 2, 5, 6, 14, 15, 21, 183, 199, 289]",SXGX.tsv
the,1,8,"[0, 7, 8, 23, 24, 30, 31, 34, 36, 37, 38, 48, 52, 56, 57, 60, 65, 66, 68, 75, 77, 87, 88, 89, 95, 97, 104, 106, 107, 109, 111, 113, 120, 121, 123, 124, 126, 136, 141, 147, 151, 153, 158, 159, 164, 174, 179, 183, 184, 189, 190, 195, 199, 200, 202, 204, 205, 206, 210, 211, 212, 214, 218, 220, 222, 223, 224, 225, 226, 228, 236, 239, 242, 255, 256, 262, 263, 267, 270, 275, 277, 285, 293, 303, 305, 307, 309, 311, 314, 315, 317, 320, 321, 323, 326, 330, 331, 332, 334, 336, 343, 344, 356, 358, 373, 377, 380, 385, 386, 388, 391, 392, 396, 397, 404, 406, 410, 411, 413, 417, 419, 427, 432, 435, 441, 448, 455, 461, 463, 467, 470, 471, 476, 477, 478, 485, 493, 494, 496, 498, 502, 507, 520, 521, 523, 524, 528, 529, 530, 534, 542, 546, 547]",SXGX.tsv
two,1,8,"[0, 2, 7, 8, 21, 42, 151, 184, 235, 272, 336, 338, 411, 440, 485]",SXGX.tsv
it's,1,14,"[0, 14, 15, 24, 30, 33, 34, 49, 61, 72, 74, 114, 119, 123, 139, 147, 162, 163, 164, 183, 191, 193, 212, 236, 242, 244, 245, 276, 280, 289, 301, 303, 304, 305, 314, 333, 348, 359, 360, 363, 378, 386, 391, 404, 406, 412, 418, 426, 432, 439, 443, 448, 453, 457, 459, 460, 474, 480, 488, 489, 493, 494, 500, 507]",SXGX.tsv
and,1,16,"[0, 3, 7, 16, 17, 30, 32, 33, 34, 36, 46, 56, 61, 68, 75, 79, 82, 85, 87, 91, 94, 101, 102, 106, 107, 111, 113, 121, 126, 141, 143, 147, 149, 151, 153, 155, 157, 164, 166, 178, 180, 185, 186, 195, 197, 199, 203, 204, 205, 206, 222, 228, 230, 233, 236, 237, 239, 284, 289, 298, 321, 323, 382, 386, 393, 394, 400, 402, 404, 411, 416, 419, 434, 436, 448, 455, 494, 500, 507, 534, 536, 546]",SXGX.tsv
seven,1,18,"[0, 18, 21, 239]",SXGX.tsv
the house,2,24,"[0, 24, 104, 121, 262]",SXGX.tsv
this,1,22,"[0, 22, 23, 24, 28, 30, 147, 180, 183, 186, 228, 238, 254, 269, 284, 295, 308, 330, 342, 404, 434, 455, 468, 472, 507, 517, 521, 527]",SXGX.tsv
don't,1,24,"[0, 3, 17, 24, 30, 48, 68, 82, 83, 97, 115, 165, 188, 247, 253, 292, 308, 315, 322, 350, 373, 386, 389, 437, 444, 448, 451, 453, 460, 477, 484, 485, 509, 514]",SXGX.tsv
i've,1,22,"[0, 22, 24, 124, 199, 386, 392]",SXGX.tsv
cos,1,24,"[0, 24, 33, 54, 75, 141, 162, 289, 292, 317, 386]",SXGX.tsv
be that,2,26,"[0, 26, 69, 95, 97, 248, 397, 412]",SXGX.tsv
at,1,28,"[0, 28, 85, 228, 292, 293, 392, 467, 470, 477, 484, 509]",SXGX.tsv
house,1,28,"[0, 24, 28, 33, 72, 74, 94, 97, 104, 107, 121, 183, 190, 235, 253, 262, 270, 277, 284, 292, 303, 308, 323, 327, 330, 334, 340, 342, 380, 386, 404, 434, 455, 507]",SXGX.tsv
good,1,33,"[0, 33, 97, 139, 160, 204, 314, 409, 444, 528, 546]",SXGX.tsv
to,1,13,"[0, 7, 13, 17, 21, 30, 34, 36, 37, 46, 54, 56, 67, 69, 75, 81, 83, 89, 97, 104, 121, 127, 129, 131, 147, 149, 151, 157, 158, 159, 166, 172, 180, 183, 184, 186, 188, 189, 195, 205, 210, 240, 247, 253, 254, 267, 275, 277, 289, 292, 301, 308, 314, 321, 323, 327, 340, 342, 362, 373, 376, 377, 380, 386, 404, 411, 413, 423, 437, 448, 452, 455, 466, 467, 470, 476, 477, 479, 494, 509, 519, 541, 546]",SXGX.tsv
i,1,37,"[0, 37, 45, 48, 49, 50, 52, 68, 69, 71, 79, 85, 87, 89, 97, 107, 115, 123, 130, 143, 144, 151, 165, 169, 176, 183, 189, 203, 221, 228, 240, 241, 254, 255, 262, 263, 284, 293, 295, 303, 314, 327, 330, 334, 344, 358, 362, 363, 373, 376, 378, 379, 380, 383, 386, 388, 411, 417, 430, 431, 448, 451, 453, 455, 456, 460, 477, 484, 485, 486, 514, 515, 516, 518, 521, 534, 538, 539, 546]",SXGX.tsv
that,1,37,"[0, 17, 21, 26, 37, 56, 68, 69, 77, 82, 95, 97, 104, 106, 107, 109, 111, 144, 165, 169, 171, 172, 183, 192, 200, 204, 205, 244, 248, 271, 277, 284, 292, 323, 324, 326, 330, 332, 344, 348, 350, 359, 361, 373, 380, 383, 384, 388, 389, 391, 395, 397, 412, 422, 424, 430, 442, 465, 469, 470, 472, 474, 480, 500, 505, 507, 534, 543]",SXGX.tsv
look,1,60,"[0, 60, 66, 74, 164, 228, 268, 292, 303, 319, 386, 388, 392, 447, 460, 466, 467, 509]",SXGX.tsv
and it,2,79,"[0, 79, 91, 321, 411]",SXGX.tsv
know,1,87,"[0, 49, 61, 68, 82, 87, 91, 99, 104, 111, 115, 141, 143, 183, 184, 189, 192, 221, 244, 262, 289, 294, 295, 348, 350, 378, 379, 389, 462, 471, 495, 509, 514, 516, 517, 518]",SXGX.tsv
can't,1,57,"[0, 57, 130, 344, 507]",SXGX.tsv
cos it's,2,162,"[0, 162, 386]",SXGX.tsv
look at,2,292,"[0, 228, 292, 392, 467, 509]",SXGX.tsv
to this,2,308,"[0, 308, 342]",SXGX.tsv
even,1,348,"[0, 82, 348]",SXGX.tsv
i don't,2,373,"[0, 68, 115, 165, 373, 386, 451, 460, 477, 484, 485, 514]",SXGX.tsv
don't know,2,389,"[0, 82, 115, 389, 509, 514]",SXGX.tsv
excellent,1,140,"[1, 140]",SXGX.tsv
a,1,14,"[3, 5, 10, 14, 15, 21, 24, 26, 27, 30, 33, 34, 40, 41, 42, 51, 55, 58, 61, 72, 74, 77, 85, 87, 89, 97, 104, 106, 121, 123, 126, 127, 131, 133, 162, 164, 166, 184, 186, 192, 193, 196, 197, 201, 204, 217, 224, 228, 231, 232, 235, 240, 242, 243, 244, 246, 247, 253, 270, 276, 277, 280, 297, 304, 310, 314, 322, 327, 338, 340, 341, 342, 344, 348, 350, 358, 364, 366, 367, 368, 370, 372, 378, 386, 392, 420, 432, 434, 435, 439, 442, 444, 448, 449, 450, 461, 462, 469, 470, 474, 485, 489, 505, 507, 509, 510, 511, 512, 546]",SXGX.tsv
just,1,9,"[3, 9, 14, 51, 56, 75, 85, 89, 120, 136, 141, 149, 164, 167, 179, 184, 189, 228, 239, 242, 244, 245, 275, 284, 296, 297, 299, 321, 350, 378, 436, 453, 463, 491]",SXGX.tsv
like,1,18,"[3, 18, 33, 60, 85, 104, 107, 127, 141, 143, 153, 157, 183, 192, 193, 196, 220, 280, 303, 314, 350, 362, 363, 373, 378, 386, 434, 451, 460, 485, 493, 507, 546]",SXGX.tsv
in,1,18,"[3, 18, 19, 24, 31, 33, 37, 42, 56, 72, 75, 85, 94, 115, 131, 147, 149, 151, 157, 158, 159, 162, 164, 189, 190, 197, 203, 206, 228, 238, 244, 253, 256, 262, 336, 340, 358, 388, 400, 416, 434, 436, 455, 467, 474, 500, 507, 526, 534, 537, 546]",SXGX.tsv
no,1,24,"[3, 19, 24, 25, 33, 34, 76, 82, 84, 86, 121, 131, 138, 139, 153, 173, 190, 212, 213, 215, 216, 271, 284, 293, 315, 342, 345, 404, 447, 454, 456, 461, 464, 465, 477, 492, 494, 522, 528]",SXGX.tsv
of,1,24,"[3, 24, 30, 56, 71, 75, 77, 87, 88, 89, 106, 107, 111, 119, 124, 136, 143, 151, 166, 173, 183, 189, 190, 193, 195, 204, 214, 220, 224, 228, 237, 239, 247, 270, 280, 283, 289, 295, 303, 313, 321, 323, 326, 330, 338, 377, 386, 413, 432, 450, 452, 461, 462, 470, 476, 477, 478, 485, 493, 498, 527, 528, 544, 546]",SXGX.tsv
from,1,37,"[3, 21, 37, 72, 157, 158, 180, 220, 275, 311, 323, 327, 404, 410, 411, 423, 502]",SXGX.tsv
we,1,30,"[3, 7, 17, 30, 54, 72, 102, 104, 115, 123, 141, 149, 161, 166, 184, 224, 275, 297, 299, 323, 351, 411, 413, 423, 467]",SXGX.tsv
with,1,56,"[3, 42, 56, 57, 94, 104, 113, 120, 136, 166, 228, 235, 255, 325, 383, 507, 528, 534]",SXGX.tsv
an,1,77,"[3, 72, 77, 79, 84, 89, 193, 203, 254, 359, 460, 474, 529, 544]",SXGX.tsv
beautiful and,2,79,"[3, 79]",SXGX.tsv
set,1,107,"[3, 107, 434]",SXGX.tsv
in a,2,197,"[3, 42, 197, 228, 253, 358, 434, 474, 546]",SXGX.tsv
location,1,314,"[3, 68, 228, 313, 314, 444, 445, 446, 474]",SXGX.tsv
